时间,项目名称,累计值(亿元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2019-06,合计,1002.00,220,2019-06-30 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2019-05,火电,161.00,221,2019-05-31 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2019-05,水电,255.00,222,2019-05-31 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2019-05,合计,768.00,223,2019-05-31 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2019-05,核电,113.00,224,2019-05-31 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2019-04,合计,610.00,225,2019-04-30 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2019-04,水电,250.00,226,2019-04-30 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2019-04,核电,97.00,227,2019-04-30 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2019-04,火电,110.00,228,2019-04-30 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2019-03,合计,406.00,229,2019-03-31 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2019-03,火电,79.00,230,2019-03-31 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2019-03,水电,155.00,231,2019-03-31 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2019-03,核电,76.00,232,2019-03-31 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2019-02,火电,44.00,233,2019-02-28 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2019-02,核电,48.00,234,2019-02-28 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2019-02,水电,110.00,235,2019-02-28 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2019-02,合计,243.00,236,2019-02-28 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2018-12,水电,-6.20,237,2018-12-31 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2018-12,核电,-9.40,238,2018-12-31 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2018-12,合计,2721.00,239,2018-12-31 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2018-12,火电,777.00,240,2018-12-31 00:00:00,1,0,2024-07-20 16:09:05,0,2024-07-20 16:09:05,,,
2018-11,水电,569.00,241,2018-11-30 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-11,火电,672.00,242,2018-11-30 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-11,合计,2262.00,243,2018-11-30 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-11,核电,378.00,244,2018-11-30 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-10,火电,575.00,245,2018-10-31 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-10,合计,1919.00,246,2018-10-31 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-10,核电,341.00,247,2018-10-31 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-10,水电,472.00,248,2018-10-31 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-09,火电,526.00,249,2018-09-30 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-09,合计,1696.00,250,2018-09-30 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-09,水电,404.00,251,2018-09-30 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-09,核电,310.00,252,2018-09-30 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-08,核电,167.00,253,2018-08-31 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-08,合计,1302.00,254,2018-08-31 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-08,水电,359.00,255,2018-08-31 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-08,火电,449.00,256,2018-08-31 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-07,水电,299.00,257,2018-07-31 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-07,核电,239.00,258,2018-07-31 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-07,火电,381.00,259,2018-07-31 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-07,合计,1238.00,260,2018-07-31 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-06,合计,970.00,261,2018-06-30 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-06,水电,223.00,262,2018-06-30 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-06,火电,295.00,263,2018-06-30 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-06,核电,204.00,264,2018-06-30 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-05,水电,191.00,265,2018-05-31 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-05,合计,726.00,266,2018-05-31 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-05,火电,219.00,267,2018-05-31 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-05,核电,152.00,268,2018-05-31 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-04,水电,154.00,269,2018-04-30 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-04,核电,121.00,270,2018-04-30 00:00:00,1,0,2024-07-20 16:09:08,0,2024-07-20 16:09:08,,,
2018-04,火电,163.00,271,2018-04-30 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2018-04,核电,121.00,272,2018-04-30 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2018-03,合计,424.00,273,2018-03-31 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2018-03,水电,105.00,274,2018-03-31 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2018-03,火电,113.00,275,2018-03-31 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2018-03,核电,127.00,276,2018-03-31 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2018-02,合计,252.00,277,2018-02-28 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2018-02,水电,53.00,278,2018-02-28 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2018-02,火电,76.00,279,2018-02-28 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2018-02,核电,70.00,280,2018-02-28 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-12,合计,2700.00,281,2017-12-31 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-12,水电,618.00,282,2017-12-31 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-12,火电,740.00,283,2017-12-31 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-12,核电,395.00,284,2017-12-31 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-11,合计,2329.00,285,2017-11-30 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-11,水电,492.00,286,2017-11-30 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-11,火电,674.00,287,2017-11-30 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-11,核电,336.00,288,2017-11-30 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-10,合计,1977.00,289,2017-10-31 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-10,水电,392.00,290,2017-10-31 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-10,火电,573.00,291,2017-10-31 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-10,核电,315.00,292,2017-10-31 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-09,合计,1728.00,293,2017-09-30 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-09,水电,339.00,294,2017-09-30 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-09,火电,496.00,295,2017-09-30 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-09,核电,296.00,296,2017-09-30 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-08,合计,1461.00,297,2017-08-31 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-08,水电,285.00,298,2017-08-31 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-08,火电,424.00,299,2017-08-31 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-08,核电,242.00,300,2017-08-31 00:00:00,1,0,2024-07-20 16:09:11,0,2024-07-20 16:09:11,,,
2017-07,合计,1255.00,301,2017-07-31 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-07,水电,254.00,302,2017-07-31 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-07,火电,374.00,303,2017-07-31 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-07,核电,215.00,304,2017-07-31 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-06,合计,1046.00,305,2017-06-30 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-06,水电,214.00,306,2017-06-30 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-06,火电,313.00,307,2017-06-30 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-06,核电,183.00,308,2017-06-30 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-05,合计,767.00,309,2017-05-31 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-05,水电,168.00,310,2017-05-31 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-05,火电,262.00,311,2017-05-31 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-05,核电,126.00,312,2017-05-31 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-04,合计,523.00,313,2017-04-30 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-04,水电,134.00,314,2017-04-30 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-04,火电,153.00,315,2017-04-30 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-04,核电,101.00,316,2017-04-30 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-03,合计,384.00,317,2017-03-31 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-03,水电,92.00,318,2017-03-31 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-03,火电,120.00,319,2017-03-31 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-03,核电,79.00,320,2017-03-31 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-02,合计,233.00,321,2017-02-28 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-02,水电,57.00,322,2017-02-28 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-02,火电,78.00,323,2017-02-28 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2017-02,核电,45.00,324,2017-02-28 00:00:00,1,0,2024-07-20 16:09:14,0,2024-07-20 16:09:14,,,
2024-06,合计,3441.00,633,2024-06-30 00:00:00,1,0,2024-08-01 10:44:32,0,2024-08-01 10:44:32,,,
2024-09,合计,5959.00,634,2024-09-30 00:00:00,1,0,2024-11-07 01:52:51,0,2024-11-07 01:52:51,,,
2024-09,水电,624.60,635,2024-09-30 00:00:00,1,0,2024-11-07 01:52:51,0,2024-11-07 01:52:51,,,
2024-09,火电,870.30,636,2024-09-30 00:00:00,1,0,2024-11-07 01:52:51,0,2024-11-07 01:52:51,,,
2024-09,核电,803.30,637,2024-09-30 00:00:00,1,0,2024-11-07 01:52:51,0,2024-11-07 01:52:51,,,
2024-08,合计,4976.00,638,2024-08-31 00:00:00,1,0,2024-11-07 01:52:51,0,2024-11-07 01:52:51,,,
2024-08,水电,524.60,639,2024-08-31 00:00:00,1,0,2024-11-07 01:52:51,0,2024-11-07 01:52:51,,,
2024-08,火电,738.30,640,2024-08-31 00:00:00,1,0,2024-11-07 01:52:51,0,2024-11-07 01:52:51,,,
2024-08,核电,673.10,641,2024-08-31 00:00:00,1,0,2024-11-07 01:52:51,0,2024-11-07 01:52:51,,,
2024-07,合计,4158.00,642,2024-07-31 00:00:00,1,0,2024-11-07 01:52:51,0,2024-11-07 01:52:51,,,
2024-07,水电,430.20,643,2024-07-31 00:00:00,1,0,2024-11-07 01:52:51,0,2024-11-07 01:52:51,,,
2024-07,火电,630.00,644,2024-07-31 00:00:00,1,0,2024-11-07 01:52:51,0,2024-11-07 01:52:51,,,
2024-07,核电,554.90,645,2024-07-31 00:00:00,1,0,2024-11-07 01:52:51,0,2024-11-07 01:52:51,,,
2024-10,合计,7181.00,646,2024-10-31 00:00:00,1,0,2024-11-25 23:17:44,0,2024-11-25 23:17:44,,,
2024-11,合计,8665.00,647,2024-11-30 00:00:00,1,0,2024-12-23 23:17:06,0,2024-12-23 23:17:06,,,
2024-12,合计,11687.00,648,2024-12-31 00:00:00,1,0,2025-01-22 23:16:41,0,2025-01-22 23:16:41,,,
2025-02,合计,753.00,649,2025-02-28 00:00:00,1,0,2025-03-21 23:18:26,0,2025-03-21 23:18:26,,,
2025-03,合计,1322.00,650,2025-03-31 00:00:00,1,0,2025-04-21 23:19:33,0,2025-04-21 23:19:33,,,
2025-04,合计,1933.00,651,2025-04-30 00:00:00,1,0,2025-05-23 23:18:06,0,2025-05-23 23:18:06,,,
2025-05,合计,2578.00,652,2025-05-31 00:00:00,1,0,2025-06-24 23:17:16,0,2025-06-24 23:17:16,,,
2025-06,合计,3635.00,653,2025-06-30 00:00:00,1,0,2025-07-31 23:16:57,0,2025-07-31 23:16:57,,,
2025-07,合计,4288.00,654,2025-07-31 00:00:00,1,0,2025-08-25 23:18:27,0,2025-08-25 23:18:27,,,
