时间,城市,产品名称,本期价格,价格类型,备注,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06-20,天津港,一级焦,2090.00,平仓价,A12.5S0.65 CSR65,43,2024-06-20 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
2024-06-20,天津港,准一级焦,1990.00,平仓价,A13S0.7 CSR62,44,2024-06-20 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
2024-06-19,天津港,一级焦,2090.00,平仓价,A12.5S0.65 CSR65,45,2024-06-19 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
2024-06-19,天津港,准一级焦,1990.00,平仓价,A13S0.7 CSR62,46,2024-06-19 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
2024-06-18,天津港,一级焦,2090.00,平仓价,A12.5S0.65 CSR65,47,2024-06-18 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
2024-06-18,天津港,准一级焦,1990.00,平仓价,A13S0.7 CSR62,48,2024-06-18 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
2024-06-17,天津港,一级焦,2090.00,平仓价,A12.5S0.65 CSR65,49,2024-06-17 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
2024-06-17,天津港,准一级焦,1990.00,平仓价,A13S0.7 CSR62,50,2024-06-17 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
2024-06-14,天津港,一级焦,2090.00,平仓价,A12.5S0.65 CSR65,51,2024-06-14 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
2024-06-14,天津港,准一级焦,1990.00,平仓价,A13S0.7 CSR62,52,2024-06-14 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
2024-06-13,天津港,一级焦,2090.00,平仓价,A12.5S0.65 CSR65,53,2024-06-13 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
2024-06-13,天津港,准一级焦,1990.00,平仓价,A13S0.7 CSR62,54,2024-06-13 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
2024-06-12,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,55,2024-06-12 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
2024-06-12,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,56,2024-06-12 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
2024-06-11,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,57,2024-06-11 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
2024-06-11,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,58,2024-06-11 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
2024-06-07,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,59,2024-06-07 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
