时间,产品名称,港口,原产地,发热量,硫份,灰份,挥发份,粘结指数,价格(元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06-13,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,48,2024-06-13 00:00:00,1,0,2024-07-17 06:03:25,0,2024-07-17 06:03:25,,,
2024-06-12,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1790.00,0.00,平仓价,49,2024-06-12 00:00:00,1,0,2024-07-17 06:03:25,0,2024-07-17 06:03:25,,,
2024-06-12,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,50,2024-06-12 00:00:00,1,0,2024-07-17 06:03:25,0,2024-07-17 06:03:25,,,
2024-06-11,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1790.00,-10.00,平仓价,51,2024-06-11 00:00:00,1,0,2024-07-17 06:03:25,0,2024-07-17 06:03:25,,,
2024-06-11,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,52,2024-06-11 00:00:00,1,0,2024-07-17 06:03:25,0,2024-07-17 06:03:25,,,
2024-06-07,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1800.00,0.00,平仓价,53,2024-06-07 00:00:00,1,0,2024-07-17 06:03:25,0,2024-07-17 06:03:25,,,
2024-06-07,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,54,2024-06-07 00:00:00,1,0,2024-07-17 06:03:25,0,2024-07-17 06:03:25,,,
2024-06-06,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1800.00,-5.00,平仓价,55,2024-06-06 00:00:00,1,0,2024-07-17 06:03:25,0,2024-07-17 06:03:25,,,
2024-06-06,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,56,2024-06-06 00:00:00,1,0,2024-07-17 06:03:25,0,2024-07-17 06:03:25,,,
2024-06-05,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1805.00,0.00,平仓价,57,2024-06-05 00:00:00,1,0,2024-07-17 06:03:25,0,2024-07-17 06:03:25,,,
2024-06-05,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,58,2024-06-05 00:00:00,1,0,2024-07-17 06:03:25,0,2024-07-17 06:03:25,,,
2024-06-04,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1805.00,0.00,平仓价,59,2024-06-04 00:00:00,1,0,2024-07-17 06:03:25,0,2024-07-17 06:03:25,,,
2024-06-04,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,60,2024-06-04 00:00:00,1,0,2024-07-17 06:03:25,0,2024-07-17 06:03:25,,,
2024-06-03,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1805.00,0.00,平仓价,61,2024-06-03 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-06-03,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,62,2024-06-03 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-31,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1805.00,0.00,平仓价,63,2024-05-31 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-31,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,64,2024-05-31 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-30,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1805.00,0.00,平仓价,65,2024-05-30 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-30,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,66,2024-05-30 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-29,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1805.00,0.00,平仓价,67,2024-05-29 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-29,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,68,2024-05-29 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-28,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1805.00,0.00,平仓价,69,2024-05-28 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-28,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,70,2024-05-28 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-27,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1805.00,10.00,平仓价,71,2024-05-27 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-27,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,72,2024-05-27 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-24,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1795.00,0.00,平仓价,73,2024-05-24 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-24,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,74,2024-05-24 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-23,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1795.00,0.00,平仓价,75,2024-05-23 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-23,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,76,2024-05-23 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-22,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1795.00,0.00,平仓价,77,2024-05-22 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-22,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,78,2024-05-22 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-21,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1795.00,0.00,平仓价,79,2024-05-21 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-21,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,80,2024-05-21 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-20,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1795.00,-35.00,平仓价,81,2024-05-20 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-20,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,82,2024-05-20 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-17,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1830.00,0.00,平仓价,83,2024-05-17 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-17,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,84,2024-05-17 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-16,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1830.00,0.00,平仓价,85,2024-05-16 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-16,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,86,2024-05-16 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-15,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1830.00,0.00,平仓价,87,2024-05-15 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-15,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,88,2024-05-15 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-14,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1830.00,0.00,平仓价,89,2024-05-14 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-14,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,90,2024-05-14 00:00:00,1,0,2024-07-17 06:03:28,0,2024-07-17 06:03:28,,,
2024-05-13,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1830.00,0.00,平仓价,91,2024-05-13 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-05-13,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,92,2024-05-13 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-05-11,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1830.00,0.00,平仓价,93,2024-05-11 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-05-11,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,94,2024-05-11 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-05-10,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1830.00,0.00,平仓价,95,2024-05-10 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-05-10,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,96,2024-05-10 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-05-09,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1830.00,0.00,平仓价,97,2024-05-09 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-05-09,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,98,2024-05-09 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-05-08,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1830.00,0.00,平仓价,99,2024-05-08 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-05-08,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,100,2024-05-08 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-05-07,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1830.00,0.00,平仓价,101,2024-05-07 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-05-07,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,102,2024-05-07 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-05-06,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1830.00,0.00,平仓价,103,2024-05-06 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-05-06,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,104,2024-05-06 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-04-30,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1830.00,-30.00,平仓价,105,2024-04-30 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-04-30,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,0.00,平仓价,106,2024-04-30 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-04-29,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1860.00,0.00,平仓价,107,2024-04-29 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-04-29,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1635.00,-20.00,平仓价,108,2024-04-29 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-04-28,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1860.00,0.00,平仓价,109,2024-04-28 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-04-28,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1655.00,0.00,平仓价,110,2024-04-28 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-04-26,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1860.00,0.00,平仓价,111,2024-04-26 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-04-26,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1655.00,0.00,平仓价,112,2024-04-26 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-04-25,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1860.00,0.00,平仓价,113,2024-04-25 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-04-25,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1655.00,0.00,平仓价,114,2024-04-25 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-04-24,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1860.00,0.00,平仓价,115,2024-04-24 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-04-24,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1655.00,0.00,平仓价,116,2024-04-24 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-04-23,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1860.00,0.00,平仓价,117,2024-04-23 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-04-23,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1655.00,0.00,平仓价,118,2024-04-23 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-04-22,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1860.00,155.00,平仓价,119,2024-04-22 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-04-22,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1655.00,0.00,平仓价,120,2024-04-22 00:00:00,1,0,2024-07-17 06:03:30,0,2024-07-17 06:03:30,,,
2024-04-19,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1705.00,0.00,平仓价,121,2024-04-19 00:00:00,1,0,2024-07-17 06:03:33,0,2024-07-17 06:03:33,,,
2024-04-19,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1655.00,0.00,平仓价,122,2024-04-19 00:00:00,1,0,2024-07-17 06:03:33,0,2024-07-17 06:03:33,,,
2024-04-18,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1705.00,0.00,平仓价,123,2024-04-18 00:00:00,1,0,2024-07-17 06:03:33,0,2024-07-17 06:03:33,,,
2024-04-18,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1655.00,0.00,平仓价,124,2024-04-18 00:00:00,1,0,2024-07-17 06:03:33,0,2024-07-17 06:03:33,,,
2024-04-17,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1705.00,75.00,平仓价,125,2024-04-17 00:00:00,1,0,2024-07-17 06:03:33,0,2024-07-17 06:03:33,,,
2024-04-17,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1655.00,0.00,平仓价,126,2024-04-17 00:00:00,1,0,2024-07-17 06:03:33,0,2024-07-17 06:03:33,,,
2024-04-16,1/3焦煤,大连港,俄罗斯,,0.75,8.50,33.00,80.00,1630.00,0.00,平仓价,127,2024-04-16 00:00:00,1,0,2024-07-17 06:03:33,0,2024-07-17 06:03:33,,,
2024-04-16,1/3焦煤,大连港,鹤岗市,,0.25,7.50,18.00,70.00,1655.00,0.00,平仓价,128,2024-04-16 00:00:00,1,0,2024-07-17 06:03:33,0,2024-07-17 06:03:33,,,
