时间,地区,旬度值(万吨),旬度环比(万吨),旬度同比(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-04-10,地区合计,1410.80,18.90,-93.30,51,2024-04-10 00:00:00,1,0,2024-07-20 13:35:55,0,2024-07-20 13:35:55,,,
2024-04-10,河北省,47.10,-4.20,-4.90,52,2024-04-10 00:00:00,1,0,2024-07-20 13:35:55,0,2024-07-20 13:35:55,,,
2024-04-10,山西省,690.10,5.30,-46.80,53,2024-04-10 00:00:00,1,0,2024-07-20 13:35:55,0,2024-07-20 13:35:55,,,
2024-04-10,江西省,1.50,1.00,-0.70,54,2024-04-10 00:00:00,1,0,2024-07-20 13:35:55,0,2024-07-20 13:35:55,,,
2024-04-10,山东省,51.30,1.70,6.00,55,2024-04-10 00:00:00,1,0,2024-07-20 13:35:55,0,2024-07-20 13:35:55,,,
2024-04-10,河南省,113.60,-6.10,-8.50,56,2024-04-10 00:00:00,1,0,2024-07-20 13:35:55,0,2024-07-20 13:35:55,,,
2024-04-10,重庆市,0.00,0.00,0.00,57,2024-04-10 00:00:00,1,0,2024-07-20 13:35:55,0,2024-07-20 13:35:55,,,
2024-04-10,陕西省,433.60,10.30,-20.90,58,2024-04-10 00:00:00,1,0,2024-07-20 13:35:55,0,2024-07-20 13:35:55,,,
2024-04-10,甘肃省,38.50,9.90,-5.20,59,2024-04-10 00:00:00,1,0,2024-07-20 13:35:55,0,2024-07-20 13:35:55,,,
2024-04-10,宁夏区,1.70,-6.20,-5.30,60,2024-04-10 00:00:00,1,0,2024-07-20 13:35:55,0,2024-07-20 13:35:55,,,
2024-03-20,地区合计,2666.30,67.60,-326.60,61,2024-03-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-20,河北省,100.00,4.30,-3.50,62,2024-03-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-20,山西省,1357.20,41.60,-180.90,63,2024-03-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-20,江西省,1.60,0.60,-1.20,64,2024-03-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-20,山东省,99.70,10.50,0.40,65,2024-03-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-20,河南省,249.70,8.40,-3.10,66,2024-03-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-20,重庆市,0.00,0.00,0.00,67,2024-03-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-20,陕西省,725.10,44.90,-84.90,68,2024-03-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-20,甘肃省,56.10,-35.90,-31.80,69,2024-03-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-20,宁夏区,11.60,-1.30,0.10,70,2024-03-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-10,地区合计,1391.90,152.90,-123.60,71,2024-03-10 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-10,河北省,51.30,3.40,-2.10,72,2024-03-10 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-10,山西省,684.80,8.30,-74.40,73,2024-03-10 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-10,江西省,0.50,0.20,-0.90,74,2024-03-10 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-10,山东省,49.60,5.70,-1.00,75,2024-03-10 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-10,河南省,119.70,5.70,-5.70,76,2024-03-10 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-10,重庆市,0.00,0.00,0.00,77,2024-03-10 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-10,陕西省,423.30,145.30,-11.70,78,2024-03-10 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-10,甘肃省,28.60,-16.60,-13.90,79,2024-03-10 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-03-10,宁夏区,7.90,1.70,3.10,80,2024-03-10 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-02-20,地区合计,2598.70,-225.10,-348.40,81,2024-02-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-02-20,河北省,95.70,-6.50,-6.30,82,2024-02-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-02-20,山西省,1315.60,-150.30,-216.70,83,2024-02-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-02-20,江西省,1.00,-1.40,-2.40,84,2024-02-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-02-20,山东省,89.20,-8.30,-11.70,85,2024-02-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-02-20,河南省,241.30,8.90,-16.00,86,2024-02-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-02-20,重庆市,0.00,0.00,0.00,87,2024-02-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-02-20,陕西省,680.20,-98.20,-89.80,88,2024-02-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-02-20,甘肃省,92.00,32.70,8.80,89,2024-02-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-02-20,宁夏区,12.90,-1.00,1.60,90,2024-02-20 00:00:00,1,0,2024-07-20 13:35:58,0,2024-07-20 13:35:58,,,
2024-02-10,地区合计,1243.60,-146.70,-216.60,91,2024-02-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-02-10,河北省,47.90,0.20,-4.30,92,2024-02-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-02-10,山西省,676.50,-42.80,-59.00,93,2024-02-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-02-10,江西省,0.30,-1.00,-1.80,94,2024-02-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-02-10,山东省,43.90,-0.10,-9.10,95,2024-02-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-02-10,河南省,114.00,-3.00,-13.80,96,2024-02-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-02-10,重庆市,0.00,0.00,0.00,97,2024-02-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-02-10,陕西省,278.00,-112.00,-122.00,98,2024-02-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-02-10,甘肃省,45.20,15.10,3.50,99,2024-02-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-02-10,宁夏区,10.80,4.40,4.40,100,2024-02-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-20,地区合计,2818.20,79.60,196.60,101,2024-01-20 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-20,河北省,102.20,2.90,17.10,102,2024-01-20 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-20,山西省,1465.90,76.70,101.50,103,2024-01-20 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-20,江西省,2.40,-1.50,-1.10,104,2024-01-20 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-20,山东省,91.90,-11.10,-21.00,105,2024-01-20 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-20,河南省,232.40,7.70,23.50,106,2024-01-20 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-20,重庆市,0.00,0.00,0.00,107,2024-01-20 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-20,陕西省,778.40,22.40,80.40,108,2024-01-20 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-20,甘肃省,59.30,-24.00,-8.10,109,2024-01-20 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-20,宁夏区,13.90,8.20,1.30,110,2024-01-20 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-10,地区合计,1398.20,100.30,71.20,111,2024-01-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-10,河北省,47.70,-2.10,3.70,112,2024-01-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-10,山西省,719.30,66.80,41.00,113,2024-01-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-10,江西省,1.30,-0.90,-0.40,114,2024-01-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-10,山东省,44.00,4.10,-15.40,115,2024-01-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-10,河南省,124.90,13.70,5.00,116,2024-01-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-10,重庆市,0.00,0.00,0.00,117,2024-01-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-10,陕西省,390.00,28.00,45.00,118,2024-01-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-10,甘肃省,30.10,-13.80,-4.60,119,2024-01-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2024-01-10,宁夏区,6.40,3.90,0.50,120,2024-01-10 00:00:00,1,0,2024-07-20 13:36:00,0,2024-07-20 13:36:00,,,
2023-12-20,地区合计,2615.00,-14.90,46.70,121,2023-12-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-20,河北省,103.10,4.20,-2.40,122,2023-12-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-20,山西省,1279.10,-56.40,-4.90,123,2023-12-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-20,江西省,3.90,2.70,0.40,124,2023-12-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-20,山东省,84.20,8.30,-16.60,125,2023-12-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-20,河南省,223.60,-5.40,18.10,126,2023-12-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-20,重庆市,0.00,0.00,0.00,127,2023-12-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-20,陕西省,756.00,40.00,78.00,128,2023-12-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-20,甘肃省,85.90,-3.30,0.30,129,2023-12-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-20,宁夏区,5.70,-3.80,-4.90,130,2023-12-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-10,地区合计,1297.90,-60.70,-15.20,131,2023-12-10 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-10,河北省,49.80,-0.60,-4.30,132,2023-12-10 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-10,山西省,652.50,-33.80,13.50,133,2023-12-10 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-10,江西省,2.20,1.90,0.40,134,2023-12-10 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-10,山东省,39.90,5.40,-13.00,135,2023-12-10 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-10,河南省,111.20,-2.20,-3.00,136,2023-12-10 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-10,重庆市,0.00,0.00,0.00,137,2023-12-10 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-10,陕西省,362.00,-26.50,7.00,138,2023-12-10 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-10,甘肃省,43.90,1.10,-0.10,139,2023-12-10 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-12-10,宁夏区,2.50,-3.30,-1.80,140,2023-12-10 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-11-20,地区合计,2629.90,-49.40,-13.90,141,2023-11-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-11-20,河北省,98.90,3.90,-17.60,142,2023-11-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-11-20,山西省,1335.50,12.30,23.80,143,2023-11-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-11-20,江西省,1.20,-0.50,-3.40,144,2023-11-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-11-20,山东省,75.90,3.30,-38.60,145,2023-11-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-11-20,河南省,229.00,6.40,10.40,146,2023-11-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-11-20,重庆市,0.00,0.00,0.00,147,2023-11-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-11-20,陕西省,716.00,-74.00,26.00,148,2023-11-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-11-20,甘肃省,89.20,10.00,9.60,149,2023-11-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-11-20,宁夏区,9.50,-10.80,-2.00,150,2023-11-20 00:00:00,1,0,2024-07-20 13:36:03,0,2024-07-20 13:36:03,,,
2023-11-10,地区合计,1358.60,-7.20,6.60,151,2023-11-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-11-10,河北省,50.40,-5.30,-4.80,152,2023-11-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-11-10,山西省,686.30,-18.40,30.40,153,2023-11-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-11-10,江西省,0.30,0.20,-3.60,154,2023-11-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-11-10,山东省,34.50,4.10,-24.70,155,2023-11-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-11-10,河南省,113.40,2.50,-1.20,156,2023-11-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-11-10,重庆市,0.00,0.00,0.00,157,2023-11-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-11-10,陕西省,388.50,11.00,17.50,158,2023-11-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-11-10,甘肃省,42.80,-4.50,5.10,159,2023-11-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-11-10,宁夏区,5.80,4.20,0.10,160,2023-11-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-20,地区合计,2679.30,-89.40,6.20,161,2023-10-20 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-20,河北省,95.00,1.50,-25.00,162,2023-10-20 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-20,山西省,1323.20,-42.00,-6.80,163,2023-10-20 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-20,江西省,1.70,0.80,-2.10,164,2023-10-20 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-20,山东省,72.60,5.50,-41.80,165,2023-10-20 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-20,河南省,222.60,-8.90,16.80,166,2023-10-20 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-20,重庆市,0.00,0.00,0.00,167,2023-10-20 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-20,陕西省,790.00,-52.00,97.00,168,2023-10-20 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-20,甘肃省,79.20,7.10,-13.90,169,2023-10-20 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-20,宁夏区,20.30,7.00,5.90,170,2023-10-20 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-10,地区合计,1351.40,-4.00,37.00,171,2023-10-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-10,河北省,45.10,-1.80,-11.70,172,2023-10-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-10,山西省,667.90,-5.50,38.40,173,2023-10-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-10,江西省,0.50,-0.10,-1.90,174,2023-10-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-10,山东省,38.60,5.70,-17.60,175,2023-10-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-10,河南省,115.90,-3.40,10.40,176,2023-10-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-10,重庆市,0.00,0.00,0.00,177,2023-10-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-10,陕西省,399.50,0.90,47.10,178,2023-10-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-10,甘肃省,38.30,2.30,-15.40,179,2023-10-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-10-10,宁夏区,10.00,3.80,3.00,180,2023-10-10 00:00:00,1,0,2024-07-20 13:36:07,0,2024-07-20 13:36:07,,,
2023-09-20,地区合计,2768.70,82.20,-39.70,181,2023-09-20 00:00:00,1,0,2024-07-20 13:36:10,0,2024-07-20 13:36:10,,,
2023-09-20,河北省,93.50,-3.00,-27.80,182,2023-09-20 00:00:00,1,0,2024-07-20 13:36:10,0,2024-07-20 13:36:10,,,
2023-09-20,山西省,1365.20,10.40,-30.60,183,2023-09-20 00:00:00,1,0,2024-07-20 13:36:10,0,2024-07-20 13:36:10,,,
