时间,库存合计(万吨),调入量(万吨),吞吐量(万吨),锚地船舶(艘),一期库存(万吨),二期库存(万吨),三期库存(万吨),港口卸车(车),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-06-27,183.70,60.00,36.00,46.00,56.90,62.10,64.70,7830.00,754,2022-06-27 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-26,174.10,54.00,61.00,55.00,49.00,62.10,63.00,7000.00,755,2022-06-26 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-25,163.50,57.00,61.00,51.00,46.60,62.70,54.20,7474.00,756,2022-06-25 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-24,159.90,51.00,62.00,51.00,43.10,68.40,48.40,6542.00,757,2022-06-24 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-23,166.60,62.00,58.00,48.00,47.60,66.80,52.20,8082.00,758,2022-06-23 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-22,166.90,49.00,53.00,46.00,47.70,67.30,51.90,6354.00,759,2022-06-22 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-21,175.00,64.00,59.00,53.00,51.50,68.30,55.30,8190.00,760,2022-06-21 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-20,179.00,63.00,62.00,58.00,52.80,68.20,58.10,8045.00,761,2022-06-20 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-19,182.70,48.00,68.00,58.00,56.30,71.50,54.90,6126.00,762,2022-06-19 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-18,194.50,62.00,62.00,58.00,57.10,74.80,62.70,8028.00,763,2022-06-18 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-17,201.40,51.00,55.00,54.00,59.40,75.40,66.60,6595.00,764,2022-06-17 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-16,198.60,60.00,64.00,55.00,63.60,74.60,60.40,7720.00,765,2022-06-16 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-15,199.80,49.00,23.00,49.00,63.00,75.30,61.50,6330.00,766,2022-06-15 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-14,209.80,63.00,59.00,59.00,64.50,75.40,69.90,8150.00,767,2022-06-14 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-13,190.40,58.00,40.00,57.00,56.40,67.50,66.40,7510.00,768,2022-06-13 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-12,179.10,42.00,41.00,54.00,59.20,59.20,60.70,5498.00,769,2022-06-12 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-11,170.90,56.00,49.00,49.00,60.70,55.40,54.80,7230.00,770,2022-06-11 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-10,161.00,49.00,45.00,41.00,58.70,54.20,48.10,6298.00,771,2022-06-10 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-09,152.80,56.00,54.00,44.00,56.90,51.60,44.40,6565.00,772,2022-06-09 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-08,144.60,43.00,64.00,38.00,52.50,50.60,41.50,5582.00,773,2022-06-08 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-07,159.10,57.00,42.00,40.00,56.80,53.50,48.80,7337.00,774,2022-06-07 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-06,157.10,54.00,65.00,45.00,56.90,56.70,43.40,6919.00,775,2022-06-06 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-05,163.10,46.00,61.00,37.00,65.60,60.50,37.00,5874.00,776,2022-06-05 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-04,163.10,52.00,68.00,43.00,65.60,60.50,37.00,6712.00,777,2022-06-04 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-03,212.20,43.00,60.00,45.00,80.90,71.20,60.10,5617.00,778,2022-06-03 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-02,212.20,50.00,63.00,49.00,80.90,71.20,60.10,6406.00,779,2022-06-02 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-06-01,216.20,50.00,27.00,45.00,83.50,73.70,59.00,6443.00,780,2022-06-01 00:00:00,1,0,2024-07-20 10:50:14,0,2024-07-20 10:50:14,,,
2022-05-31,217.60,62.00,45.00,43.00,83.50,76.30,57.80,7949.00,781,2022-05-31 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-30,190.90,55.00,50.00,38.00,69.80,71.90,49.20,7086.00,782,2022-05-30 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-29,185.80,52.00,52.00,41.00,67.40,65.50,52.80,6946.00,783,2022-05-29 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-28,182.80,58.00,52.00,41.00,61.70,64.70,56.50,7563.00,784,2022-05-28 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-27,170.30,52.00,35.00,51.00,58.80,66.70,44.90,6811.00,785,2022-05-27 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-26,183.50,60.00,57.00,69.00,61.20,69.90,52.40,7750.00,786,2022-05-26 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-25,155.10,54.00,56.00,69.00,55.90,66.50,32.70,7063.00,787,2022-05-25 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-24,163.50,65.00,49.00,69.00,53.60,68.80,41.00,8358.00,788,2022-05-24 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-23,152.40,58.00,59.00,73.00,50.90,65.60,35.90,,789,2022-05-23 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-22,151.40,43.00,41.00,85.00,52.50,64.30,34.50,,790,2022-05-22 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-21,162.50,57.00,48.00,77.00,57.10,63.10,42.30,,791,2022-05-21 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-20,147.50,47.00,49.00,76.00,49.90,59.20,38.40,6116.00,792,2022-05-20 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-19,151.60,57.00,51.00,72.00,53.40,56.40,41.80,7384.00,793,2022-05-19 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-18,150.80,48.00,52.00,66.00,52.20,53.40,45.20,6294.00,794,2022-05-18 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-17,145.50,61.00,48.00,67.00,51.60,51.50,42.30,8021.00,795,2022-05-17 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-16,138.80,54.00,49.00,59.00,56.00,46.00,36.90,7032.00,796,2022-05-16 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-15,128.00,53.00,49.00,46.00,54.90,44.80,28.20,6864.00,797,2022-05-15 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-14,137.00,53.00,58.00,54.00,56.90,48.40,31.70,6896.00,798,2022-05-14 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-13,136.50,50.00,57.00,46.00,54.30,49.20,33.00,6515.00,799,2022-05-13 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-12,142.40,50.00,60.00,48.00,58.60,53.10,30.70,6542.00,800,2022-05-12 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-11,143.80,55.00,63.00,44.00,57.70,53.50,32.70,7144.00,801,2022-05-11 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-10,155.90,65.00,65.00,43.00,62.30,53.80,39.80,8416.00,802,2022-05-10 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-09,151.30,60.00,68.00,43.00,63.30,49.90,38.10,7820.00,803,2022-05-09 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-08,151.30,54.00,41.00,45.00,66.90,48.70,35.70,7121.00,804,2022-05-08 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-07,151.20,58.00,58.00,51.00,67.40,44.50,39.30,7546.00,805,2022-05-07 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-06,141.50,48.00,66.00,52.00,63.80,46.70,31.00,6180.00,806,2022-05-06 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-05,157.50,54.00,63.00,47.00,66.10,52.80,38.60,6939.00,807,2022-05-05 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-04,162.10,46.00,66.00,47.00,70.00,53.40,38.70,5878.00,808,2022-05-04 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-03,183.60,63.00,62.00,46.00,74.80,59.20,49.60,8132.00,809,2022-05-03 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-02,186.60,63.00,23.00,48.00,74.00,55.30,57.30,8098.00,810,2022-05-02 00:00:00,1,0,2024-07-20 10:50:17,0,2024-07-20 10:50:17,,,
2022-05-01,174.00,65.00,57.00,50.00,72.70,53.30,48.00,8338.00,811,2022-05-01 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-30,155.80,55.00,57.00,46.00,66.10,44.00,45.70,7088.00,812,2022-04-30 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-29,146.60,65.00,65.00,56.00,66.40,43.20,37.00,8335.00,813,2022-04-29 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-28,150.80,53.00,72.00,58.00,63.30,45.90,41.60,6403.00,814,2022-04-28 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-27,151.60,50.00,43.00,64.00,63.90,46.20,41.40,6403.00,815,2022-04-27 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-26,165.00,63.00,56.00,69.00,64.00,50.70,50.40,8163.00,816,2022-04-26 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-25,158.10,54.00,66.00,61.00,62.50,53.70,41.90,6978.00,817,2022-04-25 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-24,165.90,63.00,68.00,63.00,67.10,51.40,47.40,8148.00,818,2022-04-24 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-23,168.50,54.00,60.00,66.00,70.70,53.50,44.30,7009.00,819,2022-04-23 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-22,175.90,68.00,54.00,58.00,74.00,53.60,48.40,8782.00,820,2022-04-22 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-21,163.10,63.00,58.00,56.00,73.70,44.80,44.60,8212.00,821,2022-04-21 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-20,161.20,57.00,60.00,51.00,74.20,44.30,42.80,7392.00,822,2022-04-20 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-19,166.30,57.00,69.00,45.00,76.40,47.20,42.60,7384.00,823,2022-04-19 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-18,174.20,70.00,55.00,47.00,73.30,49.30,51.60,9072.00,824,2022-04-18 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-17,164.20,63.00,59.00,50.00,64.10,46.50,53.50,8128.00,825,2022-04-17 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-16,148.80,53.00,62.00,52.00,63.70,47.10,38.00,6865.00,826,2022-04-16 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-15,157.20,60.00,64.00,57.00,64.30,52.80,40.10,7790.00,827,2022-04-15 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-14,173.30,51.00,58.00,58.00,64.80,64.80,43.60,6600.00,828,2022-04-14 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-13,180.50,51.00,65.00,58.00,68.70,58.80,53.10,6644.00,829,2022-04-13 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-12,191.80,66.00,59.00,59.00,74.60,62.40,54.80,8512.00,830,2022-04-12 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-11,183.30,61.00,73.00,57.00,74.80,57.50,51.00,7894.00,831,2022-04-11 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-10,184.70,58.00,67.00,47.00,78.10,62.40,44.20,7315.00,832,2022-04-10 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-09,195.10,51.00,75.00,39.00,83.50,64.80,46.80,6576.00,833,2022-04-09 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-08,210.30,63.00,22.00,32.00,86.30,69.80,54.20,8325.00,834,2022-04-08 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-07,217.60,62.00,71.00,33.00,88.50,72.90,56.10,8054.00,835,2022-04-07 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-06,203.00,50.00,64.00,40.00,83.40,68.40,51.10,6524.00,836,2022-04-06 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-05,218.10,62.00,61.00,40.00,84.80,72.00,61.20,8063.00,837,2022-04-05 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-04,218.10,66.00,63.00,48.00,84.80,72.00,61.20,8575.00,838,2022-04-04 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-03,211.00,60.00,63.00,41.00,80.50,71.70,58.90,7735.00,839,2022-04-03 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-02,212.20,54.00,63.00,39.00,76.50,72.00,63.60,6979.00,840,2022-04-02 00:00:00,1,0,2024-07-20 10:50:21,0,2024-07-20 10:50:21,,,
2022-04-01,212.90,59.00,31.00,34.00,72.90,75.30,64.80,8363.00,841,2022-04-01 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-31,205.40,61.00,71.00,32.00,67.80,77.50,60.20,7941.00,842,2022-03-31 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-30,189.10,47.00,71.00,37.00,70.20,75.20,43.70,6240.00,843,2022-03-30 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-29,221.10,67.00,71.00,38.00,86.70,82.30,52.20,8705.00,844,2022-03-29 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-28,221.10,69.00,73.00,44.00,86.70,82.30,52.20,8916.00,845,2022-03-28 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-27,222.00,67.00,70.00,50.00,91.40,82.70,47.90,8731.00,846,2022-03-27 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-26,226.00,69.00,73.00,53.00,91.10,86.50,48.50,8933.00,847,2022-03-26 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-25,234.50,68.00,70.00,53.00,95.80,86.20,52.50,8659.00,848,2022-03-25 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-24,240.50,63.00,71.00,55.00,96.70,87.50,56.20,8103.00,849,2022-03-24 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-23,252.80,61.00,75.00,65.00,105.50,92.00,55.40,7676.00,850,2022-03-23 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-22,266.50,67.00,73.00,67.00,108.20,94.00,64.30,8740.00,851,2022-03-22 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-21,266.40,67.00,67.00,48.00,106.10,95.40,64.90,8732.00,852,2022-03-21 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-20,271.30,68.00,75.00,56.00,109.40,96.30,65.50,8757.00,853,2022-03-20 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-19,281.20,70.00,43.00,51.00,113.60,96.70,70.80,9083.00,854,2022-03-19 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-18,288.70,62.00,49.00,52.00,117.50,97.00,74.10,8086.00,855,2022-03-18 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-17,235.40,70.00,71.00,56.00,100.00,87.30,48.10,9071.00,856,2022-03-17 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-16,224.30,67.00,81.00,54.00,94.70,88.20,41.40,8707.00,857,2022-03-16 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-15,230.00,64.00,62.00,61.00,91.60,91.80,46.50,8263.00,858,2022-03-15 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-14,231.40,59.00,8.80,66.00,83.50,92.70,55.10,7714.00,859,2022-03-14 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-13,225.10,61.00,33.00,82.00,83.60,88.00,53.60,7960.00,860,2022-03-13 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-12,174.50,63.00,62.00,68.00,65.30,75.60,33.60,6698.00,861,2022-03-12 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-11,165.80,61.00,46.00,59.00,64.20,71.70,29.90,7885.00,862,2022-03-11 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-10,158.20,51.00,56.00,59.00,60.90,66.00,31.20,6595.00,863,2022-03-10 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-09,158.00,50.00,60.00,56.00,61.70,65.40,30.80,6547.00,864,2022-03-09 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-08,160.30,58.00,60.00,54.00,63.40,65.70,31.20,7598.00,865,2022-03-08 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-07,160.00,59.00,57.00,54.00,59.40,60.10,40.20,7752.00,866,2022-03-07 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-06,160.00,54.00,51.00,53.00,59.40,60.10,40.20,7037.00,867,2022-03-06 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-05,159.50,49.00,56.00,58.00,61.50,56.80,41.10,6363.00,868,2022-03-05 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-04,170.10,65.00,57.00,52.00,63.60,55.80,50.70,8476.00,869,2022-03-04 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-03,171.80,50.00,62.00,54.00,61.60,52.30,58.00,6559.00,870,2022-03-03 00:00:00,1,0,2024-07-20 10:50:25,0,2024-07-20 10:50:25,,,
2022-03-02,168.80,47.00,14.00,59.00,63.70,50.70,54.50,6088.00,871,2022-03-02 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-03-01,164.60,52.00,57.00,57.00,65.70,51.60,47.30,6724.00,872,2022-03-01 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-28,150.00,49.00,55.00,51.00,62.40,46.60,40.60,6296.00,873,2022-02-28 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-27,142.60,43.00,54.00,51.00,57.20,45.50,39.90,5528.00,874,2022-02-27 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-26,157.50,49.00,57.00,52.00,64.80,50.10,42.60,6370.00,875,2022-02-26 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-25,161.20,56.00,59.00,44.00,59.20,50.80,51.20,7176.00,876,2022-02-25 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-24,174.40,52.00,53.00,45.00,67.20,51.80,55.30,6779.00,877,2022-02-24 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-23,173.50,43.00,47.00,50.00,67.40,52.20,53.80,5606.00,878,2022-02-23 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-22,186.20,53.00,55.00,48.00,71.10,58.20,56.90,6879.00,879,2022-02-22 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-21,184.70,52.00,50.00,64.00,69.30,59.50,55.90,6801.00,880,2022-02-21 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-20,181.90,49.00,55.00,61.00,66.70,57.90,57.30,6387.00,881,2022-02-20 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-19,174.60,61.00,45.00,56.00,60.90,56.10,57.60,7863.00,882,2022-02-19 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-18,175.20,58.00,54.00,62.00,60.10,57.20,57.90,7519.00,883,2022-02-18 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-17,173.80,46.00,61.00,71.00,58.30,55.10,60.50,5852.00,884,2022-02-17 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-16,175.20,52.00,64.00,69.00,56.40,56.30,62.50,6857.00,885,2022-02-16 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-15,177.20,57.00,31.00,63.00,56.30,54.70,66.10,7460.00,886,2022-02-15 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-14,181.80,59.00,62.00,61.00,56.00,54.10,71.70,7462.00,887,2022-02-14 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-13,175.50,52.00,59.00,64.00,49.00,54.30,72.10,6792.00,888,2022-02-13 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-12,175.50,56.00,63.00,65.00,49.00,54.30,72.10,7298.00,889,2022-02-12 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-11,180.00,61.00,57.00,64.00,54.70,54.40,71.00,7860.00,890,2022-02-11 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-10,175.60,54.00,64.00,70.00,59.50,52.00,64.10,7061.00,891,2022-02-10 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-09,176.60,52.00,55.00,69.00,63.20,50.60,62.90,6748.00,892,2022-02-09 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-08,181.90,69.00,54.00,65.00,62.70,54.00,65.20,8923.00,893,2022-02-08 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-07,180.10,63.00,51.00,64.00,59.90,53.50,66.70,8112.00,894,2022-02-07 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-06,172.20,54.00,50.00,73.00,60.10,46.60,65.50,7087.00,895,2022-02-06 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-05,173.00,46.00,54.00,71.00,56.40,45.70,71.00,6036.00,896,2022-02-05 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-04,176.60,52.00,66.00,68.00,61.20,48.80,66.60,6728.00,897,2022-02-04 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-03,175.60,41.00,71.00,62.00,66.30,49.20,60.10,5345.00,898,2022-02-03 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-02,196.20,51.00,29.00,62.00,,,,6585.00,899,2022-02-02 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-02-01,203.70,51.00,19.00,60.00,79.10,52.20,72.40,6625.00,900,2022-02-01 00:00:00,1,0,2024-07-20 10:50:28,0,2024-07-20 10:50:28,,,
2022-01-31,181.60,54.00,40.00,45.00,74.40,52.00,55.20,7071.00,901,2022-01-31 00:00:00,1,0,2024-07-20 10:50:31,0,2024-07-20 10:50:31,,,
2022-01-30,174.20,49.00,57.00,45.00,71.50,50.10,52.50,6227.00,902,2022-01-30 00:00:00,1,0,2024-07-20 10:50:31,0,2024-07-20 10:50:31,,,
2022-01-29,174.10,55.00,60.00,43.00,70.50,47.50,56.20,7068.00,903,2022-01-29 00:00:00,1,0,2024-07-20 10:50:31,0,2024-07-20 10:50:31,,,
2022-01-28,173.30,55.00,56.00,53.00,67.70,47.70,57.90,7076.00,904,2022-01-28 00:00:00,1,0,2024-07-20 10:50:31,0,2024-07-20 10:50:31,,,
2022-01-27,178.00,53.00,62.00,58.00,70.70,49.90,57.40,6858.00,905,2022-01-27 00:00:00,1,0,2024-07-20 10:50:31,0,2024-07-20 10:50:31,,,
2022-01-26,175.70,54.00,60.00,53.00,70.90,52.20,52.60,7038.00,906,2022-01-26 00:00:00,1,0,2024-07-20 10:50:31,0,2024-07-20 10:50:31,,,
2022-01-25,174.40,64.00,60.00,64.00,72.70,52.20,49.60,8200.00,907,2022-01-25 00:00:00,1,0,2024-07-20 10:50:31,0,2024-07-20 10:50:31,,,
