时间,项目名称,当期值(亿美元),同比增长(%),累计值(亿美元),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2020-06,进口总值,1671.50,2.70,9309.50,-7.10,179,2020-06-30 00:00:00,1,0,2024-07-21 05:04:08,0,2024-07-21 05:04:08,,,
2020-06,进出口差额,464.20,,1678.00,,180,2020-06-30 00:00:00,1,0,2024-07-21 05:04:08,0,2024-07-21 05:04:08,,,
2020-05,进出口总值,3507.00,-9.30,16486.20,-8.00,181,2020-05-31 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2020-05,出口总值,2068.10,-3.30,8849.90,-7.70,182,2020-05-31 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2020-05,进口总值,1438.90,-16.70,7636.30,-8.20,183,2020-05-31 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2020-05,进出口差额,629.30,,1213.60,,184,2020-05-31 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2020-04,进出口总值,3552.20,-5.00,12983.30,-7.50,185,2020-04-30 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2020-04,出口总值,2002.80,3.50,6782.80,-9.00,186,2020-04-30 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2020-04,进口总值,1549.40,-14.20,6200.50,-5.90,187,2020-04-30 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2020-04,进出口差额,453.40,,582.40,,188,2020-04-30 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2020-03,进出口总值,3504.00,-4.00,9432.20,-8.40,189,2020-03-31 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2020-03,出口总值,1851.50,-6.60,4782.10,-13.30,190,2020-03-31 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2020-03,进口总值,1652.50,-0.90,4650.10,-2.90,191,2020-03-31 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2020-03,进出口差额,199.00,,132.00,,192,2020-03-31 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2020-02,进出口总值,,,5919.90,-11.00,193,2020-02-29 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2020-02,出口总值,,,2924.50,-17.20,194,2020-02-29 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2020-02,进口总值,,,2995.40,-4.00,195,2020-02-29 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2020-02,进出口差额,,,-71.00,,196,2020-02-29 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2019-12,进出口总值,4285.00,11.30,45753.00,-1.00,197,2019-12-31 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2019-12,出口总值,2376.50,7.60,24984.10,0.50,198,2019-12-31 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2019-12,进口总值,1908.50,16.30,20768.90,-2.80,199,2019-12-31 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2019-12,进出口差额,467.90,,4215.10,,200,2019-12-31 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2019-11,进出口总值,4047.50,-0.50,41426.90,-2.20,201,2019-11-30 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2019-11,出口总值,2217.40,-1.10,22601.40,-0.30,202,2019-11-30 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2019-11,进口总值,1830.10,0.30,18825.40,-4.50,203,2019-11-30 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2019-11,进出口差额,387.30,,3776.00,,204,2019-11-30 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2019-10,进出口总值,3830.50,-3.40,37356.30,-2.50,205,2019-10-31 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2019-10,出口总值,2129.30,-0.90,20379.60,-0.20,206,2019-10-31 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2019-10,进口总值,1701.20,-6.40,16976.70,-5.10,207,2019-10-31 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2019-10,进出口差额,428.10,,3402.90,,208,2019-10-31 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2019-09,进出口总值,3966.00,-5.70,33517.80,-2.40,209,2019-09-30 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2019-09,出口总值,2181.20,-3.20,18251.10,-0.10,210,2019-09-30 00:00:00,1,0,2024-07-21 05:04:11,0,2024-07-21 05:04:11,,,
2019-09,进口总值,1784.70,-8.50,15266.70,-5.00,211,2019-09-30 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-09,进出口差额,396.50,,2984.30,,212,2019-09-30 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-08,进出口总值,3947.46,-3.20,29547.90,-2.00,213,2019-08-31 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-08,出口总值,2147.86,-1.00,16070.28,0.40,214,2019-08-31 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-08,进口总值,1799.60,-5.60,13477.63,-4.60,215,2019-08-31 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-08,进出口差额,348.26,,2592.65,,216,2019-08-31 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-07,进出口总值,3980.00,-0.80,25595.30,-1.80,217,2019-07-31 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-07,出口总值,2215.30,3.30,13926.10,0.60,218,2019-07-31 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-07,进口总值,1764.80,-5.60,11669.20,-4.50,219,2019-07-31 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-07,进出口差额,450.50,,2256.90,,220,2019-07-31 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-06,进出口总值,3747.00,-4.00,21611.50,-2.00,221,2019-06-30 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-06,出口总值,2128.40,-0.50,11711.50,0.10,222,2019-06-30 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-06,进口总值,1618.60,-6.00,9899.90,-4.30,223,2019-06-30 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-06,进出口差额,509.80,,1811.60,,224,2019-06-30 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-05,进出口总值,3860.30,-3.40,17862.10,-1.60,225,2019-05-31 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-05,出口总值,2138.50,1.10,9583.40,0.40,226,2019-05-31 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-05,进口总值,1721.90,-8.50,8278.70,-3.70,227,2019-05-31 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-05,进出口差额,416.60,,1304.70,,228,2019-05-31 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-04,进出口总值,3731.40,0.40,13998.20,-1.10,229,2019-04-30 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-04,出口总值,1934.90,-2.70,7446.10,0.20,230,2019-04-30 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-04,进口总值,1796.50,4.00,6552.10,-2.50,231,2019-04-30 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-04,进出口差额,138.40,,894.00,,232,2019-04-30 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-03,进出口总值,3647.00,3.10,10272.10,-1.50,233,2019-03-31 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-03,出口总值,1986.70,14.20,5517.60,1.40,234,2019-03-31 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-03,进口总值,1660.20,-7.60,4754.50,-4.80,235,2019-03-31 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-03,进出口差额,326.50,,763.10,,236,2019-03-31 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-02,进出口总值,2663.60,-13.80,6627.20,-3.90,237,2019-02-28 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-02,出口总值,1352.40,-20.70,3532.20,-4.60,238,2019-02-28 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-02,进口总值,1311.20,-5.20,3095.10,-3.10,239,2019-02-28 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-02,进出口差额,41.20,,437.10,,240,2019-02-28 00:00:00,1,0,2024-07-21 05:04:13,0,2024-07-21 05:04:13,,,
2019-01,进出口总值,3959.80,4.00,3959.80,4.00,241,2019-01-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2019-01,出口总值,2175.70,9.10,2175.70,9.10,242,2019-01-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2019-01,进口总值,1784.10,-1.50,1784.10,-1.50,243,2019-01-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2019-01,进出口差额,391.60,,391.60,,244,2019-01-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-12,进出口总值,3854.40,-5.80,46230.40,12.60,245,2018-12-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-12,出口总值,2212.50,-4.40,24874.00,9.90,246,2018-12-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-12,进口总值,1641.90,-7.60,21356.40,15.80,247,2018-12-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-12,进出口差额,570.60,,3517.60,,248,2018-12-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-11,进出口总值,4100.80,4.30,42444.80,14.80,249,2018-11-30 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-11,出口总值,2274.20,5.40,22720.40,11.80,250,2018-11-30 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-11,进口总值,1826.70,3.00,19724.40,18.40,251,2018-11-30 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-11,进出口差额,447.50,,2995.90,,252,2018-11-30 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-10,进出口总值,4005.50,18.20,38354.80,16.10,253,2018-10-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-10,出口总值,2172.80,15.60,20448.40,12.60,254,2018-10-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-10,进口总值,1832.70,21.40,17906.40,20.30,255,2018-10-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-10,进出口差额,340.20,,2542.00,,256,2018-10-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-09,进出口总值,4216.80,14.40,34319.30,15.70,257,2018-09-30 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-09,出口总值,2266.90,14.50,18266.50,12.20,258,2018-09-30 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-09,进口总值,1950.00,14.30,16052.80,20.00,259,2018-09-30 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-09,进出口差额,316.90,,2213.80,,260,2018-09-30 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-08,进出口总值,4069.50,14.30,30150.40,16.10,261,2018-08-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-08,出口总值,2174.30,9.80,16043.50,12.20,262,2018-08-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-08,进口总值,1895.20,20.00,14106.90,20.90,263,2018-08-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-08,进出口差额,1661.00,,1936.60,,264,2018-08-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-07,进出口总值,4030.80,18.80,26082.20,16.40,265,2018-07-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-07,出口总值,2155.70,12.20,13871.60,12.60,266,2018-07-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-07,进口总值,1875.20,27.30,12210.60,21.00,267,2018-07-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-07,进出口差额,280.50,,1661.00,,268,2018-07-31 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-06,进出口总值,3918.70,12.50,22058.50,16.00,269,2018-06-30 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-06,出口总值,2167.40,11.30,11727.50,12.80,270,2018-06-30 00:00:00,1,0,2024-07-21 05:04:16,0,2024-07-21 05:04:16,,,
2018-06,进口总值,1751.30,14.10,10331.00,19.90,271,2018-06-30 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-06,进出口差额,416.10,,1396.50,,272,2018-06-30 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-05,进出口总值,4008.20,18.50,18144.50,16.80,273,2018-05-31 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-05,出口总值,2128.70,12.60,9570.60,13.30,274,2018-05-31 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-05,进口总值,1879.50,26.00,8573.90,21.00,275,2018-05-31 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-05,进出口差额,249.20,,996.70,,276,2018-05-31 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-04,进出口总值,3720.90,16.70,14147.10,16.50,277,2018-04-30 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-04,出口总值,2004.40,12.90,7457.30,13.70,278,2018-04-30 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-04,进口总值,1716.50,21.50,6689.80,19.60,279,2018-04-30 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-04,进出口差额,287.80,,767.50,,280,2018-04-30 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-03,进出口总值,3532.26,5.30,10421.46,16.30,281,2018-03-31 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-03,出口总值,1741.21,-2.70,5452.66,14.10,282,2018-03-31 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-03,进口总值,1791.04,14.40,4968.79,18.90,283,2018-03-31 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-03,进出口差额,-49.83,,483.87,,284,2018-03-31 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-02,进出口总值,3094.94,24.50,6903.75,23.10,285,2018-02-28 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-02,出口总值,1716.18,44.50,3723.45,24.40,286,2018-02-28 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-02,进口总值,1378.76,6.30,3180.30,21.70,287,2018-02-28 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-02,进出口差额,337.43,,543.16,,288,2018-02-28 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-01,进出口总值,3806.98,22.00,3806.98,22.00,289,2018-01-31 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-01,出口总值,2005.19,11.10,2005.19,11.10,290,2018-01-31 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-01,进口总值,1801.79,36.90,1801.79,36.90,291,2018-01-31 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2018-01,进出口差额,203.40,,203.40,,292,2018-01-31 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2017-12,进出口总值,4088.86,8.00,41044.75,11.40,293,2017-12-31 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2017-12,出口总值,2317.86,10.90,22634.90,7.90,294,2017-12-31 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2017-12,进口总值,1771.01,4.50,18409.85,15.90,295,2017-12-31 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2017-12,进出口差额,546.85,,4225.06,,296,2017-12-31 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2017-11,进出口总值,3945.50,14.70,37031.50,12.00,297,2017-11-30 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2017-11,出口总值,2173.80,12.30,20395.70,8.00,298,2017-11-30 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2017-11,进口总值,1771.70,17.70,16635.80,17.30,299,2017-11-30 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2017-11,进出口差额,402.10,,3759.80,,300,2017-11-30 00:00:00,1,0,2024-07-21 05:04:20,0,2024-07-21 05:04:20,,,
2017-10,进出口总值,3397.86,11.20,33072.17,11.60,301,2017-10-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-10,出口总值,1889.80,6.90,18209.93,7.40,302,2017-10-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-10,进口总值,1508.06,17.20,14862.23,17.20,303,2017-10-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-10,进出口差额,381.74,,3347.70,,304,2017-10-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-09,进出口总值,3680.50,12.70,29693.30,11.70,305,2017-09-30 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-09,出口总值,1982.60,8.10,16324.50,7.50,306,2017-09-30 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-09,进口总值,1697.90,18.70,13368.70,17.30,307,2017-09-30 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-09,进出口差额,284.70,,2955.80,,308,2017-09-30 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-08,进出口总值,3564.70,8.80,26012.50,11.60,309,2017-08-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-08,出口总值,1992.30,5.50,14363.50,7.60,310,2017-08-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-08,进口总值,1572.40,13.30,11649.00,16.90,311,2017-08-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-08,进出口差额,419.90,,2714.60,,312,2017-08-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-07,进出口总值,3405.55,8.80,22499.30,12.30,313,2017-07-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-07,出口总值,1936.46,7.20,12408.06,8.30,314,2017-07-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-07,进口总值,1469.09,11.00,10091.24,17.70,315,2017-07-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-07,进出口差额,467.36,,2316.82,,316,2017-07-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-06,进出口总值,3503.50,13.80,19093.70,13.00,317,2017-06-30 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-06,出口总值,1965.80,11.30,10471.60,8.50,318,2017-06-30 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-06,进口总值,1538.26,17.20,8622.08,18.90,319,2017-06-30 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-06,进出口差额,427.65,,1850.65,,320,2017-06-30 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-05,进出口总值,3412.50,11.30,15629.26,13.00,321,2017-05-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-05,出口总值,1910.30,8.70,8533.46,8.20,322,2017-05-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-05,进口总值,1502.20,14.80,7095.80,19.50,323,2017-05-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-05,进出口差额,408.10,,1437.67,,324,2017-05-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-04,进出口总值,3219.60,9.70,12221.43,13.60,325,2017-04-30 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-04,出口总值,1800.04,8.00,6627.40,8.10,326,2017-04-30 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-04,进口总值,1419.56,11.90,5594.03,20.80,327,2017-04-30 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-04,进出口差额,380.48,,1033.37,,328,2017-04-30 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-03,进出口总值,3372.93,18.20,8999.74,15.00,329,2017-03-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-03,出口总值,1806.09,16.40,4827.92,8.20,330,2017-03-31 00:00:00,1,0,2024-07-21 05:04:24,0,2024-07-21 05:04:24,,,
2017-03,进口总值,1566.84,20.30,4171.83,24.00,331,2017-03-31 00:00:00,1,0,2024-07-21 05:04:27,0,2024-07-21 05:04:27,,,
2017-03,进出口差额,239.25,,656.09,,332,2017-03-31 00:00:00,1,0,2024-07-21 05:04:27,0,2024-07-21 05:04:27,,,
2017-02,进出口总值,2493.10,15.80,5635.00,13.30,333,2017-02-28 00:00:00,1,0,2024-07-21 05:04:27,0,2024-07-21 05:04:27,,,
2017-02,出口总值,1200.80,-1.30,3028.10,4.00,334,2017-02-28 00:00:00,1,0,2024-07-21 05:04:27,0,2024-07-21 05:04:27,,,
2017-02,进口总值,1292.30,38.10,2606.90,26.40,335,2017-02-28 00:00:00,1,0,2024-07-21 05:04:27,0,2024-07-21 05:04:27,,,
2017-02,进出口差额,91.50,,421.30,,336,2017-02-28 00:00:00,1,0,2024-07-21 05:04:27,0,2024-07-21 05:04:27,,,
2017-01,进出口总值,3141.66,11.40,3141.66,11.40,337,2017-01-31 00:00:00,1,0,2024-07-21 05:04:27,0,2024-07-21 05:04:27,,,
2017-01,出口总值,1827.57,7.90,1827.57,7.90,338,2017-01-31 00:00:00,1,0,2024-07-21 05:04:27,0,2024-07-21 05:04:27,,,
2017-01,进口总值,1314.09,16.70,1314.09,16.70,339,2017-01-31 00:00:00,1,0,2024-07-21 05:04:27,0,2024-07-21 05:04:27,,,
2017-01,进出口差额,513.47,,513.47,,340,2017-01-31 00:00:00,1,0,2024-07-21 05:04:27,0,2024-07-21 05:04:27,,,
2024-09,进出口总值,5257.10,1.50,45458.20,3.40,1417,2024-09-30 00:00:00,1,0,2024-11-07 02:28:16,0,2024-11-07 02:28:16,,,
2024-09,出口总值,3037.10,2.40,26176.60,4.30,1418,2024-09-30 00:00:00,1,0,2024-11-07 02:28:16,0,2024-11-07 02:28:16,,,
2024-09,进口总值,2220.00,0.30,19281.60,2.20,1419,2024-09-30 00:00:00,1,0,2024-11-07 02:28:16,0,2024-11-07 02:28:16,,,
2024-09,进出口差额,817.10,,6895.00,,1420,2024-09-30 00:00:00,1,0,2024-11-07 02:28:16,0,2024-11-07 02:28:16,,,
2024-08,进出口总值,5262.70,5.20,40210.30,3.70,1421,2024-08-31 00:00:00,1,0,2024-11-07 02:28:16,0,2024-11-07 02:28:16,,,
2024-08,出口总值,3086.50,8.70,23147.70,4.60,1422,2024-08-31 00:00:00,1,0,2024-11-07 02:28:16,0,2024-11-07 02:28:16,,,
2024-08,进口总值,2176.30,0.50,17062.70,2.50,1423,2024-08-31 00:00:00,1,0,2024-11-07 02:28:16,0,2024-11-07 02:28:16,,,
2024-08,进出口差额,910.20,,6085.00,,1424,2024-08-31 00:00:00,1,0,2024-11-07 02:28:16,0,2024-11-07 02:28:16,,,
2024-07,进出口总值,5164.70,7.10,34950.40,3.50,1425,2024-07-31 00:00:00,1,0,2024-11-07 02:28:16,0,2024-11-07 02:28:16,,,
2024-07,出口总值,3005.60,7.00,20065.20,4.00,1426,2024-07-31 00:00:00,1,0,2024-11-07 02:28:16,0,2024-11-07 02:28:16,,,
2024-07,进口总值,2159.10,7.20,14885.20,2.80,1427,2024-07-31 00:00:00,1,0,2024-11-07 02:28:16,0,2024-11-07 02:28:16,,,
2024-07,进出口差额,846.50,,5180.00,,1428,2024-07-31 00:00:00,1,0,2024-11-07 02:28:16,0,2024-11-07 02:28:16,,,
2024-10,进出口总值,5224.00,6.10,50676.50,3.70,1429,2024-10-31 00:00:00,1,0,2024-11-18 23:19:51,0,2024-11-18 23:19:51,,,
2024-10,出口总值,3090.60,12.70,29264.60,5.10,1430,2024-10-31 00:00:00,1,0,2024-11-18 23:19:51,0,2024-11-18 23:19:51,,,
2024-10,进口总值,2133.40,-2.30,21411.90,1.70,1431,2024-10-31 00:00:00,1,0,2024-11-18 23:19:51,0,2024-11-18 23:19:51,,,
2024-10,进出口差额,957.20,,7852.60,,1432,2024-10-31 00:00:00,1,0,2024-11-18 23:19:51,0,2024-11-18 23:19:51,,,
2024-11,进出口总值,5271.80,2.10,55967.40,3.60,1433,2024-11-30 00:00:00,1,0,2024-12-16 23:20:53,0,2024-12-16 23:20:53,,,
2024-11,出口总值,3123.10,6.70,32407.10,5.40,1434,2024-11-30 00:00:00,1,0,2024-12-16 23:20:53,0,2024-12-16 23:20:53,,,
