时间,项目名称,累计值(亿元),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06,全国商业营业用房新开工施工面积,2381.41,-29.30,1,2024-06-30 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2024-06,全国商业营业用房施工面积,60689.53,-12.30,2,2024-06-30 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2024-06,全国商业营业用房竣工面积,2006.70,-18.90,3,2024-06-30 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2024-05,全国商业营业用房新开工施工面积,1919.46,-27.00,4,2024-05-31 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2024-05,全国商业营业用房竣工面积,1653.23,-20.50,5,2024-05-31 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2024-05,全国商业营业用房施工面积,60141.67,-12.00,6,2024-05-31 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2024-04,全国商业营业用房施工面积,60226.64,-11.00,7,2024-04-30 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2024-04,全国商业营业用房竣工面积,1374.60,-23.10,8,2024-04-30 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2024-04,全国商业营业用房新开工施工面积,1441.96,-31.40,9,2024-04-30 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2024-03,全国商业营业用房竣工面积,1103.01,-23.60,10,2024-03-31 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2024-03,全国商业营业用房施工面积,59247.43,-11.80,11,2024-03-31 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2024-03,全国商业营业用房新开工施工面积,1043.12,-32.80,12,2024-03-31 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2024-02,全国商业营业用房施工面积,58618.45,-11.50,13,2024-02-29 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2024-02,全国商业营业用房新开工施工面积,602.37,-30.60,14,2024-02-29 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2024-02,全国商业营业用房竣工面积,741.03,-23.40,15,2024-02-29 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2023-12,全国商业营业用房竣工面积,7022.98,4.60,16,2023-12-31 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2023-12,全国商业营业用房新开工施工面积,6458.64,-20.40,17,2023-12-31 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2023-12,全国商业营业用房施工面积,72180.70,-9.60,18,2023-12-31 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2023-11,全国商业营业用房新开工施工面积,5892.85,-21.70,19,2023-11-30 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2023-11,全国商业营业用房竣工面积,4538.89,0.70,20,2023-11-30 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2023-11,全国商业营业用房施工面积,71969.61,-9.40,21,2023-11-30 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2023-10,全国商业营业用房施工面积,71390.80,-9.50,22,2023-10-31 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2023-10,全国商业营业用房新开工施工面积,5368.96,-23.20,23,2023-10-31 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2023-10,全国商业营业用房竣工面积,3883.24,3.20,24,2023-10-31 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2023-09,全国商业营业用房竣工面积,3468.64,3.60,25,2023-09-30 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2023-09,全国商业营业用房施工面积,70825.00,-9.50,26,2023-09-30 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2023-09,全国商业营业用房新开工施工面积,4910.30,-23.60,27,2023-09-30 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2023-08,全国商业营业用房施工面积,70258.25,-9.50,28,2023-08-31 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2023-08,全国商业营业用房新开工施工面积,4358.37,-24.50,29,2023-08-31 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2023-08,全国商业营业用房竣工面积,3186.88,5.10,30,2023-08-31 00:00:00,1,0,2024-07-21 04:41:10,0,2024-07-21 04:41:10,,,
2023-07,全国商业营业用房竣工面积,2806.42,5.70,31,2023-07-31 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
2023-07,全国商业营业用房新开工施工面积,3849.11,-25.00,32,2023-07-31 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
2023-07,全国商业营业用房施工面积,69684.41,-9.40,33,2023-07-31 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
2023-06,全国商业营业用房竣工面积,2474.62,5.20,34,2023-06-30 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
2023-06,全国商业营业用房新开工施工面积,3373.94,-24.60,35,2023-06-30 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
2023-06,全国商业营业用房施工面积,69190.43,-9.20,36,2023-06-30 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
2023-05,全国商业营业用房施工面积,68321.16,-8.90,37,2023-05-31 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
2023-05,全国商业营业用房竣工面积,2080.13,3.70,38,2023-05-31 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
2023-05,全国商业营业用房新开工施工面积,2631.07,-25.20,39,2023-05-31 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
2023-04,全国商业营业用房施工面积,67709.75,-8.50,40,2023-04-30 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
2023-04,全国商业营业用房竣工面积,1786.42,3.20,41,2023-04-30 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
2023-04,全国商业营业用房新开工施工面积,2109.41,-22.40,42,2023-04-30 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
2023-03,全国商业营业用房竣工面积,1451.06,0.10,43,2023-03-31 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
2023-03,全国商业营业用房新开工施工面积,1581.05,-26.40,44,2023-03-31 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
2023-03,全国商业营业用房施工面积,67271.26,-8.20,45,2023-03-31 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
2023-02,全国商业营业用房竣工面积,975.93,-1.90,46,2023-02-28 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
2023-02,全国商业营业用房新开工施工面积,879.35,-17.80,47,2023-02-28 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
2023-02,全国商业营业用房施工面积,66350.12,-7.40,48,2023-02-28 00:00:00,1,0,2024-07-21 04:41:14,0,2024-07-21 04:41:14,,,
