时间,海关,当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2019-10,呼和浩特海关,197.10,-98.76,1057692.70,3.90,41214.00,32,2019-10-31 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-10,黄埔海关,880036.40,-11.71,9018235.30,35726.80,378748.10,33,2019-10-31 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-10,昆明海关,24549.40,-53.60,495026.80,1052.40,22106.30,34,2019-10-31 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-10,南京海关,1408011.60,27.34,14069430.70,58013.90,568820.80,35,2019-10-31 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-10,南宁海关,229831.00,-52.60,5474676.60,8904.20,225190.50,36,2019-10-31 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-10,汕头海关,1530142.20,77.41,9359343.10,65828.90,446719.20,37,2019-10-31 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-10,上海海关,697169.40,-36.32,8382700.00,30243.60,366847.90,38,2019-10-31 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-10,厦门海关,293615.00,-52.88,4179000.60,12167.00,178319.40,39,2019-10-31 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-10,湛江海关,60500.00,-13.59,1694272.20,2694.10,84661.70,40,2019-10-31 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-09,北京海关,0.00,-64.29,0.60,0.20,8.00,41,2019-09-30 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-09,大连海关,109740.00,53.48,3998706.80,5170.00,176724.60,42,2019-09-30 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-09,福州海关,883570.00,-4.98,11116835.40,37376.30,475627.20,43,2019-09-30 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-09,广州海关,1669662.90,-35.20,14682114.70,70491.60,628577.10,44,2019-09-30 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-09,海口海关,161738.00,34.95,2928334.50,7686.10,140133.60,45,2019-09-30 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-09,杭州海关,45700.00,-31.87,389775.00,1928.50,21677.20,46,2019-09-30 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-09,合肥海关,43350.00,-35.21,826569.20,1670.00,37859.30,47,2019-09-30 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-09,呼和浩特海关,15956.40,69.51,1057495.70,336.90,41210.10,48,2019-09-30 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-09,黄埔海关,996772.50,-33.49,8138198.90,42779.20,343021.30,49,2019-09-30 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-09,昆明海关,52902.90,118.36,470477.40,2371.30,21053.90,50,2019-09-30 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-09,南京海关,1105751.80,-14.86,12661419.10,46124.30,510806.90,51,2019-09-30 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-09,南宁海关,484916.70,-16.11,5244845.60,21171.00,216286.30,52,2019-09-30 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-09,青岛海关,145000.00,1.01,1607541.00,6051.90,69116.10,53,2019-09-30 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-09,汕头海关,862505.10,34.81,7829200.90,39270.40,380890.20,54,2019-09-30 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-09,上海海关,1094745.10,44.18,7685530.60,47319.70,336604.30,55,2019-09-30 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-09,厦门海关,623166.50,104.83,3885385.60,27888.20,166152.40,56,2019-09-30 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-09,湛江海关,70011.00,-60.36,1633772.20,3989.00,81967.60,57,2019-09-30 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-08,北京海关,0.00,-79.41,0.60,0.20,7.70,58,2019-08-31 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-08,大连海关,71500.00,-61.69,3888966.80,2674.90,171554.50,59,2019-08-31 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-08,福州海关,929882.00,-23.80,10233265.40,38699.80,438250.90,60,2019-08-31 00:00:00,1,0,2024-07-20 14:36:31,0,2024-07-20 14:36:31,,,
2019-08,广州海关,2576832.00,2.51,13012451.80,115302.70,558085.60,61,2019-08-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-08,海口海关,119849.70,-71.10,2766596.50,5940.50,132447.50,62,2019-08-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-08,合肥海关,66911.00,34.49,783219.20,2970.10,36189.30,63,2019-08-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-08,呼和浩特海关,9413.20,-29.74,1041539.30,208.60,40873.10,64,2019-08-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-08,黄埔海关,1498677.80,-12.46,7141426.40,65898.90,300242.10,65,2019-08-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-08,江门海关,55400.00,-15.97,121326.00,3196.90,6497.20,66,2019-08-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-08,昆明海关,24227.60,-36.19,417574.60,1068.30,18682.60,67,2019-08-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-08,南京海关,1298722.30,10.25,11555667.30,51858.00,464682.50,68,2019-08-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-08,南宁海关,578007.70,-39.80,4759928.90,22969.30,195115.20,69,2019-08-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-08,青岛海关,143546.00,-29.28,1462541.00,6959.60,63064.20,70,2019-08-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-08,汕头海关,639786.30,12.42,6966695.80,27659.30,341619.80,71,2019-08-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-08,上海海关,759269.10,1.90,6590785.50,33949.90,289284.60,72,2019-08-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
