时间,项目名称,累计值(亿元),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06,全国民间固定资产投资,127278.00,0.10,1,2024-06-30 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2024-05,全国民间固定资产投资,97810.00,0.10,2,2024-05-31 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2024-04,全国民间固定资产投资,73913.00,0.30,3,2024-04-30 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2024-03,全国民间固定资产投资,51597.00,0.50,4,2024-03-31 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2024-02,全国民间固定资产投资,26753.00,0.40,5,2024-02-29 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2023-12,全国民间固定资产投资,253544.00,-0.40,6,2023-12-31 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2023-11,全国民间固定资产投资,235267.00,-0.50,7,2023-11-30 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2023-10,全国民间固定资产投资,215863.00,-0.50,8,2023-10-31 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2023-09,全国民间固定资产投资,193399.00,-0.60,9,2023-09-30 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2023-08,全国民间固定资产投资,169479.00,-0.70,10,2023-08-31 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2023-07,全国民间固定资产投资,149436.00,-0.50,11,2023-07-31 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2023-06,全国民间固定资产投资,128570.00,-0.20,12,2023-06-30 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2023-05,全国民间固定资产投资,101915.00,-0.10,13,2023-05-31 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2023-04,全国民间固定资产投资,79570.00,0.40,14,2023-04-30 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2023-03,全国民间固定资产投资,58532.00,0.60,15,2023-03-31 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2023-02,全国民间固定资产投资,29420.00,0.80,16,2023-02-28 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2022-12,全国民间固定资产投资,310145.00,0.90,17,2022-12-31 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2022-11,全国民间固定资产投资,284109.00,1.10,18,2022-11-30 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2022-10,全国民间固定资产投资,258413.00,1.60,19,2022-10-31 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2022-09,全国民间固定资产投资,232043.00,2.00,20,2022-09-30 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2022-08,全国民间固定资产投资,203148.00,2.30,21,2022-08-31 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2022-07,全国民间固定资产投资,178073.00,2.70,22,2022-07-31 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2022-06,全国民间固定资产投资,153074.00,3.50,23,2022-06-30 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2022-05,全国民间固定资产投资,117128.00,4.10,24,2022-05-31 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2022-04,全国民间固定资产投资,86872.00,5.30,25,2022-04-30 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2022-03,全国民间固定资产投资,59622.00,8.40,26,2022-03-31 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2022-02,全国民间固定资产投资,29176.00,11.40,27,2022-02-28 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2021-12,全国民间固定资产投资,307659.00,7.00,28,2021-12-31 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2021-11,全国民间固定资产投资,281027.00,7.70,29,2021-11-30 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2021-10,全国民间固定资产投资,254462.00,8.50,30,2021-10-31 00:00:00,1,0,2024-07-21 04:59:14,0,2024-07-21 04:59:14,,,
2021-09,全国民间固定资产投资,227473.00,9.80,31,2021-09-30 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2021-08,全国民间固定资产投资,198559.00,11.50,32,2021-08-31 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2021-07,全国民间固定资产投资,173473.00,13.40,33,2021-07-31 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2021-06,全国民间固定资产投资,147957.00,15.40,34,2021-06-30 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2021-05,全国民间固定资产投资,112472.00,18.10,35,2021-05-31 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2021-04,全国民间固定资产投资,82519.00,21.00,36,2021-04-30 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2021-03,全国民间固定资产投资,55022.00,26.00,37,2021-03-31 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2021-02,全国民间固定资产投资,26183.00,36.40,38,2021-02-28 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2020-12,全国民间固定资产投资,289264.00,1.00,39,2020-12-31 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2020-11,全国民间固定资产投资,278088.00,0.20,40,2020-11-30 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2020-10,全国民间固定资产投资,269183.00,-0.70,41,2020-10-31 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2020-09,全国民间固定资产投资,243998.00,-1.50,42,2020-09-30 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2020-08,全国民间固定资产投资,214506.00,-2.80,43,2020-08-31 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2020-07,全国民间固定资产投资,184186.00,-5.70,44,2020-07-31 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2020-06,全国民间固定资产投资,157867.00,-7.30,45,2020-06-30 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2020-05,全国民间固定资产投资,112232.00,-9.60,46,2020-05-31 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2020-05,全国民间固定资产投资,,-9.60,47,2020-05-31 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2020-04,全国民间固定资产投资,77365.00,-13.30,48,2020-04-30 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2020-04,全国民间固定资产投资,,-13.30,49,2020-04-30 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2020-03,全国民间固定资产投资,,-18.80,50,2020-03-31 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2020-02,全国民间固定资产投资,,-26.40,51,2020-02-29 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2019-12,全国民间固定资产投资,,4.70,52,2019-12-31 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2019-11,全国民间固定资产投资,,4.50,53,2019-11-30 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2019-10,全国民间固定资产投资,,4.40,54,2019-10-31 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2019-09,全国民间固定资产投资,,4.70,55,2019-09-30 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2019-08,全国民间固定资产投资,,4.90,56,2019-08-31 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2019-07,全国民间固定资产投资,,5.40,57,2019-07-31 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2019-06,全国民间固定资产投资,,5.70,58,2019-06-30 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2019-05,全国民间固定资产投资,,5.30,59,2019-05-31 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2019-04,全国民间固定资产投资,,5.50,60,2019-04-30 00:00:00,1,0,2024-07-21 04:59:16,0,2024-07-21 04:59:16,,,
2019-03,全国民间固定资产投资,,6.40,61,2019-03-31 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2019-02,全国民间固定资产投资,,7.50,62,2019-02-28 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2018-12,全国民间固定资产投资,,8.70,63,2018-12-31 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2018-11,全国民间固定资产投资,,8.70,64,2018-11-30 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2018-10,全国民间固定资产投资,,8.80,65,2018-10-31 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2018-09,全国民间固定资产投资,,8.70,66,2018-09-30 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2018-08,全国民间固定资产投资,,8.70,67,2018-08-31 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2018-07,全国民间固定资产投资,,8.80,68,2018-07-31 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2018-06,全国民间固定资产投资,,8.40,69,2018-06-30 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2018-05,全国民间固定资产投资,,8.10,70,2018-05-31 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2018-04,全国民间固定资产投资,,8.40,71,2018-04-30 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2018-03,全国民间固定资产投资,,8.90,72,2018-03-31 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2018-02,第一产业民间固定资产投资,,24.40,73,2018-02-28 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2018-02,全国民间固定资产投资,,8.10,74,2018-02-28 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2018-02,第三产业民间固定资产投资,,10.40,75,2018-02-28 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2018-02,第二产业民间固定资产投资,,4.00,76,2018-02-28 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2017-12,第三产业民间固定资产投资,178194.00,7.70,77,2017-12-31 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2017-12,第二产业民间固定资产投资,186404.00,3.80,78,2017-12-31 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2017-12,第一产业民间固定资产投资,16911.00,13.30,79,2017-12-31 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2017-12,全国民间固定资产投资,381510.00,6.00,80,2017-12-31 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2017-11,第三产业民间固定资产投资,162652.00,7.60,81,2017-11-30 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2017-11,第一产业民间固定资产投资,15412.00,14.00,82,2017-11-30 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2017-11,全国民间固定资产投资,348143.44,5.70,83,2017-11-30 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2017-11,第二产业民间固定资产投资,170079.00,3.20,84,2017-11-30 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2017-10,第二产业民间固定资产投资,193533.00,2.70,85,2017-10-31 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2017-10,全国民间固定资产投资,313734.00,5.80,86,2017-10-31 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2017-10,第一产业民间固定资产投资,17096.00,13.10,87,2017-10-31 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2017-10,第三产业民间固定资产投资,307189.00,10.00,88,2017-10-31 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2017-09,第一产业民间固定资产投资,12074.00,14.30,89,2017-09-30 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
2017-09,全国民间固定资产投资,277520.00,6.00,90,2017-09-30 00:00:00,1,0,2024-07-21 04:59:18,0,2024-07-21 04:59:18,,,
