时间,产品名称,报价地,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-18,褐煤1#,葫芦岛港,25.00,30.00,0.65,,3500.00,490.00,平仓价,11,2024-07-18 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-18,褐煤1#,锦州港,25.00,44.00,0.65,,3500.00,505.00,平仓价,12,2024-07-18 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-18,褐煤,海拉尔区,17.00,46.00,0.60,,4200.00,420.00,坑口价,13,2024-07-18 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-18,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,14,2024-07-18 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-18,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,车板价,15,2024-07-18 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-18,低卡褐煤,海拉尔区,12.00,37.50,0.60,,3500.00,390.00,坑口价,16,2024-07-18 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-17,褐煤2#,锦州港,25.00,44.00,0.65,,3200.00,430.00,平仓价,17,2024-07-17 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-17,褐煤2#,葫芦岛港,25.00,30.00,0.65,,3200.00,420.00,平仓价,18,2024-07-17 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-17,褐煤1#,锦州港,25.00,44.00,0.65,,3500.00,505.00,平仓价,19,2024-07-17 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-17,褐煤1#,葫芦岛港,25.00,30.00,0.65,,3500.00,490.00,平仓价,20,2024-07-17 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-17,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,车板价,21,2024-07-17 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-17,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,22,2024-07-17 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-17,褐煤,海拉尔区,17.00,46.00,0.60,,4200.00,420.00,坑口价,23,2024-07-17 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-17,低卡褐煤,海拉尔区,12.00,37.50,0.60,,3500.00,390.00,坑口价,24,2024-07-17 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-16,褐煤2#,锦州港,25.00,44.00,0.65,,3200.00,430.00,平仓价,25,2024-07-16 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-16,褐煤2#,葫芦岛港,25.00,30.00,0.65,,3200.00,420.00,平仓价,26,2024-07-16 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-16,褐煤1#,葫芦岛港,25.00,30.00,0.65,,3500.00,490.00,平仓价,27,2024-07-16 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-16,褐煤1#,锦州港,25.00,44.00,0.65,,3500.00,505.00,平仓价,28,2024-07-16 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-16,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,车板价,29,2024-07-16 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-16,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,30,2024-07-16 00:00:00,1,0,2024-07-20 05:09:34,0,2024-07-20 05:09:34,,,
2024-07-16,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,31,2024-07-16 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-16,低卡褐煤,海拉尔区,12.00,37.50,0.60,,3500.00,390.00,坑口价,32,2024-07-16 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-15,褐煤2#,锦州港,25.00,44.00,0.65,,3200.00,430.00,平仓价,33,2024-07-15 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-15,褐煤2#,葫芦岛港,25.00,30.00,0.65,,3200.00,420.00,平仓价,34,2024-07-15 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-15,褐煤1#,葫芦岛港,25.00,30.00,0.65,,3500.00,490.00,平仓价,35,2024-07-15 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-15,褐煤1#,锦州港,25.00,44.00,0.65,,3500.00,505.00,平仓价,36,2024-07-15 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-15,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,车板价,37,2024-07-15 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-15,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,38,2024-07-15 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-15,褐煤,海拉尔区,17.00,46.00,0.60,,4200.00,420.00,坑口价,39,2024-07-15 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-15,低卡褐煤,海拉尔区,12.00,37.50,0.60,,3500.00,390.00,坑口价,40,2024-07-15 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-12,褐煤2#,锦州港,25.00,44.00,0.65,,3200.00,430.00,平仓价,41,2024-07-12 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-12,褐煤2#,葫芦岛港,25.00,30.00,0.65,,3200.00,420.00,平仓价,42,2024-07-12 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-12,褐煤1#,锦州港,25.00,44.00,0.65,,3500.00,505.00,平仓价,43,2024-07-12 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-12,褐煤1#,葫芦岛港,25.00,30.00,0.65,,3500.00,490.00,平仓价,44,2024-07-12 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-12,褐煤,海拉尔区,17.00,46.00,0.60,,4200.00,420.00,坑口价,45,2024-07-12 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-12,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,46,2024-07-12 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-12,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,车板价,47,2024-07-12 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-12,低卡褐煤,海拉尔区,12.00,37.50,0.60,,3500.00,390.00,坑口价,48,2024-07-12 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-11,褐煤2#,葫芦岛港,25.00,30.00,0.65,,3200.00,420.00,平仓价,49,2024-07-11 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-11,褐煤2#,锦州港,25.00,44.00,0.65,,3200.00,430.00,平仓价,50,2024-07-11 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-11,褐煤1#,锦州港,25.00,44.00,0.65,,3500.00,505.00,平仓价,51,2024-07-11 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-11,褐煤1#,葫芦岛港,25.00,30.00,0.65,,3500.00,490.00,平仓价,52,2024-07-11 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-11,褐煤,海拉尔区,17.00,46.00,0.60,,4200.00,420.00,坑口价,53,2024-07-11 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-11,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,54,2024-07-11 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-11,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,车板价,55,2024-07-11 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-11,低卡褐煤,海拉尔区,12.00,37.50,0.60,,3500.00,390.00,坑口价,56,2024-07-11 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-10,褐煤2#,葫芦岛港,25.00,30.00,0.65,,3200.00,420.00,平仓价,57,2024-07-10 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-10,褐煤2#,锦州港,25.00,44.00,0.65,,3200.00,430.00,平仓价,58,2024-07-10 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-10,褐煤1#,葫芦岛港,25.00,30.00,0.65,,3500.00,490.00,平仓价,59,2024-07-10 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-10,褐煤1#,锦州港,25.00,44.00,0.65,,3500.00,505.00,平仓价,60,2024-07-10 00:00:00,1,0,2024-07-20 05:09:37,0,2024-07-20 05:09:37,,,
2024-07-10,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,车板价,61,2024-07-10 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-10,褐煤,海拉尔区,17.00,46.00,0.60,,4200.00,420.00,坑口价,62,2024-07-10 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-10,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,63,2024-07-10 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-10,低卡褐煤,海拉尔区,12.00,37.50,0.60,,3500.00,390.00,坑口价,64,2024-07-10 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-09,褐煤2#,葫芦岛港,25.00,30.00,0.65,,3200.00,420.00,平仓价,65,2024-07-09 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-09,褐煤2#,锦州港,25.00,44.00,0.65,,3200.00,430.00,平仓价,66,2024-07-09 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-09,褐煤1#,锦州港,25.00,44.00,0.65,,3500.00,505.00,平仓价,67,2024-07-09 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-09,褐煤1#,葫芦岛港,25.00,30.00,0.65,,3500.00,490.00,平仓价,68,2024-07-09 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-09,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,69,2024-07-09 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-09,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,车板价,70,2024-07-09 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-09,褐煤,海拉尔区,17.00,46.00,0.60,,4200.00,420.00,坑口价,71,2024-07-09 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-09,低卡褐煤,海拉尔区,12.00,37.50,0.60,,3500.00,390.00,坑口价,72,2024-07-09 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-08,褐煤2#,葫芦岛港,25.00,30.00,0.65,,3200.00,420.00,平仓价,73,2024-07-08 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-08,褐煤2#,锦州港,25.00,44.00,0.65,,3200.00,430.00,平仓价,74,2024-07-08 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-08,褐煤1#,葫芦岛港,25.00,30.00,0.65,,3500.00,490.00,平仓价,75,2024-07-08 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-08,褐煤1#,锦州港,25.00,44.00,0.65,,3500.00,505.00,平仓价,76,2024-07-08 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-08,褐煤,海拉尔区,17.00,46.00,0.60,,4200.00,420.00,坑口价,77,2024-07-08 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-08,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,车板价,78,2024-07-08 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-08,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,79,2024-07-08 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-08,低卡褐煤,海拉尔区,12.00,37.50,0.60,,3500.00,390.00,坑口价,80,2024-07-08 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-05,褐煤2#,锦州港,25.00,44.00,0.65,,3200.00,430.00,平仓价,81,2024-07-05 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-05,褐煤2#,葫芦岛港,25.00,30.00,0.65,,3200.00,420.00,平仓价,82,2024-07-05 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-05,褐煤1#,锦州港,25.00,44.00,0.65,,3500.00,505.00,平仓价,83,2024-07-05 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-05,褐煤1#,葫芦岛港,25.00,30.00,0.65,,3500.00,490.00,平仓价,84,2024-07-05 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-05,褐煤,海拉尔区,17.00,46.00,0.60,,4200.00,420.00,坑口价,85,2024-07-05 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-05,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,车板价,86,2024-07-05 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-05,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,87,2024-07-05 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-05,低卡褐煤,海拉尔区,12.00,37.50,0.60,,3500.00,390.00,坑口价,88,2024-07-05 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-04,褐煤2#,葫芦岛港,25.00,30.00,0.65,,3200.00,420.00,平仓价,89,2024-07-04 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-04,褐煤2#,锦州港,25.00,44.00,0.65,,3200.00,430.00,平仓价,90,2024-07-04 00:00:00,1,0,2024-07-20 05:09:40,0,2024-07-20 05:09:40,,,
2024-07-04,褐煤1#,葫芦岛港,25.00,30.00,0.65,,3500.00,490.00,平仓价,91,2024-07-04 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-04,褐煤1#,锦州港,25.00,44.00,0.65,,3500.00,505.00,平仓价,92,2024-07-04 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-04,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,93,2024-07-04 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-04,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,车板价,94,2024-07-04 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-04,褐煤,海拉尔区,17.00,46.00,0.60,,4200.00,420.00,坑口价,95,2024-07-04 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-04,低卡褐煤,海拉尔区,12.00,37.50,0.60,,3500.00,390.00,坑口价,96,2024-07-04 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-03,褐煤2#,葫芦岛港,25.00,30.00,0.65,,3200.00,420.00,平仓价,97,2024-07-03 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-03,褐煤2#,锦州港,25.00,44.00,0.65,,3200.00,430.00,平仓价,98,2024-07-03 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-03,褐煤1#,锦州港,25.00,44.00,0.65,,3500.00,505.00,平仓价,99,2024-07-03 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-03,褐煤1#,葫芦岛港,25.00,30.00,0.65,,3500.00,490.00,平仓价,100,2024-07-03 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-03,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,101,2024-07-03 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-03,褐煤,海拉尔区,17.00,46.00,0.60,,4200.00,420.00,坑口价,102,2024-07-03 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-03,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,车板价,103,2024-07-03 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-03,低卡褐煤,海拉尔区,12.00,37.50,0.60,,3500.00,390.00,坑口价,104,2024-07-03 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-02,褐煤2#,葫芦岛港,25.00,30.00,0.65,,3200.00,420.00,平仓价,105,2024-07-02 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-02,褐煤2#,锦州港,25.00,44.00,0.65,,3200.00,430.00,平仓价,106,2024-07-02 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-02,褐煤1#,葫芦岛港,25.00,30.00,0.65,,3500.00,490.00,平仓价,107,2024-07-02 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-02,褐煤1#,锦州港,25.00,44.00,0.65,,3500.00,505.00,平仓价,108,2024-07-02 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-02,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,109,2024-07-02 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-02,褐煤,海拉尔区,17.00,46.00,0.60,,4200.00,420.00,坑口价,110,2024-07-02 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-02,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,车板价,111,2024-07-02 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-02,低卡褐煤,海拉尔区,12.00,37.50,0.60,,3500.00,390.00,坑口价,112,2024-07-02 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-01,褐煤2#,锦州港,25.00,44.00,0.65,,3200.00,430.00,平仓价,113,2024-07-01 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-01,褐煤2#,葫芦岛港,25.00,30.00,0.65,,3200.00,420.00,平仓价,114,2024-07-01 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-01,褐煤1#,锦州港,25.00,44.00,0.65,,3500.00,505.00,平仓价,115,2024-07-01 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-01,褐煤1#,葫芦岛港,25.00,30.00,0.65,,3500.00,490.00,平仓价,116,2024-07-01 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-01,褐煤,海拉尔区,17.00,46.00,0.60,,4200.00,420.00,坑口价,117,2024-07-01 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-01,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,118,2024-07-01 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-01,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,车板价,119,2024-07-01 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-07-01,低卡褐煤,海拉尔区,12.00,37.50,0.60,,3500.00,390.00,坑口价,120,2024-07-01 00:00:00,1,0,2024-07-20 05:09:43,0,2024-07-20 05:09:43,,,
2024-06-28,褐煤2#,葫芦岛港,25.00,30.00,0.65,,3200.00,420.00,平仓价,121,2024-06-28 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-28,褐煤2#,锦州港,25.00,44.00,0.65,,3200.00,430.00,平仓价,122,2024-06-28 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-28,褐煤1#,锦州港,25.00,44.00,0.65,,3500.00,505.00,平仓价,123,2024-06-28 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-28,褐煤1#,葫芦岛港,25.00,30.00,0.65,,3500.00,490.00,平仓价,124,2024-06-28 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-28,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,车板价,125,2024-06-28 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-28,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,126,2024-06-28 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-28,褐煤,海拉尔区,17.00,46.00,0.60,,4200.00,420.00,坑口价,127,2024-06-28 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-28,低卡褐煤,海拉尔区,12.00,37.50,0.60,,3500.00,390.00,坑口价,128,2024-06-28 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-27,褐煤2#,锦州港,25.00,44.00,0.65,,3200.00,430.00,平仓价,129,2024-06-27 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-27,褐煤2#,葫芦岛港,25.00,30.00,0.65,,3200.00,420.00,平仓价,130,2024-06-27 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-27,褐煤1#,锦州港,25.00,44.00,0.65,,3500.00,505.00,平仓价,131,2024-06-27 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-27,褐煤1#,葫芦岛港,25.00,30.00,0.65,,3500.00,490.00,平仓价,132,2024-06-27 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-27,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,133,2024-06-27 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-27,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,车板价,134,2024-06-27 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-27,褐煤,海拉尔区,17.00,46.00,0.60,,4200.00,420.00,坑口价,135,2024-06-27 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-27,低卡褐煤,海拉尔区,12.00,37.50,0.60,,3500.00,390.00,坑口价,136,2024-06-27 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-26,褐煤2#,葫芦岛港,25.00,30.00,0.65,,3200.00,420.00,平仓价,137,2024-06-26 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-26,褐煤2#,锦州港,25.00,44.00,0.65,,3200.00,430.00,平仓价,138,2024-06-26 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-26,褐煤1#,锦州港,25.00,44.00,0.65,,3500.00,505.00,平仓价,139,2024-06-26 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-26,褐煤1#,葫芦岛港,25.00,30.00,0.65,,3500.00,490.00,平仓价,140,2024-06-26 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-26,褐煤,海拉尔区,17.00,46.00,0.60,,4200.00,420.00,坑口价,141,2024-06-26 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
2024-06-26,褐煤,霍林郭勒市,25.00,43.50,0.45,,3500.00,400.00,坑口价,142,2024-06-26 00:00:00,1,0,2024-07-20 05:09:46,0,2024-07-20 05:09:46,,,
