时间,地区名称,当月数量(吨),当月金额(美元),累计数量(吨),累计金额(美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-04,河南省,35.97,258866.00,421.39,1338901.00,34,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,山东省,57017.82,89320739.00,215196.00,324597599.00,35,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,江西省,29.79,51303.00,170.42,621281.00,36,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,福建省,66554.52,108786736.00,124004.78,179572162.00,37,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,安徽省,874.22,2580392.00,4383.54,11987500.00,38,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,浙江省,89472.32,149433612.00,322877.80,535129500.00,39,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,江苏省,101682.24,187360267.00,370751.93,678849738.00,40,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,上海市,83771.86,171753278.00,362186.40,708344438.00,41,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,黑龙江省,788.77,10329936.00,3742.46,47851534.00,42,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,吉林省,2351.91,5882579.00,9570.14,20864510.00,43,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,辽宁省,71608.49,85426797.00,232901.14,272473986.00,44,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,内蒙古区,3.89,36577.00,4.92,59953.00,45,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,山西省,344.93,1003188.00,388.86,1285934.00,46,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,河北省,4295.26,4702323.00,13579.80,15177145.00,47,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,天津市,27523.20,41229576.00,96927.05,138983164.00,48,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,北京市,7939.93,44679942.00,31044.23,181156591.00,49,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,新疆区,2662.89,1059413.00,3935.03,2052030.00,50,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,宁夏区,4046.65,6959533.00,5930.44,9828115.00,51,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,青海省,0.00,0.00,0.02,9147.00,52,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,甘肃省,130.39,1261878.00,130.63,1295808.00,53,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,陕西省,308.56,3261643.00,2136.52,22464372.00,54,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,云南省,279.86,475855.00,1943.96,1550507.00,55,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,贵州省,73.08,948134.00,160.19,3013349.00,56,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,四川省,2473.20,20350626.00,8458.01,61920116.00,57,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,重庆市,348.13,611698.00,6168.52,6292250.00,58,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,海南省,1.82,106009.00,16.98,310720.00,59,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,广西区,299.13,733604.00,1344.61,3337907.00,60,2024-04-30 00:00:00,1,0,2024-07-21 00:34:42,0,2024-07-21 00:34:42,,,
2024-04,广东省,126039.56,170501392.00,557115.33,705585160.00,61,2024-04-30 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-04,全国,657538.61,1123530881.00,2405345.45,3994343195.00,62,2024-04-30 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,湖南省,378.88,1484242.00,1011.75,5321885.00,63,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,湖北省,5657.35,10488954.00,19194.79,35286450.00,64,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,河南省,279.58,741213.00,385.41,1080035.00,65,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,山东省,64980.94,97093993.00,107157.45,197535006.00,66,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,江西省,18.75,101625.00,140.62,569978.00,67,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,福建省,20300.60,19021843.00,55653.53,69460285.00,68,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,安徽省,737.36,2397421.00,3350.39,9252186.00,69,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,浙江省,84975.64,135281354.00,219633.96,375239334.00,70,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,江苏省,100423.40,192473085.00,240099.69,466779595.00,71,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,上海市,70986.99,152379037.00,265522.07,524185529.00,72,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,黑龙江省,1552.13,20885385.00,2953.69,37521598.00,73,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,吉林省,1461.90,2961111.00,5830.22,13945316.00,74,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,辽宁省,59035.12,67188010.00,104399.28,139751797.00,75,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,内蒙古区,0.26,3766.00,1.02,23376.00,76,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,山西省,25.60,123580.00,43.92,282746.00,77,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,河北省,3693.54,4492174.00,5150.47,8180515.00,78,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,天津市,22174.59,34036930.00,50301.90,80906641.00,79,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,北京市,7513.32,42871971.00,19616.04,131745321.00,80,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,新疆区,1038.86,695571.00,1272.13,992617.00,81,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,宁夏区,1880.63,2715321.00,1883.79,2868582.00,82,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,青海省,0.00,915.00,0.02,9147.00,83,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,甘肃省,0.02,410.00,0.24,33930.00,84,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
