时间,城市,产品名称,本期价格,价格类型,备注,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-19,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,1,2024-07-19 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-07-18,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,2,2024-07-18 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-07-17,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,3,2024-07-17 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-07-16,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,4,2024-07-16 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-07-15,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,5,2024-07-15 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-07-12,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,6,2024-07-12 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-07-11,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,7,2024-07-11 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-07-10,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,8,2024-07-10 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-07-09,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,9,2024-07-09 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-07-08,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,10,2024-07-08 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-07-05,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,11,2024-07-05 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-07-04,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,12,2024-07-04 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-07-03,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,13,2024-07-03 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-07-02,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,14,2024-07-02 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-07-01,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,15,2024-07-01 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-06-28,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,16,2024-06-28 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-06-27,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,17,2024-06-27 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-06-26,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,18,2024-06-26 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-06-25,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,19,2024-06-25 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-06-24,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,20,2024-06-24 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-06-21,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,21,2024-06-21 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-06-20,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,22,2024-06-20 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-06-19,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,23,2024-06-19 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-06-18,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,24,2024-06-18 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-06-17,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,25,2024-06-17 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-06-14,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,26,2024-06-14 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-06-13,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,27,2024-06-13 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-06-12,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,28,2024-06-12 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-06-11,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,29,2024-06-11 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-06-07,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,30,2024-06-07 00:00:00,1,0,2024-07-20 20:51:48,0,2024-07-20 20:51:48,,,
2024-06-06,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,31,2024-06-06 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-06-05,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,32,2024-06-05 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-06-04,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,33,2024-06-04 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-06-03,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,34,2024-06-03 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-31,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,35,2024-05-31 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-30,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,36,2024-05-30 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-29,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,37,2024-05-29 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-28,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,38,2024-05-28 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-27,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,39,2024-05-27 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-24,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,40,2024-05-24 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-23,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,41,2024-05-23 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-22,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,42,2024-05-22 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-21,徐州市,准一级焦,2380.00,出厂价,A13S0.75 CSR60MT0,43,2024-05-21 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-20,徐州市,准一级焦,2380.00,出厂价,A13S0.75 CSR60MT0,44,2024-05-20 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-17,徐州市,准一级焦,2380.00,出厂价,A13S0.75 CSR60MT0,45,2024-05-17 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-16,徐州市,准一级焦,2380.00,出厂价,A13S0.75 CSR60MT0,46,2024-05-16 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-15,徐州市,准一级焦,2380.00,出厂价,A13S0.75 CSR60MT0,47,2024-05-15 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-14,徐州市,准一级焦,2380.00,出厂价,A13S0.75 CSR60MT0,48,2024-05-14 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-13,徐州市,准一级焦,2380.00,出厂价,A13S0.75 CSR60MT0,49,2024-05-13 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-11,徐州市,准一级焦,2380.00,出厂价,A13S0.75 CSR60MT0,50,2024-05-11 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-10,徐州市,准一级焦,2380.00,出厂价,A13S0.75 CSR60MT0,51,2024-05-10 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-09,徐州市,准一级焦,2380.00,出厂价,A13S0.75 CSR60MT0,52,2024-05-09 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-08,徐州市,准一级焦,2380.00,出厂价,A13S0.75 CSR60MT0,53,2024-05-08 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-07,徐州市,准一级焦,2380.00,出厂价,A13S0.75 CSR60MT0,54,2024-05-07 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-05-06,徐州市,准一级焦,2380.00,出厂价,A13S0.75 CSR60MT0,55,2024-05-06 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-04-30,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,56,2024-04-30 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-04-29,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,57,2024-04-29 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-04-28,徐州市,准一级焦,2270.00,出厂价,A13S0.75 CSR60MT0,58,2024-04-28 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-04-26,徐州市,准一级焦,2160.00,出厂价,A13S0.75 CSR60MT0,59,2024-04-26 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-04-25,徐州市,准一级焦,2160.00,出厂价,A13S0.75 CSR60MT0,60,2024-04-25 00:00:00,1,0,2024-07-20 20:51:51,0,2024-07-20 20:51:51,,,
2024-04-24,徐州市,准一级焦,2160.00,出厂价,A13S0.75 CSR60MT0,61,2024-04-24 00:00:00,1,0,2024-07-20 20:51:55,0,2024-07-20 20:51:55,,,
2024-04-23,徐州市,准一级焦,2160.00,出厂价,A13S0.75 CSR60MT0,62,2024-04-23 00:00:00,1,0,2024-07-20 20:51:55,0,2024-07-20 20:51:55,,,
