时间,省份,当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-05,安徽省,71800.00,0.42,213628.00,5604.70,18289.00,1,2024-05-31 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-05,福建省,769330.00,47.96,3102956.00,61991.20,268605.70,2,2024-05-31 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-05,广东省,386452.00,-16.18,2200904.00,31340.10,199819.70,3,2024-05-31 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-05,广西区,207700.00,210.00,637562.00,18852.70,57929.90,4,2024-05-31 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-05,海南省,144000.00,68.27,538879.20,12727.30,49442.30,5,2024-05-31 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-05,河南省,70250.00,2.00,139120.00,5694.40,11758.30,6,2024-05-31 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-05,黑龙江省,131635.40,19.05,734558.90,7247.20,43528.20,7,2024-05-31 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-05,吉林省,4939.10,12.99,4939.10,395.30,395.30,8,2024-05-31 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-05,内蒙古区,241333.20,-39.96,1209713.50,9755.30,59321.90,9,2024-05-31 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-05,陕西省,13036.50,-76.30,13036.50,602.90,602.90,10,2024-05-31 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-05,四川省,136892.00,148.89,293397.00,11543.90,25060.90,11,2024-05-31 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-05,浙江省,188872.00,162.32,496019.00,13954.80,39612.80,12,2024-05-31 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-04,北京市,71750.00,-50.12,330695.00,6404.80,29876.50,13,2024-04-30 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-04,福建省,519945.00,-36.73,2333626.00,46066.40,206614.50,14,2024-04-30 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-04,广东省,461026.00,141.07,1814452.00,43788.00,168479.60,15,2024-04-30 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-04,广西区,67000.00,-54.78,429862.00,5961.40,39077.20,16,2024-04-30 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-04,海南省,85576.20,68.06,394879.20,8090.70,36715.00,17,2024-04-30 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-04,河北省,69800.00,-51.58,69800.00,6419.50,6419.50,18,2024-04-30 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-04,河南省,68870.00,-4.48,68870.00,6063.80,6063.80,19,2024-04-30 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-04,黑龙江省,110570.50,-39.41,602923.40,5762.40,36280.90,20,2024-04-30 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-04,湖北省,151200.00,100.53,432600.00,13580.40,38310.10,21,2024-04-30 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-04,湖南省,71596.00,65.35,114896.00,6701.70,10642.50,22,2024-04-30 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-04,江苏省,233126.00,59.24,811096.00,20465.80,71718.90,23,2024-04-30 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-04,内蒙古区,401986.60,27.22,968380.30,19508.90,49566.50,24,2024-04-30 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-04,四川省,55000.00,10.76,156505.00,4220.30,13517.00,25,2024-04-30 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-04,天津市,74500.00,-8.95,231522.00,6643.00,20739.00,26,2024-04-30 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-04,浙江省,72000.00,-62.05,307147.00,6321.80,25658.00,27,2024-04-30 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-03,福建省,821834.00,40.92,1813681.00,70815.70,160548.00,28,2024-03-31 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-03,广东省,191239.00,-52.89,1353426.00,16869.70,124691.60,29,2024-03-31 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-03,广西区,148166.00,100.22,362862.00,13018.70,33115.90,30,2024-03-31 00:00:00,1,0,2024-07-20 14:44:11,0,2024-07-20 14:44:11,,,
2024-03,海南省,50921.00,-50.25,309303.00,4742.70,28624.30,31,2024-03-31 00:00:00,1,0,2024-07-20 14:44:13,0,2024-07-20 14:44:13,,,
2024-03,黑龙江省,182494.00,28.29,492352.90,10644.10,30518.50,32,2024-03-31 00:00:00,1,0,2024-07-20 14:44:13,0,2024-07-20 14:44:13,,,
2024-03,湖北省,75400.00,2.59,281400.00,6599.60,24729.70,33,2024-03-31 00:00:00,1,0,2024-07-20 14:44:13,0,2024-07-20 14:44:13,,,
2024-03,江苏省,146400.00,-11.80,577970.00,12748.00,51253.10,34,2024-03-31 00:00:00,1,0,2024-07-20 14:44:13,0,2024-07-20 14:44:13,,,
2024-03,江西省,47500.00,-3.06,96500.00,4423.80,9010.30,35,2024-03-31 00:00:00,1,0,2024-07-20 14:44:13,0,2024-07-20 14:44:13,,,
2024-03,内蒙古区,315966.50,241.32,566393.80,17257.80,30057.60,36,2024-03-31 00:00:00,1,0,2024-07-20 14:44:13,0,2024-07-20 14:44:13,,,
2024-03,山西省,68250.00,-76.52,358980.00,5894.80,31595.40,37,2024-03-31 00:00:00,1,0,2024-07-20 14:44:13,0,2024-07-20 14:44:13,,,
2024-03,四川省,49655.00,-4.23,101505.00,4324.30,9296.70,38,2024-03-31 00:00:00,1,0,2024-07-20 14:44:13,0,2024-07-20 14:44:13,,,
2024-03,浙江省,189747.00,317.94,235147.00,16804.00,19336.20,39,2024-03-31 00:00:00,1,0,2024-07-20 14:44:13,0,2024-07-20 14:44:13,,,
2024-02,安徽省,71500.00,1.67,141828.00,6091.50,12684.40,40,2024-02-29 00:00:00,1,0,2024-07-20 14:44:13,0,2024-07-20 14:44:13,,,
