时间,数据项目,总体情况,年粗钢产量≤200,年粗钢产量200-600,年粗钢产量≥600,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2025-06-27,高炉开工率(%),83.82,,,,12,2025-06-27 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-06-20,高炉开工率(%),83.82,,,,13,2025-06-20 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-06-13,高炉开工率(%),83.41,,,,14,2025-06-13 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-06-06,高炉开工率(%),83.56,,,,15,2025-06-06 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-05-30,高炉开工率(%),83.87,,,,16,2025-05-30 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-05-23,高炉开工率(%),83.69,,,,17,2025-05-23 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-05-16,高炉开工率(%),84.15,,,,18,2025-05-16 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-05-09,高炉开工率(%),84.62,,,,19,2025-05-09 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-04-25,高炉开工率(%),84.33,,,,20,2025-04-25 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-04-18,高炉开工率(%),83.56,,,,21,2025-04-18 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-04-11,高炉开工率(%),83.28,,,,22,2025-04-11 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-04-03,高炉开工率(%),83.13,,,,23,2025-04-03 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-03-28,高炉开工率(%),82.11,,,,24,2025-03-28 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-03-21,高炉开工率(%),81.96,,,,25,2025-03-21 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-03-14,高炉开工率(%),80.58,,,,26,2025-03-14 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-03-07,高炉开工率(%),79.51,,,,27,2025-03-07 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-02-28,高炉开工率(%),78.29,,,,28,2025-02-28 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-02-21,高炉开工率(%),77.68,,,,29,2025-02-21 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-02-14,高炉开工率(%),77.98,,,,30,2025-02-14 00:00:00,1,0,2025-09-15 23:27:55,0,2025-09-15 23:27:55,,,
2025-02-07,高炉开工率(%),77.98,,,,31,2025-02-07 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2025-01-24,高炉开工率(%),77.98,,,,32,2025-01-24 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2025-01-17,高炉开工率(%),77.18,,,,33,2025-01-17 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2025-01-10,高炉开工率(%),77.18,,,,34,2025-01-10 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2025-01-03,高炉开工率(%),78.10,,,,35,2025-01-03 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-12-27,高炉开工率(%),78.71,,,,36,2024-12-27 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-12-20,高炉开工率(%),79.63,,,,37,2024-12-20 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-12-13,高炉开工率(%),80.55,,,,38,2024-12-13 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-12-06,高炉开工率(%),81.47,,,,39,2024-12-06 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-11-29,高炉开工率(%),85.70,,,,40,2024-11-29 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-11-22,高炉开工率(%),81.93,,,,41,2024-11-22 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-11-15,高炉开工率(%),82.08,,,,42,2024-11-15 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-11-08,高炉开工率(%),82.29,,,,43,2024-11-08 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-11-01,高炉开工率(%),82.44,,,,44,2024-11-01 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-10-25,高炉开工率(%),82.14,,,,45,2024-10-25 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-10-18,高炉开工率(%),81.68,,,,46,2024-10-18 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-10-11,高炉开工率(%),80.79,,,,47,2024-10-11 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-10-04,高炉开工率(%),79.57,,,,48,2024-10-04 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-09-27,高炉开工率(%),78.23,,,,49,2024-09-27 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-09-20,高炉开工率(%),78.23,,,,50,2024-09-20 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-09-13,高炉开工率(%),77.63,,,,51,2024-09-13 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-09-06,高炉开工率(%),77.63,,,,52,2024-09-06 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-08-30,高炉开工率(%),76.41,,,,53,2024-08-30 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-08-23,高炉开工率(%),77.47,,,,54,2024-08-23 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-08-16,高炉开工率(%),78.84,,,,55,2024-08-16 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-08-09,高炉开工率(%),80.21,,,,56,2024-08-09 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-08-02,高炉开工率(%),81.28,,,,57,2024-08-02 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-07-26,高炉开工率(%),82.33,,,,58,2024-07-26 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-07-19,高炉开工率(%),82.63,,,,59,2024-07-19 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-07-12,高炉开工率(%),82.50,,,,60,2024-07-12 00:00:00,1,0,2025-09-15 23:27:58,0,2025-09-15 23:27:58,,,
2024-07-05,高炉开工率(%),82.81,,,,61,2024-07-05 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-06-28,高炉开工率(%),83.11,,,,62,2024-06-28 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-06-21,高炉开工率(%),82.81,,,,63,2024-06-21 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-06-14,高炉开工率(%),82.05,,,,64,2024-06-14 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-06-07,高炉开工率(%),81.50,,,,65,2024-06-07 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-05-31,高炉开工率(%),81.65,,,,66,2024-05-31 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-05-24,高炉开工率(%),81.50,,,,67,2024-05-24 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-05-17,高炉开工率(%),81.50,,,,68,2024-05-17 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-05-10,高炉开工率(%),81.50,,,,69,2024-05-10 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-04-26,高炉开工率(%),79.73,,,,70,2024-04-26 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-04-19,高炉开工率(%),78.86,,,,71,2024-04-19 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-04-12,高炉开工率(%),78.41,,,,72,2024-04-12 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-03-29,高炉开工率(%),76.60,,,,73,2024-03-29 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-03-22,高炉开工率(%),76.90,,,,74,2024-03-22 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-03-15,高炉开工率(%),76.15,,,,75,2024-03-15 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-03-08,高炉开工率(%),75.60,,,,76,2024-03-08 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-03-01,高炉开工率(%),75.19,,,,77,2024-03-01 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-02-23,高炉开工率(%),75.63,,,,78,2024-02-23 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-02-09,高炉开工率(%),76.76,,,,79,2024-02-09 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-02-02,高炉开工率(%),76.52,,,,80,2024-02-02 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-01-26,高炉开工率(%),76.82,,,,81,2024-01-26 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-01-19,高炉开工率(%),76.23,,,,82,2024-01-19 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2024-01-12,高炉开工率(%),76.08,,,,83,2024-01-12 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2023-12-29,高炉开工率(%),75.19,,,,84,2023-12-29 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2023-12-22,高炉开工率(%),77.71,,,,85,2023-12-22 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2023-12-15,高炉开工率(%),78.31,,,,86,2023-12-15 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2023-12-08,高炉开工率(%),78.75,,,,87,2023-12-08 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2023-12-01,高炉开工率(%),80.86,,,,88,2023-12-01 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2023-11-24,高炉开工率(%),80.12,,,,89,2023-11-24 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2023-11-17,高炉开工率(%),79.67,,,,90,2023-11-17 00:00:00,1,0,2025-09-15 23:28:02,0,2025-09-15 23:28:02,,,
2023-11-10,高炉开工率(%),81.01,,,,91,2023-11-10 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-11-03,高炉开工率(%),80.12,,,,92,2023-11-03 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-10-27,高炉开工率(%),82.49,,,,93,2023-10-27 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-10-20,高炉开工率(%),82.34,,,,94,2023-10-20 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-10-13,高炉开工率(%),82.20,,,,95,2023-10-13 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-09-22,高炉开工率(%),84.47,,,,96,2023-09-22 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-09-15,高炉开工率(%),84.07,,,,97,2023-09-15 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-09-08,高炉开工率(%),84.39,,,,98,2023-09-08 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-09-01,高炉开工率(%),84.09,,,,99,2023-09-01 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-08-25,高炉开工率(%),83.36,,,,100,2023-08-25 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-08-18,高炉开工率(%),84.09,,,,101,2023-08-18 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-08-11,高炉开工率(%),83.80,,,,102,2023-08-11 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-08-04,高炉开工率(%),83.36,,,,103,2023-08-04 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-07-28,高炉开工率(%),82.14,,,,104,2023-07-28 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-07-20,高炉开工率(%),83.60,,,,105,2023-07-20 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-07-13,高炉开工率(%),84.33,,,,106,2023-07-13 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-07-07,高炉开工率(%),84.48,,,,107,2023-07-07 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-06-30,高炉开工率(%),79.91,,,,108,2023-06-30 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-06-16,高炉开工率(%),83.09,,,,109,2023-06-16 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-06-09,高炉开工率(%),82.36,,,,110,2023-06-09 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-06-02,高炉开工率(%),82.36,,,,111,2023-06-02 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-05-26,高炉开工率(%),82.36,,,,112,2023-05-26 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-05-19,高炉开工率(%),82.36,,,,113,2023-05-19 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-05-12,高炉开工率(%),81.10,,,,114,2023-05-12 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-05-05,高炉开工率(%),81.69,,,,115,2023-05-05 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-04-28,高炉开工率(%),82.56,,,,116,2023-04-28 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-04-21,高炉开工率(%),84.59,,,,117,2023-04-21 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-04-14,高炉开工率(%),84.74,,,,118,2023-04-14 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-04-07,高炉开工率(%),84.30,,,,119,2023-04-07 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-03-31,高炉开工率(%),83.87,,,,120,2023-03-31 00:00:00,1,0,2025-09-15 23:28:06,0,2025-09-15 23:28:06,,,
2023-03-24,高炉开工率(%),82.73,,,,121,2023-03-24 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2023-03-17,高炉开工率(%),82.29,,,,122,2023-03-17 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2023-03-10,高炉开工率(%),82.00,,,,123,2023-03-10 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2023-03-03,高炉开工率(%),81.07,,,,124,2023-03-03 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2023-02-24,高炉开工率(%),80.98,,,,125,2023-02-24 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2023-02-17,高炉开工率(%),79.54,,,,126,2023-02-17 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2023-02-10,高炉开工率(%),79.91,,,,127,2023-02-10 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2023-02-03,高炉开工率(%),77.41,,,,128,2023-02-03 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2023-01-20,高炉开工率(%),75.97,,,,129,2023-01-20 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2023-01-13,高炉开工率(%),75.68,,,,130,2023-01-13 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2023-01-06,高炉开工率(%),74.64,,,,131,2023-01-06 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2023-01-05,高炉开工率(%),75.63,,,,132,2023-01-05 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-12-30,高炉开工率(%),75.21,,,,133,2022-12-30 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-12-23,高炉开工率(%),75.93,,,,134,2022-12-23 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-12-16,高炉开工率(%),75.97,,,,135,2022-12-16 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-12-09,高炉开工率(%),75.89,,,,136,2022-12-09 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-12-02,高炉开工率(%),75.61,,,,137,2022-12-02 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-11-25,高炉开工率(%),77.03,,,,138,2022-11-25 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-11-18,高炉开工率(%),76.35,,,,139,2022-11-18 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-11-11,高炉开工率(%),77.21,,,,140,2022-11-11 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-11-04,高炉开工率(%),78.77,,,,141,2022-11-04 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-10-28,高炉开工率(%),81.48,,,,142,2022-10-28 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-10-21,高炉开工率(%),82.05,,,,143,2022-10-21 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-10-14,高炉开工率(%),82.62,,,,144,2022-10-14 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-09-30,高炉开工率(%),82.81,,,,145,2022-09-30 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-09-23,高炉开工率(%),82.81,,,,146,2022-09-23 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-09-16,高炉开工率(%),82.41,,,,147,2022-09-16 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-09-09,高炉开工率(%),81.99,,,,148,2022-09-09 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-09-02,高炉开工率(%),80.85,,,,149,2022-09-02 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-08-26,高炉开工率(%),80.14,,,,150,2022-08-26 00:00:00,1,0,2025-09-15 23:28:09,0,2025-09-15 23:28:09,,,
2022-08-19,高炉开工率(%),77.90,,,,151,2022-08-19 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-08-12,高炉开工率(%),76.24,,,,152,2022-08-12 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-08-05,高炉开工率(%),72.70,,,,153,2022-08-05 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-07-29,高炉开工率(%),71.61,,,,154,2022-07-29 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-07-22,高炉开工率(%),73.16,,,,155,2022-07-22 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-07-15,高炉开工率(%),76.98,,,,156,2022-07-15 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-07-08,高炉开工率(%),78.53,,,,157,2022-07-08 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-07-01,高炉开工率(%),80.79,,,,158,2022-07-01 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-06-24,高炉开工率(%),81.92,,,,159,2022-06-24 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-06-17,高炉开工率(%),83.83,,,,160,2022-06-17 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-06-10,高炉开工率(%),84.11,,,,161,2022-06-10 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-05-27,高炉开工率(%),83.83,,,,162,2022-05-27 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-05-20,高炉开工率(%),83.01,,,,163,2022-05-20 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-05-13,高炉开工率(%),82.61,,,,164,2022-05-13 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-05-06,高炉开工率(%),81.91,,,,165,2022-05-06 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-04-29,高炉开工率(%),80.90,,,,166,2022-04-29 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-04-22,高炉开工率(%),79.80,,,,167,2022-04-22 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-04-15,高炉开工率(%),80.11,,,,168,2022-04-15 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-04-08,高炉开工率(%),79.27,,,,169,2022-04-08 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-04-01,高炉开工率(%),77.45,,,,170,2022-04-01 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-03-25,高炉开工率(%),78.21,,,,171,2022-03-25 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-03-18,高炉开工率(%),78.91,,,,172,2022-03-18 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-03-11,高炉开工率(%),70.85,,,,173,2022-03-11 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-03-04,高炉开工率(%),74.72,,,,174,2022-03-04 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-02-25,高炉开工率(%),73.44,,,,175,2022-02-25 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-02-18,高炉开工率(%),69.58,,,,176,2022-02-18 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-02-11,高炉开工率(%),68.19,,,,177,2022-02-11 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-01-28,高炉开工率(%),74.86,,,,178,2022-01-28 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-01-21,高炉开工率(%),76.25,,,,179,2022-01-21 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-01-14,高炉开工率(%),75.77,,,,180,2022-01-14 00:00:00,1,0,2025-09-15 23:28:12,0,2025-09-15 23:28:12,,,
2022-01-07,高炉开工率(%),74.20,,,,181,2022-01-07 00:00:00,1,0,2025-09-15 23:28:16,0,2025-09-15 23:28:16,,,
2021-12-31,高炉开工率(%),71.01,,,,182,2021-12-31 00:00:00,1,0,2025-09-15 23:28:16,0,2025-09-15 23:28:16,,,
2021-12-24,高炉开工率(%),45.99,,,,183,2021-12-24 00:00:00,1,0,2025-09-15 23:28:16,0,2025-09-15 23:28:16,,,
2021-12-17,高炉开工率(%),46.41,,,,184,2021-12-17 00:00:00,1,0,2025-09-15 23:28:16,0,2025-09-15 23:28:16,,,
2021-12-10,高炉开工率(%),46.69,,,,185,2021-12-10 00:00:00,1,0,2025-09-15 23:28:16,0,2025-09-15 23:28:16,,,
2021-12-03,高炉开工率(%),47.79,,,,186,2021-12-03 00:00:00,1,0,2025-09-15 23:28:16,0,2025-09-15 23:28:16,,,
2021-11-26,高炉开工率(%),48.20,,,,187,2021-11-26 00:00:00,1,0,2025-09-15 23:28:16,0,2025-09-15 23:28:16,,,
2021-11-12,高炉开工率(%),48.62,,,,188,2021-11-12 00:00:00,1,0,2025-09-15 23:28:16,0,2025-09-15 23:28:16,,,
