时间,城市,产品名称,本期价格,价格类型,备注,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-03-06,达州市,二级焦,2330.00,出厂价,"A13.5S0.8 CSR60,MTO",95,2024-03-06 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-03-05,达州市,二级焦,2330.00,出厂价,"A13.5S0.8 CSR60,MTO",96,2024-03-05 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-03-04,达州市,二级焦,2330.00,出厂价,"A13.5S0.8 CSR60,MTO",97,2024-03-04 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-03-01,达州市,二级焦,2330.00,出厂价,"A13.5S0.8 CSR60,MTO",98,2024-03-01 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-29,达州市,二级焦,2330.00,出厂价,"A13.5S0.8 CSR60,MTO",99,2024-02-29 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-28,达州市,二级焦,2330.00,出厂价,"A13.5S0.8 CSR60,MTO",100,2024-02-28 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-27,达州市,二级焦,2440.00,出厂价,"A13.5S0.8 CSR60,MTO",101,2024-02-27 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-26,达州市,二级焦,2440.00,出厂价,"A13.5S0.8 CSR60,MTO",102,2024-02-26 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-23,达州市,二级焦,2440.00,出厂价,"A13.5S0.8 CSR60,MTO",103,2024-02-23 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-22,达州市,二级焦,2440.00,出厂价,"A13.5S0.8 CSR60,MTO",104,2024-02-22 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-21,达州市,二级焦,2440.00,出厂价,"A13.5S0.8 CSR60,MTO",105,2024-02-21 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-20,达州市,二级焦,2440.00,出厂价,"A13.5S0.8 CSR60,MTO",106,2024-02-20 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-19,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",107,2024-02-19 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-18,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",108,2024-02-18 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-09,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",109,2024-02-09 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-08,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",110,2024-02-08 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-07,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",111,2024-02-07 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-06,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",112,2024-02-06 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-05,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",113,2024-02-05 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-04,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",114,2024-02-04 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-02,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",115,2024-02-02 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-02-01,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",116,2024-02-01 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-01-31,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",117,2024-01-31 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-01-30,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",118,2024-01-30 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-01-29,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",119,2024-01-29 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-01-26,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",120,2024-01-26 00:00:00,1,0,2024-07-20 21:51:25,0,2024-07-20 21:51:25,,,
2024-01-25,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",121,2024-01-25 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2024-01-24,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",122,2024-01-24 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2024-01-23,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",123,2024-01-23 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2024-01-22,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",124,2024-01-22 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2024-01-19,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",125,2024-01-19 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2024-01-18,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",126,2024-01-18 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2024-01-17,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",127,2024-01-17 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
