日期,数据类目,当期值(元/吨),环比变化,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-18,太仓-芜湖,15.50,1.00,1,2024-07-18 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-18,江阴-岳阳城陵矶,26.00,1.40,2,2024-07-18 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-18,太仓-九江星子,20.50,0.70,3,2024-07-18 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-18,江阴-芜湖,15.00,1.00,4,2024-07-18 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-18,江阴-九江星子,20.00,0.70,5,2024-07-18 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-18,太仓-岳阳城陵矶,27.00,1.40,6,2024-07-18 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-17,太仓-岳阳城陵矶,25.60,0.00,7,2024-07-17 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-17,太仓-九江星子,19.80,0.00,8,2024-07-17 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-17,太仓-芜湖,14.50,0.00,9,2024-07-17 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-17,江阴-岳阳城陵矶,24.60,0.00,10,2024-07-17 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-17,江阴-芜湖,14.00,0.00,11,2024-07-17 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-17,江阴-九江星子,19.30,0.00,12,2024-07-17 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-16,江阴-岳阳城陵矶,24.60,0.00,13,2024-07-16 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-16,太仓-岳阳城陵矶,25.60,0.00,14,2024-07-16 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-16,太仓-九江星子,19.80,0.00,15,2024-07-16 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-16,太仓-芜湖,14.50,0.00,16,2024-07-16 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-16,江阴-九江星子,19.30,0.00,17,2024-07-16 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-16,江阴-芜湖,14.00,0.00,18,2024-07-16 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-15,太仓-九江星子,19.80,0.00,19,2024-07-15 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-15,江阴-芜湖,14.00,0.00,20,2024-07-15 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-15,太仓-岳阳城陵矶,25.60,0.00,21,2024-07-15 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-15,太仓-芜湖,14.50,0.00,22,2024-07-15 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-15,江阴-九江星子,19.30,0.00,23,2024-07-15 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-15,江阴-岳阳城陵矶,24.60,0.00,24,2024-07-15 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-12,太仓-九江星子,19.80,1.30,25,2024-07-12 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-12,太仓-岳阳城陵矶,25.60,1.60,26,2024-07-12 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-12,太仓-芜湖,14.50,1.00,27,2024-07-12 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-12,江阴-岳阳城陵矶,24.60,1.60,28,2024-07-12 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-12,江阴-九江星子,19.30,1.30,29,2024-07-12 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-12,江阴-芜湖,14.00,1.00,30,2024-07-12 00:00:00,1,0,2024-07-20 08:32:50,0,2024-07-20 08:32:50,,,
2024-07-11,太仓-芜湖,13.50,0.00,31,2024-07-11 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-11,江阴-岳阳城陵矶,23.00,1.00,32,2024-07-11 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-11,江阴-芜湖,13.00,0.00,33,2024-07-11 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-11,太仓-九江星子,18.50,1.00,34,2024-07-11 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-11,江阴-九江星子,18.00,1.00,35,2024-07-11 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-11,太仓-岳阳城陵矶,24.00,1.00,36,2024-07-11 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-10,太仓-芜湖,13.50,3.00,37,2024-07-10 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-10,江阴-九江星子,17.00,0.00,38,2024-07-10 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-10,江阴-岳阳城陵矶,22.00,1.00,39,2024-07-10 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-10,江阴-芜湖,13.00,3.00,40,2024-07-10 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-10,太仓-九江星子,17.50,0.00,41,2024-07-10 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-10,太仓-岳阳城陵矶,23.00,1.50,42,2024-07-10 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-09,太仓-芜湖,10.50,0.00,43,2024-07-09 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-09,江阴-芜湖,10.00,0.00,44,2024-07-09 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-09,太仓-九江星子,17.50,0.00,45,2024-07-09 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-09,江阴-九江星子,17.00,0.00,46,2024-07-09 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-09,江阴-岳阳城陵矶,21.00,0.00,47,2024-07-09 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-09,太仓-岳阳城陵矶,21.50,0.00,48,2024-07-09 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-08,江阴-九江星子,17.00,2.00,49,2024-07-08 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-08,江阴-芜湖,10.00,0.00,50,2024-07-08 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-08,太仓-岳阳城陵矶,21.50,1.50,51,2024-07-08 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-08,江阴-岳阳城陵矶,21.00,1.50,52,2024-07-08 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-08,太仓-芜湖,10.50,0.00,53,2024-07-08 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-08,太仓-九江星子,17.50,2.00,54,2024-07-08 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-05,太仓-芜湖,10.50,3.50,55,2024-07-05 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-05,江阴-芜湖,10.00,3.50,56,2024-07-05 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-05,江阴-九江星子,15.00,1.00,57,2024-07-05 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-05,太仓-九江星子,15.50,1.00,58,2024-07-05 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-05,太仓-岳阳城陵矶,20.00,0.50,59,2024-07-05 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-05,江阴-岳阳城陵矶,19.50,0.50,60,2024-07-05 00:00:00,1,0,2024-07-20 08:32:53,0,2024-07-20 08:32:53,,,
2024-07-04,太仓-九江星子,14.50,0.00,61,2024-07-04 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-04,太仓-芜湖,7.00,0.00,62,2024-07-04 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-04,江阴-芜湖,6.50,0.00,63,2024-07-04 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-04,江阴-岳阳城陵矶,19.00,0.00,64,2024-07-04 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-04,太仓-岳阳城陵矶,19.50,0.00,65,2024-07-04 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-04,江阴-九江星子,14.00,0.00,66,2024-07-04 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-03,江阴-岳阳城陵矶,19.00,0.00,67,2024-07-03 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-03,太仓-芜湖,7.00,0.00,68,2024-07-03 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-03,太仓-岳阳城陵矶,19.50,0.00,69,2024-07-03 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-03,太仓-九江星子,14.50,0.00,70,2024-07-03 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-03,江阴-芜湖,6.50,0.00,71,2024-07-03 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-03,江阴-九江星子,14.00,0.00,72,2024-07-03 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-02,太仓-芜湖,7.00,1.00,73,2024-07-02 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-02,太仓-岳阳城陵矶,19.50,5.50,74,2024-07-02 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-02,江阴-九江星子,14.00,3.50,75,2024-07-02 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-02,太仓-九江星子,14.50,3.50,76,2024-07-02 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-02,江阴-岳阳城陵矶,19.00,5.50,77,2024-07-02 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-02,江阴-芜湖,6.50,1.00,78,2024-07-02 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-01,江阴-九江星子,10.50,0.00,79,2024-07-01 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-01,江阴-芜湖,5.50,0.00,80,2024-07-01 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-01,江阴-岳阳城陵矶,13.50,0.00,81,2024-07-01 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-01,太仓-九江星子,11.00,0.00,82,2024-07-01 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-01,太仓-芜湖,6.00,0.00,83,2024-07-01 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-07-01,太仓-岳阳城陵矶,14.00,0.00,84,2024-07-01 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-06-28,江阴-岳阳城陵矶,13.50,0.00,85,2024-06-28 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-06-28,太仓-九江星子,11.00,0.00,86,2024-06-28 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-06-28,江阴-九江星子,10.50,0.00,87,2024-06-28 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-06-28,太仓-岳阳城陵矶,14.00,0.00,88,2024-06-28 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-06-28,江阴-芜湖,5.50,0.00,89,2024-06-28 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-06-28,太仓-芜湖,6.00,0.00,90,2024-06-28 00:00:00,1,0,2024-07-20 08:32:56,0,2024-07-20 08:32:56,,,
2024-06-27,太仓-岳阳城陵矶,14.00,0.00,91,2024-06-27 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-27,太仓-芜湖,6.00,0.00,92,2024-06-27 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-27,太仓-九江星子,11.00,0.00,93,2024-06-27 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-27,江阴-芜湖,5.50,0.00,94,2024-06-27 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-27,江阴-九江星子,10.50,0.00,95,2024-06-27 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-27,江阴-岳阳城陵矶,13.50,0.00,96,2024-06-27 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-26,江阴-岳阳城陵矶,13.50,0.50,97,2024-06-26 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-26,太仓-芜湖,6.00,0.00,98,2024-06-26 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-26,江阴-芜湖,5.50,0.00,99,2024-06-26 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-26,太仓-九江星子,11.00,0.50,100,2024-06-26 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-26,江阴-九江星子,10.50,0.50,101,2024-06-26 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-26,太仓-岳阳城陵矶,14.00,0.50,102,2024-06-26 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-25,江阴-芜湖,5.50,0.00,103,2024-06-25 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-25,江阴-九江星子,10.00,0.00,104,2024-06-25 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-25,太仓-九江星子,10.50,0.00,105,2024-06-25 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-25,太仓-芜湖,6.00,0.00,106,2024-06-25 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-25,太仓-岳阳城陵矶,13.50,0.00,107,2024-06-25 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-25,江阴-岳阳城陵矶,13.00,0.00,108,2024-06-25 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-24,江阴-芜湖,5.50,0.00,109,2024-06-24 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-24,太仓-九江星子,10.50,0.00,110,2024-06-24 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-24,江阴-九江星子,10.00,0.00,111,2024-06-24 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-24,太仓-岳阳城陵矶,13.50,0.00,112,2024-06-24 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-24,太仓-芜湖,6.00,0.00,113,2024-06-24 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-24,江阴-岳阳城陵矶,13.00,0.00,114,2024-06-24 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-21,太仓-九江星子,10.50,1.00,115,2024-06-21 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-21,江阴-岳阳城陵矶,13.00,1.50,116,2024-06-21 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-21,江阴-九江星子,10.00,1.00,117,2024-06-21 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-21,太仓-岳阳城陵矶,13.50,1.50,118,2024-06-21 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-21,江阴-芜湖,5.50,0.00,119,2024-06-21 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-21,太仓-芜湖,6.00,0.00,120,2024-06-21 00:00:00,1,0,2024-07-20 08:32:59,0,2024-07-20 08:32:59,,,
2024-06-20,江阴-九江星子,9.00,0.00,121,2024-06-20 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-20,江阴-岳阳城陵矶,11.50,0.00,122,2024-06-20 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-20,太仓-芜湖,6.00,0.00,123,2024-06-20 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-20,太仓-九江星子,9.50,0.00,124,2024-06-20 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-20,江阴-芜湖,5.50,0.00,125,2024-06-20 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-20,太仓-岳阳城陵矶,12.00,0.00,126,2024-06-20 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-19,江阴-九江星子,9.00,0.00,127,2024-06-19 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-19,太仓-芜湖,6.00,0.00,128,2024-06-19 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-19,太仓-岳阳城陵矶,12.00,0.00,129,2024-06-19 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-19,太仓-九江星子,9.50,0.00,130,2024-06-19 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-19,江阴-芜湖,5.50,0.00,131,2024-06-19 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-19,江阴-岳阳城陵矶,11.50,0.00,132,2024-06-19 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-18,江阴-岳阳城陵矶,11.50,0.00,133,2024-06-18 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-18,江阴-芜湖,5.50,0.00,134,2024-06-18 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-18,太仓-岳阳城陵矶,12.00,0.00,135,2024-06-18 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-18,太仓-芜湖,6.00,0.00,136,2024-06-18 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-18,江阴-九江星子,9.00,0.00,137,2024-06-18 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-18,太仓-九江星子,9.50,0.00,138,2024-06-18 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-17,太仓-岳阳城陵矶,12.00,0.00,139,2024-06-17 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-17,江阴-芜湖,5.50,0.00,140,2024-06-17 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-17,江阴-九江星子,9.00,0.00,141,2024-06-17 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-17,江阴-岳阳城陵矶,11.50,0.00,142,2024-06-17 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-17,太仓-芜湖,6.00,0.00,143,2024-06-17 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-17,太仓-九江星子,9.50,0.00,144,2024-06-17 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-14,江阴-芜湖,5.50,0.00,145,2024-06-14 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-14,江阴-岳阳城陵矶,11.50,0.00,146,2024-06-14 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-14,江阴-九江星子,9.00,0.00,147,2024-06-14 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-14,太仓-芜湖,6.00,0.00,148,2024-06-14 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-14,太仓-九江星子,9.50,0.00,149,2024-06-14 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-14,太仓-岳阳城陵矶,12.00,0.00,150,2024-06-14 00:00:00,1,0,2024-07-20 08:33:03,0,2024-07-20 08:33:03,,,
2024-06-13,江阴-九江星子,9.00,0.00,151,2024-06-13 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-13,太仓-岳阳城陵矶,12.00,0.00,152,2024-06-13 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-13,江阴-芜湖,5.50,0.00,153,2024-06-13 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-13,太仓-九江星子,9.50,0.00,154,2024-06-13 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-13,江阴-岳阳城陵矶,11.50,0.00,155,2024-06-13 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-13,太仓-芜湖,6.00,0.00,156,2024-06-13 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-12,太仓-九江星子,9.50,0.50,157,2024-06-12 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-12,江阴-九江星子,9.00,0.50,158,2024-06-12 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-12,江阴-芜湖,5.50,0.00,159,2024-06-12 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-12,太仓-芜湖,6.00,0.00,160,2024-06-12 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-12,江阴-岳阳城陵矶,11.50,-1.00,161,2024-06-12 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-12,太仓-岳阳城陵矶,12.00,-1.00,162,2024-06-12 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-11,太仓-九江星子,9.00,0.00,163,2024-06-11 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-11,江阴-岳阳城陵矶,12.50,0.00,164,2024-06-11 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-11,江阴-芜湖,5.50,0.00,165,2024-06-11 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-11,太仓-芜湖,6.00,0.00,166,2024-06-11 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-11,太仓-岳阳城陵矶,13.00,0.00,167,2024-06-11 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-11,江阴-九江星子,8.50,0.00,168,2024-06-11 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-07,太仓-芜湖,6.00,0.00,169,2024-06-07 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-07,江阴-岳阳城陵矶,12.50,0.00,170,2024-06-07 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-07,太仓-九江星子,9.00,0.00,171,2024-06-07 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-07,太仓-岳阳城陵矶,13.00,0.00,172,2024-06-07 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-07,江阴-九江星子,8.50,0.00,173,2024-06-07 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-07,江阴-芜湖,5.50,0.00,174,2024-06-07 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-06,太仓-九江星子,9.00,0.00,175,2024-06-06 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-06,江阴-九江星子,8.50,0.00,176,2024-06-06 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-06,江阴-芜湖,5.50,0.00,177,2024-06-06 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-06,江阴-岳阳城陵矶,12.50,0.00,178,2024-06-06 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-06,太仓-芜湖,6.00,0.00,179,2024-06-06 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-06,太仓-岳阳城陵矶,13.00,0.00,180,2024-06-06 00:00:00,1,0,2024-07-20 08:33:07,0,2024-07-20 08:33:07,,,
2024-06-05,太仓-九江星子,9.00,0.00,181,2024-06-05 00:00:00,1,0,2024-07-20 08:33:10,0,2024-07-20 08:33:10,,,
2024-06-05,江阴-芜湖,5.50,0.00,182,2024-06-05 00:00:00,1,0,2024-07-20 08:33:10,0,2024-07-20 08:33:10,,,
2024-06-05,江阴-岳阳城陵矶,12.50,0.00,183,2024-06-05 00:00:00,1,0,2024-07-20 08:33:10,0,2024-07-20 08:33:10,,,
