时间,地区,当月值(万吨),同比变化(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-05,河南省,306.20,-17.30,40,2024-05-31 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-05,全国,10340.10,176.90,41,2024-05-31 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-05,黑龙江省,118.40,15.80,42,2024-05-31 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-05,陕西省,1365.90,13.90,43,2024-05-31 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-05,中煤集团,529.40,3.80,44,2024-05-31 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-05,云南省,1.30,-2.10,45,2024-05-31 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-05,山西省,2083.40,-124.20,46,2024-05-31 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-05,湖南省,13.10,-0.30,47,2024-05-31 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-05,四川省,41.30,1.80,48,2024-05-31 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-04,中煤集团,414.00,9.10,49,2024-04-30 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-04,神华集团,3310.90,28.00,50,2024-04-30 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-04,山东省,153.90,19.30,51,2024-04-30 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-04,全国,10103.90,-147.10,52,2024-04-30 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-04,重庆市,0.00,0.00,53,2024-04-30 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-04,云南省,1.70,-3.20,54,2024-04-30 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-04,四川省,32.80,-11.10,55,2024-04-30 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-04,陕西省,1249.90,-75.60,56,2024-04-30 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-04,贵州省,83.30,-59.10,57,2024-04-30 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-04,江西省,3.90,-1.00,58,2024-04-30 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-04,湖南省,13.30,-0.70,59,2024-04-30 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-04,河南省,286.00,-46.00,60,2024-04-30 00:00:00,1,0,2024-07-20 13:41:10,0,2024-07-20 13:41:10,,,
2024-04,四川省,32.80,-11.10,61,2024-04-30 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-04,重庆市,0.00,0.00,62,2024-04-30 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-04,宁夏区,13.30,-6.20,63,2024-04-30 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-04,河南省,286.00,-46.00,64,2024-04-30 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-04,全国,10103.90,-147.10,65,2024-04-30 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-04,河北省,142.70,-7.60,66,2024-04-30 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-04,湖南省,13.30,-0.70,67,2024-04-30 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-04,神华集团,3310.90,28.00,68,2024-04-30 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-04,江西省,3.90,-1.00,69,2024-04-30 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-04,甘肃省,111.60,-7.80,70,2024-04-30 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-04,江苏省,0.00,0.00,71,2024-04-30 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-04,陕西省,1249.90,-75.60,72,2024-04-30 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,黑龙江省,96.10,-34.00,73,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,新疆区,390.10,61.10,74,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,江苏省,0.00,-0.20,75,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,山西省,2074.00,-226.20,76,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,贵州省,88.40,-31.50,77,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,四川省,26.80,-20.90,78,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,云南省,2.30,-4.20,79,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,甘肃省,114.10,-16.70,80,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,山东省,154.20,9.70,81,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,安徽省,487.80,17.40,82,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,河北省,148.90,-6.30,83,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,神华集团,3537.60,6.90,84,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,辽宁省,87.40,19.90,85,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,江西省,2.90,-1.30,86,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,中煤集团,473.40,-14.10,87,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,北京市,0.00,0.00,88,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,河南省,348.30,-30.00,89,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,内蒙古区,1394.30,15.60,90,2024-03-31 00:00:00,1,0,2024-07-20 13:41:13,0,2024-07-20 13:41:13,,,
2024-03,新疆区,390.10,61.10,91,2024-03-31 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-03,重庆市,0.00,0.00,92,2024-03-31 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-03,江苏省,0.00,-0.20,93,2024-03-31 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-03,神华集团,3537.60,6.90,94,2024-03-31 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-03,全国,10699.70,-355.80,95,2024-03-31 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-03,贵州省,88.40,-31.50,96,2024-03-31 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,吉林省,9.90,5.20,97,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,陕西省,1192.50,-17.50,98,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,河南省,324.90,-5.00,99,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,河北省,143.30,-8.80,100,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,湖南省,11.40,-0.70,101,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,全国,9726.30,-486.60,102,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,四川省,29.50,-10.80,103,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,山东省,137.80,-3.50,104,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,重庆市,0.00,0.00,105,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,山西省,1839.80,-422.40,106,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,神华集团,3169.90,169.40,107,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,中煤集团,425.20,-37.30,108,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,新疆区,375.60,54.80,109,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,辽宁省,84.90,7.60,110,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,黑龙江省,96.70,-20.90,111,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,宁夏区,12.50,-3.50,112,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,安徽省,367.80,-65.30,113,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,内蒙古区,1315.00,-50.50,114,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,贵州省,83.00,-35.80,115,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,甘肃省,102.40,-38.10,116,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,北京市,0.00,0.00,117,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,云南省,2.20,-1.20,118,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,江苏省,0.00,-0.50,119,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-02,江西省,1.90,-1.90,120,2024-02-29 00:00:00,1,0,2024-07-20 13:41:15,0,2024-07-20 13:41:15,,,
2024-01,甘肃省,119.30,0.30,121,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,全国,11172.70,838.80,122,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,江西省,2.90,-1.10,123,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,宁夏区,10.90,-8.10,124,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,内蒙古区,1476.90,-10.90,125,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,新疆区,322.60,6.20,126,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,四川省,34.30,1.00,127,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,山东省,139.60,-31.70,128,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,神华集团,3709.70,465.60,129,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,江苏省,0.00,-0.60,130,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,安徽省,460.10,60.80,131,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,北京市,0.00,0.00,132,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,山西省,2190.60,24.10,133,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,辽宁省,96.10,14.80,134,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,陕西省,1484.10,328.30,135,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,重庆市,0.00,0.00,136,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,河南省,318.90,-21.40,137,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,贵州省,87.10,-22.40,138,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,河北省,155.70,26.80,139,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,中煤集团,431.50,8.80,140,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,湖南省,12.40,2.00,141,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
