时间,省份,当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-05,安徽省,139000.00,6.44,968084.30,13079.10,99201.70,1,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,北京市,977317.40,77.10,4251893.70,99746.10,456004.00,2,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,福建省,3496838.80,40.16,11656730.00,362791.30,1204079.60,3,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,甘肃省,917.00,4.59,1793.70,103.60,202.60,4,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,广东省,2480167.00,-16.49,10735043.50,255062.20,1143035.20,5,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,广西区,365310.00,10.25,1025843.00,36167.20,105752.40,6,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,海南省,426492.90,-64.24,4381105.90,45272.80,506814.40,7,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,河北省,63600.00,935194.12,399622.70,6462.40,45242.80,8,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,黑龙江省,288152.00,-20.60,1768509.50,19901.40,131496.40,9,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,湖北省,373196.40,188.02,1311415.40,32417.40,135112.80,10,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,吉林省,135133.50,-7.31,1196368.10,10102.60,108574.50,11,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,江苏省,53818.60,-69.17,1220259.30,5378.20,116374.70,12,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,江西省,48850.00,-1.96,333377.40,4503.50,32429.70,13,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,内蒙古区,1835059.20,15.36,6250116.10,102360.40,385544.70,14,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,山东省,535742.30,-58.49,3950687.90,53182.10,418164.10,15,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,山西省,125600.00,-14.52,1171235.00,12231.50,123060.80,16,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,陕西省,133759.00,123.88,540184.00,14334.40,57002.70,17,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,上海市,1549875.80,24.31,5753064.80,148547.40,571900.70,18,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,西藏区,161317.00,120.98,313697.00,17069.50,34257.30,19,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,新疆区,5677.00,-84.71,106496.90,330.80,8809.80,20,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,浙江省,3166117.10,30.04,9937339.50,331087.80,1059870.00,21,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-05,重庆市,18871.70,57.42,46824.20,1308.40,3454.20,22,2024-05-31 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-04,安徽省,130595.00,-62.86,829084.30,14411.70,86122.60,23,2024-04-30 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-04,北京市,551833.90,21.72,3274576.30,60685.80,356257.90,24,2024-04-30 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-04,福建省,2494978.20,27.79,8159891.10,263066.50,841288.30,25,2024-04-30 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-04,甘肃省,876.80,630.63,876.80,99.00,99.00,26,2024-04-30 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-04,广东省,2970030.10,42.77,8254876.50,319081.70,887973.00,27,2024-04-30 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-04,广西区,331360.00,343.59,660533.00,33458.00,69585.20,28,2024-04-30 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-04,海南省,1192647.70,82.17,3954613.00,127085.30,461541.50,29,2024-04-30 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-04,河南省,60500.00,-74.11,432083.00,6159.80,46281.10,30,2024-04-30 00:00:00,1,0,2024-07-20 14:42:10,0,2024-07-20 14:42:10,,,
2024-04,黑龙江省,362930.20,-14.10,1480357.50,24852.70,111595.00,31,2024-04-30 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-04,湖北省,129575.00,-59.42,938219.00,13663.70,102695.40,32,2024-04-30 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-04,湖南省,460899.00,127.84,1120783.50,50471.00,121165.40,33,2024-04-30 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-04,吉林省,145785.60,-60.15,1061234.60,11988.80,98471.80,34,2024-04-30 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-04,江苏省,174549.60,-68.17,1166440.70,16314.00,110996.50,35,2024-04-30 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-04,江西省,49826.90,-72.56,284527.40,4561.40,27926.20,36,2024-04-30 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-04,内蒙古区,1590659.30,26.77,4415056.90,99349.40,283184.40,37,2024-04-30 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-04,山东省,1290625.60,67.18,3414945.60,134948.90,364982.10,38,2024-04-30 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-04,山西省,146928.00,-57.26,1045635.00,15704.00,110829.40,39,2024-04-30 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-04,陕西省,59745.00,-70.11,406425.00,5550.80,42668.30,40,2024-04-30 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-04,上海市,1246751.70,8.52,4203189.00,125753.10,423353.30,41,2024-04-30 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-04,四川省,0.00,-87.50,123154.00,0.30,11572.60,42,2024-04-30 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-04,天津市,0.00,-90.70,735.50,0.20,48.50,43,2024-04-30 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-04,西藏区,73000.00,-8.04,152380.00,8372.10,17187.90,44,2024-04-30 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-04,新疆区,37129.70,15.61,100819.90,3235.20,8478.90,45,2024-04-30 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-04,浙江省,2434805.90,40.31,6771222.40,256866.90,728782.10,46,2024-04-30 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-04,重庆市,11987.80,105.12,27952.50,794.80,2145.80,47,2024-04-30 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-03,安徽省,351582.30,78.64,698489.30,35770.80,71711.00,48,2024-03-31 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-03,北京市,453359.00,-36.93,2722742.50,48032.70,295572.10,49,2024-03-31 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-03,福建省,1952464.90,55.10,5664913.00,193213.60,578221.90,50,2024-03-31 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-03,广东省,2080307.20,20.77,5284846.50,224898.50,568891.30,51,2024-03-31 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-03,广西区,74700.00,23.47,329173.00,7559.10,36127.20,52,2024-03-31 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-03,海南省,654689.90,-35.78,2761965.30,89047.10,334456.30,53,2024-03-31 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-03,河北省,6.80,-100.00,336022.70,0.40,38780.40,54,2024-03-31 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-03,黑龙江省,422502.90,8.63,1117427.40,31261.70,86742.30,55,2024-03-31 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-03,湖北省,319289.00,8.67,808644.00,34368.70,89031.70,56,2024-03-31 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-03,湖南省,202290.60,152.32,659884.50,21826.10,70694.50,57,2024-03-31 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-03,吉林省,365864.20,33.08,915449.00,36647.60,86483.10,58,2024-03-31 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
2024-03,江苏省,548310.10,101.98,991891.10,51557.80,94682.60,59,2024-03-31 00:00:00,1,0,2024-07-20 14:42:13,0,2024-07-20 14:42:13,,,
