时间,报价地区,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-15,横山县,动力煤,12.00,31.00,0.60,,5800.00,720.00,0.00,坑口价,1,2024-07-15 00:00:00,1,0,2024-07-16 05:15:13,0,2024-07-16 05:15:13,,,
2024-07-12,横山县,动力煤,12.00,31.00,0.60,,5800.00,720.00,0.00,坑口价,2,2024-07-12 00:00:00,1,0,2024-07-16 05:15:13,0,2024-07-16 05:15:13,,,
2024-07-11,横山县,动力煤,12.00,31.00,0.60,,5800.00,720.00,5.00,坑口价,3,2024-07-11 00:00:00,1,0,2024-07-16 05:15:13,0,2024-07-16 05:15:13,,,
2024-07-10,横山县,动力煤,12.00,31.00,0.60,,5800.00,715.00,5.00,坑口价,4,2024-07-10 00:00:00,1,0,2024-07-16 05:15:13,0,2024-07-16 05:15:13,,,
2024-07-09,横山县,动力煤,12.00,31.00,0.60,,5800.00,710.00,5.00,坑口价,5,2024-07-09 00:00:00,1,0,2024-07-16 05:15:13,0,2024-07-16 05:15:13,,,
2024-07-08,横山县,动力煤,12.00,31.00,0.60,,5800.00,705.00,0.00,坑口价,6,2024-07-08 00:00:00,1,0,2024-07-16 05:15:13,0,2024-07-16 05:15:13,,,
2024-07-05,横山县,动力煤,12.00,31.00,0.60,,5800.00,705.00,0.00,坑口价,7,2024-07-05 00:00:00,1,0,2024-07-16 05:15:13,0,2024-07-16 05:15:13,,,
2024-07-04,横山县,动力煤,12.00,31.00,0.60,,5800.00,705.00,0.00,坑口价,8,2024-07-04 00:00:00,1,0,2024-07-16 05:15:13,0,2024-07-16 05:15:13,,,
2024-07-03,横山县,动力煤,12.00,31.00,0.60,,5800.00,705.00,0.00,坑口价,9,2024-07-03 00:00:00,1,0,2024-07-16 05:15:13,0,2024-07-16 05:15:13,,,
2024-07-02,横山县,动力煤,12.00,31.00,0.60,,5800.00,705.00,-5.00,坑口价,10,2024-07-02 00:00:00,1,0,2024-07-16 05:15:13,0,2024-07-16 05:15:13,,,
2024-07-01,横山县,动力煤,12.00,31.00,0.60,,5800.00,710.00,-10.00,坑口价,11,2024-07-01 00:00:00,1,0,2024-07-16 05:15:13,0,2024-07-16 05:15:13,,,
2024-06-28,横山县,动力煤,12.00,31.00,0.60,,5800.00,720.00,0.00,坑口价,12,2024-06-28 00:00:00,1,0,2024-07-16 05:15:13,0,2024-07-16 05:15:13,,,
