时间,煤种,当月数量(吨),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-11,型煤,1661.90,24538.20,1042.30,11980.00,169,2021-11-30 00:00:00,1,0,2024-07-20 14:46:56,0,2024-07-20 14:46:56,,,
2021-11,其他烟煤,86505.00,984265.50,13432.20,123494.80,170,2021-11-30 00:00:00,1,0,2024-07-20 14:46:56,0,2024-07-20 14:46:56,,,
2021-11,煤炭,263916.60,2389295.10,68282.70,418883.50,171,2021-11-30 00:00:00,1,0,2024-07-20 14:46:56,0,2024-07-20 14:46:56,,,
2021-10,无烟煤,55971.40,1109627.40,16289.30,218288.00,172,2021-10-31 00:00:00,1,0,2024-07-20 14:46:56,0,2024-07-20 14:46:56,,,
2021-10,褐煤,417.50,3581.10,57.10,375.40,173,2021-10-31 00:00:00,1,0,2024-07-20 14:46:56,0,2024-07-20 14:46:56,,,
2021-10,煤炭,161331.60,2125378.50,34153.60,350600.80,174,2021-10-31 00:00:00,1,0,2024-07-20 14:46:56,0,2024-07-20 14:46:56,,,
2021-10,型煤,3172.70,22876.30,1866.90,10937.70,175,2021-10-31 00:00:00,1,0,2024-07-20 14:46:56,0,2024-07-20 14:46:56,,,
2021-10,其他烟煤,101770.00,897760.50,15940.30,110062.60,176,2021-10-31 00:00:00,1,0,2024-07-20 14:46:56,0,2024-07-20 14:46:56,,,
2021-09,无烟煤,59564.20,1053656.00,11274.10,201998.80,177,2021-09-30 00:00:00,1,0,2024-07-20 14:46:56,0,2024-07-20 14:46:56,,,
2021-09,煤炭,155701.60,1964046.90,27351.00,316447.20,178,2021-09-30 00:00:00,1,0,2024-07-20 14:46:56,0,2024-07-20 14:46:56,,,
2021-09,其他烟煤,95695.00,795990.50,16019.90,94122.30,179,2021-09-30 00:00:00,1,0,2024-07-20 14:46:56,0,2024-07-20 14:46:56,,,
2021-09,褐煤,442.40,3163.70,57.00,318.30,180,2021-09-30 00:00:00,1,0,2024-07-20 14:46:56,0,2024-07-20 14:46:56,,,
2021-08,无烟煤,120175.20,994091.80,27029.80,190724.70,181,2021-08-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-08,其他烟煤,348087.00,700295.50,44471.70,78102.30,182,2021-08-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-08,褐煤,436.60,2721.30,39.00,261.30,183,2021-08-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-08,煤炭,469203.60,1808345.30,71832.30,289096.20,184,2021-08-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-08,型煤,504.80,19703.60,291.80,9070.80,185,2021-08-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-07,褐煤,318.40,2284.70,27.70,222.30,186,2021-07-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-07,其他烟煤,228.40,352208.50,34.50,33630.70,187,2021-07-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-07,型煤,1757.30,19198.90,19.40,8779.10,188,2021-07-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-07,无烟煤,81817.30,873916.60,19870.00,163694.90,189,2021-07-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-07,煤炭,84121.40,1339141.70,19951.60,217263.90,190,2021-07-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-06,褐煤,1619.90,1966.30,164.20,194.60,191,2021-06-30 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-06,无烟煤,76301.00,792099.40,14006.70,143824.90,192,2021-06-30 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-06,型煤,1886.00,17441.50,984.50,8759.70,193,2021-06-30 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-06,其他烟煤,10673.50,351980.10,2487.10,33596.20,194,2021-06-30 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-06,炼焦煤,60455.00,91532.00,7060.10,10936.70,195,2021-06-30 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-06,煤炭,150935.40,1255020.30,24702.60,197312.30,196,2021-06-30 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-05,褐煤,346.40,346.40,30.40,30.40,197,2021-05-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-05,无烟煤,75342.60,715798.40,13697.90,129818.20,198,2021-05-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-05,其他烟煤,22440.50,341306.60,2145.40,31109.10,199,2021-05-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-05,煤炭,101411.10,1104084.90,17590.90,172609.70,200,2021-05-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-05,型煤,3281.60,15555.50,1717.20,7775.20,201,2021-05-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-04,煤炭,235189.60,1002673.80,45146.90,155018.80,202,2021-04-30 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-04,型煤,2652.90,12273.90,1338.40,6057.90,203,2021-04-30 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-04,其他烟煤,1223.00,318866.10,125.80,28963.70,204,2021-04-30 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-04,无烟煤,231313.70,640455.80,43682.70,116120.30,205,2021-04-30 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-03,型煤,3115.60,9621.00,1558.50,4719.60,206,2021-03-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-03,其他烟煤,20630.00,317643.10,1953.70,28837.90,207,2021-03-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-03,无烟煤,135628.40,409142.10,26059.40,72437.60,208,2021-03-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-03,煤炭,159374.00,767484.20,29571.60,109871.90,209,2021-03-31 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-02,煤炭,261474.90,608110.20,32315.90,80300.30,210,2021-02-28 00:00:00,1,0,2024-07-20 14:46:59,0,2024-07-20 14:46:59,,,
2021-02,无烟煤,91068.90,273513.60,16090.90,46378.20,211,2021-02-28 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2021-02,型煤,1356.00,6505.40,674.20,3161.00,212,2021-02-28 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2021-02,其他烟煤,169050.00,297013.10,15550.80,26884.20,213,2021-02-28 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2021-01,无烟煤,182444.70,182444.70,30287.40,30287.40,214,2021-01-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2021-01,其他烟煤,127963.10,127963.10,11333.40,11333.40,215,2021-01-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2021-01,煤炭,346635.30,346635.30,47984.40,47984.40,216,2021-01-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2021-01,炼焦煤,31077.00,31077.00,3876.50,3876.50,217,2021-01-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2021-01,型煤,5149.50,5149.50,2486.80,2486.80,218,2021-01-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2021-01,其他煤,1.00,1.00,0.30,0.30,219,2021-01-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-12,型煤,265.70,26826.30,95.00,11734.00,220,2020-12-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-12,其他烟煤,8535.50,901973.00,1181.70,84647.10,221,2020-12-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-12,褐煤,541.00,6058.70,64.60,468.40,222,2020-12-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-12,无烟煤,55483.10,1336323.40,9163.30,209456.50,223,2020-12-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-12,炼焦煤,25300.00,874468.50,3181.20,124504.30,224,2020-12-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-12,煤炭,90125.30,3190696.30,13685.80,435850.00,225,2020-12-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-11,型煤,3114.10,26560.60,1372.70,11639.00,226,2020-11-30 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-11,褐煤,286.70,5517.70,37.30,403.80,227,2020-11-30 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-11,煤炭,166489.40,3100571.00,24308.20,422164.20,228,2020-11-30 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-11,无烟煤,109780.50,1280840.30,16210.00,200293.10,229,2020-11-30 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-11,其他烟煤,988.10,893437.50,203.10,83465.40,230,2020-11-30 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-11,炼焦煤,52320.00,849168.50,6485.10,121323.10,231,2020-11-30 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-10,炼焦煤,86122.00,796848.50,10825.50,114838.00,232,2020-10-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-10,煤炭,189739.30,2934081.60,24112.30,397856.00,233,2020-10-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-10,其他烟煤,48395.80,892449.40,4296.10,83262.40,234,2020-10-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-10,无烟煤,52218.40,1171059.80,7736.30,184083.20,235,2020-10-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-10,型煤,2826.10,23446.60,1234.50,10266.40,236,2020-10-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-10,褐煤,177.00,5231.00,19.90,366.50,237,2020-10-31 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-09,无烟煤,142421.40,1118841.40,21136.50,176346.90,238,2020-09-30 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-09,其他煤,0.20,45046.10,0.50,5039.60,239,2020-09-30 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-09,褐煤,154.70,5054.00,21.60,346.60,240,2020-09-30 00:00:00,1,0,2024-07-20 14:47:03,0,2024-07-20 14:47:03,,,
2020-09,煤炭,335433.40,2744342.30,43830.10,373743.70,241,2020-09-30 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-09,其他烟煤,36085.60,844053.70,3074.60,78966.30,242,2020-09-30 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-09,型煤,4778.00,20620.50,2015.30,9031.90,243,2020-09-30 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-09,炼焦煤,151993.50,710726.50,17581.60,104012.50,244,2020-09-30 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-08,炼焦煤,27500.00,558733.00,3258.80,86430.80,245,2020-08-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-08,煤炭,174776.20,2408908.90,22717.30,329913.60,246,2020-08-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-08,无烟煤,111872.60,976419.90,15690.20,155210.40,247,2020-08-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-08,型煤,1597.60,15842.50,661.70,7016.60,248,2020-08-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-08,其他烟煤,33708.90,807968.10,3096.00,75891.80,249,2020-08-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-08,褐煤,97.10,4899.30,10.60,325.00,250,2020-08-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-07,其他烟煤,336382.00,774259.20,30232.00,72795.70,251,2020-07-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-07,型煤,316.50,14244.90,89.10,6354.90,252,2020-07-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-07,炼焦煤,97203.00,531233.00,12252.40,83172.10,253,2020-07-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-07,煤炭,497847.10,2234132.70,52439.10,307196.30,254,2020-07-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-07,无烟煤,61710.90,864547.40,9732.20,139520.10,255,2020-07-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-07,褐煤,2234.70,4802.30,133.40,314.30,256,2020-07-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-06,型煤,141.00,13928.40,38.30,6265.80,257,2020-06-30 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-06,褐煤,1718.60,2567.60,114.20,180.90,258,2020-06-30 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-06,煤炭,215867.90,1736285.60,28770.00,254757.20,259,2020-06-30 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-06,炼焦煤,83000.00,434030.00,11692.90,70919.70,260,2020-06-30 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-06,其他煤,93.00,45045.90,7.60,5039.10,261,2020-06-30 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-06,无烟煤,97372.50,802836.40,13876.60,129787.90,262,2020-06-30 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-06,其他烟煤,33542.80,437877.20,3040.40,42563.70,263,2020-06-30 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-05,其他烟煤,1221.40,404334.40,141.40,39523.30,264,2020-05-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-05,型煤,75.80,13787.40,16.10,6227.50,265,2020-05-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-05,其他煤,96.00,44952.90,7.90,5031.40,266,2020-05-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-05,无烟煤,96150.10,705464.00,14354.50,115911.30,267,2020-05-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-05,煤炭,98091.60,1520417.70,14557.80,225987.20,268,2020-05-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-05,褐煤,548.30,849.00,37.90,66.70,269,2020-05-31 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-04,褐煤,0.00,300.70,0.30,28.80,270,2020-04-30 00:00:00,1,0,2024-07-20 14:47:05,0,2024-07-20 14:47:05,,,
2020-04,其他烟煤,5982.00,403113.00,693.90,39382.00,271,2020-04-30 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-04,无烟煤,163097.40,609313.90,26322.30,101556.80,272,2020-04-30 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-04,炼焦煤,139022.00,351030.00,22668.40,59226.80,273,2020-04-30 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-04,煤炭,311387.50,1422326.10,51265.00,211429.40,274,2020-04-30 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-04,型煤,3286.10,13711.70,1580.10,6211.40,275,2020-04-30 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-03,无烟煤,196980.90,446216.50,33279.80,75234.50,276,2020-03-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-03,炼焦煤,82010.00,212008.00,13784.90,36558.40,277,2020-03-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-03,型煤,4667.00,10425.50,2090.70,4631.30,278,2020-03-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-03,煤炭,610218.30,1110938.60,80984.90,160164.40,279,2020-03-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-03,其他烟煤,326365.00,397131.00,31805.50,38688.00,280,2020-03-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-03,褐煤,195.40,300.70,24.00,28.50,281,2020-03-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-02,煤炭,215579.20,500720.30,30805.50,79179.50,282,2020-02-29 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-02,炼焦煤,53000.00,129998.00,8847.60,22773.50,283,2020-02-29 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-02,无烟煤,67351.50,249235.60,11581.00,41954.70,284,2020-02-29 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-02,其他烟煤,48754.00,70766.00,4627.10,6882.60,285,2020-02-29 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-02,其他煤,44855.90,44856.90,5023.40,5023.60,286,2020-02-29 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-02,型煤,1617.80,5758.50,726.40,2540.70,287,2020-02-29 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-01,炼焦煤,76998.00,76998.00,13925.90,13925.90,288,2020-01-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-01,无烟煤,181884.10,181884.10,30373.80,30373.80,289,2020-01-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-01,其他烟煤,22012.00,22012.00,2255.40,2255.40,290,2020-01-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-01,煤炭,285141.10,285141.10,48374.00,48374.00,291,2020-01-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-01,褐煤,105.30,105.30,4.50,4.50,292,2020-01-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-01,型煤,4140.70,4140.70,1814.30,1814.30,293,2020-01-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2020-01,其他煤,1.00,1.00,0.10,0.10,294,2020-01-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2019-12,其他烟煤,347669.10,2510419.20,35618.30,266255.80,295,2019-12-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2019-12,型煤,3309.80,34960.80,1371.70,15233.50,296,2019-12-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2019-12,其他煤,0.10,68589.30,0.10,7586.90,297,2019-12-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2019-12,褐煤,3972.10,11172.30,270.50,822.80,298,2019-12-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2019-12,炼焦煤,117900.00,1396951.10,18632.20,278299.10,299,2019-12-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2019-12,煤炭,675348.90,6026389.30,90262.90,933589.50,300,2019-12-31 00:00:00,1,0,2024-07-20 14:47:07,0,2024-07-20 14:47:07,,,
2019-12,无烟煤,202497.80,2004296.00,34370.10,365391.50,301,2019-12-31 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-11,其他烟煤,432150.00,2162750.10,44416.00,230637.50,302,2019-11-30 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-11,型煤,4684.50,31651.10,1885.60,13861.80,303,2019-11-30 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-11,褐煤,1454.60,7200.20,112.30,552.30,304,2019-11-30 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-11,其他煤,68160.80,68589.20,7548.10,7586.80,305,2019-11-30 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-11,无烟煤,218973.70,1801798.20,39124.80,331021.40,306,2019-11-30 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-11,炼焦煤,66800.00,1279051.10,10713.10,259666.90,307,2019-11-30 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-11,煤炭,792223.60,5351040.40,103799.90,843326.60,308,2019-11-30 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-10,炼焦煤,102140.00,1212251.10,19190.80,248953.80,309,2019-10-31 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-10,煤炭,339570.50,4558816.80,53003.60,739526.70,310,2019-10-31 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-10,型煤,2791.50,26966.60,1285.60,11976.20,311,2019-10-31 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-10,褐煤,176.00,5745.70,12.70,440.00,312,2019-10-31 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-10,其他煤,25.20,428.40,2.20,38.70,313,2019-10-31 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-10,其他烟煤,114008.00,1730600.10,10013.70,186221.50,314,2019-10-31 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-10,无烟煤,120429.80,1582824.50,22498.60,291896.60,315,2019-10-31 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-09,炼焦煤,95300.00,1110111.10,19843.00,229763.00,316,2019-09-30 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-09,煤炭,238196.90,4219246.30,41694.70,686523.10,317,2019-09-30 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-09,型煤,2953.00,24175.10,1380.50,10690.60,318,2019-09-30 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-09,褐煤,783.20,5569.70,52.40,427.30,319,2019-09-30 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-09,其他烟煤,52977.40,1616592.20,5840.60,176207.70,320,2019-09-30 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-09,无烟煤,86183.30,1462394.80,14578.20,269398.00,321,2019-09-30 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-08,炼焦煤,89288.00,1014811.10,16896.30,209920.00,322,2019-08-31 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-08,煤炭,341416.90,3981049.40,50714.20,644828.40,323,2019-08-31 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-08,褐煤,436.60,4786.50,31.40,375.00,324,2019-08-31 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-08,其他烟煤,166523.60,1563614.80,19100.90,170367.10,325,2019-08-31 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-08,无烟煤,85168.70,1376211.40,14685.60,254819.80,326,2019-08-31 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-07,炼焦煤,58300.00,925523.10,12353.80,193023.70,327,2019-07-31 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-07,煤炭,661885.10,3639632.50,91009.20,594114.20,328,2019-07-31 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-07,型煤,2726.20,21222.00,1273.90,9310.10,329,2019-07-31 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-07,褐煤,643.80,4349.90,62.40,343.60,330,2019-07-31 00:00:00,1,0,2024-07-20 14:47:10,0,2024-07-20 14:47:10,,,
2019-07,其他烟煤,452791.80,1397091.20,49120.20,151266.20,331,2019-07-31 00:00:00,1,0,2024-07-20 14:47:14,0,2024-07-20 14:47:14,,,
2019-07,无烟煤,147423.30,1291042.70,28198.90,240134.20,332,2019-07-31 00:00:00,1,0,2024-07-20 14:47:14,0,2024-07-20 14:47:14,,,
2019-06,炼焦煤,110104.00,867223.10,21164.30,180670.00,333,2019-06-30 00:00:00,1,0,2024-07-20 14:47:14,0,2024-07-20 14:47:14,,,
2019-06,煤炭,331679.10,2977747.40,55386.60,503105.00,334,2019-06-30 00:00:00,1,0,2024-07-20 14:47:14,0,2024-07-20 14:47:14,,,
2019-06,型煤,3035.80,18495.80,1427.00,8036.20,335,2019-06-30 00:00:00,1,0,2024-07-20 14:47:14,0,2024-07-20 14:47:14,,,
2019-06,褐煤,646.00,3706.10,45.30,281.20,336,2019-06-30 00:00:00,1,0,2024-07-20 14:47:14,0,2024-07-20 14:47:14,,,
2019-06,其他煤,403.30,403.30,36.50,36.50,337,2019-06-30 00:00:00,1,0,2024-07-20 14:47:14,0,2024-07-20 14:47:14,,,
2019-06,其他烟煤,62735.90,944299.40,6085.40,102146.00,338,2019-06-30 00:00:00,1,0,2024-07-20 14:47:14,0,2024-07-20 14:47:14,,,
2019-06,无烟煤,154754.10,1143619.40,26628.10,211935.20,339,2019-06-30 00:00:00,1,0,2024-07-20 14:47:14,0,2024-07-20 14:47:14,,,
2019-05,炼焦煤,67245.00,757119.10,15440.00,159505.60,340,2019-05-31 00:00:00,1,0,2024-07-20 14:47:14,0,2024-07-20 14:47:14,,,
