时间,地区,当月值(万重量箱),同比增长(%),累计值(万重量箱),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-03,全国,8013.60,-7.90,23260.30,-8.00,450,2023-03-31 00:00:00,1,0,2024-07-21 04:09:46,0,2024-07-21 04:09:46,,,
2023-02,新疆区,,,152.61,,451,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,宁夏区,,,51.49,,452,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,青海省,,,0.00,,453,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,甘肃省,,,76.91,,454,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,陕西省,,,350.74,,455,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,云南省,,,204.71,,456,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,贵州省,,,191.42,,457,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,四川省,,,955.36,,458,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,重庆市,,,327.56,,459,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,海南省,,,186.18,,460,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,广西区,,,491.18,,461,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,广东省,,,1489.34,,462,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,湖南省,,,957.61,,463,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,湖北省,,,1609.49,,464,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,河南省,,,199.98,,465,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,山东省,,,1283.02,,466,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,江西省,,,64.83,,467,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,福建省,,,905.37,,468,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,安徽省,,,657.07,,469,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,浙江省,,,743.28,,470,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,江苏省,,,229.87,,471,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,黑龙江省,,,71.94,,472,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,吉林省,,,182.98,,473,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,辽宁省,,,859.42,,474,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,内蒙古区,,,195.65,,475,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,山西省,,,360.98,,476,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,河北省,,,2125.52,,477,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,天津市,,,427.58,,478,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,北京市,,,7.69,,479,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2023-02,全国,,,15359.80,-6.60,480,2023-02-28 00:00:00,1,0,2024-07-21 04:09:49,0,2024-07-21 04:09:49,,,
2022-12,新疆区,82.71,,1001.51,,481,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,宁夏区,27.25,,411.21,,482,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,青海省,0.00,,204.56,,483,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,甘肃省,39.38,,500.58,,484,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,陕西省,178.04,,2160.75,,485,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,云南省,132.40,,1688.58,,486,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,贵州省,101.58,,1784.37,,487,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,四川省,515.93,,6136.12,,488,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,重庆市,205.33,,2252.67,,489,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,海南省,90.96,,832.83,,490,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,广西区,242.92,,3556.42,,491,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,广东省,736.74,,10336.04,,492,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,湖南省,485.46,,5054.06,,493,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,湖北省,949.14,,10705.09,,494,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,河南省,129.62,,1634.66,,495,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,山东省,656.54,,8271.49,,496,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,江西省,14.19,,363.78,,497,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,福建省,407.90,,5439.50,,498,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,安徽省,332.95,,4213.31,,499,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,浙江省,359.61,,4515.06,,500,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,江苏省,141.41,,2019.87,,501,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,黑龙江省,46.52,,684.22,,502,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,吉林省,97.58,,1216.09,,503,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,辽宁省,443.73,,5311.14,,504,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,内蒙古区,97.19,,1117.94,,505,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,山西省,191.08,,2170.91,,506,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,河北省,1154.25,,14200.46,,507,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,天津市,221.48,,3453.06,,508,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,北京市,4.22,,42.21,,509,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-12,全国,8086.10,-6.30,101278.50,-3.70,510,2022-12-31 00:00:00,1,0,2024-07-21 04:09:53,0,2024-07-21 04:09:53,,,
2022-11,新疆区,77.78,,918.80,,511,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,宁夏区,30.54,,383.96,,512,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,青海省,0.00,,204.56,,513,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,甘肃省,37.73,,461.20,,514,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,陕西省,107.94,,1844.45,,515,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,云南省,132.78,,1556.18,,516,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,贵州省,104.41,,1682.78,,517,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,四川省,514.53,,5620.19,,518,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,重庆市,191.96,,2047.35,,519,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,海南省,93.23,,741.86,,520,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,广西区,261.30,,3313.50,,521,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,广东省,732.56,,9597.62,,522,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,湖南省,430.19,,4568.60,,523,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,湖北省,935.66,,9758.80,,524,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,河南省,111.77,,1504.06,,525,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,山东省,643.81,,7614.95,,526,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,江西省,3.00,,349.58,,527,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,福建省,393.21,,5031.60,,528,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,安徽省,326.91,,3886.41,,529,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,浙江省,375.24,,4155.53,,530,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,江苏省,147.53,,1880.15,,531,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,黑龙江省,39.44,,637.71,,532,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,吉林省,98.76,,1117.76,,533,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,辽宁省,427.03,,4867.39,,534,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,内蒙古区,93.61,,1020.75,,535,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,山西省,189.80,,1979.83,,536,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,河北省,1139.13,,13014.03,,537,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,天津市,246.82,,3231.58,,538,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,北京市,3.42,,37.99,,539,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-11,全国,7890.10,-5.60,93029.20,-3.60,540,2022-11-30 00:00:00,1,0,2024-07-21 04:09:55,0,2024-07-21 04:09:55,,,
2022-10,新疆区,82.64,,841.02,,541,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,宁夏区,34.78,,353.42,,542,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,青海省,0.00,,204.56,,543,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,甘肃省,39.86,,423.47,,544,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,陕西省,105.32,,1735.82,,545,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,云南省,140.33,,1423.40,,546,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,贵州省,142.78,,1578.38,,547,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,四川省,516.24,,5104.11,,548,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,重庆市,176.43,,1856.20,,549,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,海南省,96.04,,648.63,,550,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,广西区,275.25,,3056.27,,551,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,广东省,762.25,,8865.06,,552,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,湖南省,435.50,,4138.42,,553,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,湖北省,958.59,,8818.27,,554,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,河南省,128.75,,1392.28,,555,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,山东省,705.04,,6971.14,,556,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,江西省,20.97,,346.58,,557,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,福建省,403.04,,4638.39,,558,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,安徽省,346.67,,3559.49,,559,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,浙江省,385.25,,3780.28,,560,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,江苏省,158.58,,1660.29,,561,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,黑龙江省,38.46,,598.26,,562,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,吉林省,101.22,,1019.00,,563,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,辽宁省,444.43,,4440.36,,564,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,内蒙古区,94.34,,927.15,,565,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,山西省,186.39,,1790.03,,566,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,河北省,1213.18,,11874.90,,567,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,天津市,253.37,,2984.76,,568,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,北京市,3.35,,34.57,,569,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-10,全国,8249.00,-3.40,85064.50,-3.40,570,2022-10-31 00:00:00,1,0,2024-07-21 04:09:58,0,2024-07-21 04:09:58,,,
2022-09,新疆区,81.76,,758.39,,571,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,宁夏区,33.69,,318.64,,572,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,青海省,0.00,,204.56,,573,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,甘肃省,45.62,,383.62,,574,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,陕西省,185.20,,1630.49,,575,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,云南省,133.59,,1283.07,,576,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,贵州省,137.76,,1435.59,,577,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,四川省,508.24,,4587.87,,578,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,重庆市,211.95,,1679.76,,579,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,海南省,91.20,,552.59,,580,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,广西区,281.89,,2781.01,,581,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,广东省,862.06,,8102.81,,582,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,湖南省,437.25,,3702.92,,583,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,湖北省,938.13,,7859.68,,584,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,河南省,143.04,,1263.53,,585,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,山东省,690.23,,6266.10,,586,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,江西省,50.95,,325.60,,587,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,福建省,419.99,,4236.35,,588,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,安徽省,336.01,,3212.82,,589,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,浙江省,399.34,,3395.04,,590,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,江苏省,174.29,,1501.71,,591,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,黑龙江省,39.69,,559.81,,592,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,吉林省,96.74,,917.78,,593,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,辽宁省,439.17,,3995.93,,594,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,内蒙古区,96.61,,832.81,,595,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,山西省,176.54,,1603.64,,596,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,河北省,1298.18,,11290.39,,597,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,天津市,281.39,,2731.39,,598,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,北京市,3.41,,31.22,,599,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-09,全国,8593.90,1.40,77445.10,-3.20,600,2022-09-30 00:00:00,1,0,2024-07-21 04:10:01,0,2024-07-21 04:10:01,,,
2022-08,新疆区,86.90,,676.63,,601,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,宁夏区,35.39,,284.95,,602,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,青海省,22.30,,204.56,,603,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,甘肃省,40.81,,338.00,,604,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,陕西省,187.80,,1445.29,,605,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,云南省,140.74,,1149.48,,606,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,贵州省,159.97,,1297.83,,607,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,四川省,531.03,,4079.63,,608,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,重庆市,201.50,,1467.82,,609,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,海南省,94.33,,461.39,,610,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,广西区,302.41,,2499.12,,611,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,广东省,809.40,,7240.75,,612,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,湖南省,446.67,,3265.67,,613,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,湖北省,948.18,,6841.23,,614,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,河南省,140.21,,1120.49,,615,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,山东省,726.60,,5575.91,,616,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,江西省,25.32,,274.65,,617,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,福建省,450.53,,3816.35,,618,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,安徽省,342.71,,2876.81,,619,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,浙江省,430.85,,3253.64,,620,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,江苏省,161.75,,1327.42,,621,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,黑龙江省,39.37,,520.12,,622,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,吉林省,98.86,,821.03,,623,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,辽宁省,453.80,,3556.76,,624,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,内蒙古区,96.26,,736.20,,625,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,山西省,192.24,,1427.09,,626,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,河北省,1305.55,,9908.34,,627,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,天津市,314.60,,2450.00,,628,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,北京市,3.29,,27.81,,629,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-08,全国,8789.40,-0.90,68945.00,0.20,630,2022-08-31 00:00:00,1,0,2024-07-21 04:10:04,0,2024-07-21 04:10:04,,,
2022-07,新疆区,85.75,,589.74,,631,2022-07-31 00:00:00,1,0,2024-07-21 04:10:08,0,2024-07-21 04:10:08,,,
2022-07,宁夏区,35.14,,249.56,,632,2022-07-31 00:00:00,1,0,2024-07-21 04:10:08,0,2024-07-21 04:10:08,,,
2022-07,青海省,24.79,,182.25,,633,2022-07-31 00:00:00,1,0,2024-07-21 04:10:08,0,2024-07-21 04:10:08,,,
2022-07,甘肃省,23.18,,297.19,,634,2022-07-31 00:00:00,1,0,2024-07-21 04:10:08,0,2024-07-21 04:10:08,,,
2022-07,陕西省,180.89,,1239.49,,635,2022-07-31 00:00:00,1,0,2024-07-21 04:10:08,0,2024-07-21 04:10:08,,,
2022-07,云南省,142.35,,1008.74,,636,2022-07-31 00:00:00,1,0,2024-07-21 04:10:08,0,2024-07-21 04:10:08,,,
2022-07,贵州省,165.64,,1137.86,,637,2022-07-31 00:00:00,1,0,2024-07-21 04:10:08,0,2024-07-21 04:10:08,,,
2022-07,四川省,523.33,,3548.68,,638,2022-07-31 00:00:00,1,0,2024-07-21 04:10:08,0,2024-07-21 04:10:08,,,
2022-07,重庆市,191.64,,1266.32,,639,2022-07-31 00:00:00,1,0,2024-07-21 04:10:08,0,2024-07-21 04:10:08,,,
2022-07,海南省,60.74,,367.06,,640,2022-07-31 00:00:00,1,0,2024-07-21 04:10:08,0,2024-07-21 04:10:08,,,
2022-07,广西区,303.28,,2196.72,,641,2022-07-31 00:00:00,1,0,2024-07-21 04:10:08,0,2024-07-21 04:10:08,,,
2022-07,广东省,866.39,,6431.90,,642,2022-07-31 00:00:00,1,0,2024-07-21 04:10:08,0,2024-07-21 04:10:08,,,
2022-07,湖南省,432.03,,2833.74,,643,2022-07-31 00:00:00,1,0,2024-07-21 04:10:08,0,2024-07-21 04:10:08,,,
2022-07,湖北省,894.82,,5838.65,,644,2022-07-31 00:00:00,1,0,2024-07-21 04:10:08,0,2024-07-21 04:10:08,,,
2022-07,河南省,134.31,,980.28,,645,2022-07-31 00:00:00,1,0,2024-07-21 04:10:08,0,2024-07-21 04:10:08,,,
2022-07,山东省,684.62,,4849.30,,646,2022-07-31 00:00:00,1,0,2024-07-21 04:10:08,0,2024-07-21 04:10:08,,,
