时间,报价地区,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-16,石嘴山市,贫瘦煤,11.00,20.00,1.00,30.00,,1570.00,0.00,出厂价,1,2024-07-16 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-16,石嘴山市,肥精煤,8.00,32.50,1.45,85.00,,1670.00,0.00,出厂价,2,2024-07-16 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-16,石嘴山市,电煤,20.00,12.50,2.75,,5000.00,680.00,0.00,出厂价,3,2024-07-16 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-16,石嘴山市,喷吹煤,11.00,9.50,0.45,,7000.00,1390.00,0.00,出厂价,4,2024-07-16 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-16,石嘴山市,主焦煤,9.50,25.50,1.20,82.50,,2420.00,0.00,出厂价,5,2024-07-16 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-15,石嘴山市,贫瘦煤,11.00,20.00,1.00,30.00,,1570.00,0.00,出厂价,6,2024-07-15 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-15,石嘴山市,肥精煤,8.00,32.50,1.45,85.00,,1670.00,0.00,出厂价,7,2024-07-15 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-15,石嘴山市,电煤,20.00,12.50,2.75,,5000.00,680.00,0.00,出厂价,8,2024-07-15 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-15,石嘴山市,喷吹煤,11.00,9.50,0.45,,7000.00,1390.00,0.00,出厂价,9,2024-07-15 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-15,石嘴山市,主焦煤,9.50,25.50,1.20,82.50,,2420.00,0.00,出厂价,10,2024-07-15 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-12,石嘴山市,贫瘦煤,11.00,20.00,1.00,30.00,,1570.00,0.00,出厂价,11,2024-07-12 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-12,石嘴山市,肥精煤,8.00,32.50,1.45,85.00,,1670.00,0.00,出厂价,12,2024-07-12 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-12,石嘴山市,电煤,20.00,12.50,2.75,,5000.00,680.00,5.00,出厂价,13,2024-07-12 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-12,石嘴山市,喷吹煤,11.00,9.50,0.45,,7000.00,1390.00,0.00,出厂价,14,2024-07-12 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-12,石嘴山市,主焦煤,9.50,25.50,1.20,82.50,,2420.00,0.00,出厂价,15,2024-07-12 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-11,石嘴山市,贫瘦煤,11.00,20.00,1.00,30.00,,1570.00,0.00,出厂价,16,2024-07-11 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-11,石嘴山市,肥精煤,8.00,32.50,1.45,85.00,,1670.00,0.00,出厂价,17,2024-07-11 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-11,石嘴山市,电煤,20.00,12.50,2.75,,5000.00,675.00,5.00,出厂价,18,2024-07-11 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-11,石嘴山市,喷吹煤,11.00,9.50,0.45,,7000.00,1390.00,0.00,出厂价,19,2024-07-11 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-11,石嘴山市,主焦煤,9.50,25.50,1.20,82.50,,2420.00,0.00,出厂价,20,2024-07-11 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-10,石嘴山市,贫瘦煤,11.00,20.00,1.00,30.00,,1570.00,0.00,出厂价,21,2024-07-10 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-10,石嘴山市,肥精煤,8.00,32.50,1.45,85.00,,1670.00,0.00,出厂价,22,2024-07-10 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-10,石嘴山市,电煤,20.00,12.50,2.75,,5000.00,670.00,5.00,出厂价,23,2024-07-10 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-10,石嘴山市,喷吹煤,11.00,9.50,0.45,,7000.00,1390.00,-50.00,出厂价,24,2024-07-10 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-10,石嘴山市,主焦煤,9.50,25.50,1.20,82.50,,2420.00,0.00,出厂价,25,2024-07-10 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-09,石嘴山市,贫瘦煤,11.00,20.00,1.00,30.00,,1570.00,0.00,出厂价,26,2024-07-09 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-09,石嘴山市,肥精煤,8.00,32.50,1.45,85.00,,1670.00,0.00,出厂价,27,2024-07-09 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-09,石嘴山市,电煤,20.00,12.50,2.75,,5000.00,665.00,0.00,出厂价,28,2024-07-09 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-09,石嘴山市,喷吹煤,11.00,9.50,0.45,,7000.00,1440.00,50.00,出厂价,29,2024-07-09 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-09,石嘴山市,主焦煤,9.50,25.50,1.20,82.50,,2420.00,0.00,出厂价,30,2024-07-09 00:00:00,1,0,2024-07-16 20:09:37,0,2024-07-16 20:09:37,,,
2024-07-08,石嘴山市,贫瘦煤,11.00,20.00,1.00,30.00,,1570.00,0.00,出厂价,31,2024-07-08 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-08,石嘴山市,肥精煤,8.00,32.50,1.45,85.00,,1670.00,0.00,出厂价,32,2024-07-08 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-08,石嘴山市,电煤,20.00,12.50,2.75,,5000.00,665.00,0.00,出厂价,33,2024-07-08 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-08,石嘴山市,喷吹煤,11.00,9.50,0.45,,7000.00,1390.00,0.00,出厂价,34,2024-07-08 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-08,石嘴山市,主焦煤,9.50,25.50,1.20,82.50,,2420.00,0.00,出厂价,35,2024-07-08 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-05,石嘴山市,贫瘦煤,11.00,20.00,1.00,30.00,,1570.00,0.00,出厂价,36,2024-07-05 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-05,石嘴山市,肥精煤,8.00,32.50,1.45,85.00,,1670.00,0.00,出厂价,37,2024-07-05 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-05,石嘴山市,电煤,20.00,12.50,2.75,,5000.00,665.00,0.00,出厂价,38,2024-07-05 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-05,石嘴山市,喷吹煤,11.00,9.50,0.45,,7000.00,1390.00,0.00,出厂价,39,2024-07-05 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-05,石嘴山市,主焦煤,9.50,25.50,1.20,82.50,,2420.00,0.00,出厂价,40,2024-07-05 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-04,石嘴山市,贫瘦煤,11.00,20.00,1.00,30.00,,1570.00,0.00,出厂价,41,2024-07-04 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-04,石嘴山市,肥精煤,8.00,32.50,1.45,85.00,,1670.00,0.00,出厂价,42,2024-07-04 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-04,石嘴山市,电煤,20.00,12.50,2.75,,5000.00,665.00,-5.00,出厂价,43,2024-07-04 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-04,石嘴山市,喷吹煤,11.00,9.50,0.45,,7000.00,1390.00,0.00,出厂价,44,2024-07-04 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-04,石嘴山市,主焦煤,9.50,25.50,1.20,82.50,,2420.00,0.00,出厂价,45,2024-07-04 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-03,石嘴山市,贫瘦煤,11.00,20.00,1.00,30.00,,1570.00,0.00,出厂价,46,2024-07-03 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-03,石嘴山市,肥精煤,8.00,32.50,1.45,85.00,,1670.00,0.00,出厂价,47,2024-07-03 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-03,石嘴山市,电煤,20.00,12.50,2.75,,5000.00,670.00,0.00,出厂价,48,2024-07-03 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-03,石嘴山市,喷吹煤,11.00,9.50,0.45,,7000.00,1390.00,0.00,出厂价,49,2024-07-03 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-03,石嘴山市,主焦煤,9.50,25.50,1.20,82.50,,2420.00,0.00,出厂价,50,2024-07-03 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-02,石嘴山市,贫瘦煤,11.00,20.00,1.00,30.00,,1570.00,0.00,出厂价,51,2024-07-02 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
2024-07-02,石嘴山市,肥精煤,8.00,32.50,1.45,85.00,,1670.00,0.00,出厂价,52,2024-07-02 00:00:00,1,0,2024-07-16 20:09:41,0,2024-07-16 20:09:41,,,
