时间,地区/港口,产品名称,灰份,发热量,本期价格(美元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-03-23,印度西海岸,动力煤1#,,5500(NAR),224.00,-29.55,CFR,1731,2022-03-23 00:00:00,1,0,2024-07-17 13:44:37,0,2024-07-17 13:44:37,,,
2022-03-22,印度西海岸,动力煤3#,,4200(GAR),128.10,2.05,CFR,1732,2022-03-22 00:00:00,1,0,2024-07-17 13:44:37,0,2024-07-17 13:44:37,,,
2022-03-22,印度西海岸,动力煤2#,,5000(GAR),177.05,0.00,CFR,1733,2022-03-22 00:00:00,1,0,2024-07-17 13:44:37,0,2024-07-17 13:44:37,,,
2022-03-22,印度西海岸,动力煤1#,,5500(NAR),253.55,-20.00,CFR,1734,2022-03-22 00:00:00,1,0,2024-07-17 13:44:37,0,2024-07-17 13:44:37,,,
2022-03-21,印度西海岸,动力煤3#,,4200(GAR),126.05,-1.30,CFR,1735,2022-03-21 00:00:00,1,0,2024-07-17 13:44:37,0,2024-07-17 13:44:37,,,
2022-03-21,印度西海岸,动力煤2#,,5000(GAR),177.05,-2.80,CFR,1736,2022-03-21 00:00:00,1,0,2024-07-17 13:44:37,0,2024-07-17 13:44:37,,,
2022-03-21,印度西海岸,动力煤1#,,5500(NAR),273.55,-14.55,CFR,1737,2022-03-21 00:00:00,1,0,2024-07-17 13:44:37,0,2024-07-17 13:44:37,,,
2022-03-18,印度西海岸,动力煤3#,,4200(GAR),127.35,-2.55,CFR,1738,2022-03-18 00:00:00,1,0,2024-07-17 13:44:37,0,2024-07-17 13:44:37,,,
2022-03-18,印度西海岸,动力煤2#,,5000(GAR),179.85,-3.00,CFR,1739,2022-03-18 00:00:00,1,0,2024-07-17 13:44:37,0,2024-07-17 13:44:37,,,
2022-03-18,印度西海岸,动力煤1#,,5500(NAR),288.10,-4.45,CFR,1740,2022-03-18 00:00:00,1,0,2024-07-17 13:44:37,0,2024-07-17 13:44:37,,,
2022-03-17,印度西海岸,动力煤3#,,4200(GAR),129.90,-12.55,CFR,1741,2022-03-17 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-17,印度西海岸,动力煤2#,,5000(GAR),182.85,-11.05,CFR,1742,2022-03-17 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-17,印度西海岸,动力煤1#,,5500(NAR),292.55,-28.15,CFR,1743,2022-03-17 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-16,印度西海岸,动力煤3#,,4200(GAR),142.45,-3.45,CFR,1744,2022-03-16 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-16,印度西海岸,动力煤2#,,5000(GAR),193.90,-7.05,CFR,1745,2022-03-16 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-16,印度西海岸,动力煤1#,,5500(NAR),320.70,-1.45,CFR,1746,2022-03-16 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-15,印度西海岸,动力煤3#,,4200(GAR),145.90,-7.10,CFR,1747,2022-03-15 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-15,印度西海岸,动力煤2#,,5000(GAR),200.95,-7.10,CFR,1748,2022-03-15 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-15,印度西海岸,动力煤1#,,5500(NAR),322.15,-7.20,CFR,1749,2022-03-15 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-14,印度西海岸,动力煤3#,,4200(GAR),153.00,-6.95,CFR,1750,2022-03-14 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-14,印度西海岸,动力煤2#,,5000(GAR),208.05,-5.90,CFR,1751,2022-03-14 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-14,印度西海岸,动力煤1#,,5500(NAR),329.35,-3.95,CFR,1752,2022-03-14 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-11,印度西海岸,动力煤3#,,4200(GAR),159.95,-0.15,CFR,1753,2022-03-11 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-11,印度西海岸,动力煤2#,,5000(GAR),213.95,-0.15,CFR,1754,2022-03-11 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-11,印度西海岸,动力煤1#,,5500(NAR),333.30,1.75,CFR,1755,2022-03-11 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-10,印度西海岸,动力煤3#,,4200(GAR),160.10,1.50,CFR,1756,2022-03-10 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-10,印度西海岸,动力煤2#,,5000(GAR),214.10,1.00,CFR,1757,2022-03-10 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-10,印度西海岸,动力煤1#,,5500(NAR),331.55,1.60,CFR,1758,2022-03-10 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-09,印度西海岸,动力煤3#,,4200(GAR),158.60,2.00,CFR,1759,2022-03-09 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-09,印度西海岸,动力煤2#,,5000(GAR),213.10,7.20,CFR,1760,2022-03-09 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-09,印度西海岸,动力煤1#,,5500(NAR),329.95,6.90,CFR,1761,2022-03-09 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-08,印度西海岸,动力煤3#,,4200(GAR),156.60,32.15,CFR,1762,2022-03-08 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-08,印度西海岸,动力煤2#,,5000(GAR),205.90,44.70,CFR,1763,2022-03-08 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-08,印度西海岸,动力煤1#,,5500(NAR),323.05,65.85,CFR,1764,2022-03-08 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-07,印度西海岸,动力煤3#,,4200(GAR),124.45,5.95,CFR,1765,2022-03-07 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-07,印度西海岸,动力煤2#,,5000(GAR),161.20,7.00,CFR,1766,2022-03-07 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-07,印度西海岸,动力煤1#,,5500(NAR),257.20,6.70,CFR,1767,2022-03-07 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-04,印度西海岸,动力煤3#,,4200(GAR),118.50,9.05,CFR,1768,2022-03-04 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-04,印度西海岸,动力煤2#,,5000(GAR),154.20,1.55,CFR,1769,2022-03-04 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-04,印度西海岸,动力煤1#,,5500(NAR),250.50,21.50,CFR,1770,2022-03-04 00:00:00,1,0,2024-07-17 13:44:41,0,2024-07-17 13:44:41,,,
2022-03-03,印度西海岸,动力煤3#,,4200(GAR),109.45,4.45,CFR,1771,2022-03-03 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-03-03,印度西海岸,动力煤2#,,5000(GAR),152.65,4.80,CFR,1772,2022-03-03 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-03-03,印度西海岸,动力煤1#,,5500(NAR),229.00,25.35,CFR,1773,2022-03-03 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-03-02,印度西海岸,动力煤3#,,4200(GAR),105.00,2.70,CFR,1774,2022-03-02 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-03-02,印度西海岸,动力煤2#,,5000(GAR),147.85,3.95,CFR,1775,2022-03-02 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-03-02,印度西海岸,动力煤1#,,5500(NAR),203.65,8.70,CFR,1776,2022-03-02 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-03-01,印度西海岸,动力煤3#,,4200(GAR),102.30,2.60,CFR,1777,2022-03-01 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-03-01,印度西海岸,动力煤2#,,5000(GAR),143.90,1.50,CFR,1778,2022-03-01 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-03-01,印度西海岸,动力煤1#,,5500(NAR),194.95,2.35,CFR,1779,2022-03-01 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-28,印度西海岸,动力煤3#,,4200(GAR),99.70,1.55,CFR,1780,2022-02-28 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-28,印度西海岸,动力煤2#,,5000(GAR),142.40,2.00,CFR,1781,2022-02-28 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-28,印度西海岸,动力煤1#,,5500(NAR),192.60,5.45,CFR,1782,2022-02-28 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-25,印度西海岸,动力煤3#,,4200(GAR),98.15,1.30,CFR,1783,2022-02-25 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-25,印度西海岸,动力煤2#,,5000(GAR),140.40,4.40,CFR,1784,2022-02-25 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-25,印度西海岸,动力煤1#,,5500(NAR),187.15,1.10,CFR,1785,2022-02-25 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-24,印度西海岸,动力煤3#,,4200(GAR),96.85,2.00,CFR,1786,2022-02-24 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-24,印度西海岸,动力煤2#,,5000(GAR),136.00,0.95,CFR,1787,2022-02-24 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-24,印度西海岸,动力煤1#,,5500(NAR),186.05,3.60,CFR,1788,2022-02-24 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-23,印度西海岸,动力煤3#,,4200(GAR),94.85,1.65,CFR,1789,2022-02-23 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-23,印度西海岸,动力煤2#,,5000(GAR),135.05,0.90,CFR,1790,2022-02-23 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-23,印度西海岸,动力煤1#,,5500(NAR),182.45,0.85,CFR,1791,2022-02-23 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-22,印度西海岸,动力煤3#,,4200(GAR),93.20,0.55,CFR,1792,2022-02-22 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-22,印度西海岸,动力煤2#,,5000(GAR),134.15,0.55,CFR,1793,2022-02-22 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-22,印度西海岸,动力煤1#,,5500(NAR),181.60,0.85,CFR,1794,2022-02-22 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-21,印度西海岸,动力煤3#,,4200(GAR),92.65,0.20,CFR,1795,2022-02-21 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-21,印度西海岸,动力煤2#,,5000(GAR),133.60,0.15,CFR,1796,2022-02-21 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-21,印度西海岸,动力煤1#,,5500(NAR),180.75,-0.30,CFR,1797,2022-02-21 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-18,印度西海岸,动力煤3#,,4200(GAR),92.45,-0.60,CFR,1798,2022-02-18 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-18,印度西海岸,动力煤2#,,5000(GAR),133.45,-0.10,CFR,1799,2022-02-18 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-18,印度西海岸,动力煤1#,,5500(NAR),181.05,7.05,CFR,1800,2022-02-18 00:00:00,1,0,2024-07-17 13:44:44,0,2024-07-17 13:44:44,,,
2022-02-17,印度西海岸,动力煤3#,,4200(GAR),93.05,-1.00,CFR,1801,2022-02-17 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-17,印度西海岸,动力煤2#,,5000(GAR),133.55,-0.75,CFR,1802,2022-02-17 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-17,印度西海岸,动力煤1#,,5500(NAR),174.00,-0.40,CFR,1803,2022-02-17 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-16,印度西海岸,动力煤3#,,4200(GAR),94.05,-0.55,CFR,1804,2022-02-16 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-16,印度西海岸,动力煤2#,,5000(GAR),134.30,-0.10,CFR,1805,2022-02-16 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-16,印度西海岸,动力煤1#,,5500(NAR),174.40,-0.35,CFR,1806,2022-02-16 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-15,印度西海岸,动力煤3#,,4200(GAR),94.60,-2.15,CFR,1807,2022-02-15 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-15,印度西海岸,动力煤2#,,5000(GAR),134.40,-0.55,CFR,1808,2022-02-15 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-15,印度西海岸,动力煤1#,,5500(NAR),174.75,-0.20,CFR,1809,2022-02-15 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-14,印度西海岸,动力煤3#,,4200(GAR),96.75,0.25,CFR,1810,2022-02-14 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-14,印度西海岸,动力煤2#,,5000(GAR),134.95,0.50,CFR,1811,2022-02-14 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-14,印度西海岸,动力煤1#,,5500(NAR),174.95,0.85,CFR,1812,2022-02-14 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-11,印度西海岸,动力煤3#,,4200(GAR),96.50,2.15,CFR,1813,2022-02-11 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-11,印度西海岸,动力煤2#,,5000(GAR),134.45,2.05,CFR,1814,2022-02-11 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-11,印度西海岸,动力煤1#,,5500(NAR),174.10,6.40,CFR,1815,2022-02-11 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-10,印度西海岸,动力煤3#,,4200(GAR),94.35,2.15,CFR,1816,2022-02-10 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-10,印度西海岸,动力煤2#,,5000(GAR),132.40,4.15,CFR,1817,2022-02-10 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-10,印度西海岸,动力煤1#,,5500(NAR),167.70,0.65,CFR,1818,2022-02-10 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-09,印度西海岸,动力煤3#,,4200(GAR),92.20,1.05,CFR,1819,2022-02-09 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-09,印度西海岸,动力煤2#,,5000(GAR),128.25,1.05,CFR,1820,2022-02-09 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-09,印度西海岸,动力煤1#,,5500(NAR),167.05,1.40,CFR,1821,2022-02-09 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-08,印度西海岸,动力煤3#,,4200(GAR),91.15,3.00,CFR,1822,2022-02-08 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-08,印度西海岸,动力煤2#,,5000(GAR),127.20,2.00,CFR,1823,2022-02-08 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-08,印度西海岸,动力煤1#,,5500(NAR),165.65,3.05,CFR,1824,2022-02-08 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-07,印度西海岸,动力煤3#,,4200(GAR),88.15,0.50,CFR,1825,2022-02-07 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-07,印度西海岸,动力煤2#,,5000(GAR),125.20,2.50,CFR,1826,2022-02-07 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-07,印度西海岸,动力煤1#,,5500(NAR),162.60,0.35,CFR,1827,2022-02-07 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-04,印度西海岸,动力煤3#,,4200(GAR),87.65,0.95,CFR,1828,2022-02-04 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-04,印度西海岸,动力煤2#,,5000(GAR),122.70,1.45,CFR,1829,2022-02-04 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-04,印度西海岸,动力煤1#,,5500(NAR),162.25,0.45,CFR,1830,2022-02-04 00:00:00,1,0,2024-07-17 13:44:48,0,2024-07-17 13:44:48,,,
2022-02-03,印度西海岸,动力煤3#,,4200(GAR),86.70,0.35,CFR,1831,2022-02-03 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-02-03,印度西海岸,动力煤2#,,5000(GAR),121.25,0.75,CFR,1832,2022-02-03 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-02-03,印度西海岸,动力煤1#,,5500(NAR),161.80,-0.45,CFR,1833,2022-02-03 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-31,印度西海岸,动力煤3#,,4200(GAR),86.35,0.05,CFR,1834,2022-01-31 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-31,印度西海岸,动力煤2#,,5000(GAR),120.50,0.05,CFR,1835,2022-01-31 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-31,印度西海岸,动力煤1#,,5500(NAR),162.25,0.25,CFR,1836,2022-01-31 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-28,印度西海岸,动力煤3#,,4200(GAR),86.30,2.05,CFR,1837,2022-01-28 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-28,印度西海岸,动力煤2#,,5000(GAR),120.45,0.25,CFR,1838,2022-01-28 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-28,印度西海岸,动力煤1#,,5500(NAR),162.00,0.75,CFR,1839,2022-01-28 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-27,印度西海岸,动力煤3#,,4200(GAR),84.25,1.15,CFR,1840,2022-01-27 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-27,印度西海岸,动力煤2#,,5000(GAR),120.20,1.55,CFR,1841,2022-01-27 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-27,印度西海岸,动力煤1#,,5500(NAR),161.25,5.85,CFR,1842,2022-01-27 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-26,印度西海岸,动力煤3#,,4200(GAR),83.10,-1.15,CFR,1843,2022-01-26 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-26,印度西海岸,动力煤2#,,5000(GAR),118.65,-0.70,CFR,1844,2022-01-26 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-26,印度西海岸,动力煤1#,,5500(NAR),155.40,0.15,CFR,1845,2022-01-26 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-25,印度西海岸,动力煤3#,,4200(GAR),84.25,2.00,CFR,1846,2022-01-25 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-25,印度西海岸,动力煤2#,,5000(GAR),119.35,7.60,CFR,1847,2022-01-25 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-25,印度西海岸,动力煤1#,,5500(NAR),155.25,-2.05,CFR,1848,2022-01-25 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-24,印度西海岸,动力煤3#,,4200(GAR),82.25,0.00,CFR,1849,2022-01-24 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-24,印度西海岸,动力煤2#,,5000(GAR),111.75,0.00,CFR,1850,2022-01-24 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-24,印度西海岸,动力煤1#,,5500(NAR),157.30,-0.15,CFR,1851,2022-01-24 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-21,印度西海岸,动力煤3#,,4200(GAR),82.25,0.15,CFR,1852,2022-01-21 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-21,印度西海岸,动力煤2#,,5000(GAR),111.75,0.15,CFR,1853,2022-01-21 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-21,印度西海岸,动力煤1#,,5500(NAR),157.45,1.05,CFR,1854,2022-01-21 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-20,印度西海岸,动力煤3#,,4200(GAR),82.10,1.00,CFR,1855,2022-01-20 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-20,印度西海岸,动力煤2#,,5000(GAR),111.60,1.00,CFR,1856,2022-01-20 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-20,印度西海岸,动力煤1#,,5500(NAR),156.40,-0.15,CFR,1857,2022-01-20 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-19,印度西海岸,动力煤3#,,4200(GAR),81.10,-0.60,CFR,1858,2022-01-19 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-19,印度西海岸,动力煤2#,,5000(GAR),110.60,-0.60,CFR,1859,2022-01-19 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-19,印度西海岸,动力煤1#,,5500(NAR),156.55,0.00,CFR,1860,2022-01-19 00:00:00,1,0,2024-07-17 13:44:50,0,2024-07-17 13:44:50,,,
2022-01-18,印度西海岸,动力煤3#,,4200(GAR),81.70,-0.10,CFR,1861,2022-01-18 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-18,印度西海岸,动力煤2#,,5000(GAR),111.20,-0.10,CFR,1862,2022-01-18 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-18,印度西海岸,动力煤1#,,5500(NAR),156.55,-0.10,CFR,1863,2022-01-18 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-17,印度西海岸,动力煤3#,,4200(GAR),81.80,-0.20,CFR,1864,2022-01-17 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-17,印度西海岸,动力煤2#,,5000(GAR),111.30,-0.20,CFR,1865,2022-01-17 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-17,印度西海岸,动力煤1#,,5500(NAR),156.65,8.10,CFR,1866,2022-01-17 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-14,印度西海岸,动力煤3#,,4200(GAR),82.00,0.20,CFR,1867,2022-01-14 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-14,印度西海岸,动力煤2#,,5000(GAR),111.50,0.20,CFR,1868,2022-01-14 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-14,印度西海岸,动力煤1#,,5500(NAR),148.55,1.55,CFR,1869,2022-01-14 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-13,印度西海岸,动力煤3#,,4200(GAR),81.80,0.10,CFR,1870,2022-01-13 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-13,印度西海岸,动力煤2#,,5000(GAR),111.30,0.10,CFR,1871,2022-01-13 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-13,印度西海岸,动力煤1#,,5500(NAR),147.00,0.50,CFR,1872,2022-01-13 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-12,印度西海岸,动力煤3#,,4200(GAR),81.70,0.25,CFR,1873,2022-01-12 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-12,印度西海岸,动力煤2#,,5000(GAR),111.20,0.25,CFR,1874,2022-01-12 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-12,印度西海岸,动力煤1#,,5500(NAR),146.50,0.80,CFR,1875,2022-01-12 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-11,印度西海岸,动力煤3#,,4200(GAR),81.45,0.35,CFR,1876,2022-01-11 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-11,印度西海岸,动力煤2#,,5000(GAR),110.95,0.30,CFR,1877,2022-01-11 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-11,印度西海岸,动力煤1#,,5500(NAR),145.70,6.85,CFR,1878,2022-01-11 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-10,印度西海岸,动力煤3#,,4200(GAR),81.10,0.30,CFR,1879,2022-01-10 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
2022-01-10,印度西海岸,动力煤2#,,5000(GAR),110.65,0.30,CFR,1880,2022-01-10 00:00:00,1,0,2024-07-17 13:44:52,0,2024-07-17 13:44:52,,,
