时间,数据名称,价格类型,本期价格(元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06-25,铁矿石,结算价,799.00,-0.25%,38,2024-06-25 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-24,铁矿石,收盘价,795.50,-1.97%,39,2024-06-24 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-24,铁矿石,结算价,801.00,-2.44%,40,2024-06-24 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-21,铁矿石,收盘价,811.50,-1.58%,41,2024-06-21 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-21,铁矿石,结算价,821.00,-0.55%,42,2024-06-21 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-20,铁矿石,收盘价,824.50,0.06%,43,2024-06-20 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-20,铁矿石,结算价,825.50,-0.24%,44,2024-06-20 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-19,铁矿石,收盘价,824.00,0.43%,45,2024-06-19 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-19,铁矿石,结算价,827.50,0.06%,46,2024-06-19 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-18,铁矿石,收盘价,820.50,0.92%,47,2024-06-18 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-18,铁矿石,结算价,827.00,1.04%,48,2024-06-18 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-17,铁矿石,收盘价,813.00,-1.75%,49,2024-06-17 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-17,铁矿石,结算价,818.50,-0.97%,50,2024-06-17 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-14,铁矿石,收盘价,827.50,1.29%,51,2024-06-14 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-14,铁矿石,结算价,826.50,1.85%,52,2024-06-14 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-13,铁矿石,收盘价,817.00,0.8%,53,2024-06-13 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-13,铁矿石,结算价,811.50,0.25%,54,2024-06-13 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-12,铁矿石,收盘价,810.50,0.56%,55,2024-06-12 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-12,铁矿石,结算价,809.50,-1.04%,56,2024-06-12 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-11,铁矿石,收盘价,806.00,-3.99%,57,2024-06-11 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-11,铁矿石,结算价,818.00,-2.73%,58,2024-06-11 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-07,铁矿石,收盘价,839.50,0.%,59,2024-06-07 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-07,铁矿石,结算价,841.00,0.9%,60,2024-06-07 00:00:00,1,0,2024-07-20 12:24:42,0,2024-07-20 12:24:42,,,
2024-06-06,铁矿石,收盘价,839.50,1.76%,61,2024-06-06 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-06-06,铁矿石,结算价,833.50,0.24%,62,2024-06-06 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-06-05,铁矿石,收盘价,825.00,-1.08%,63,2024-06-05 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-06-05,铁矿石,结算价,831.50,-1.07%,64,2024-06-05 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-06-04,铁矿石,收盘价,834.00,-1.13%,65,2024-06-04 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-06-04,铁矿石,结算价,840.50,-1.35%,66,2024-06-04 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-06-03,铁矿石,收盘价,843.50,-2.49%,67,2024-06-03 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-06-03,铁矿石,结算价,852.00,-1.67%,68,2024-06-03 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-31,铁矿石,收盘价,865.00,0.%,69,2024-05-31 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-31,铁矿石,结算价,866.50,-1.53%,70,2024-05-31 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-30,铁矿石,收盘价,865.00,-2.92%,71,2024-05-30 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-30,铁矿石,结算价,880.00,-0.68%,72,2024-05-30 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-29,铁矿石,收盘价,891.00,0.96%,73,2024-05-29 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-29,铁矿石,结算价,886.00,-1.66%,74,2024-05-29 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-28,铁矿石,收盘价,882.50,-1.84%,75,2024-05-28 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-28,铁矿石,结算价,901.00,-0.06%,76,2024-05-28 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-27,铁矿石,收盘价,899.00,-0.99%,77,2024-05-27 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-27,铁矿石,结算价,901.50,-0.83%,78,2024-05-27 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-24,铁矿石,收盘价,908.00,0.17%,79,2024-05-24 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-24,铁矿石,结算价,909.00,-0.33%,80,2024-05-24 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-23,铁矿石,收盘价,906.50,-1.57%,81,2024-05-23 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-23,铁矿石,结算价,912.00,-0.49%,82,2024-05-23 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-22,铁矿石,收盘价,921.00,1.43%,83,2024-05-22 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-22,铁矿石,结算价,916.50,2.23%,84,2024-05-22 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-21,铁矿石,收盘价,908.00,1.51%,85,2024-05-21 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-21,铁矿石,结算价,896.50,0.39%,86,2024-05-21 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-20,铁矿石,收盘价,894.50,0.34%,87,2024-05-20 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-20,铁矿石,结算价,893.00,0.9%,88,2024-05-20 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-17,铁矿石,收盘价,891.50,1.19%,89,2024-05-17 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-17,铁矿石,结算价,885.00,1.43%,90,2024-05-17 00:00:00,1,0,2024-07-20 12:24:44,0,2024-07-20 12:24:44,,,
2024-05-16,铁矿石,收盘价,881.00,2.68%,91,2024-05-16 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-05-16,铁矿石,结算价,872.50,1.57%,92,2024-05-16 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-05-15,铁矿石,收盘价,858.00,-0.87%,93,2024-05-15 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-05-15,铁矿石,结算价,859.00,-1.43%,94,2024-05-15 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-05-14,铁矿石,收盘价,865.50,-2.53%,95,2024-05-14 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-05-14,铁矿石,结算价,871.50,-0.06%,96,2024-05-14 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-05-13,铁矿石,收盘价,888.00,1.66%,97,2024-05-13 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-05-13,铁矿石,结算价,872.00,0.58%,98,2024-05-13 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-05-10,铁矿石,收盘价,873.50,0.92%,99,2024-05-10 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-05-10,铁矿石,结算价,867.00,-0.4%,100,2024-05-10 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-05-09,铁矿石,收盘价,865.50,-0.06%,101,2024-05-09 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-05-09,铁矿石,结算价,870.50,-1.08%,102,2024-05-09 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-05-08,铁矿石,收盘价,866.00,-2.31%,103,2024-05-08 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-05-08,铁矿石,结算价,880.00,-1.35%,104,2024-05-08 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-05-07,铁矿石,收盘价,886.50,-1.06%,105,2024-05-07 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-05-07,铁矿石,结算价,892.00,0.56%,106,2024-05-07 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-05-06,铁矿石,收盘价,896.00,2.52%,107,2024-05-06 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-05-06,铁矿石,结算价,887.00,1.6%,108,2024-05-06 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-04-30,铁矿石,收盘价,874.00,-0.06%,109,2024-04-30 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-04-30,铁矿石,结算价,873.00,-0.17%,110,2024-04-30 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-04-29,铁矿石,收盘价,874.50,-1.13%,111,2024-04-29 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-04-29,铁矿石,结算价,874.50,-0.51%,112,2024-04-29 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-04-26,铁矿石,收盘价,884.50,0.57%,113,2024-04-26 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-04-26,铁矿石,结算价,879.00,-0.57%,114,2024-04-26 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-04-25,铁矿石,收盘价,879.50,-0.96%,115,2024-04-25 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-04-25,铁矿石,结算价,884.00,1.55%,116,2024-04-25 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-04-24,铁矿石,收盘价,888.00,4.59%,117,2024-04-24 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-04-24,铁矿石,结算价,870.50,1.04%,118,2024-04-24 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-04-23,铁矿石,收盘价,849.00,-2.02%,119,2024-04-23 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-04-23,铁矿石,结算价,861.50,-0.46%,120,2024-04-23 00:00:00,1,0,2024-07-20 12:24:47,0,2024-07-20 12:24:47,,,
2024-04-22,铁矿石,收盘价,866.50,-0.52%,121,2024-04-22 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-22,铁矿石,结算价,865.50,-0.17%,122,2024-04-22 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-19,铁矿石,收盘价,871.00,-0.34%,123,2024-04-19 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-19,铁矿石,结算价,867.00,-0.8%,124,2024-04-19 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-18,铁矿石,收盘价,874.00,0.46%,125,2024-04-18 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-18,铁矿石,结算价,874.00,3.07%,126,2024-04-18 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-17,铁矿石,收盘价,870.00,5.33%,127,2024-04-17 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-17,铁矿石,结算价,848.00,1.62%,128,2024-04-17 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-16,铁矿石,收盘价,826.00,-2.31%,129,2024-04-16 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-16,铁矿石,结算价,834.50,-0.48%,130,2024-04-16 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-15,铁矿石,收盘价,845.50,0.24%,131,2024-04-15 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-15,铁矿石,结算价,838.50,1.33%,132,2024-04-15 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-12,铁矿石,收盘价,843.50,2.12%,133,2024-04-12 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-12,铁矿石,结算价,827.50,1.16%,134,2024-04-12 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-11,铁矿石,收盘价,826.00,1.54%,135,2024-04-11 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-11,铁矿石,结算价,818.00,0.31%,136,2024-04-11 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-10,铁矿石,收盘价,813.50,-0.25%,137,2024-04-10 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-10,铁矿石,结算价,815.50,1.68%,138,2024-04-10 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-09,铁矿石,收盘价,815.50,3.03%,139,2024-04-09 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-09,铁矿石,结算价,802.00,3.89%,140,2024-04-09 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-08,铁矿石,收盘价,791.50,5.67%,141,2024-04-08 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-08,铁矿石,结算价,772.00,0.65%,142,2024-04-08 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-03,铁矿石,收盘价,749.00,-2.47%,143,2024-04-03 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-03,铁矿石,结算价,767.00,-0.2%,144,2024-04-03 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-02,铁矿石,收盘价,768.00,0.%,145,2024-04-02 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-02,铁矿石,结算价,768.50,3.15%,146,2024-04-02 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-01,铁矿石,收盘价,768.00,3.78%,147,2024-04-01 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-04-01,铁矿石,结算价,745.00,-0.47%,148,2024-04-01 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-03-29,铁矿石,收盘价,740.00,-2.37%,149,2024-03-29 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-03-29,铁矿石,结算价,748.50,-1.32%,150,2024-03-29 00:00:00,1,0,2024-07-20 12:24:50,0,2024-07-20 12:24:50,,,
2024-03-28,铁矿石,收盘价,758.00,0.%,151,2024-03-28 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-28,铁矿石,结算价,758.50,-0.78%,152,2024-03-28 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-27,铁矿石,收盘价,758.00,-6.94%,153,2024-03-27 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-27,铁矿石,结算价,764.50,-8.44%,154,2024-03-27 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-26,铁矿石,收盘价,814.50,-3.27%,155,2024-03-26 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-26,铁矿石,结算价,835.00,-1.3%,156,2024-03-26 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-25,铁矿石,收盘价,842.00,-0.24%,157,2024-03-25 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-25,铁矿石,结算价,846.00,0.77%,158,2024-03-25 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-22,铁矿石,收盘价,844.00,-0.65%,159,2024-03-22 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-22,铁矿石,结算价,839.50,0.96%,160,2024-03-22 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-21,铁矿石,收盘价,849.50,3.16%,161,2024-03-21 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-21,铁矿石,结算价,831.50,0.54%,162,2024-03-21 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-20,铁矿石,收盘价,823.50,-0.42%,163,2024-03-20 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-20,铁矿石,结算价,827.00,1.66%,164,2024-03-20 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-19,铁矿石,收盘价,827.00,2.99%,165,2024-03-19 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-19,铁矿石,结算价,813.50,3.63%,166,2024-03-19 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-18,铁矿石,收盘价,803.00,2.75%,167,2024-03-18 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-18,铁矿石,结算价,785.00,-1.32%,168,2024-03-18 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-15,铁矿石,收盘价,781.50,-2.07%,169,2024-03-15 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-15,铁矿石,结算价,795.50,-1.73%,170,2024-03-15 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-14,铁矿石,收盘价,798.00,-1.18%,171,2024-03-14 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-14,铁矿石,结算价,809.50,-1.22%,172,2024-03-14 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-13,铁矿石,收盘价,807.50,-2.89%,173,2024-03-13 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-13,铁矿石,结算价,819.50,-1.09%,174,2024-03-13 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-12,铁矿石,收盘价,831.50,0.06%,175,2024-03-12 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-12,铁矿石,结算价,828.50,-2.59%,176,2024-03-12 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-11,铁矿石,收盘价,831.00,-5.25%,177,2024-03-11 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
2024-03-11,铁矿石,结算价,850.50,-3.19%,178,2024-03-11 00:00:00,1,0,2024-07-20 12:24:53,0,2024-07-20 12:24:53,,,
