时间,省份,当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-05,北京市,0.00,-100.00,75975.40,0.10,15954.90,1,2024-05-31 00:00:00,1,0,2024-07-20 14:38:35,0,2024-07-20 14:38:35,,,
2024-05,福建省,211033.20,4.78,1223770.00,26747.80,174462.50,2,2024-05-31 00:00:00,1,0,2024-07-20 14:38:35,0,2024-07-20 14:38:35,,,
2024-05,广东省,15900.00,-55.28,155801.00,2069.80,23033.60,3,2024-05-31 00:00:00,1,0,2024-07-20 14:38:35,0,2024-07-20 14:38:35,,,
2024-05,广西区,89679.00,-46.46,257182.00,12185.70,35080.90,4,2024-05-31 00:00:00,1,0,2024-07-20 14:38:35,0,2024-07-20 14:38:35,,,
2024-05,海南省,389375.10,84.00,938200.30,49563.40,125863.80,5,2024-05-31 00:00:00,1,0,2024-07-20 14:38:35,0,2024-07-20 14:38:35,,,
2024-05,河北省,112280.00,-31.63,538590.00,13064.90,67079.00,6,2024-05-31 00:00:00,1,0,2024-07-20 14:38:35,0,2024-07-20 14:38:35,,,
2024-05,黑龙江省,3741.10,-62.02,68952.00,430.10,8761.80,7,2024-05-31 00:00:00,1,0,2024-07-20 14:38:35,0,2024-07-20 14:38:35,,,
2024-05,湖北省,35436.40,###########,35436.60,4985.00,4985.20,8,2024-05-31 00:00:00,1,0,2024-07-20 14:38:35,0,2024-07-20 14:38:35,,,
2024-05,吉林省,28110.00,-72.63,281246.30,2964.30,34286.00,9,2024-05-31 00:00:00,1,0,2024-07-20 14:38:35,0,2024-07-20 14:38:35,,,
2024-05,内蒙古区,28724.20,-69.59,145007.10,1503.50,13395.30,10,2024-05-31 00:00:00,1,0,2024-07-20 14:38:35,0,2024-07-20 14:38:35,,,
2024-05,山东省,89040.60,347.44,256206.60,10772.10,35280.90,11,2024-05-31 00:00:00,1,0,2024-07-20 14:38:35,0,2024-07-20 14:38:35,,,
2024-05,上海市,78386.50,-24.26,181874.40,9611.80,22831.10,12,2024-05-31 00:00:00,1,0,2024-07-20 14:38:35,0,2024-07-20 14:38:35,,,
2024-05,新疆区,4845.80,405.53,13068.30,209.30,538.20,13,2024-05-31 00:00:00,1,0,2024-07-20 14:38:35,0,2024-07-20 14:38:35,,,
2024-05,云南省,16735.90,61.37,48002.40,1649.10,4625.00,14,2024-05-31 00:00:00,1,0,2024-07-20 14:38:35,0,2024-07-20 14:38:35,,,
2024-05,浙江省,295816.00,-24.02,1176825.40,38302.00,158834.60,15,2024-05-31 00:00:00,1,0,2024-07-20 14:38:35,0,2024-07-20 14:38:35,,,
