时间,产品名称,报价地,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-11,贫瘦煤,寿阳县,29.00,13.00,0.60,,5200.00,675.00,坑口价,39,2024-07-11 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-11,贫瘦煤,石嘴山市,11.00,20.00,1.00,30.00,,1570.00,出厂价,40,2024-07-11 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-11,贫瘦煤,鹤壁市,12.00,14.00,0.50,12.00,,790.00,车板价,41,2024-07-11 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-11,贫瘦煤,屯留县,16.00,15.50,0.40,18.00,5500.00,745.00,坑口价,42,2024-07-11 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-10,贫瘦煤3#,邯郸市,19.00,17.00,0.30,,,1435.00,车板价,43,2024-07-10 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-10,贫瘦煤1#,邯郸市,26.00,12.00,0.80,,,630.00,市场价,44,2024-07-10 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-10,贫瘦煤,寿阳县,29.00,13.00,0.60,,5200.00,675.00,坑口价,45,2024-07-10 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-10,贫瘦煤,鹤壁市,12.00,14.00,0.50,12.00,,790.00,车板价,46,2024-07-10 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-10,贫瘦煤,屯留县,16.00,15.50,0.40,18.00,5500.00,745.00,坑口价,47,2024-07-10 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-10,贫瘦煤,石嘴山市,11.00,20.00,1.00,30.00,,1570.00,出厂价,48,2024-07-10 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-09,贫瘦煤3#,邯郸市,19.00,17.00,0.30,,,1435.00,车板价,49,2024-07-09 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-09,贫瘦煤1#,邯郸市,26.00,12.00,0.80,,,630.00,市场价,50,2024-07-09 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-09,贫瘦煤,石嘴山市,11.00,20.00,1.00,30.00,,1570.00,出厂价,51,2024-07-09 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-09,贫瘦煤,鹤壁市,12.00,14.00,0.50,12.00,,790.00,车板价,52,2024-07-09 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-09,贫瘦煤,寿阳县,29.00,13.00,0.60,,5200.00,675.00,坑口价,53,2024-07-09 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-09,贫瘦煤,屯留县,16.00,15.50,0.40,18.00,5500.00,745.00,坑口价,54,2024-07-09 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-08,贫瘦煤3#,邯郸市,19.00,17.00,0.30,,,1435.00,车板价,55,2024-07-08 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-08,贫瘦煤1#,邯郸市,26.00,12.00,0.80,,,630.00,市场价,56,2024-07-08 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-08,贫瘦煤,石嘴山市,11.00,20.00,1.00,30.00,,1570.00,出厂价,57,2024-07-08 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-08,贫瘦煤,屯留县,16.00,15.50,0.40,18.00,5500.00,745.00,坑口价,58,2024-07-08 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-08,贫瘦煤,寿阳县,29.00,13.00,0.60,,5200.00,675.00,坑口价,59,2024-07-08 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-08,贫瘦煤,鹤壁市,12.00,14.00,0.50,12.00,,790.00,车板价,60,2024-07-08 00:00:00,1,0,2024-07-19 20:24:19,0,2024-07-19 20:24:19,,,
2024-07-05,贫瘦煤3#,邯郸市,19.00,17.00,0.30,,,1435.00,车板价,61,2024-07-05 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-05,贫瘦煤1#,邯郸市,26.00,12.00,0.80,,,630.00,市场价,62,2024-07-05 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-05,贫瘦煤,鹤壁市,12.00,14.00,0.50,12.00,,790.00,车板价,63,2024-07-05 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-05,贫瘦煤,寿阳县,29.00,13.00,0.60,,5200.00,695.00,坑口价,64,2024-07-05 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-05,贫瘦煤,石嘴山市,11.00,20.00,1.00,30.00,,1570.00,出厂价,65,2024-07-05 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-05,贫瘦煤,屯留县,16.00,15.50,0.40,18.00,5500.00,745.00,坑口价,66,2024-07-05 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-04,贫瘦煤3#,邯郸市,19.00,17.00,0.30,,,1435.00,车板价,67,2024-07-04 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-04,贫瘦煤1#,邯郸市,26.00,12.00,0.80,,,630.00,市场价,68,2024-07-04 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-04,贫瘦煤,寿阳县,29.00,13.00,0.60,,5200.00,695.00,坑口价,69,2024-07-04 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-04,贫瘦煤,石嘴山市,11.00,20.00,1.00,30.00,,1570.00,出厂价,70,2024-07-04 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-04,贫瘦煤,鹤壁市,12.00,14.00,0.50,12.00,,790.00,车板价,71,2024-07-04 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-04,贫瘦煤,屯留县,16.00,15.50,0.40,18.00,5500.00,745.00,坑口价,72,2024-07-04 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-03,贫瘦煤3#,邯郸市,19.00,17.00,0.30,,,1435.00,车板价,73,2024-07-03 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-03,贫瘦煤1#,邯郸市,26.00,12.00,0.80,,,630.00,市场价,74,2024-07-03 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-03,贫瘦煤,屯留县,16.00,15.50,0.40,18.00,5500.00,745.00,坑口价,75,2024-07-03 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-03,贫瘦煤,石嘴山市,11.00,20.00,1.00,30.00,,1570.00,出厂价,76,2024-07-03 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-03,贫瘦煤,寿阳县,29.00,13.00,0.60,,5200.00,695.00,坑口价,77,2024-07-03 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-03,贫瘦煤,鹤壁市,12.00,14.00,0.50,12.00,,790.00,车板价,78,2024-07-03 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-02,贫瘦煤3#,邯郸市,19.00,17.00,0.30,,,1455.00,车板价,79,2024-07-02 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-02,贫瘦煤1#,邯郸市,26.00,12.00,0.80,,,630.00,市场价,80,2024-07-02 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-02,贫瘦煤,鹤壁市,12.00,14.00,0.50,12.00,,790.00,车板价,81,2024-07-02 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-02,贫瘦煤,屯留县,16.00,15.50,0.40,18.00,5500.00,745.00,坑口价,82,2024-07-02 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-02,贫瘦煤,石嘴山市,11.00,20.00,1.00,30.00,,1570.00,出厂价,83,2024-07-02 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-02,贫瘦煤,寿阳县,29.00,13.00,0.60,,5200.00,695.00,坑口价,84,2024-07-02 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-01,贫瘦煤3#,邯郸市,19.00,17.00,0.30,,,1455.00,车板价,85,2024-07-01 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-01,贫瘦煤1#,邯郸市,26.00,12.00,0.80,,,630.00,市场价,86,2024-07-01 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-01,贫瘦煤,屯留县,16.00,15.50,0.40,18.00,5500.00,745.00,坑口价,87,2024-07-01 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-01,贫瘦煤,鹤壁市,12.00,14.00,0.50,12.00,,790.00,车板价,88,2024-07-01 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-01,贫瘦煤,寿阳县,29.00,13.00,0.60,,5200.00,695.00,坑口价,89,2024-07-01 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-07-01,贫瘦煤,石嘴山市,11.00,20.00,1.00,30.00,,1570.00,出厂价,90,2024-07-01 00:00:00,1,0,2024-07-19 20:24:22,0,2024-07-19 20:24:22,,,
2024-06-28,贫瘦煤3#,邯郸市,19.00,17.00,0.30,,,1455.00,车板价,91,2024-06-28 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-28,贫瘦煤1#,邯郸市,26.00,12.00,0.80,,,630.00,市场价,92,2024-06-28 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-28,贫瘦煤,寿阳县,29.00,13.00,0.60,,5200.00,695.00,坑口价,93,2024-06-28 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-28,贫瘦煤,石嘴山市,11.00,20.00,1.00,30.00,,1570.00,出厂价,94,2024-06-28 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-28,贫瘦煤,鹤壁市,12.00,14.00,0.50,12.00,,790.00,车板价,95,2024-06-28 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-28,贫瘦煤,屯留县,16.00,15.50,0.40,18.00,5500.00,745.00,坑口价,96,2024-06-28 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-27,贫瘦煤3#,邯郸市,19.00,17.00,0.30,,,1455.00,车板价,97,2024-06-27 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-27,贫瘦煤1#,邯郸市,26.00,12.00,0.80,,,630.00,市场价,98,2024-06-27 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-27,贫瘦煤,鹤壁市,12.00,14.00,0.50,12.00,,790.00,车板价,99,2024-06-27 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-27,贫瘦煤,屯留县,16.00,15.50,0.40,18.00,5500.00,745.00,坑口价,100,2024-06-27 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-27,贫瘦煤,寿阳县,29.00,13.00,0.60,,5200.00,695.00,坑口价,101,2024-06-27 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-27,贫瘦煤,石嘴山市,11.00,20.00,1.00,30.00,,1570.00,出厂价,102,2024-06-27 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-26,贫瘦煤3#,邯郸市,19.00,17.00,0.30,,,1455.00,车板价,103,2024-06-26 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-26,贫瘦煤1#,邯郸市,26.00,12.00,0.80,,,630.00,市场价,104,2024-06-26 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-26,贫瘦煤,寿阳县,29.00,13.00,0.60,,5200.00,700.00,坑口价,105,2024-06-26 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-26,贫瘦煤,鹤壁市,12.00,14.00,0.50,12.00,,790.00,车板价,106,2024-06-26 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-26,贫瘦煤,屯留县,16.00,15.50,0.40,18.00,5500.00,745.00,坑口价,107,2024-06-26 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-26,贫瘦煤,石嘴山市,11.00,20.00,1.00,30.00,,1570.00,出厂价,108,2024-06-26 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-25,贫瘦煤3#,邯郸市,19.00,17.00,0.30,,,1455.00,车板价,109,2024-06-25 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-25,贫瘦煤1#,邯郸市,26.00,12.00,0.80,,,630.00,市场价,110,2024-06-25 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-25,贫瘦煤,寿阳县,29.00,13.00,0.60,,5200.00,700.00,坑口价,111,2024-06-25 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-25,贫瘦煤,石嘴山市,11.00,20.00,1.00,30.00,,1540.00,出厂价,112,2024-06-25 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-25,贫瘦煤,屯留县,16.00,15.50,0.40,18.00,5500.00,745.00,坑口价,113,2024-06-25 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-25,贫瘦煤,鹤壁市,12.00,14.00,0.50,12.00,,790.00,车板价,114,2024-06-25 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-24,贫瘦煤3#,邯郸市,19.00,17.00,0.30,,,1455.00,车板价,115,2024-06-24 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-24,贫瘦煤1#,邯郸市,26.00,12.00,0.80,,,630.00,市场价,116,2024-06-24 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-24,贫瘦煤,石嘴山市,11.00,20.00,1.00,30.00,,1540.00,出厂价,117,2024-06-24 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-24,贫瘦煤,鹤壁市,12.00,14.00,0.50,12.00,,790.00,车板价,118,2024-06-24 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-24,贫瘦煤,屯留县,16.00,15.50,0.40,18.00,5500.00,745.00,坑口价,119,2024-06-24 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-24,贫瘦煤,寿阳县,29.00,13.00,0.60,,5200.00,700.00,坑口价,120,2024-06-24 00:00:00,1,0,2024-07-19 20:24:25,0,2024-07-19 20:24:25,,,
2024-06-21,贫瘦煤3#,邯郸市,19.00,17.00,0.30,,,1455.00,车板价,121,2024-06-21 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-21,贫瘦煤1#,邯郸市,26.00,12.00,0.80,,,630.00,市场价,122,2024-06-21 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-21,贫瘦煤,屯留县,16.00,15.50,0.40,18.00,5500.00,745.00,坑口价,123,2024-06-21 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-21,贫瘦煤,石嘴山市,11.00,20.00,1.00,30.00,,1540.00,出厂价,124,2024-06-21 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-21,贫瘦煤,寿阳县,29.00,13.00,0.60,,5200.00,700.00,坑口价,125,2024-06-21 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-21,贫瘦煤,鹤壁市,12.00,14.00,0.50,12.00,,790.00,车板价,126,2024-06-21 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-20,贫瘦煤3#,邯郸市,19.00,17.00,0.30,,,1455.00,车板价,127,2024-06-20 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-20,贫瘦煤1#,邯郸市,26.00,12.00,0.80,,,630.00,市场价,128,2024-06-20 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-20,贫瘦煤,石嘴山市,11.00,20.00,1.00,30.00,,1540.00,出厂价,129,2024-06-20 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-20,贫瘦煤,寿阳县,29.00,13.00,0.60,,5200.00,700.00,坑口价,130,2024-06-20 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-20,贫瘦煤,屯留县,16.00,15.50,0.40,18.00,5500.00,745.00,坑口价,131,2024-06-20 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-20,贫瘦煤,鹤壁市,12.00,14.00,0.50,12.00,,790.00,车板价,132,2024-06-20 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-19,贫瘦煤3#,邯郸市,19.00,17.00,0.30,,,1455.00,车板价,133,2024-06-19 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-19,贫瘦煤1#,邯郸市,26.00,12.00,0.80,,,630.00,市场价,134,2024-06-19 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-19,贫瘦煤,鹤壁市,12.00,14.00,0.50,12.00,,790.00,车板价,135,2024-06-19 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-19,贫瘦煤,寿阳县,29.00,13.00,0.60,,5200.00,700.00,坑口价,136,2024-06-19 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-19,贫瘦煤,屯留县,16.00,15.50,0.40,18.00,5500.00,745.00,坑口价,137,2024-06-19 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-19,贫瘦煤,石嘴山市,11.00,20.00,1.00,30.00,,1540.00,出厂价,138,2024-06-19 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-18,贫瘦煤3#,邯郸市,19.00,17.00,0.30,,,1455.00,车板价,139,2024-06-18 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
2024-06-18,贫瘦煤1#,邯郸市,26.00,12.00,0.80,,,630.00,市场价,140,2024-06-18 00:00:00,1,0,2024-07-19 20:24:30,0,2024-07-19 20:24:30,,,
