时间,港口名称,库存量(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-19,天津港,54.00,1,2024-07-19 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-07-19,连云港,0.35,2,2024-07-19 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-07-19,日照港,86.00,3,2024-07-19 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-07-12,日照港,87.00,4,2024-07-12 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-07-12,连云港,0.28,5,2024-07-12 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-07-12,天津港,52.00,6,2024-07-12 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-07-05,连云港,0.27,7,2024-07-05 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-07-05,天津港,52.00,8,2024-07-05 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-07-05,日照港,91.00,9,2024-07-05 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-06-28,天津港,55.00,10,2024-06-28 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-06-28,日照港,90.00,11,2024-06-28 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-06-28,连云港,0.32,12,2024-06-28 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-06-21,天津港,51.00,13,2024-06-21 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-06-21,连云港,0.35,14,2024-06-21 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-06-21,日照港,89.00,15,2024-06-21 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-06-14,连云港,0.22,16,2024-06-14 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-06-14,天津港,51.00,17,2024-06-14 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-06-14,日照港,90.00,18,2024-06-14 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-06-07,连云港,0.26,19,2024-06-07 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-06-07,天津港,46.00,20,2024-06-07 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-06-07,日照港,92.00,21,2024-06-07 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-05-31,连云港,0.32,22,2024-05-31 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-05-31,天津港,56.00,23,2024-05-31 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-05-31,日照港,92.00,24,2024-05-31 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-05-24,连云港,0.29,25,2024-05-24 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-05-24,日照港,95.00,26,2024-05-24 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-05-24,天津港,54.00,27,2024-05-24 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-05-17,连云港,0.31,28,2024-05-17 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-05-17,日照港,100.00,29,2024-05-17 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-05-17,天津港,55.00,30,2024-05-17 00:00:00,1,0,2024-07-20 23:56:57,0,2024-07-20 23:56:57,,,
2024-05-10,日照港,100.00,31,2024-05-10 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-05-10,连云港,0.48,32,2024-05-10 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-05-10,天津港,53.00,33,2024-05-10 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-05-03,日照港,92.00,34,2024-05-03 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-05-03,连云港,0.30,35,2024-05-03 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-05-03,天津港,57.00,36,2024-05-03 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-04-26,日照港,92.00,37,2024-04-26 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-04-26,连云港,0.30,38,2024-04-26 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-04-26,天津港,59.00,39,2024-04-26 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-04-19,连云港,0.26,40,2024-04-19 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-04-19,天津港,58.00,41,2024-04-19 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-04-19,日照港,88.00,42,2024-04-19 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-04-12,天津港,58.00,43,2024-04-12 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-04-12,日照港,88.00,44,2024-04-12 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-04-12,连云港,0.31,45,2024-04-12 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-04-05,天津港,50.00,46,2024-04-05 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-04-05,日照港,80.00,47,2024-04-05 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-04-05,连云港,0.38,48,2024-04-05 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-03-29,日照港,82.00,49,2024-03-29 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-03-29,天津港,51.00,50,2024-03-29 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-03-29,连云港,0.42,51,2024-03-29 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-03-22,日照港,79.00,52,2024-03-22 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-03-22,天津港,49.00,53,2024-03-22 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-03-22,连云港,0.30,54,2024-03-22 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-03-15,天津港,49.00,55,2024-03-15 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-03-15,连云港,0.26,56,2024-03-15 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-03-15,日照港,75.00,57,2024-03-15 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-03-08,连云港,0.30,58,2024-03-08 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-03-08,天津港,47.00,59,2024-03-08 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-03-08,日照港,73.00,60,2024-03-08 00:00:00,1,0,2024-07-20 23:57:01,0,2024-07-20 23:57:01,,,
2024-03-01,日照港,71.00,61,2024-03-01 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-03-01,连云港,0.43,62,2024-03-01 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-03-01,天津港,46.00,63,2024-03-01 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-02-23,天津港,45.00,64,2024-02-23 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-02-23,日照港,69.00,65,2024-02-23 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-02-23,连云港,0.40,66,2024-02-23 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-02-16,连云港,0.30,67,2024-02-16 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-02-16,天津港,52.00,68,2024-02-16 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-02-16,日照港,68.00,69,2024-02-16 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-02-09,天津港,52.00,70,2024-02-09 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-02-09,日照港,70.00,71,2024-02-09 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-02-09,连云港,0.30,72,2024-02-09 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-02-02,连云港,0.41,73,2024-02-02 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-02-02,日照港,72.00,74,2024-02-02 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-02-02,天津港,54.00,75,2024-02-02 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-01-26,日照港,67.00,76,2024-01-26 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-01-26,连云港,0.41,77,2024-01-26 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-01-26,天津港,45.00,78,2024-01-26 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-01-19,天津港,45.00,79,2024-01-19 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-01-19,日照港,62.00,80,2024-01-19 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-01-19,连云港,0.35,81,2024-01-19 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-01-12,日照港,58.00,82,2024-01-12 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-01-12,连云港,0.30,83,2024-01-12 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-01-12,天津港,48.00,84,2024-01-12 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-01-05,连云港,0.43,85,2024-01-05 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-01-05,天津港,47.00,86,2024-01-05 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2024-01-05,日照港,55.00,87,2024-01-05 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2023-12-29,日照港,58.00,88,2023-12-29 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2023-12-29,天津港,54.00,89,2023-12-29 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2023-12-29,连云港,0.43,90,2023-12-29 00:00:00,1,0,2024-07-20 23:57:03,0,2024-07-20 23:57:03,,,
2023-12-22,天津港,65.00,91,2023-12-22 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-12-22,日照港,61.00,92,2023-12-22 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-12-22,连云港,0.30,93,2023-12-22 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-12-15,天津港,65.00,94,2023-12-15 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-12-15,日照港,71.00,95,2023-12-15 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-12-15,连云港,0.30,96,2023-12-15 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-12-08,日照港,73.00,97,2023-12-08 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-12-08,连云港,0.43,98,2023-12-08 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-12-08,天津港,66.00,99,2023-12-08 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-12-01,连云港,0.45,100,2023-12-01 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-12-01,天津港,72.00,101,2023-12-01 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-12-01,日照港,68.00,102,2023-12-01 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-11-24,连云港,0.25,103,2023-11-24 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-11-24,天津港,66.00,104,2023-11-24 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-11-24,日照港,65.00,105,2023-11-24 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-11-17,日照港,62.00,106,2023-11-17 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-11-17,连云港,0.25,107,2023-11-17 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-11-17,天津港,64.00,108,2023-11-17 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-11-10,天津港,67.00,109,2023-11-10 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-11-10,连云港,0.35,110,2023-11-10 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-11-10,日照港,65.00,111,2023-11-10 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-11-03,天津港,67.00,112,2023-11-03 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-11-03,连云港,0.30,113,2023-11-03 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-11-03,日照港,61.00,114,2023-11-03 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-10-27,日照港,58.00,115,2023-10-27 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-10-27,连云港,0.45,116,2023-10-27 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-10-27,天津港,69.00,117,2023-10-27 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-10-20,日照港,61.00,118,2023-10-20 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-10-20,连云港,0.55,119,2023-10-20 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-10-20,天津港,72.00,120,2023-10-20 00:00:00,1,0,2024-07-20 23:57:06,0,2024-07-20 23:57:06,,,
2023-10-13,天津港,71.00,121,2023-10-13 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-10-13,日照港,62.00,122,2023-10-13 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-10-13,连云港,0.55,123,2023-10-13 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-10-06,天津港,62.00,124,2023-10-06 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-10-06,日照港,62.00,125,2023-10-06 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-10-06,连云港,1.00,126,2023-10-06 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-09-22,天津港,62.00,127,2023-09-22 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-09-22,连云港,1.50,128,2023-09-22 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-09-22,日照港,63.00,129,2023-09-22 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-09-15,日照港,67.00,130,2023-09-15 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-09-15,天津港,48.00,131,2023-09-15 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-09-15,连云港,2.20,132,2023-09-15 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-09-08,日照港,65.00,133,2023-09-08 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-09-08,连云港,0.70,134,2023-09-08 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-09-08,天津港,46.00,135,2023-09-08 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-09-01,日照港,70.00,136,2023-09-01 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-09-01,连云港,0.60,137,2023-09-01 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-09-01,天津港,53.00,138,2023-09-01 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-08-25,日照港,67.00,139,2023-08-25 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-08-25,连云港,0.70,140,2023-08-25 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-08-25,天津港,55.00,141,2023-08-25 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-08-18,日照港,71.00,142,2023-08-18 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-08-18,天津港,56.00,143,2023-08-18 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-08-18,连云港,0.50,144,2023-08-18 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-08-11,日照港,76.00,145,2023-08-11 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-08-11,天津港,57.00,146,2023-08-11 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-08-11,连云港,1.40,147,2023-08-11 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-08-04,日照港,83.00,148,2023-08-04 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-08-04,天津港,60.00,149,2023-08-04 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-08-04,连云港,1.00,150,2023-08-04 00:00:00,1,0,2024-07-20 23:57:09,0,2024-07-20 23:57:09,,,
2023-07-28,日照港,81.00,151,2023-07-28 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-07-28,连云港,1.50,152,2023-07-28 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-07-28,天津港,40.00,153,2023-07-28 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-07-21,日照港,82.00,154,2023-07-21 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-07-21,连云港,1.40,155,2023-07-21 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-07-21,天津港,29.00,156,2023-07-21 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-07-14,日照港,87.00,157,2023-07-14 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-07-14,连云港,1.10,158,2023-07-14 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-07-14,天津港,29.00,159,2023-07-14 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-07-07,日照港,93.00,160,2023-07-07 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-07-07,天津港,28.00,161,2023-07-07 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-07-07,连云港,0.50,162,2023-07-07 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-06-30,日照港,97.00,163,2023-06-30 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-06-30,天津港,28.00,164,2023-06-30 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-06-30,连云港,0.40,165,2023-06-30 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-06-23,日照港,91.00,166,2023-06-23 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-06-23,连云港,0.60,167,2023-06-23 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-06-23,天津港,31.00,168,2023-06-23 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-06-16,日照港,89.00,169,2023-06-16 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-06-16,天津港,30.00,170,2023-06-16 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-06-16,连云港,0.70,171,2023-06-16 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-06-09,日照港,89.00,172,2023-06-09 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-06-09,连云港,0.50,173,2023-06-09 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-06-09,天津港,29.00,174,2023-06-09 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-06-02,日照港,86.00,175,2023-06-02 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-06-02,连云港,0.70,176,2023-06-02 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-06-02,天津港,30.00,177,2023-06-02 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-05-26,日照港,89.00,178,2023-05-26 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-05-26,天津港,28.00,179,2023-05-26 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-05-26,连云港,0.40,180,2023-05-26 00:00:00,1,0,2024-07-20 23:57:12,0,2024-07-20 23:57:12,,,
2023-05-19,日照港,86.00,181,2023-05-19 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-05-19,天津港,30.00,182,2023-05-19 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-05-19,连云港,0.60,183,2023-05-19 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-05-12,日照港,80.00,184,2023-05-12 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-05-12,连云港,0.80,185,2023-05-12 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-05-12,天津港,29.00,186,2023-05-12 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-05-05,日照港,78.00,187,2023-05-05 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-05-05,连云港,0.90,188,2023-05-05 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-05-05,天津港,28.00,189,2023-05-05 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-04-28,日照港,91.00,190,2023-04-28 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-04-28,连云港,1.10,191,2023-04-28 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-04-28,天津港,27.00,192,2023-04-28 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-04-21,日照港,90.00,193,2023-04-21 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-04-21,连云港,1.60,194,2023-04-21 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-04-21,天津港,25.00,195,2023-04-21 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-04-14,日照港,91.00,196,2023-04-14 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-04-14,天津港,24.00,197,2023-04-14 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-04-14,连云港,1.50,198,2023-04-14 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
2023-04-07,日照港,86.00,199,2023-04-07 00:00:00,1,0,2024-07-20 23:57:15,0,2024-07-20 23:57:15,,,
