时间,地区,当月值(亿立方米),同比增长(%),累计值(亿立方米),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06,全国,1434.40,-0.80,8342.80,-2.00,1,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,新疆区,36.70,10.30,213.00,0.50,2,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,宁夏区,15.60,-7.40,81.90,-2.80,3,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,青海省,1.60,185.70,8.90,64.20,4,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,甘肃省,14.70,-6.40,99.50,1.90,5,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,陕西省,33.10,28.40,168.60,5.30,6,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,西藏区,,,,,7,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,云南省,30.20,9.50,155.30,-2.80,8,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,贵州省,7.60,4.80,43.20,9.00,9,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,四川省,32.00,-9.50,183.40,-12.80,10,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,重庆市,11.60,-24.90,73.80,-17.90,11,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,海南省,,,,,12,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,广西区,57.70,-10.60,370.40,6.50,13,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,广东省,33.90,-11.10,222.10,-2.30,14,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,湖南省,30.00,-0.50,174.20,-2.60,15,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,湖北省,37.30,-12.60,224.50,-8.80,16,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,河南省,47.30,-16.00,286.30,-9.40,17,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,山东省,112.30,13.80,630.50,3.60,18,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,江西省,41.90,2.80,232.30,-0.60,19,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,福建省,33.30,5.80,199.00,6.70,20,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,安徽省,45.50,-5.00,261.40,-5.30,21,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,浙江省,13.60,5.40,80.50,4.20,22,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,江苏省,141.40,-6.70,861.80,-3.40,23,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,上海市,21.80,-0.30,126.10,-3.70,24,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,黑龙江省,14.50,-1.20,83.60,0.70,25,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,吉林省,15.70,-17.60,101.10,-7.80,26,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,辽宁省,104.40,-3.50,610.40,-6.60,27,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,内蒙古区,60.60,17.00,338.80,7.80,28,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,山西省,118.90,3.90,629.00,-1.80,29,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,河北省,293.20,0.30,1712.20,-3.10,30,2024-06-30 00:00:00,1,0,2024-07-21 03:54:52,0,2024-07-21 03:54:52,,,
2024-06,天津市,28.10,-9.00,171.00,1.10,31,2024-06-30 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-06,北京市,,,,,32,2024-06-30 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,新疆区,34.80,-6.20,176.30,-1.30,33,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,宁夏区,16.30,0.40,66.20,-2.30,34,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,青海省,1.80,288.00,7.30,50.40,35,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,甘肃省,15.10,-10.20,84.80,3.50,36,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,陕西省,32.40,28.00,134.60,0.30,37,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,西藏区,0.00,0.00,0.00,0.00,38,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,云南省,25.60,-13.10,125.00,-5.30,39,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,贵州省,7.50,5.50,35.60,9.90,40,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,四川省,30.30,-13.90,151.40,-13.50,41,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,重庆市,11.90,-23.40,62.30,-16.50,42,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,海南省,0.00,0.00,0.00,0.00,43,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,广西区,62.80,-3.80,308.60,9.00,44,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,广东省,40.70,1.50,188.30,-0.50,45,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,湖南省,30.50,-1.70,144.20,-3.00,46,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,湖北省,40.50,-4.50,187.20,-8.00,47,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,河南省,53.30,-2.50,239.00,-8.00,48,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,山东省,111.40,11.60,516.40,1.00,49,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,江西省,42.20,0.00,190.30,-1.30,50,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,福建省,35.30,11.10,165.70,6.90,51,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,安徽省,43.90,-6.40,215.90,-5.40,52,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,浙江省,13.70,4.80,66.90,4.00,53,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,江苏省,144.60,-6.00,713.60,-3.60,54,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,上海市,22.70,2.80,104.30,-4.40,55,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,黑龙江省,14.80,-0.40,69.10,1.10,56,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,吉林省,16.80,-15.50,85.40,-5.70,57,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,辽宁省,105.50,-0.50,505.60,-7.30,58,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,内蒙古区,56.80,8.70,276.90,8.20,59,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,山西省,110.30,1.70,508.30,-3.20,60,2024-05-31 00:00:00,1,0,2024-07-21 03:54:56,0,2024-07-21 03:54:56,,,
2024-05,河北省,298.60,1.50,1418.90,-3.80,61,2024-05-31 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-05,天津市,28.80,-6.70,142.90,3.40,62,2024-05-31 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-05,北京市,0.00,0.00,0.00,0.00,63,2024-05-31 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-05,全国,1448.90,-0.30,6891.30,-2.50,64,2024-05-31 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,全国,1358.10,-7.60,5439.90,-2.80,65,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,新疆区,35.10,-11.30,141.50,,66,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,宁夏区,12.70,-14.90,49.90,-1.40,67,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,青海省,1.60,36.40,5.50,25.90,68,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,甘肃省,14.70,-14.20,69.70,7.10,69,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,陕西省,26.40,-6.50,102.20,-6.60,70,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,西藏区,,,,,71,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,云南省,24.00,-12.70,99.20,-3.40,72,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,贵州省,7.10,37.80,28.00,11.20,73,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,四川省,28.90,-33.10,121.20,-13.40,74,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,重庆市,11.30,-23.10,50.30,-14.70,75,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,海南省,,,,,76,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,广西区,54.60,-6.70,245.90,14.60,77,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,广东省,36.80,-5.30,147.60,-1.00,78,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,湖南省,28.40,-2.30,113.60,-3.40,79,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,湖北省,38.30,-6.60,146.70,-8.90,80,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,河南省,50.30,-10.50,185.80,-9.40,81,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,山东省,105.30,3.10,405.10,-0.70,82,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,江西省,41.10,-1.90,148.10,-2.00,83,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,福建省,32.50,0.80,130.40,5.80,84,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,安徽省,32.90,-28.60,171.90,-2.80,85,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,浙江省,13.10,0.30,53.20,3.80,86,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,江苏省,144.30,-7.40,569.00,-3.20,87,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,上海市,21.80,-0.60,81.60,-6.20,88,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,黑龙江省,14.00,-1.40,54.30,1.50,89,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,吉林省,16.00,-16.30,68.50,-3.00,90,2024-04-30 00:00:00,1,0,2024-07-21 03:54:59,0,2024-07-21 03:54:59,,,
2024-04,辽宁省,96.10,-12.60,400.20,-8.90,91,2024-04-30 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-04,内蒙古区,51.70,-2.50,218.00,7.90,92,2024-04-30 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-04,山西省,107.90,-5.50,398.00,-4.50,93,2024-04-30 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-04,河北省,282.20,-6.30,1120.30,-5.00,94,2024-04-30 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-04,天津市,29.10,-3.70,114.10,6.30,95,2024-04-30 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-04,北京市,,,,,96,2024-04-30 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,全国,1389.40,-6.20,4078.40,-1.10,97,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,新疆区,37.40,-10.90,106.50,4.40,98,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,宁夏区,11.70,-5.80,37.20,4.10,99,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,青海省,1.40,-9.20,3.90,21.90,100,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,甘肃省,18.60,7.10,55.00,14.60,101,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,陕西省,24.90,-19.00,75.90,-6.60,102,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,西藏区,,,,,103,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,云南省,27.00,-3.20,75.20,,104,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,贵州省,6.80,-8.10,20.90,5.00,105,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,四川省,31.90,-16.90,92.30,-4.60,106,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,重庆市,11.40,-26.40,39.10,-11.90,107,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,海南省,,,,,108,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,广西区,60.50,7.50,187.00,20.00,109,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,广东省,34.70,-11.70,110.80,0.50,110,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,湖南省,29.00,-7.00,85.20,-3.80,111,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,湖北省,37.70,-11.70,108.30,-9.70,112,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,河南省,51.40,-10.70,137.50,-7.20,113,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,山东省,102.80,-0.90,299.80,-1.70,114,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,江西省,40.30,1.30,107.00,-2.10,115,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,福建省,32.70,1.40,97.10,6.70,116,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,安徽省,49.70,3.40,139.00,6.40,117,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,浙江省,13.50,-4.30,40.00,5.00,118,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,江苏省,145.10,-8.30,424.70,-1.70,119,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,上海市,22.00,-1.80,59.80,-8.10,120,2024-03-31 00:00:00,1,0,2024-07-21 03:55:02,0,2024-07-21 03:55:02,,,
2024-03,黑龙江省,14.20,19.60,40.30,2.60,121,2024-03-31 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-03,吉林省,17.90,-3.90,52.50,1.90,122,2024-03-31 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-03,辽宁省,100.30,-13.60,304.10,-7.70,123,2024-03-31 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-03,内蒙古区,55.00,3.50,165.80,11.90,124,2024-03-31 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-03,山西省,99.90,-11.60,290.10,-4.00,125,2024-03-31 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-03,河北省,282.00,-6.70,838.10,-4.50,126,2024-03-31 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-03,天津市,29.60,7.00,85.00,10.20,127,2024-03-31 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-03,北京市,,,,,128,2024-03-31 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,全国,,,2680.90,1.30,129,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,新疆区,,,69.10,19.70,130,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,宁夏区,,,25.50,9.50,131,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,青海省,,,2.50,50.70,132,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,甘肃省,,,36.40,18.90,133,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,陕西省,,,51.00,0.90,134,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,西藏区,,,,,135,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,云南省,,,48.20,1.90,136,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,贵州省,,,14.10,12.70,137,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,四川省,,,60.40,-3.20,138,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,重庆市,,,27.70,-4.20,139,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,海南省,,,,,140,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,广西区,,,126.50,27.00,141,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,广东省,,,76.00,7.30,142,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,湖南省,,,56.20,-2.00,143,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,湖北省,,,71.20,-7.90,144,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,河南省,,,86.10,-5.10,145,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,山东省,,,196.70,-2.10,146,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,江西省,,,66.80,-3.70,147,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,福建省,,,64.40,9.60,148,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,安徽省,,,89.30,8.10,149,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,浙江省,,,26.50,10.50,150,2024-02-29 00:00:00,1,0,2024-07-21 03:55:06,0,2024-07-21 03:55:06,,,
2024-02,江苏省,,,279.50,2.20,151,2024-02-29 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2024-02,上海市,,,37.80,-11.40,152,2024-02-29 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2024-02,黑龙江省,,,26.10,-4.70,153,2024-02-29 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2024-02,吉林省,,,34.60,5.40,154,2024-02-29 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2024-02,辽宁省,,,203.90,-4.40,155,2024-02-29 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2024-02,内蒙古区,,,110.80,19.70,156,2024-02-29 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2024-02,山西省,,,181.80,-5.00,157,2024-02-29 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2024-02,河北省,,,556.10,-3.60,158,2024-02-29 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2024-02,天津市,,,55.50,12.00,159,2024-02-29 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2024-02,北京市,,,,,160,2024-02-29 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,新疆区,34.70,28.40,415.20,19.60,161,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,宁夏区,12.50,17.30,173.80,1.70,162,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,青海省,1.50,431.90,10.20,-42.50,163,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,甘肃省,15.60,33.60,192.00,5.00,164,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,陕西省,30.20,17.80,358.80,12.40,165,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,西藏区,0.00,0.00,0.00,0.00,166,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,云南省,27.70,-3.60,319.70,-3.20,167,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,贵州省,7.80,-13.70,86.20,-2.20,168,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,四川省,31.50,-9.10,399.20,-13.70,169,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,重庆市,14.70,-1.90,179.00,16.00,170,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,海南省,0.00,0.00,0.00,0.00,171,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,广西区,68.40,18.80,742.20,14.90,172,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,广东省,37.10,3.80,463.90,4.00,173,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,湖南省,28.20,-6.40,355.10,-2.60,174,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,湖北省,40.10,0.80,494.70,6.40,175,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,河南省,38.90,-10.70,609.10,3.00,176,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,山东省,100.50,0.50,1249.10,10.40,177,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,江西省,42.50,1.40,488.10,4.50,178,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,福建省,34.20,-1.00,377.40,9.40,179,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,安徽省,44.40,24.90,553.70,11.90,180,2023-12-31 00:00:00,1,0,2024-07-21 03:55:10,0,2024-07-21 03:55:10,,,
2023-12,浙江省,13.10,40.00,157.60,13.80,181,2023-12-31 00:00:00,1,0,2024-07-21 03:55:14,0,2024-07-21 03:55:14,,,
2023-12,江苏省,109.00,-11.60,1715.70,2.40,182,2023-12-31 00:00:00,1,0,2024-07-21 03:55:14,0,2024-07-21 03:55:14,,,
2023-12,上海市,17.50,-22.60,257.40,5.50,183,2023-12-31 00:00:00,1,0,2024-07-21 03:55:14,0,2024-07-21 03:55:14,,,
2023-12,黑龙江省,14.20,-6.70,169.70,-6.10,184,2023-12-31 00:00:00,1,0,2024-07-21 03:55:14,0,2024-07-21 03:55:14,,,
2023-12,吉林省,20.70,26.20,237.00,4.30,185,2023-12-31 00:00:00,1,0,2024-07-21 03:55:14,0,2024-07-21 03:55:14,,,
