时间,报价地区,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-15,彬长地区,烟煤块,12.00,33.00,1.20,,6500.00,835.00,0.00,坑口价,1,2024-07-15 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-15,彬长地区,洗小块,14.00,29.00,0.80,,6000.00,720.00,0.00,坑口价,2,2024-07-15 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-15,彬长地区,洗中块,16.00,30.00,0.80,,6000.00,740.00,0.00,坑口价,3,2024-07-15 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-15,彬长地区,末煤,21.00,28.00,1.60,,5500.00,635.00,0.00,坑口价,4,2024-07-15 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-12,彬长地区,烟煤块,12.00,33.00,1.20,,6500.00,835.00,0.00,坑口价,5,2024-07-12 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-12,彬长地区,洗小块,14.00,29.00,0.80,,6000.00,720.00,0.00,坑口价,6,2024-07-12 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-12,彬长地区,洗中块,16.00,30.00,0.80,,6000.00,740.00,0.00,坑口价,7,2024-07-12 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-12,彬长地区,末煤,21.00,28.00,1.60,,5500.00,635.00,0.00,坑口价,8,2024-07-12 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-11,彬长地区,烟煤块,12.00,33.00,1.20,,6500.00,835.00,0.00,坑口价,9,2024-07-11 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-11,彬长地区,洗小块,14.00,29.00,0.80,,6000.00,720.00,0.00,坑口价,10,2024-07-11 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-11,彬长地区,洗中块,16.00,30.00,0.80,,6000.00,740.00,0.00,坑口价,11,2024-07-11 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-11,彬长地区,末煤,21.00,28.00,1.60,,5500.00,635.00,5.00,坑口价,12,2024-07-11 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-10,彬长地区,烟煤块,12.00,33.00,1.20,,6500.00,835.00,0.00,坑口价,13,2024-07-10 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-10,彬长地区,洗小块,14.00,29.00,0.80,,6000.00,720.00,0.00,坑口价,14,2024-07-10 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-10,彬长地区,洗中块,16.00,30.00,0.80,,6000.00,740.00,0.00,坑口价,15,2024-07-10 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-10,彬长地区,末煤,21.00,28.00,1.60,,5500.00,630.00,0.00,坑口价,16,2024-07-10 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-09,彬长地区,烟煤块,12.00,33.00,1.20,,6500.00,835.00,0.00,坑口价,17,2024-07-09 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-09,彬长地区,洗小块,14.00,29.00,0.80,,6000.00,720.00,0.00,坑口价,18,2024-07-09 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-09,彬长地区,洗中块,16.00,30.00,0.80,,6000.00,740.00,0.00,坑口价,19,2024-07-09 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-09,彬长地区,末煤,21.00,28.00,1.60,,5500.00,630.00,0.00,坑口价,20,2024-07-09 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-08,彬长地区,烟煤块,12.00,33.00,1.20,,6500.00,835.00,0.00,坑口价,21,2024-07-08 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-08,彬长地区,洗小块,14.00,29.00,0.80,,6000.00,720.00,0.00,坑口价,22,2024-07-08 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
2024-07-08,彬长地区,洗中块,16.00,30.00,0.80,,6000.00,740.00,0.00,坑口价,23,2024-07-08 00:00:00,1,0,2024-07-16 03:36:52,0,2024-07-16 03:36:52,,,
