时间,钢材类型,库存量(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-07-29,冷轧,137.36,519,2022-07-29 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-29,热卷,282.75,520,2022-07-29 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-22,中厚板,125.15,521,2022-07-22 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-22,线材,147.68,522,2022-07-22 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-22,螺纹钢,682.66,523,2022-07-22 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-22,冷轧,136.23,524,2022-07-22 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-22,热卷,285.62,525,2022-07-22 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-15,中厚板,124.83,526,2022-07-15 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-15,线材,157.05,527,2022-07-15 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-15,螺纹钢,727.15,528,2022-07-15 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-15,冷轧,136.13,529,2022-07-15 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-15,热卷,284.98,530,2022-07-15 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-08,中厚板,122.82,531,2022-07-08 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-08,线材,163.95,532,2022-07-08 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-08,螺纹钢,769.70,533,2022-07-08 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-08,冷轧,132.93,534,2022-07-08 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-08,热卷,275.50,535,2022-07-08 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-01,中厚板,121.65,536,2022-07-01 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-01,线材,174.15,537,2022-07-01 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-01,螺纹钢,808.19,538,2022-07-01 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-01,冷轧,131.51,539,2022-07-01 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-07-01,热卷,269.84,540,2022-07-01 00:00:00,1,0,2024-07-20 23:50:50,0,2024-07-20 23:50:50,,,
2022-06-24,中厚板,123.85,541,2022-06-24 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-24,线材,176.43,542,2022-06-24 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-24,螺纹钢,836.60,543,2022-06-24 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-24,冷轧,132.59,544,2022-06-24 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-24,热卷,272.96,545,2022-06-24 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-17,中厚板,121.50,546,2022-06-17 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-17,线材,179.71,547,2022-06-17 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-17,螺纹钢,868.59,548,2022-06-17 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-17,冷轧,131.39,549,2022-06-17 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-17,热卷,269.72,550,2022-06-17 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-10,中厚板,117.82,551,2022-06-10 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-10,线材,179.09,552,2022-06-10 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-10,螺纹钢,851.05,553,2022-06-10 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-10,冷轧,133.37,554,2022-06-10 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-10,热卷,263.13,555,2022-06-10 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-03,中厚板,116.07,556,2022-06-03 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-03,线材,173.57,557,2022-06-03 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-03,螺纹钢,823.83,558,2022-06-03 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-03,冷轧,133.32,559,2022-06-03 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-06-03,热卷,253.92,560,2022-06-03 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-05-27,中厚板,117.36,561,2022-05-27 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-05-27,线材,176.75,562,2022-05-27 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-05-27,螺纹钢,824.99,563,2022-05-27 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-05-27,冷轧,135.60,564,2022-05-27 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-05-27,热卷,249.63,565,2022-05-27 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-05-20,中厚板,115.42,566,2022-05-20 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-05-20,线材,184.32,567,2022-05-20 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-05-20,螺纹钢,843.40,568,2022-05-20 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-05-20,冷轧,134.37,569,2022-05-20 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-05-20,热卷,244.56,570,2022-05-20 00:00:00,1,0,2024-07-20 23:50:53,0,2024-07-20 23:50:53,,,
2022-05-13,中厚板,113.50,571,2022-05-13 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-05-13,线材,194.82,572,2022-05-13 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-05-13,螺纹钢,861.17,573,2022-05-13 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-05-13,冷轧,133.82,574,2022-05-13 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-05-13,热卷,247.85,575,2022-05-13 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-05-06,中厚板,111.82,576,2022-05-06 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-05-06,线材,197.73,577,2022-05-06 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-05-06,螺纹钢,898.96,578,2022-05-06 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-05-06,冷轧,136.33,579,2022-05-06 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-05-06,热卷,242.63,580,2022-05-06 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-29,中厚板,106.98,581,2022-04-29 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-29,线材,199.22,582,2022-04-29 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-29,螺纹钢,895.29,583,2022-04-29 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-29,冷轧,133.50,584,2022-04-29 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-29,热卷,236.38,585,2022-04-29 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-22,中厚板,108.80,586,2022-04-22 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-22,线材,206.39,587,2022-04-22 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-22,螺纹钢,925.19,588,2022-04-22 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-22,冷轧,133.48,589,2022-04-22 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-22,热卷,243.12,590,2022-04-22 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-15,中厚板,109.50,591,2022-04-15 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-15,线材,216.73,592,2022-04-15 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-15,螺纹钢,942.24,593,2022-04-15 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-15,冷轧,134.97,594,2022-04-15 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-15,热卷,244.35,595,2022-04-15 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-08,中厚板,109.97,596,2022-04-08 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-08,线材,232.28,597,2022-04-08 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-08,螺纹钢,969.35,598,2022-04-08 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-08,冷轧,135.71,599,2022-04-08 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-08,热卷,241.21,600,2022-04-08 00:00:00,1,0,2024-07-20 23:50:56,0,2024-07-20 23:50:56,,,
2022-04-01,中厚板,106.83,601,2022-04-01 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-04-01,线材,231.21,602,2022-04-01 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-04-01,螺纹钢,966.11,603,2022-04-01 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-04-01,冷轧,136.93,604,2022-04-01 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-04-01,热卷,243.66,605,2022-04-01 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-25,中厚板,113.56,606,2022-03-25 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-25,线材,239.48,607,2022-03-25 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-25,螺纹钢,966.62,608,2022-03-25 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-25,冷轧,138.88,609,2022-03-25 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-25,热卷,248.23,610,2022-03-25 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-18,中厚板,119.72,611,2022-03-18 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-18,线材,241.20,612,2022-03-18 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-18,螺纹钢,969.06,613,2022-03-18 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-18,冷轧,141.57,614,2022-03-18 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-18,热卷,250.14,615,2022-03-18 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-11,中厚板,124.67,616,2022-03-11 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-11,线材,243.93,617,2022-03-11 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-11,螺纹钢,991.91,618,2022-03-11 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-11,冷轧,141.80,619,2022-03-11 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-11,热卷,255.30,620,2022-03-11 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-04,中厚板,129.33,621,2022-03-04 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-04,线材,247.26,622,2022-03-04 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-04,螺纹钢,1000.44,623,2022-03-04 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-04,冷轧,140.78,624,2022-03-04 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-03-04,热卷,266.79,625,2022-03-04 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-02-25,中厚板,133.78,626,2022-02-25 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-02-25,线材,239.87,627,2022-02-25 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-02-25,螺纹钢,965.28,628,2022-02-25 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-02-25,冷轧,142.55,629,2022-02-25 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-02-25,热卷,273.66,630,2022-02-25 00:00:00,1,0,2024-07-20 23:50:59,0,2024-07-20 23:50:59,,,
2022-02-18,中厚板,136.30,631,2022-02-18 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-02-18,线材,226.08,632,2022-02-18 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-02-18,螺纹钢,885.50,633,2022-02-18 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-02-18,冷轧,140.26,634,2022-02-18 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-02-18,热卷,280.70,635,2022-02-18 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-02-11,中厚板,133.47,636,2022-02-11 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-02-11,线材,208.66,637,2022-02-11 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-02-11,螺纹钢,784.71,638,2022-02-11 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-02-11,冷轧,137.35,639,2022-02-11 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-02-11,热卷,271.12,640,2022-02-11 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-02-04,中厚板,122.50,641,2022-02-04 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-02-04,线材,191.02,642,2022-02-04 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-02-04,螺纹钢,701.12,643,2022-02-04 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-02-04,冷轧,131.96,644,2022-02-04 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-02-04,热卷,241.34,645,2022-02-04 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-01-28,中厚板,111.22,646,2022-01-28 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-01-28,线材,134.78,647,2022-01-28 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-01-28,螺纹钢,517.44,648,2022-01-28 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-01-28,冷轧,123.60,649,2022-01-28 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-01-28,热卷,227.82,650,2022-01-28 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-01-21,中厚板,108.35,651,2022-01-21 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-01-21,线材,104.40,652,2022-01-21 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-01-21,螺纹钢,416.97,653,2022-01-21 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-01-21,冷轧,120.78,654,2022-01-21 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-01-21,热卷,219.66,655,2022-01-21 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-01-14,中厚板,106.11,656,2022-01-14 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-01-14,线材,100.38,657,2022-01-14 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-01-14,螺纹钢,370.03,658,2022-01-14 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-01-14,冷轧,119.74,659,2022-01-14 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-01-14,热卷,219.24,660,2022-01-14 00:00:00,1,0,2024-07-20 23:51:02,0,2024-07-20 23:51:02,,,
2022-01-07,中厚板,102.65,661,2022-01-07 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2022-01-07,线材,100.26,662,2022-01-07 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2022-01-07,螺纹钢,343.98,663,2022-01-07 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2022-01-07,冷轧,119.86,664,2022-01-07 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2022-01-07,热卷,220.45,665,2022-01-07 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-31,中厚板,98.56,666,2021-12-31 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-31,线材,97.56,667,2021-12-31 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-31,螺纹钢,339.42,668,2021-12-31 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-31,冷轧,119.27,669,2021-12-31 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-31,热卷,218.45,670,2021-12-31 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-24,中厚板,94.18,671,2021-12-24 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-24,线材,97.43,672,2021-12-24 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-24,螺纹钢,341.97,673,2021-12-24 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-24,冷轧,120.04,674,2021-12-24 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-24,热卷,223.32,675,2021-12-24 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-17,中厚板,95.35,676,2021-12-17 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-17,线材,99.80,677,2021-12-17 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-17,螺纹钢,361.22,678,2021-12-17 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-17,冷轧,120.41,679,2021-12-17 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-17,热卷,231.52,680,2021-12-17 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-10,中厚板,101.23,681,2021-12-10 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-10,线材,110.58,682,2021-12-10 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-10,螺纹钢,388.47,683,2021-12-10 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-10,冷轧,121.06,684,2021-12-10 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-10,热卷,239.98,685,2021-12-10 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-03,中厚板,101.83,686,2021-12-03 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-03,线材,121.12,687,2021-12-03 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-03,螺纹钢,413.67,688,2021-12-03 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-03,冷轧,121.01,689,2021-12-03 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-12-03,热卷,237.09,690,2021-12-03 00:00:00,1,0,2024-07-20 23:51:05,0,2024-07-20 23:51:05,,,
2021-11-26,中厚板,102.52,691,2021-11-26 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-26,线材,130.09,692,2021-11-26 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-26,螺纹钢,442.77,693,2021-11-26 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-26,冷轧,121.01,694,2021-11-26 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-26,热卷,237.30,695,2021-11-26 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-19,中厚板,105.28,696,2021-11-19 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-19,线材,136.04,697,2021-11-19 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-19,螺纹钢,473.65,698,2021-11-19 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-19,冷轧,121.27,699,2021-11-19 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-19,热卷,240.94,700,2021-11-19 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-12,中厚板,104.37,701,2021-11-12 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-12,线材,140.57,702,2021-11-12 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-12,螺纹钢,502.28,703,2021-11-12 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-12,冷轧,122.80,704,2021-11-12 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-12,热卷,244.82,705,2021-11-12 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-05,中厚板,106.30,706,2021-11-05 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-05,线材,140.12,707,2021-11-05 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-05,螺纹钢,533.95,708,2021-11-05 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-05,冷轧,121.53,709,2021-11-05 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-11-05,热卷,251.02,710,2021-11-05 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-10-29,中厚板,102.74,711,2021-10-29 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-10-29,线材,136.48,712,2021-10-29 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-10-29,螺纹钢,558.13,713,2021-10-29 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-10-29,冷轧,122.23,714,2021-10-29 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-10-29,热卷,252.51,715,2021-10-29 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-10-22,中厚板,104.44,716,2021-10-22 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-10-22,线材,137.83,717,2021-10-22 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-10-22,螺纹钢,589.10,718,2021-10-22 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-10-22,冷轧,122.60,719,2021-10-22 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-10-22,热卷,257.53,720,2021-10-22 00:00:00,1,0,2024-07-20 23:51:09,0,2024-07-20 23:51:09,,,
2021-10-15,中厚板,108.05,721,2021-10-15 00:00:00,1,0,2024-07-20 23:51:12,0,2024-07-20 23:51:12,,,
2021-10-15,线材,143.72,722,2021-10-15 00:00:00,1,0,2024-07-20 23:51:12,0,2024-07-20 23:51:12,,,
2021-10-15,螺纹钢,615.22,723,2021-10-15 00:00:00,1,0,2024-07-20 23:51:12,0,2024-07-20 23:51:12,,,
2021-10-15,冷轧,122.62,724,2021-10-15 00:00:00,1,0,2024-07-20 23:51:12,0,2024-07-20 23:51:12,,,
2021-10-15,热卷,266.01,725,2021-10-15 00:00:00,1,0,2024-07-20 23:51:12,0,2024-07-20 23:51:12,,,
2021-10-08,中厚板,111.30,726,2021-10-08 00:00:00,1,0,2024-07-20 23:51:12,0,2024-07-20 23:51:12,,,
2021-10-08,线材,157.36,727,2021-10-08 00:00:00,1,0,2024-07-20 23:51:12,0,2024-07-20 23:51:12,,,
2021-10-08,螺纹钢,659.60,728,2021-10-08 00:00:00,1,0,2024-07-20 23:51:12,0,2024-07-20 23:51:12,,,
2021-10-08,冷轧,121.99,729,2021-10-08 00:00:00,1,0,2024-07-20 23:51:12,0,2024-07-20 23:51:12,,,
