时间,港口名称,库存量(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2025-05-30,福州港,20.00,41,2025-05-30 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-30,锦州港,58.00,42,2025-05-30 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,江阴港,470.00,43,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,常州港,0.00,44,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,可门港,140.00,45,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,厦门港,22.00,46,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,福州港,20.00,47,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,防城港,240.00,48,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,泰州港,12.00,49,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,南京港,8.00,50,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,莆田港,0.00,51,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,深圳港,0.00,52,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,舟山武港,125.00,53,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,大连港,100.00,54,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,泉州港,3.00,55,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,营口港,212.00,56,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,丹东港,115.00,57,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,北仑港,448.00,58,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,扬州港,0.00,59,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,镇江港,312.00,60,2025-05-23 00:00:00,1,0,2025-06-06 23:32:06,0,2025-06-06 23:32:06,,,
2025-05-23,可门港,140.00,61,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
