时间,城市,产品名称,本期价格,价格类型,备注,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-19,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",1,2024-07-19 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-19,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",2,2024-07-19 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-18,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",3,2024-07-18 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-18,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",4,2024-07-18 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-17,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",5,2024-07-17 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-17,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",6,2024-07-17 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-16,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",7,2024-07-16 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-16,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",8,2024-07-16 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-15,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",9,2024-07-15 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-15,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",10,2024-07-15 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-12,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",11,2024-07-12 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-12,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",12,2024-07-12 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-11,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",13,2024-07-11 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-11,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",14,2024-07-11 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-10,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",15,2024-07-10 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-10,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",16,2024-07-10 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-09,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",17,2024-07-09 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-09,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",18,2024-07-09 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-08,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",19,2024-07-08 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-08,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",20,2024-07-08 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-05,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",21,2024-07-05 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-05,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",22,2024-07-05 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-04,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",23,2024-07-04 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-04,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",24,2024-07-04 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-03,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",25,2024-07-03 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-03,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",26,2024-07-03 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-02,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",27,2024-07-02 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-02,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",28,2024-07-02 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-01,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",29,2024-07-01 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-07-01,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",30,2024-07-01 00:00:00,1,0,2024-07-20 21:57:50,0,2024-07-20 21:57:50,,,
2024-06-28,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",31,2024-06-28 00:00:00,1,0,2024-07-20 21:57:53,0,2024-07-20 21:57:53,,,
2024-06-28,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",32,2024-06-28 00:00:00,1,0,2024-07-20 21:57:53,0,2024-07-20 21:57:53,,,
2024-06-27,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",33,2024-06-27 00:00:00,1,0,2024-07-20 21:57:53,0,2024-07-20 21:57:53,,,
2024-06-27,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",34,2024-06-27 00:00:00,1,0,2024-07-20 21:57:53,0,2024-07-20 21:57:53,,,
2024-06-26,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",35,2024-06-26 00:00:00,1,0,2024-07-20 21:57:53,0,2024-07-20 21:57:53,,,
2024-06-26,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",36,2024-06-26 00:00:00,1,0,2024-07-20 21:57:53,0,2024-07-20 21:57:53,,,
2024-06-25,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",37,2024-06-25 00:00:00,1,0,2024-07-20 21:57:53,0,2024-07-20 21:57:53,,,
2024-06-25,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",38,2024-06-25 00:00:00,1,0,2024-07-20 21:57:53,0,2024-07-20 21:57:53,,,
2024-06-24,曲靖市,准一级焦,1965.00,出厂价,"A13.5S0.7 ,CSR>63,FC>80,干基",39,2024-06-24 00:00:00,1,0,2024-07-20 21:57:53,0,2024-07-20 21:57:53,,,
2024-06-24,昆明市,准二级焦,2310.00,出厂价,"A14.5S0.7CSR>65,干基",40,2024-06-24 00:00:00,1,0,2024-07-20 21:57:53,0,2024-07-20 21:57:53,,,
