时间,数据名称,本期,上期,环比增减,环比增幅(%),同比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-12-24,延安配焦精煤(元/吨),1450.00,1400.00,50.00,3.57,56.93%,350,2021-12-24 00:00:00,1,0,2024-07-20 06:06:46,0,2024-07-20 06:06:46,,,
2021-12-24,延安块煤(元/吨),1065.00,1065.00,0.00,0.00,73.74%,351,2021-12-24 00:00:00,1,0,2024-07-20 06:06:46,0,2024-07-20 06:06:46,,,
2021-12-24,咸阳5500大卡动力煤(元/吨),908.00,912.00,-4.00,-0.44,84.93%,352,2021-12-24 00:00:00,1,0,2024-07-20 06:06:46,0,2024-07-20 06:06:46,,,
2021-12-24,咸阳5000大卡动力煤(元/吨),835.00,840.00,-5.00,-0.60,91.08%,353,2021-12-24 00:00:00,1,0,2024-07-20 06:06:46,0,2024-07-20 06:06:46,,,
2021-12-24,咸阳4500大卡动力煤(元/吨),770.00,796.00,-26.00,-3.27,146.01%,354,2021-12-24 00:00:00,1,0,2024-07-20 06:06:46,0,2024-07-20 06:06:46,,,
2021-12-24,咸阳块煤(元/吨),1010.00,1040.00,-30.00,-2.88,77.19%,355,2021-12-24 00:00:00,1,0,2024-07-20 06:06:46,0,2024-07-20 06:06:46,,,
2021-12-24,关中5000大卡动力煤(元/吨),798.00,798.00,0.00,0.00,82.19%,356,2021-12-24 00:00:00,1,0,2024-07-20 06:06:46,0,2024-07-20 06:06:46,,,
2021-12-24,关中4500大卡动力煤(元/吨),711.00,713.00,-2.00,-0.28,116.77%,357,2021-12-24 00:00:00,1,0,2024-07-20 06:06:46,0,2024-07-20 06:06:46,,,
2021-12-24,关中块煤(元/吨),890.00,890.00,0.00,0.00,104.13%,358,2021-12-24 00:00:00,1,0,2024-07-20 06:06:46,0,2024-07-20 06:06:46,,,
2021-12-17,综合指数(点),344.80,348.60,-3.80,-1.09,96.24%,359,2021-12-17 00:00:00,1,0,2024-07-20 06:06:46,0,2024-07-20 06:06:46,,,
2021-12-17,动力煤指数(点),340.70,343.40,-2.70,-0.79,94.46%,360,2021-12-17 00:00:00,1,0,2024-07-20 06:06:46,0,2024-07-20 06:06:46,,,
2021-12-17,配焦精煤指数(点),337.40,325.30,12.10,3.72,53.29%,361,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,块煤指数(点),322.70,332.70,-10.00,-3.01,112.02%,362,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,榆林指数(点),347.90,353.20,-5.30,-1.50,102.27%,363,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,延安指数(点),342.00,339.10,2.90,0.86,72.03%,364,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,咸阳指数(点),350.80,355.80,-5.00,-1.41,89.72%,365,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,关中指数(点),316.20,317.30,-1.10,-0.35,93.51%,366,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,榆林6000大卡动力煤(元/吨),933.00,935.00,-2.00,-0.21,104.61%,367,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,榆林5500大卡动力煤(元/吨),856.00,867.00,-11.00,-1.27,91.50%,368,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,榆林块煤(元/吨),1028.00,1065.00,-37.00,-3.47,121.08%,369,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,延安5500大卡动力煤(元/吨),1013.00,1013.00,0.00,0.00,66.61%,370,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,延安5000大卡动力煤(元/吨),867.00,867.00,0.00,0.00,89.72%,371,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,延安配焦精煤(元/吨),1400.00,1350.00,50.00,3.70,53.34%,372,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,延安块煤(元/吨),1065.00,1065.00,0.00,0.00,73.74%,373,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,咸阳5500大卡动力煤(元/吨),912.00,926.00,-14.00,-1.51,86.89%,374,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,咸阳5000大卡动力煤(元/吨),840.00,851.00,-11.00,-1.29,93.55%,375,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,咸阳4500大卡动力煤(元/吨),796.00,796.00,0.00,0.00,154.31%,376,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,咸阳块煤(元/吨),1040.00,1057.00,-17.00,-1.61,82.46%,377,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,关中5000大卡动力煤(元/吨),798.00,798.00,0.00,0.00,82.19%,378,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,关中4500大卡动力煤(元/吨),713.00,722.00,-9.00,-1.25,120.74%,379,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-17,关中块煤(元/吨),890.00,895.00,-5.00,-0.56,104.13%,380,2021-12-17 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-10,综合指数(点),348.60,359.30,-10.70,-2.98,100.69%,381,2021-12-10 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-10,动力煤指数(点),343.40,353.80,-10.40,-2.94,98.84%,382,2021-12-10 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-10,配焦精煤指数(点),325.30,337.30,-12.00,-3.56,45.74%,383,2021-12-10 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-10,块煤指数(点),332.70,342.30,-9.60,-2.80,120.19%,384,2021-12-10 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-10,榆林指数(点),353.20,365.30,-12.10,-3.31,107.89%,385,2021-12-10 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-10,延安指数(点),339.10,342.90,-3.80,-1.11,72.66%,386,2021-12-10 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-10,咸阳指数(点),355.80,367.60,-11.80,-3.21,95.82%,387,2021-12-10 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-10,关中指数(点),317.30,324.90,-7.60,-2.34,94.90%,388,2021-12-10 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-10,榆林6000大卡动力煤(元/吨),935.00,981.00,-46.00,-4.69,107.78%,389,2021-12-10 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-10,榆林5500大卡动力煤(元/吨),867.00,886.00,-19.00,-2.14,96.60%,390,2021-12-10 00:00:00,1,0,2024-07-20 06:06:48,0,2024-07-20 06:06:48,,,
2021-12-10,榆林块煤(元/吨),1065.00,1100.00,-35.00,-3.18,131.02%,391,2021-12-10 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-10,延安5500大卡动力煤(元/吨),1013.00,1013.00,0.00,0.00,74.05%,392,2021-12-10 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-10,延安5000大卡动力煤(元/吨),867.00,873.00,-6.00,-0.69,91.39%,393,2021-12-10 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-10,延安配焦精煤(元/吨),1350.00,1400.00,-50.00,-3.57,45.79%,394,2021-12-10 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-10,延安块煤(元/吨),1065.00,1065.00,0.00,0.00,76.32%,395,2021-12-10 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-10,咸阳5500大卡动力煤(元/吨),926.00,965.00,-39.00,-4.04,92.92%,396,2021-12-10 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-10,咸阳5000大卡动力煤(元/吨),851.00,880.00,-29.00,-3.30,102.62%,397,2021-12-10 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-10,咸阳4500大卡动力煤(元/吨),796.00,796.00,0.00,0.00,154.31%,398,2021-12-10 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-10,咸阳块煤(元/吨),1057.00,1085.00,-28.00,-2.58,86.09%,399,2021-12-10 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-10,关中5000大卡动力煤(元/吨),798.00,820.00,-22.00,-2.68,82.19%,400,2021-12-10 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-10,关中4500大卡动力煤(元/吨),722.00,738.00,-16.00,-2.17,127.04%,401,2021-12-10 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-10,关中块煤(元/吨),895.00,895.00,0.00,0.00,105.28%,402,2021-12-10 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,综合指数(点),359.30,359.80,-0.50,-0.14,108.17%,403,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,动力煤指数(点),353.80,355.20,-1.40,-0.39,105.94%,404,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,配焦精煤指数(点),337.30,349.40,-12.10,-3.46,52.35%,405,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,块煤指数(点),342.30,339.30,3.00,0.88,129.42%,406,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,榆林指数(点),365.30,362.50,2.80,0.77,116.80%,407,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,延安指数(点),342.90,348.60,-5.70,-1.64,76.12%,408,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,咸阳指数(点),367.60,378.60,-11.00,-2.91,102.53%,409,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,关中指数(点),324.90,329.50,-4.60,-1.40,99.08%,410,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,榆林6000大卡动力煤(元/吨),981.00,970.00,11.00,1.13,118.49%,411,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,榆林5500大卡动力煤(元/吨),886.00,889.00,-3.00,-0.34,102.75%,412,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,榆林块煤(元/吨),1100.00,1080.00,20.00,1.85,142.83%,413,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,延安5500大卡动力煤(元/吨),1013.00,1013.00,0.00,0.00,77.41%,414,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,延安5000大卡动力煤(元/吨),873.00,892.00,-19.00,-2.13,93.57%,415,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,延安配焦精煤(元/吨),1400.00,1450.00,-50.00,-3.45,52.34%,416,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,延安块煤(元/吨),1065.00,1065.00,0.00,0.00,76.32%,417,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,咸阳5500大卡动力煤(元/吨),965.00,989.00,-24.00,-2.43,101.04%,418,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,咸阳5000大卡动力煤(元/吨),880.00,929.00,-49.00,-5.27,109.52%,419,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,咸阳4500大卡动力煤(元/吨),796.00,867.00,-71.00,-8.19,161.84%,420,2021-12-03 00:00:00,1,0,2024-07-20 06:06:51,0,2024-07-20 06:06:51,,,
2021-12-03,咸阳块煤(元/吨),1085.00,1082.00,3.00,0.28,91.02%,421,2021-12-03 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-12-03,关中5000大卡动力煤(元/吨),820.00,820.00,0.00,0.00,87.21%,422,2021-12-03 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-12-03,关中4500大卡动力煤(元/吨),738.00,747.00,-9.00,-1.20,129.91%,423,2021-12-03 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-12-03,关中块煤(元/吨),895.00,1039.00,-144.00,-13.86,105.75%,424,2021-12-03 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,综合指数(点),359.80,431.00,-71.20,-16.52,111.15%,425,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,动力煤指数(点),355.20,425.40,-70.20,-16.50,109.19%,426,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,配焦精煤指数(点),349.40,566.40,-217.00,-38.31,62.36%,427,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,块煤指数(点),339.30,350.50,-11.20,-3.20,131.29%,428,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,榆林指数(点),362.50,432.90,-70.40,-16.26,118.24%,429,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,延安指数(点),348.60,451.80,-103.20,-22.84,82.99%,430,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,咸阳指数(点),378.60,447.00,-68.40,-15.30,110.68%,431,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,关中指数(点),329.50,376.80,-47.30,-12.55,102.64%,432,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,榆林6000大卡动力煤(元/吨),970.00,1181.00,-211.00,-17.87,118.47%,433,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,榆林5500大卡动力煤(元/吨),889.00,1076.00,-187.00,-17.38,105.31%,434,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,榆林块煤(元/吨),1080.00,1133.00,-53.00,-4.68,143.79%,435,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,延安5500大卡动力煤(元/吨),1013.00,1171.00,-158.00,-13.49,81.54%,436,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,延安5000大卡动力煤(元/吨),892.00,1080.00,-188.00,-17.41,101.81%,437,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,延安配焦精煤(元/吨),1450.00,2350.00,-900.00,-38.30,62.37%,438,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,延安块煤(元/吨),1065.00,1040.00,25.00,2.40,76.91%,439,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,咸阳5500大卡动力煤(元/吨),989.00,956.00,33.00,3.45,111.32%,440,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,咸阳5000大卡动力煤(元/吨),929.00,875.00,54.00,6.17,121.19%,441,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,咸阳4500大卡动力煤(元/吨),867.00,743.00,124.00,16.69,200.00%,442,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,咸阳块煤(元/吨),1082.00,1147.00,-65.00,-5.67,90.83%,443,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,关中5000大卡动力煤(元/吨),820.00,970.00,-150.00,-15.46,88.07%,444,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,关中4500大卡动力煤(元/吨),747.00,794.00,-47.00,-5.92,134.17%,445,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-11-26,关中块煤(元/吨),1039.00,750.00,289.00,38.53,134.54%,446,2021-11-26 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-10-29,综合指数(点),431.00,380.30,50.70,13.33,162.48%,447,2021-10-29 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-10-29,动力煤指数(点),425.40,373.70,51.70,13.83,158.60%,448,2021-10-29 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-10-29,配焦精煤指数(点),566.40,506.10,60.30,11.91,179.43%,449,2021-10-29 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-10-29,榆林指数(点),432.90,389.00,43.90,11.29,171.41%,450,2021-10-29 00:00:00,1,0,2024-07-20 06:06:54,0,2024-07-20 06:06:54,,,
2021-10-29,延安指数(点),451.80,437.70,14.10,3.22,142.51%,451,2021-10-29 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-10-29,咸阳指数(点),447.00,370.80,76.20,20.55,151.12%,452,2021-10-29 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-10-29,关中指数(点),376.80,287.80,89.00,30.92,144.20%,453,2021-10-29 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-10-29,榆林6000大卡动力煤(元/吨),1181.00,1037.00,144.00,13.89,173.38%,454,2021-10-29 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-10-29,榆林5500大卡动力煤(元/吨),1076.00,974.00,102.00,10.47,159.28%,455,2021-10-29 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-10-29,延安5500大卡动力煤(元/吨),1171.00,1531.00,-360.00,-23.51,111.37%,456,2021-10-29 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-10-29,延安5000大卡动力煤(元/吨),1080.00,951.00,129.00,13.56,142.15%,457,2021-10-29 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-10-29,延安配焦精煤(元/吨),2350.00,2100.00,250.00,11.90,179.43%,458,2021-10-29 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-10-29,咸阳5500大卡动力煤(元/吨),956.00,956.00,0.00,0.00,106.03%,459,2021-10-29 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-10-29,咸阳5000大卡动力煤(元/吨),875.00,875.00,0.00,0.00,110.84%,460,2021-10-29 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-10-29,咸阳4500大卡动力煤(元/吨),743.00,743.00,0.00,0.00,168.23%,461,2021-10-29 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-10-29,咸阳块煤(元/吨),1147.00,1147.00,0.00,0.00,103.37%,462,2021-10-29 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-10-29,关中5000大卡动力煤(元/吨),970.00,719.00,251.00,34.91,134.87%,463,2021-10-29 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-10-29,关中4500大卡动力煤(元/吨),794.00,676.00,118.00,17.46,152.87%,464,2021-10-29 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-09-24,综合指数(点),380.30,367.20,13.10,3.57,143.78%,465,2021-09-24 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-09-24,动力煤指数(点),373.70,362.40,11.30,3.12,139.70%,466,2021-09-24 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-09-24,配焦精煤指数(点),506.10,506.00,0.10,0.02,162.36%,467,2021-09-24 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-09-24,块煤指数(点),350.50,327.80,22.70,6.92,169.20%,468,2021-09-24 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-09-24,榆林指数(点),389.00,373.50,15.50,4.15,152.76%,469,2021-09-24 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-09-24,延安指数(点),437.70,426.60,11.10,2.60,155.37%,470,2021-09-24 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-09-24,咸阳指数(点),370.80,358.10,12.70,3.55,129.31%,471,2021-09-24 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-09-24,关中指数(点),287.80,285.30,2.50,0.88,98.76%,472,2021-09-24 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-09-24,榆林6000大卡动力煤(元/吨),1037.00,1017.00,20.00,1.97,147.49%,473,2021-09-24 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-09-24,榆林5500大卡动力煤(元/吨),974.00,931.00,43.00,4.62,144.72%,474,2021-09-24 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-09-24,榆林块煤(元/吨),1133.00,1060.00,73.00,6.89,183.96%,475,2021-09-24 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-09-24,延安5500大卡动力煤(元/吨),1531.00,1475.00,56.00,3.80,213.73%,476,2021-09-24 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-09-24,延安5000大卡动力煤(元/吨),951.00,933.00,18.00,1.93,127.51%,477,2021-09-24 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-09-24,延安配焦精煤(元/吨),2100.00,2100.00,0.00,0.00,162.17%,478,2021-09-24 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-09-24,延安块煤(元/吨),1040.00,950.00,90.00,9.47,108.84%,479,2021-09-24 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-09-24,咸阳5500大卡动力煤(元/吨),956.00,940.00,16.00,1.70,123.89%,480,2021-09-24 00:00:00,1,0,2024-07-20 06:06:57,0,2024-07-20 06:06:57,,,
2021-09-24,咸阳5000大卡动力煤(元/吨),875.00,855.00,20.00,2.34,126.10%,481,2021-09-24 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
2021-09-24,咸阳4500大卡动力煤(元/吨),743.00,775.00,-32.00,-4.13,203.27%,482,2021-09-24 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
2021-09-24,咸阳块煤(元/吨),1147.00,1061.00,86.00,8.11,133.13%,483,2021-09-24 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
2021-09-24,关中5000大卡动力煤(元/吨),719.00,714.00,5.00,0.70,89.71%,484,2021-09-24 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
2021-09-24,关中4500大卡动力煤(元/吨),676.00,666.00,10.00,1.50,118.06%,485,2021-09-24 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
2021-09-24,关中块煤(元/吨),750.00,750.00,0.00,0.00,109.50%,486,2021-09-24 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
2021-09-03,综合指数(点),367.20,343.20,24.00,6.99,143.50%,487,2021-09-03 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
2021-09-03,动力煤指数(点),362.40,336.30,26.10,7.76,140.96%,488,2021-09-03 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
2021-09-03,配焦精煤指数(点),506.00,457.90,48.10,10.50,171.60%,489,2021-09-03 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
2021-09-03,块煤指数(点),327.80,315.50,12.30,3.90,161.82%,490,2021-09-03 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
2021-09-03,榆林指数(点),373.50,348.40,25.10,7.20,154.08%,491,2021-09-03 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
2021-09-03,延安指数(点),426.60,398.10,28.50,7.16,155.30%,492,2021-09-03 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
2021-09-03,咸阳指数(点),358.10,335.10,23.00,6.86,123.39%,493,2021-09-03 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
2021-09-03,关中指数(点),285.30,270.00,15.30,5.67,97.44%,494,2021-09-03 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
2021-09-03,榆林6000大卡动力煤(元/吨),1017.00,940.00,77.00,8.19,154.25%,495,2021-09-03 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
2021-09-03,榆林5500大卡动力煤(元/吨),931.00,854.00,77.00,9.02,144.36%,496,2021-09-03 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
2021-09-03,榆林块煤(元/吨),1060.00,1024.00,36.00,3.52,178.95%,497,2021-09-03 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
2021-09-03,延安5500大卡动力煤(元/吨),1475.00,1315.00,160.00,12.17,215.85%,498,2021-09-03 00:00:00,1,0,2024-07-20 06:07:01,0,2024-07-20 06:07:01,,,
