时间,城市,规格,生产单位,本期价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-18,南京市,"5.5mm*1500,Q235/SS400",马钢,3720.00,市场价,11,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,邯郸市,"5.5mm*1500,Q235/SS400",邯钢,3550.00,市场价,12,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,邯郸市,"2.75mm*1500,Q235/SS400",邯钢,3680.00,市场价,13,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,南京市,"2.75mm*1500,Q235/SS400",邯钢,3820.00,市场价,14,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,北京市,"5.5mm*1500,Q235/SS400",承钢,3710.00,市场价,15,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,北京市,"2.75mm*1500,Q235/SS400",承钢,3810.00,市场价,16,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,天津市,"5.5mm*1500,Q235/SS400",承钢,3570.00,市场价,17,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,天津市,"2.75mm*1500,Q235/SS400",承钢,3670.00,市场价,18,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,太原市,"5.5mm*1500,Q235/SS400",太钢,3670.00,市场价,19,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,太原市,"2.75mm*1500,Q235/SS400",太钢,3730.00,市场价,20,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,重庆市,"5.5mm*1500,Q235/SS400",攀钢,3800.00,市场价,21,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,重庆市,"2.75mm*1500,Q235/SS400",攀钢,3890.00,市场价,22,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,成都市,"5.5mm*1500,Q235/SS400",攀钢,3700.00,市场价,23,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,成都市,"2.75mm*1500,Q235/SS400",攀钢,3850.00,市场价,24,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,长沙市,"5.5mm*1500,Q235/SS400",涟钢,3700.00,市场价,25,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,长沙市,"2.75mm*1500,Q235/SS400",涟钢,3840.00,市场价,26,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,西安市,"5.5mm*1500,Q235/SS400",酒钢,3730.00,市场价,27,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,西安市,"2.75mm*1500,Q235/SS400",酒钢,3850.00,市场价,28,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,兰州市,"5.5mm*1500,Q235/SS400",酒钢,3730.00,市场价,29,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,兰州市,"2.75mm*1500,Q235/SS400",酒钢,3870.00,市场价,30,2024-07-18 00:00:00,1,0,2024-07-20 17:37:28,0,2024-07-20 17:37:28,,,
2024-07-18,济南市,"5.5mm*1500,Q235/SS400",济钢,3640.00,市场价,31,2024-07-18 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-18,济南市,"2.75mm*1500,Q235/SS400",济钢,3860.00,市场价,32,2024-07-18 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-18,武汉市,"5.5mm*1500,Q235/SS400",武钢,3650.00,市场价,33,2024-07-18 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-18,武汉市,"2.75mm*1500,Q235/SS400",武钢,3780.00,市场价,34,2024-07-18 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-18,沈阳市,"5.5mm*1500,Q235/SS400",本钢,3510.00,市场价,35,2024-07-18 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-18,沈阳市,"2.75mm*1500,Q235/SS400",本钢,3580.00,市场价,36,2024-07-18 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-18,哈尔滨市,"5.5mm*1500,Q235/SS400",通钢,3550.00,市场价,37,2024-07-18 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-18,哈尔滨市,"2.75mm*1500,Q235/SS400",通钢,3640.00,市场价,38,2024-07-18 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-18,广州市,"5.5mm*1500,Q235/SS400",柳钢,3620.00,市场价,39,2024-07-18 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-18,广州市,"2.75mm*1500,Q235/SS400",柳钢,3720.00,市场价,40,2024-07-18 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-18,佛山市,"5.5mm*1500,Q235/SS400",柳钢,3620.00,市场价,41,2024-07-18 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-18,佛山市,"2.75mm*1500,Q235/SS400",柳钢,3720.00,市场价,42,2024-07-18 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,郑州市,"5.5mm*1500,Q235/SS400",安钢,3680.00,市场价,43,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,郑州市,"2.75mm*1500,Q235/SS400",安钢,3790.00,市场价,44,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,上海市,"5.5mm*1500,Q235/SS400",鞍钢,3640.00,市场价,45,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,上海市,"2.75mm*1500,Q235/SS400",鞍钢,3740.00,市场价,46,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,鞍山市,"5.5mm*1500,Q235/SS400",鞍钢,3570.00,市场价,47,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,鞍山市,"2.75mm*1500,Q235/SS400",鞍钢,3600.00,市场价,48,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,杭州市,"5.5mm*1500,Q235/SS400",沙钢,3690.00,市场价,49,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,杭州市,"2.75mm*1500,Q235/SS400",沙钢,3800.00,市场价,50,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,福州市,"5.5mm*1500,Q235/SS400",沙钢,3700.00,市场价,51,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,福州市,"2.75mm*1500,Q235/SS400",沙钢,3800.00,市场价,52,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,南京市,"5.5mm*1500,Q235/SS400",马钢,3750.00,市场价,53,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,邯郸市,"5.5mm*1500,Q235/SS400",邯钢,3600.00,市场价,54,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,邯郸市,"2.75mm*1500,Q235/SS400",邯钢,3730.00,市场价,55,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,南京市,"2.75mm*1500,Q235/SS400",邯钢,3850.00,市场价,56,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,北京市,"5.5mm*1500,Q235/SS400",承钢,3740.00,市场价,57,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,北京市,"2.75mm*1500,Q235/SS400",承钢,3840.00,市场价,58,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,天津市,"5.5mm*1500,Q235/SS400",承钢,3590.00,市场价,59,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,天津市,"2.75mm*1500,Q235/SS400",承钢,3690.00,市场价,60,2024-07-17 00:00:00,1,0,2024-07-20 17:37:32,0,2024-07-20 17:37:32,,,
2024-07-17,太原市,"5.5mm*1500,Q235/SS400",太钢,3690.00,市场价,61,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,太原市,"2.75mm*1500,Q235/SS400",太钢,3750.00,市场价,62,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,重庆市,"5.5mm*1500,Q235/SS400",攀钢,3820.00,市场价,63,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,重庆市,"2.75mm*1500,Q235/SS400",攀钢,3910.00,市场价,64,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,成都市,"5.5mm*1500,Q235/SS400",攀钢,3740.00,市场价,65,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,成都市,"2.75mm*1500,Q235/SS400",攀钢,3890.00,市场价,66,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,长沙市,"5.5mm*1500,Q235/SS400",涟钢,3750.00,市场价,67,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,长沙市,"2.75mm*1500,Q235/SS400",涟钢,3890.00,市场价,68,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,西安市,"5.5mm*1500,Q235/SS400",酒钢,3750.00,市场价,69,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,西安市,"2.75mm*1500,Q235/SS400",酒钢,3870.00,市场价,70,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,兰州市,"5.5mm*1500,Q235/SS400",酒钢,3760.00,市场价,71,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,兰州市,"2.75mm*1500,Q235/SS400",酒钢,3900.00,市场价,72,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,济南市,"5.5mm*1500,Q235/SS400",济钢,3680.00,市场价,73,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,济南市,"2.75mm*1500,Q235/SS400",济钢,3900.00,市场价,74,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,武汉市,"5.5mm*1500,Q235/SS400",武钢,3680.00,市场价,75,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,武汉市,"2.75mm*1500,Q235/SS400",武钢,3810.00,市场价,76,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,沈阳市,"5.5mm*1500,Q235/SS400",本钢,3560.00,市场价,77,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,沈阳市,"2.75mm*1500,Q235/SS400",本钢,3630.00,市场价,78,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,哈尔滨市,"5.5mm*1500,Q235/SS400",通钢,3600.00,市场价,79,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,哈尔滨市,"2.75mm*1500,Q235/SS400",通钢,3690.00,市场价,80,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,广州市,"5.5mm*1500,Q235/SS400",柳钢,3650.00,市场价,81,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,广州市,"2.75mm*1500,Q235/SS400",柳钢,3750.00,市场价,82,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,佛山市,"5.5mm*1500,Q235/SS400",柳钢,3650.00,市场价,83,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-17,佛山市,"2.75mm*1500,Q235/SS400",柳钢,3750.00,市场价,84,2024-07-17 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-16,郑州市,"5.5mm*1500,Q235/SS400",安钢,3680.00,市场价,85,2024-07-16 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-16,郑州市,"2.75mm*1500,Q235/SS400",安钢,3790.00,市场价,86,2024-07-16 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-16,上海市,"5.5mm*1500,Q235/SS400",鞍钢,3670.00,市场价,87,2024-07-16 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-16,上海市,"2.75mm*1500,Q235/SS400",鞍钢,3770.00,市场价,88,2024-07-16 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-16,鞍山市,"5.5mm*1500,Q235/SS400",鞍钢,3570.00,市场价,89,2024-07-16 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-16,鞍山市,"2.75mm*1500,Q235/SS400",鞍钢,3600.00,市场价,90,2024-07-16 00:00:00,1,0,2024-07-20 17:37:34,0,2024-07-20 17:37:34,,,
2024-07-16,杭州市,"5.5mm*1500,Q235/SS400",沙钢,3710.00,市场价,91,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,杭州市,"2.75mm*1500,Q235/SS400",沙钢,3810.00,市场价,92,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,福州市,"5.5mm*1500,Q235/SS400",沙钢,3700.00,市场价,93,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,福州市,"2.75mm*1500,Q235/SS400",沙钢,3800.00,市场价,94,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,南京市,"5.5mm*1500,Q235/SS400",马钢,3740.00,市场价,95,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,邯郸市,"5.5mm*1500,Q235/SS400",邯钢,3600.00,市场价,96,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,邯郸市,"2.75mm*1500,Q235/SS400",邯钢,3730.00,市场价,97,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,南京市,"2.75mm*1500,Q235/SS400",邯钢,3840.00,市场价,98,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,北京市,"5.5mm*1500,Q235/SS400",承钢,3740.00,市场价,99,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,北京市,"2.75mm*1500,Q235/SS400",承钢,3840.00,市场价,100,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,天津市,"5.5mm*1500,Q235/SS400",承钢,3610.00,市场价,101,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,天津市,"2.75mm*1500,Q235/SS400",承钢,3710.00,市场价,102,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,太原市,"5.5mm*1500,Q235/SS400",太钢,3690.00,市场价,103,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,太原市,"2.75mm*1500,Q235/SS400",太钢,3750.00,市场价,104,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,重庆市,"5.5mm*1500,Q235/SS400",攀钢,3830.00,市场价,105,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,重庆市,"2.75mm*1500,Q235/SS400",攀钢,3920.00,市场价,106,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,成都市,"5.5mm*1500,Q235/SS400",攀钢,3750.00,市场价,107,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,成都市,"2.75mm*1500,Q235/SS400",攀钢,3900.00,市场价,108,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,长沙市,"5.5mm*1500,Q235/SS400",涟钢,3750.00,市场价,109,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,长沙市,"2.75mm*1500,Q235/SS400",涟钢,3890.00,市场价,110,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,西安市,"5.5mm*1500,Q235/SS400",酒钢,3750.00,市场价,111,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,西安市,"2.75mm*1500,Q235/SS400",酒钢,3870.00,市场价,112,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,兰州市,"5.5mm*1500,Q235/SS400",酒钢,3760.00,市场价,113,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,兰州市,"2.75mm*1500,Q235/SS400",酒钢,3900.00,市场价,114,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,济南市,"5.5mm*1500,Q235/SS400",济钢,3690.00,市场价,115,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,济南市,"2.75mm*1500,Q235/SS400",济钢,3910.00,市场价,116,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,武汉市,"5.5mm*1500,Q235/SS400",武钢,3670.00,市场价,117,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,武汉市,"2.75mm*1500,Q235/SS400",武钢,3800.00,市场价,118,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,沈阳市,"5.5mm*1500,Q235/SS400",本钢,3560.00,市场价,119,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,沈阳市,"2.75mm*1500,Q235/SS400",本钢,3630.00,市场价,120,2024-07-16 00:00:00,1,0,2024-07-20 17:37:37,0,2024-07-20 17:37:37,,,
2024-07-16,哈尔滨市,"5.5mm*1500,Q235/SS400",通钢,3600.00,市场价,121,2024-07-16 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-16,哈尔滨市,"2.75mm*1500,Q235/SS400",通钢,3690.00,市场价,122,2024-07-16 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-16,广州市,"5.5mm*1500,Q235/SS400",柳钢,3690.00,市场价,123,2024-07-16 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-16,广州市,"2.75mm*1500,Q235/SS400",柳钢,3790.00,市场价,124,2024-07-16 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-16,佛山市,"5.5mm*1500,Q235/SS400",柳钢,3690.00,市场价,125,2024-07-16 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-16,佛山市,"2.75mm*1500,Q235/SS400",柳钢,3790.00,市场价,126,2024-07-16 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,郑州市,"5.5mm*1500,Q235/SS400",安钢,3700.00,市场价,127,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,郑州市,"2.75mm*1500,Q235/SS400",安钢,3810.00,市场价,128,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,上海市,"5.5mm*1500,Q235/SS400",鞍钢,3680.00,市场价,129,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,上海市,"2.75mm*1500,Q235/SS400",鞍钢,3780.00,市场价,130,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,鞍山市,"5.5mm*1500,Q235/SS400",鞍钢,3570.00,市场价,131,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,鞍山市,"2.75mm*1500,Q235/SS400",鞍钢,3600.00,市场价,132,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,杭州市,"5.5mm*1500,Q235/SS400",沙钢,3710.00,市场价,133,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,杭州市,"2.75mm*1500,Q235/SS400",沙钢,3810.00,市场价,134,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,福州市,"5.5mm*1500,Q235/SS400",沙钢,3710.00,市场价,135,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,福州市,"2.75mm*1500,Q235/SS400",沙钢,3810.00,市场价,136,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,南京市,"5.5mm*1500,Q235/SS400",马钢,3740.00,市场价,137,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,邯郸市,"5.5mm*1500,Q235/SS400",邯钢,3620.00,市场价,138,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,邯郸市,"2.75mm*1500,Q235/SS400",邯钢,3750.00,市场价,139,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,南京市,"2.75mm*1500,Q235/SS400",邯钢,3840.00,市场价,140,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,北京市,"5.5mm*1500,Q235/SS400",承钢,3740.00,市场价,141,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,北京市,"2.75mm*1500,Q235/SS400",承钢,3840.00,市场价,142,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,天津市,"5.5mm*1500,Q235/SS400",承钢,3620.00,市场价,143,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,天津市,"2.75mm*1500,Q235/SS400",承钢,3720.00,市场价,144,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,太原市,"5.5mm*1500,Q235/SS400",太钢,3690.00,市场价,145,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,太原市,"2.75mm*1500,Q235/SS400",太钢,3750.00,市场价,146,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
2024-07-15,重庆市,"5.5mm*1500,Q235/SS400",攀钢,3820.00,市场价,147,2024-07-15 00:00:00,1,0,2024-07-20 17:37:40,0,2024-07-20 17:37:40,,,
