时间,交易品种,成交量(吨),成交额（元）,收盘价(元/吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-03-27,TJEA21,56000.00,1904000.00,34.00,29,2024-03-27 00:00:00,1,0,2024-07-21 05:13:45,0,2024-07-21 05:13:45,,,
2024-03-26,TJEA21,29666.00,1001228.00,33.75,30,2024-03-26 00:00:00,1,0,2024-07-21 05:13:45,0,2024-07-21 05:13:45,,,
2024-03-22,TJEA21,30022.00,998232.00,33.25,31,2024-03-22 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2024-03-21,TJEA21,30000.00,990000.00,33.00,32,2024-03-21 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2024-03-08,TJEA21,25000.00,852500.00,34.10,33,2024-03-08 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2024-03-07,TJEA21,28976.00,975912.00,33.68,34,2024-03-07 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2024-03-04,TJEA21,29112.00,986315.00,33.88,35,2024-03-04 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2024-03-01,TJEA21,29762.00,991967.00,33.33,36,2024-03-01 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2024-02-27,TJEA21,30302.00,999966.00,33.00,37,2024-02-27 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2024-02-21,TJEA21,778.00,25674.00,33.00,38,2024-02-21 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2024-01-16,TJEA21,3120.00,106080.00,34.00,39,2024-01-16 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2024-01-05,TJEA21,15000.00,502500.00,33.50,40,2024-01-05 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-12-26,TJEA21,90000.00,2970000.00,33.00,41,2023-12-26 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-12-22,TJEA21,46000.00,1549280.00,33.68,42,2023-12-22 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-12-21,TJEA21,46000.00,1549280.00,33.68,43,2023-12-21 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-12-15,TJEA21,43852.00,1455009.00,33.18,44,2023-12-15 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-12-13,TJEA21,45034.00,1520348.00,33.76,45,2023-12-13 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-12-11,TJEA21,45394.00,1520699.00,33.50,46,2023-12-11 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-12-07,TJEA21,40000.00,1352000.00,33.80,47,2023-12-07 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-12-06,TJEA21,46000.00,1518000.00,33.00,48,2023-12-06 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-12-04,TJEA21,23600.00,802400.00,34.00,49,2023-12-04 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-10-16,TJEA21,1.00,35.00,35.00,50,2023-10-16 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-08-31,TJEA21,5800.00,199520.00,34.40,51,2023-08-31 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-08-24,TJEA21,5400.00,189000.00,35.00,52,2023-08-24 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-07-25,TJEA21,5000.00,180000.00,36.00,53,2023-07-25 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-07-18,TJEA21,5000.00,176000.00,35.20,54,2023-07-18 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-07-17,TJEA21,5600.00,196000.00,35.00,55,2023-07-17 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-07-14,TJEA21,5400.00,194400.00,36.00,56,2023-07-14 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-07-04,TJEA21,2200.00,87560.00,39.80,57,2023-07-04 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-07-03,TJEA21,6450.00,250375.00,38.82,58,2023-07-03 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-06-30,TJEA21,4250.00,154275.00,36.30,59,2023-06-30 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-06-29,TJEA21,514657.00,19351103.00,37.60,60,2023-06-29 00:00:00,1,0,2024-07-21 05:13:48,0,2024-07-21 05:13:48,,,
2023-06-28,TJEA21,15413.00,584090.00,37.90,61,2023-06-28 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-06-27,TJEA21,105000.00,3850000.00,36.67,62,2023-06-27 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-06-26,TJEA21,110879.00,4127271.00,37.22,63,2023-06-26 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-06-20,TJEA21,41555.00,1531296.00,36.85,64,2023-06-20 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-06-19,TJEA21,4600.00,165600.00,36.00,65,2023-06-19 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-06-14,TJEA21,24000.00,794640.00,33.11,66,2023-06-14 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-06-09,TJEA21,167719.00,5426727.00,32.36,67,2023-06-09 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-06-06,TJEA21,24042.00,746745.00,31.06,68,2023-06-06 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-06-01,TJEA21,20419.00,642989.00,31.49,69,2023-06-01 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-05-31,TJEA21,36300.00,1154340.00,31.80,70,2023-05-31 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-05-30,TJEA21,55719.00,1750165.00,31.41,71,2023-05-30 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-05-26,TJEA21,40000.00,1280000.00,32.00,72,2023-05-26 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-05-22,TJEA21,20000.00,650000.00,32.50,73,2023-05-22 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-05-19,TJEA21,22000.00,721600.00,32.80,74,2023-05-19 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-05-18,TJEA21,310896.00,10073160.00,32.40,75,2023-05-18 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-05-16,TJEA21,86417.00,2766472.00,32.01,76,2023-05-16 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-05-15,TJEA21,30003.00,983198.00,32.77,77,2023-05-15 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-05-11,TJEA21,48800.00,1610400.00,33.00,78,2023-05-11 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-05-10,TJEA21,20000.00,660000.00,33.00,79,2023-05-10 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-05-09,TJEA21,20001.00,650033.00,32.50,80,2023-05-09 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-05-05,TJEA21,71000.00,2302000.00,32.42,81,2023-05-05 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-04-28,TJEA21,31000.00,1000060.00,32.26,82,2023-04-28 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-04-26,TJEA21,50000.00,1600000.00,32.00,83,2023-04-26 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-04-20,TJEA21,40000.00,1300000.00,32.50,84,2023-04-20 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-04-19,TJEA21,60413.00,1929885.00,31.94,85,2023-04-19 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-04-18,TJEA21,30884.00,977787.00,31.66,86,2023-04-18 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-04-14,TJEA21,51111.00,1622396.00,31.74,87,2023-04-14 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-04-12,TJEA21,20000.00,637600.00,31.88,88,2023-04-12 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-04-10,TJEA21,62422.00,2007492.00,32.16,89,2023-04-10 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-04-07,TJEA21,60000.00,1920000.00,32.00,90,2023-04-07 00:00:00,1,0,2024-07-21 05:13:50,0,2024-07-21 05:13:50,,,
2023-04-03,TJEA21,58022.00,1820730.00,31.38,91,2023-04-03 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-03-30,TJEA21,73432.00,2321920.00,31.62,92,2023-03-30 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-03-28,TJEA21,31210.00,967510.00,31.00,93,2023-03-28 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-03-27,TJEA21,60000.00,1920000.00,32.00,94,2023-03-27 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-03-22,TJEA21,70422.00,2183082.00,31.00,95,2023-03-22 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-03-20,TJEA21,389350.00,11558053.00,29.69,96,2023-03-20 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-03-17,TJEA21,749344.00,20693187.00,27.62,97,2023-03-17 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-03-16,TJEA21,8000.00,216000.00,27.00,98,2023-03-16 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-03-08,TJEA21,102558.00,3077190.00,30.00,99,2023-03-08 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-02-24,TJEA21,40000.00,1200400.00,30.01,100,2023-02-24 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-02-22,TJEA21,56422.00,1692660.00,30.00,101,2023-02-22 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-02-21,TJEA21,62000.00,1860930.00,30.02,102,2023-02-21 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-02-15,TJEA21,60000.00,1982100.00,33.04,103,2023-02-15 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-02-14,TJEA21,60428.00,1815861.00,30.05,104,2023-02-14 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-02-13,TJEA21,62400.00,1878240.00,30.10,105,2023-02-13 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-02-10,TJEA21,50000.00,1500000.00,30.00,106,2023-02-10 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-02-09,TJEA21,60000.00,1800000.00,30.00,107,2023-02-09 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-02-06,TJEA21,62000.00,1922620.00,31.01,108,2023-02-06 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-02-02,TJEA21,120000.00,3660900.00,30.51,109,2023-02-02 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-01-30,TJEA21,62400.00,1873560.00,30.03,110,2023-01-30 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-01-18,TJEA21,124422.00,4049746.00,32.55,111,2023-01-18 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-01-17,TJEA21,60000.00,1800000.00,30.00,112,2023-01-17 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-01-13,TJEA21,62422.00,1872660.00,30.00,113,2023-01-13 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-01-12,TJEA21,40000.00,1210000.00,30.25,114,2023-01-12 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-01-10,TJEA21,20500.00,615000.00,30.00,115,2023-01-10 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-01-09,TJEA21,20758.00,622740.00,30.00,116,2023-01-09 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-01-06,TJEA21,20000.00,603000.00,30.15,117,2023-01-06 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2023-01-05,TJEA21,20022.00,600660.00,30.00,118,2023-01-05 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2022-12-30,TJEA21,308822.00,9568616.00,30.98,119,2022-12-30 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2022-12-29,TJEA21,164000.00,4960000.00,30.24,120,2022-12-29 00:00:00,1,0,2024-07-21 05:13:54,0,2024-07-21 05:13:54,,,
2022-12-28,TJEA21,244000.00,7458600.00,30.57,121,2022-12-28 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-12-27,TJEA21,184800.00,5544000.00,30.00,122,2022-12-27 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-12-26,TJEA21,144842.00,4380344.00,30.24,123,2022-12-26 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-12-23,TJEA21,120000.00,3720000.00,31.00,124,2022-12-23 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-12-22,TJEA21,124844.00,3745320.00,30.00,125,2022-12-22 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-12-21,TJEA21,19634.00,622201.00,31.69,126,2022-12-21 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-12-15,TJEA21,15000.00,525000.00,35.00,127,2022-12-15 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-12-13,TJEA21,17776.00,613272.00,34.50,128,2022-12-13 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-11-09,TJEA21,16022.00,585764.00,36.56,129,2022-11-09 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-10-31,TJEA21,13634.00,507048.00,37.19,130,2022-10-31 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-10-26,TJEA21,14008.00,515074.00,36.77,131,2022-10-26 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-10-24,TJEA21,14000.00,518000.00,37.00,132,2022-10-24 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-10-18,TJEA21,14034.00,516451.00,36.80,133,2022-10-18 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-10-13,TJEA21,10000.00,360000.00,36.00,134,2022-10-13 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-10-12,TJEA21,13332.00,496617.00,37.25,135,2022-10-12 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-09-29,TJEA21,12622.00,468402.00,37.11,136,2022-09-29 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-09-23,TJEA21,22550.00,845625.00,37.50,137,2022-09-23 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-09-19,TJEA21,12000.00,438000.00,36.50,138,2022-09-19 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-09-16,TJEA21,12906.00,464616.00,36.00,139,2022-09-16 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-08-17,TJEA21,7040.00,246400.00,35.00,140,2022-08-17 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-08-16,TJEA21,6800.00,244800.00,36.00,141,2022-08-16 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-08-09,TJEA21,13312.00,492544.00,37.00,142,2022-08-09 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-08-08,TJEA21,6607.00,255792.00,38.72,143,2022-08-08 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-08-03,TJEA21,12389.00,480693.00,38.80,144,2022-08-03 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-08-02,TJEA21,88576.00,3454464.00,39.00,145,2022-08-02 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-08-01,TJEA21,113770.00,4387398.00,38.56,146,2022-08-01 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-07-29,TJEA21,15350.00,587905.00,38.30,147,2022-07-29 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-07-28,TJEA21,186216.00,7273992.00,39.06,148,2022-07-28 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-07-27,TJEA21,182776.00,7176592.00,39.26,149,2022-07-27 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-07-26,TJEA21,143896.00,5613080.00,39.01,150,2022-07-26 00:00:00,1,0,2024-07-21 05:13:56,0,2024-07-21 05:13:56,,,
2022-07-25,TJEA21,153308.00,5872704.00,38.31,151,2022-07-25 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-07-22,TJEA21,91000.00,3533800.00,38.83,152,2022-07-22 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-07-21,TJEA21,70948.00,2718998.00,38.32,153,2022-07-21 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-07-19,TJEA21,1500.00,57450.00,38.30,154,2022-07-19 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-07-18,TJEA21,12000.00,462000.00,38.50,155,2022-07-18 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-07-15,TJEA21,2867.00,110380.00,38.50,156,2022-07-15 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-07-14,TJEA21,8595500.00,17806322.00,38.81,157,2022-07-14 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-07-13,TJEA21,497529.00,17806322.00,35.79,158,2022-07-13 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-07-12,TJEA21,53000.00,1868000.00,35.25,159,2022-07-12 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-07-11,TJEA21,24000.00,769260.00,32.05,160,2022-07-11 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-07-08,TJEA21,17000.00,553980.00,32.59,161,2022-07-08 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-07-07,TJEA21,11000.00,362950.00,33.00,162,2022-07-07 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-07-06,TJEA21,2000.00,65120.00,32.56,163,2022-07-06 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-06-30,TJEA21,73000.00,2160800.00,29.60,164,2022-06-30 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-06-29,TJEA21,12802.00,373373.00,29.17,165,2022-06-29 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-06-28,TJEA21,16000.00,470360.00,29.40,166,2022-06-28 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-06-27,TJEA21,13550.00,409237.00,30.20,167,2022-06-27 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-06-24,TJEA21,8000.00,234660.00,29.33,168,2022-06-24 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-06-23,TJEA21,13642.00,402180.00,29.48,169,2022-06-23 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-06-21,TJEA21,2000.00,58000.00,29.00,170,2022-06-21 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-06-16,TJEA21,4050.00,121500.00,30.00,171,2022-06-16 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-03-16,TJEA21,6000.00,168000.00,28.00,172,2022-03-16 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-03-10,TJEA21,7168.00,195471.00,27.27,173,2022-03-10 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-01-18,TJEA21,8100.00,218700.00,27.00,174,2022-01-18 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-01-17,TJEA21,8000.00,213200.00,26.65,175,2022-01-17 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2022-01-12,TJEA21,4050.00,103275.00,25.50,176,2022-01-12 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
2021-11-01,TJEA21,1000.00,28000.00,28.00,177,2021-11-01 00:00:00,1,0,2024-07-21 05:13:59,0,2024-07-21 05:13:59,,,
