时间,国别(地区),当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-12,蒙古,3647.80,-1.12,158524.10,261.70,12189.90,30,2023-12-31 00:00:00,1,0,2024-07-20 14:23:56,0,2024-07-20 14:23:56,,,
2023-12,越南,68200.80,106.67,189478.60,19403.40,55369.20,31,2023-12-31 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-11,阿曼,32499.90,100.00,32499.90,3087.50,3087.50,32,2023-11-30 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-11,澳大利亚,89741.00,10.76,170764.00,14231.70,26242.80,33,2023-11-30 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-11,俄罗斯,1507622.20,15.29,16014022.50,216779.30,2799515.80,34,2023-11-30 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-11,韩国,0.00,-99.99,0.00,0.10,0.10,35,2023-11-30 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-11,吉尔吉斯斯坦,245.40,64.24,3018.40,11.00,189.20,36,2023-11-30 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-11,老挝,3940.70,-27.45,79938.30,374.30,7964.20,37,2023-11-30 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-11,蒙古,3689.00,-80.05,154876.30,272.30,11928.20,38,2023-11-30 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-11,越南,33000.00,-22.35,121277.80,7794.40,35965.80,39,2023-11-30 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-10,俄罗斯,1307719.40,33.23,14506400.30,190553.00,2582736.50,40,2023-10-31 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-10,吉尔吉斯斯坦,149.40,737.56,2773.00,6.70,178.20,41,2023-10-31 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-10,老挝,5431.80,94.53,75997.60,502.30,7589.90,42,2023-10-31 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-10,蒙古,18493.80,245.97,151187.30,1389.70,11655.80,43,2023-10-31 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-10,越南,42500.00,-7.16,88277.80,15503.80,28171.40,44,2023-10-31 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-09,澳大利亚,81023.00,###########,81023.00,12011.10,12011.10,45,2023-09-30 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-09,俄罗斯,981567.90,-30.34,13198681.00,133459.80,2392183.50,46,2023-09-30 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-09,老挝,2792.30,-29.53,70565.80,272.20,7087.50,47,2023-09-30 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-09,蒙古,5345.50,-49.46,132693.50,394.80,10266.10,48,2023-09-30 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-09,莫桑比克,0.00,100.00,0.00,0.10,0.10,49,2023-09-30 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-09,越南,45777.80,-28.47,45777.80,12667.60,12667.60,50,2023-09-30 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-08,俄罗斯,1409176.70,17.57,12217113.10,190507.60,2258723.70,51,2023-08-31 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-08,吉尔吉斯斯坦,17.80,-85.79,2623.60,1.00,171.40,52,2023-08-31 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-08,老挝,3962.60,-28.51,67773.50,382.90,6815.40,53,2023-08-31 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-08,蒙古,10576.20,8.60,127348.00,980.40,9871.30,54,2023-08-31 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-07,俄罗斯,1198560.60,-42.99,10807936.40,166319.20,2068216.10,55,2023-07-31 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-07,老挝,5542.60,124.66,63810.90,528.30,6432.50,56,2023-07-31 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-07,蒙古,9738.90,328.36,116771.80,682.10,8890.90,57,2023-07-31 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-06,俄罗斯,2102190.50,43.87,9609375.80,320091.20,1901896.90,58,2023-06-30 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-06,吉尔吉斯斯坦,125.60,-44.99,2605.70,7.50,170.40,59,2023-06-30 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-06,老挝,2467.10,-60.42,58268.30,234.40,5904.20,60,2023-06-30 00:00:00,1,0,2024-07-20 14:23:59,0,2024-07-20 14:23:59,,,
2023-06,蒙古,2273.60,-73.03,107032.90,169.20,8208.80,61,2023-06-30 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-06,英国,5.00,25.00,9.00,12.20,19.40,62,2023-06-30 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-05,俄罗斯,1461217.40,16.13,7507185.40,270862.40,1581805.70,63,2023-05-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-05,吉尔吉斯斯坦,228.30,-85.94,2480.10,13.70,162.90,64,2023-05-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-05,老挝,6233.50,-65.65,55801.10,630.80,5669.80,65,2023-05-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-05,蒙古,8428.90,-73.08,104759.30,654.70,8039.50,66,2023-05-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-05,坦桑尼亚,0.00,-99.81,0.00,0.10,0.10,67,2023-05-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-04,俄罗斯,1258303.50,-30.15,6045968.00,256115.40,1310943.30,68,2023-04-30 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-04,吉尔吉斯斯坦,1624.30,538.54,2251.80,111.80,149.20,69,2023-04-30 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-04,老挝,18149.10,7.58,49567.60,1854.40,5039.00,70,2023-04-30 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-04,美国,0.10,4600.00,0.10,0.00,0.00,71,2023-04-30 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-04,蒙古,31305.10,-16.69,96330.50,2415.10,7384.80,72,2023-04-30 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-03,俄罗斯,1801506.20,11.49,4787664.60,392644.30,1054827.90,73,2023-03-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-03,吉尔吉斯斯坦,254.40,234.62,627.50,15.30,37.40,74,2023-03-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-03,老挝,16869.60,126.51,31418.60,1708.50,3184.60,75,2023-03-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-03,蒙古,37574.60,41.62,65025.40,2878.40,4969.70,76,2023-03-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-02,俄罗斯,1615818.50,17.91,2986158.40,359712.60,662183.60,77,2023-02-28 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-02,吉尔吉斯斯坦,76.00,-74.42,373.20,4.60,22.10,78,2023-02-28 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-02,老挝,7447.50,4.87,14548.90,769.10,1476.10,79,2023-02-28 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-02,蒙古,26532.10,2788.00,27450.80,2018.10,2091.40,80,2023-02-28 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-01,俄罗斯,1370339.90,42.06,1370339.90,302471.00,302471.00,81,2023-01-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-01,吉尔吉斯斯坦,297.10,-1.03,297.10,17.60,17.60,82,2023-01-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-01,老挝,7101.40,-16.83,7101.40,707.10,707.10,83,2023-01-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-01,美国,0.00,-99.98,0.00,0.00,0.00,84,2023-01-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-01,蒙古,918.70,-89.16,918.70,73.30,73.30,85,2023-01-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-01,秘鲁,0.00,-100.00,0.00,0.40,0.40,86,2023-01-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2023-01,英国,4.00,100.00,4.00,7.20,7.20,87,2023-01-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2022-12,俄罗斯,964596.20,31.08,10426904.00,211425.10,2220228.40,88,2022-12-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2022-12,吉尔吉斯斯坦,300.20,100.11,1163.70,18.00,84.80,89,2022-12-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2022-12,老挝,8538.70,-30.85,66413.10,832.80,7880.40,90,2022-12-31 00:00:00,1,0,2024-07-20 14:24:02,0,2024-07-20 14:24:02,,,
2022-12,越南,64002.00,416.15,105617.00,24167.00,41661.00,91,2022-12-31 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-11,俄罗斯,735868.30,3.18,9462307.80,160395.50,2008803.20,92,2022-11-30 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-11,吉尔吉斯斯坦,150.00,-8.66,863.50,9.90,66.80,93,2022-11-30 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-11,老挝,12347.30,431.29,57874.40,1206.50,7047.60,94,2022-11-30 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-11,越南,12400.00,-54.42,41615.00,4268.30,17494.00,95,2022-11-30 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-10,俄罗斯,713217.40,-7.01,8726439.60,144065.10,1848407.70,96,2022-10-31 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-10,吉尔吉斯斯坦,164.30,-27.65,713.50,13.00,56.90,97,2022-10-31 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-10,老挝,2324.00,-59.65,45527.10,230.60,5841.10,98,2022-10-31 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-09,俄罗斯,766974.60,-39.53,8013222.20,129619.30,1704342.70,99,2022-09-30 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-09,吉尔吉斯斯坦,227.00,32.58,549.20,13.60,43.90,100,2022-09-30 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-09,老挝,5760.20,265.71,43203.10,589.30,5610.50,101,2022-09-30 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-09,秘鲁,34804.00,-6.83,213358.10,16540.90,51538.80,102,2022-09-30 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-09,越南,27205.00,1253.48,29215.00,13084.20,13225.70,103,2022-09-30 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-08,俄罗斯,1268304.30,-21.80,7246247.60,244373.60,1574723.40,104,2022-08-31 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-08,吉尔吉斯斯坦,171.30,264.36,322.20,9.80,30.20,105,2022-08-31 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-08,老挝,1575.10,1892.26,37442.90,163.50,5021.30,106,2022-08-31 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-08,蒙古,8474.90,-66.83,125255.10,788.90,9956.10,107,2022-08-31 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-08,英国,2.00,0.00,10.00,3.80,13.00,108,2022-08-31 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-08,越南,2010.00,-39.15,2010.00,141.60,141.60,109,2022-08-31 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-07,俄罗斯,1621773.60,30.75,5977943.30,357812.50,1330349.80,110,2022-07-31 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-07,老挝,79.10,-99.76,35867.80,9.50,4857.80,111,2022-07-31 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-07,蒙古,25548.80,-27.08,116780.20,1986.50,9167.20,112,2022-07-31 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-07,英国,2.00,-66.67,8.00,3.70,9.30,113,2022-07-31 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-06,俄罗斯,1240407.70,39.26,4356169.70,290562.90,972537.20,114,2022-06-30 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-06,吉尔吉斯斯坦,47.00,-54.79,151.00,3.80,20.40,115,2022-06-30 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-06,老挝,33146.50,1847.23,35788.80,4647.50,4848.30,116,2022-06-30 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-06,蒙古,35035.80,222.41,91231.50,2705.40,7180.70,117,2022-06-30 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-06,秘鲁,37357.00,###########,178554.10,8108.20,34997.80,118,2022-06-30 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-05,俄罗斯,890717.60,85.96,3115761.90,223832.70,681974.40,119,2022-05-31 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-05,老挝,1702.20,398.24,2642.30,118.10,200.70,120,2022-05-31 00:00:00,1,0,2024-07-20 14:24:05,0,2024-07-20 14:24:05,,,
2022-05,美国,13.10,100.17,13.10,5.60,5.60,121,2022-05-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-05,蒙古,10866.90,4.22,56195.60,843.30,4475.30,122,2022-05-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-05,秘鲁,0.00,-100.00,141197.10,0.60,26889.70,123,2022-05-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-04,俄罗斯,478987.90,-32.42,2225044.30,86106.50,458141.70,124,2022-04-30 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-04,吉尔吉斯斯坦,104.00,100.00,104.00,16.60,16.60,125,2022-04-30 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-04,老挝,341.70,-42.91,940.00,18.80,82.60,126,2022-04-30 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-04,蒙古,10427.10,-42.12,45328.70,836.70,3632.00,127,2022-04-30 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-04,秘鲁,103841.10,177.98,141197.10,19154.80,26889.10,128,2022-04-30 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-04,伊朗,1463.10,4.74,4220.40,293.50,846.60,129,2022-04-30 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-03,俄罗斯,708735.10,37.29,1746056.40,154987.60,372035.20,130,2022-03-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-03,蒙古,18014.60,72.65,34901.60,1477.40,2795.30,131,2022-03-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-03,英国,6.00,200.05,6.00,5.60,5.60,132,2022-03-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-02,俄罗斯,516222.80,-0.94,1037321.40,101285.30,217047.60,133,2022-02-28 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-02,蒙古,10434.30,61.70,16887.00,846.30,1317.90,134,2022-02-28 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-02,伊朗,1396.90,2.68,2757.30,280.20,553.10,135,2022-02-28 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-01,俄罗斯,521098.60,19.55,521098.60,115762.30,115762.30,136,2022-01-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-01,老挝,598.40,328.50,598.40,63.80,63.80,137,2022-01-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-01,蒙古,6452.70,47.63,6452.70,471.60,471.60,138,2022-01-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-01,秘鲁,37356.00,-44.30,37356.00,7734.30,7734.30,139,2022-01-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-01,南非,117343.00,18.53,117343.00,15034.10,15034.10,140,2022-01-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2022-01,伊朗,1360.40,-96.63,1360.40,272.90,272.90,141,2022-01-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2021-12,俄罗斯,435884.20,-59.36,8917697.00,97715.90,1298371.60,142,2021-12-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2021-12,美国,6.50,0.00,13.10,4.60,8.80,143,2021-12-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2021-12,蒙古,4370.90,-42.57,45508.40,326.70,3414.10,144,2021-12-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2021-12,秘鲁,67064.50,76.00,173412.10,16776.60,31366.40,145,2021-12-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2021-12,英国,2.00,0.00,2.00,4.10,4.10,146,2021-12-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2021-11,俄罗斯,1072607.40,62.73,8481812.80,228883.10,1200655.80,147,2021-11-30 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2021-11,蒙古,7610.40,-29.68,41137.50,605.00,3087.40,148,2021-11-30 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2021-11,秘鲁,38105.40,14.36,106347.60,6171.80,14589.80,149,2021-11-30 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2021-10,俄罗斯,659123.50,-11.30,7409205.30,121164.80,971772.70,150,2021-10-31 00:00:00,1,0,2024-07-20 14:24:09,0,2024-07-20 14:24:09,,,
2021-10,老挝,139.70,464.01,526.50,15.50,46.00,151,2021-10-31 00:00:00,1,0,2024-07-20 14:24:13,0,2024-07-20 14:24:13,,,
2021-10,蒙古,10821.70,124.54,33527.10,935.00,2482.40,152,2021-10-31 00:00:00,1,0,2024-07-20 14:24:13,0,2024-07-20 14:24:13,,,
2021-10,南非,99000.00,###########,99000.00,9732.00,9732.00,153,2021-10-31 00:00:00,1,0,2024-07-20 14:24:13,0,2024-07-20 14:24:13,,,
2021-09,俄罗斯,743114.60,-21.73,6750081.80,125563.50,850607.90,154,2021-09-30 00:00:00,1,0,2024-07-20 14:24:13,0,2024-07-20 14:24:13,,,
2021-09,蒙古,4819.50,-69.79,22705.40,334.60,1547.40,155,2021-09-30 00:00:00,1,0,2024-07-20 14:24:13,0,2024-07-20 14:24:13,,,
2021-09,越南,3303.30,61945.45,3303.30,416.60,416.60,156,2021-09-30 00:00:00,1,0,2024-07-20 14:24:13,0,2024-07-20 14:24:13,,,
2021-08,俄罗斯,949460.00,25.63,6006967.20,132007.50,725044.40,157,2021-08-31 00:00:00,1,0,2024-07-20 14:24:13,0,2024-07-20 14:24:13,,,
2021-08,蒙古,15954.80,819.00,17885.90,1084.10,1212.80,158,2021-08-31 00:00:00,1,0,2024-07-20 14:24:13,0,2024-07-20 14:24:13,,,
2021-07,俄罗斯,755769.10,-8.56,5057507.30,103690.30,593036.90,159,2021-07-31 00:00:00,1,0,2024-07-20 14:24:13,0,2024-07-20 14:24:13,,,
2021-07,蒙古,1736.10,790.08,1931.20,115.90,128.70,160,2021-07-31 00:00:00,1,0,2024-07-20 14:24:13,0,2024-07-20 14:24:13,,,
2021-07,秘鲁,33321.80,-4.58,68242.30,4124.80,8418.00,161,2021-07-31 00:00:00,1,0,2024-07-20 14:24:13,0,2024-07-20 14:24:13,,,
