时间,产品名称,港口,原产地,发热量,硫份,灰份,挥发份,粘结指数,价格(元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-16,动力煤3#,镇江港,中国北方,4500.00,,,,,775.00,0.00,平仓价,1,2024-07-16 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-16,动力煤2#,镇江港,中国北方,5000.00,,,,,860.00,0.00,平仓价,2,2024-07-16 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-16,动力煤1#,镇江港,中国北方,5500.00,,,,,975.00,0.00,平仓价,3,2024-07-16 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-15,动力煤3#,镇江港,中国北方,4500.00,,,,,775.00,0.00,平仓价,4,2024-07-15 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-15,动力煤2#,镇江港,中国北方,5000.00,,,,,860.00,0.00,平仓价,5,2024-07-15 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-15,动力煤1#,镇江港,中国北方,5500.00,,,,,975.00,0.00,平仓价,6,2024-07-15 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-12,动力煤3#,镇江港,中国北方,4500.00,,,,,775.00,0.00,平仓价,7,2024-07-12 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-12,动力煤2#,镇江港,中国北方,5000.00,,,,,860.00,0.00,平仓价,8,2024-07-12 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-12,动力煤1#,镇江港,中国北方,5500.00,,,,,975.00,0.00,平仓价,9,2024-07-12 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-11,动力煤3#,镇江港,中国北方,4500.00,,,,,775.00,0.00,平仓价,10,2024-07-11 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-11,动力煤2#,镇江港,中国北方,5000.00,,,,,860.00,0.00,平仓价,11,2024-07-11 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-11,动力煤1#,镇江港,中国北方,5500.00,,,,,975.00,0.00,平仓价,12,2024-07-11 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-10,动力煤3#,镇江港,中国北方,4500.00,,,,,775.00,5.00,平仓价,13,2024-07-10 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-10,动力煤2#,镇江港,中国北方,5000.00,,,,,860.00,5.00,平仓价,14,2024-07-10 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-10,动力煤1#,镇江港,中国北方,5500.00,,,,,975.00,5.00,平仓价,15,2024-07-10 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-09,动力煤3#,镇江港,中国北方,4500.00,,,,,770.00,0.00,平仓价,16,2024-07-09 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-09,动力煤2#,镇江港,中国北方,5000.00,,,,,855.00,0.00,平仓价,17,2024-07-09 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-09,动力煤1#,镇江港,中国北方,5500.00,,,,,970.00,0.00,平仓价,18,2024-07-09 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-08,动力煤3#,镇江港,中国北方,4500.00,,,,,770.00,0.00,平仓价,19,2024-07-08 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-08,动力煤2#,镇江港,中国北方,5000.00,,,,,855.00,0.00,平仓价,20,2024-07-08 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-08,动力煤1#,镇江港,中国北方,5500.00,,,,,970.00,0.00,平仓价,21,2024-07-08 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-05,动力煤3#,镇江港,中国北方,4500.00,,,,,770.00,0.00,平仓价,22,2024-07-05 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-05,动力煤2#,镇江港,中国北方,5000.00,,,,,855.00,0.00,平仓价,23,2024-07-05 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-05,动力煤1#,镇江港,中国北方,5500.00,,,,,970.00,0.00,平仓价,24,2024-07-05 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-04,动力煤3#,镇江港,中国北方,4500.00,,,,,770.00,-5.00,平仓价,25,2024-07-04 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-04,动力煤2#,镇江港,中国北方,5000.00,,,,,855.00,-5.00,平仓价,26,2024-07-04 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-04,动力煤1#,镇江港,中国北方,5500.00,,,,,970.00,-5.00,平仓价,27,2024-07-04 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-03,动力煤3#,镇江港,中国北方,4500.00,,,,,775.00,-5.00,平仓价,28,2024-07-03 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-03,动力煤2#,镇江港,中国北方,5000.00,,,,,860.00,-5.00,平仓价,29,2024-07-03 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
2024-07-03,动力煤1#,镇江港,中国北方,5500.00,,,,,975.00,-5.00,平仓价,30,2024-07-03 00:00:00,1,0,2024-07-17 03:55:53,0,2024-07-17 03:55:53,,,
