时间,产品名称,到岸港口,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-15,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,850.00,0.00,场地价,18,2024-07-15 00:00:00,1,0,2024-07-17 10:40:41,0,2024-07-17 10:40:41,,,
2024-07-15,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,735.00,0.00,场地价,19,2024-07-15 00:00:00,1,0,2024-07-17 10:40:41,0,2024-07-17 10:40:41,,,
2024-07-15,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,545.00,0.00,场地价,20,2024-07-15 00:00:00,1,0,2024-07-17 10:40:41,0,2024-07-17 10:40:41,,,
2024-07-15,气煤,天津港,8.00,38.50,0.80,65.00,,1740.00,0.00,场地价,21,2024-07-15 00:00:00,1,0,2024-07-17 10:40:41,0,2024-07-17 10:40:41,,,
2024-07-12,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,850.00,0.00,场地价,22,2024-07-12 00:00:00,1,0,2024-07-17 10:40:41,0,2024-07-17 10:40:41,,,
2024-07-12,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,735.00,0.00,场地价,23,2024-07-12 00:00:00,1,0,2024-07-17 10:40:41,0,2024-07-17 10:40:41,,,
2024-07-12,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,545.00,0.00,场地价,24,2024-07-12 00:00:00,1,0,2024-07-17 10:40:41,0,2024-07-17 10:40:41,,,
2024-07-12,气煤,天津港,8.00,38.50,0.80,65.00,,1740.00,0.00,场地价,25,2024-07-12 00:00:00,1,0,2024-07-17 10:40:41,0,2024-07-17 10:40:41,,,
2024-07-12,印尼煤3#,广州港,,,,,3800.00,585.00,0.00,场地价,26,2024-07-12 00:00:00,1,0,2024-07-17 10:40:41,0,2024-07-17 10:40:41,,,
2024-07-12,印尼煤2#,广州港,,,,,4500.00,735.00,0.00,场地价,27,2024-07-12 00:00:00,1,0,2024-07-17 10:40:41,0,2024-07-17 10:40:41,,,
2024-07-12,印尼煤1#,广州港,,,,,4800.00,780.00,0.00,场地价,28,2024-07-12 00:00:00,1,0,2024-07-17 10:40:41,0,2024-07-17 10:40:41,,,
2024-07-11,印尼煤3#,广州港,,,,,3800.00,585.00,0.00,场地价,29,2024-07-11 00:00:00,1,0,2024-07-17 10:40:41,0,2024-07-17 10:40:41,,,
2024-07-11,印尼煤2#,广州港,,,,,4500.00,735.00,0.00,场地价,30,2024-07-11 00:00:00,1,0,2024-07-17 10:40:41,0,2024-07-17 10:40:41,,,
2024-07-11,印尼煤1#,广州港,,,,,4800.00,780.00,0.00,场地价,31,2024-07-11 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-11,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,850.00,5.00,场地价,32,2024-07-11 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-11,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,735.00,5.00,场地价,33,2024-07-11 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-11,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,545.00,5.00,场地价,34,2024-07-11 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-11,气煤,天津港,8.00,38.50,0.80,65.00,,1740.00,0.00,场地价,35,2024-07-11 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-10,印尼煤3#,广州港,,,,,3800.00,585.00,5.00,场地价,36,2024-07-10 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-10,印尼煤2#,广州港,,,,,4500.00,735.00,5.00,场地价,37,2024-07-10 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-10,印尼煤1#,广州港,,,,,4800.00,780.00,5.00,场地价,38,2024-07-10 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-10,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,845.00,0.00,场地价,39,2024-07-10 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-10,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,730.00,0.00,场地价,40,2024-07-10 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-10,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,540.00,0.00,场地价,41,2024-07-10 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-10,气煤,天津港,8.00,38.50,0.80,65.00,,1740.00,0.00,场地价,42,2024-07-10 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-09,印尼煤3#,广州港,,,,,3800.00,580.00,5.00,场地价,43,2024-07-09 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-09,印尼煤2#,广州港,,,,,4500.00,730.00,5.00,场地价,44,2024-07-09 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-09,印尼煤1#,广州港,,,,,4800.00,775.00,5.00,场地价,45,2024-07-09 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-09,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,845.00,0.00,场地价,46,2024-07-09 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-09,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,730.00,0.00,场地价,47,2024-07-09 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-09,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,540.00,0.00,场地价,48,2024-07-09 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-09,气煤,天津港,8.00,38.50,0.80,65.00,,1740.00,0.00,场地价,49,2024-07-09 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-08,印尼煤3#,广州港,,,,,3800.00,575.00,0.00,场地价,50,2024-07-08 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-08,印尼煤2#,广州港,,,,,4500.00,725.00,0.00,场地价,51,2024-07-08 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-08,印尼煤1#,广州港,,,,,4800.00,770.00,0.00,场地价,52,2024-07-08 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-08,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,845.00,0.00,场地价,53,2024-07-08 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-08,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,730.00,0.00,场地价,54,2024-07-08 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-08,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,540.00,0.00,场地价,55,2024-07-08 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-08,气煤,天津港,8.00,38.50,0.80,65.00,,1740.00,0.00,场地价,56,2024-07-08 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-05,印尼煤3#,广州港,,,,,3800.00,575.00,0.00,场地价,57,2024-07-05 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-05,印尼煤2#,广州港,,,,,4500.00,725.00,0.00,场地价,58,2024-07-05 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-05,印尼煤1#,广州港,,,,,4800.00,770.00,0.00,场地价,59,2024-07-05 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-05,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,845.00,0.00,场地价,60,2024-07-05 00:00:00,1,0,2024-07-17 10:40:44,0,2024-07-17 10:40:44,,,
2024-07-05,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,730.00,0.00,场地价,61,2024-07-05 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-05,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,540.00,0.00,场地价,62,2024-07-05 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-05,气煤,天津港,8.00,38.50,0.80,65.00,,1740.00,10.00,场地价,63,2024-07-05 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-04,印尼煤3#,广州港,,,,,3800.00,575.00,0.00,场地价,64,2024-07-04 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-04,印尼煤2#,广州港,,,,,4500.00,725.00,0.00,场地价,65,2024-07-04 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-04,印尼煤1#,广州港,,,,,4800.00,770.00,0.00,场地价,66,2024-07-04 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-04,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,845.00,0.00,场地价,67,2024-07-04 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-04,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,730.00,0.00,场地价,68,2024-07-04 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-04,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,540.00,0.00,场地价,69,2024-07-04 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-04,气煤,天津港,8.00,38.50,0.80,65.00,,1730.00,0.00,场地价,70,2024-07-04 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-03,印尼煤3#,广州港,,,,,3800.00,575.00,0.00,场地价,71,2024-07-03 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-03,印尼煤2#,广州港,,,,,4500.00,725.00,0.00,场地价,72,2024-07-03 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-03,印尼煤1#,广州港,,,,,4800.00,770.00,0.00,场地价,73,2024-07-03 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-03,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,845.00,0.00,场地价,74,2024-07-03 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-03,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,730.00,0.00,场地价,75,2024-07-03 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-03,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,540.00,0.00,场地价,76,2024-07-03 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-03,气煤,天津港,8.00,38.50,0.80,65.00,,1730.00,0.00,场地价,77,2024-07-03 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-02,印尼煤3#,广州港,,,,,3800.00,575.00,-10.00,场地价,78,2024-07-02 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-02,印尼煤2#,广州港,,,,,4500.00,725.00,-5.00,场地价,79,2024-07-02 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-02,印尼煤1#,广州港,,,,,4800.00,770.00,-5.00,场地价,80,2024-07-02 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-02,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,845.00,0.00,场地价,81,2024-07-02 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-02,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,730.00,-5.00,场地价,82,2024-07-02 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-02,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,540.00,-5.00,场地价,83,2024-07-02 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-02,气煤,天津港,8.00,38.50,0.80,65.00,,1730.00,0.00,场地价,84,2024-07-02 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-01,印尼煤3#,广州港,,,,,3800.00,585.00,0.00,场地价,85,2024-07-01 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-01,印尼煤2#,广州港,,,,,4500.00,730.00,0.00,场地价,86,2024-07-01 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-01,印尼煤1#,广州港,,,,,4800.00,775.00,0.00,场地价,87,2024-07-01 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-01,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,845.00,0.00,场地价,88,2024-07-01 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-01,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,735.00,0.00,场地价,89,2024-07-01 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-01,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,545.00,0.00,场地价,90,2024-07-01 00:00:00,1,0,2024-07-17 10:40:47,0,2024-07-17 10:40:47,,,
2024-07-01,气煤,天津港,8.00,38.50,0.80,65.00,,1730.00,0.00,场地价,91,2024-07-01 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-28,印尼煤3#,广州港,,,,,3800.00,585.00,0.00,场地价,92,2024-06-28 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-28,印尼煤2#,广州港,,,,,4500.00,730.00,0.00,场地价,93,2024-06-28 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-28,印尼煤1#,广州港,,,,,4800.00,775.00,0.00,场地价,94,2024-06-28 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-28,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,845.00,-5.00,场地价,95,2024-06-28 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-28,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,735.00,-5.00,场地价,96,2024-06-28 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-28,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,545.00,-5.00,场地价,97,2024-06-28 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-28,气煤,天津港,8.00,38.50,0.80,65.00,,1730.00,-45.00,场地价,98,2024-06-28 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-27,印尼煤3#,广州港,,,,,3800.00,585.00,0.00,场地价,99,2024-06-27 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-27,印尼煤2#,广州港,,,,,4500.00,730.00,0.00,场地价,100,2024-06-27 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-27,印尼煤1#,广州港,,,,,4800.00,775.00,0.00,场地价,101,2024-06-27 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-27,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,850.00,0.00,场地价,102,2024-06-27 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-27,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,740.00,0.00,场地价,103,2024-06-27 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-27,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,550.00,0.00,场地价,104,2024-06-27 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-27,气煤,天津港,8.00,38.50,0.80,65.00,,1775.00,0.00,场地价,105,2024-06-27 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-26,印尼煤3#,广州港,,,,,3800.00,585.00,-5.00,场地价,106,2024-06-26 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-26,印尼煤2#,广州港,,,,,4500.00,730.00,-5.00,场地价,107,2024-06-26 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-26,印尼煤1#,广州港,,,,,4800.00,775.00,-5.00,场地价,108,2024-06-26 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-26,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,850.00,-5.00,场地价,109,2024-06-26 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-26,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,740.00,-5.00,场地价,110,2024-06-26 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-26,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,550.00,-5.00,场地价,111,2024-06-26 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-26,气煤,天津港,8.00,38.50,0.80,65.00,,1775.00,-10.00,场地价,112,2024-06-26 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-25,印尼煤3#,广州港,,,,,3800.00,590.00,-5.00,场地价,113,2024-06-25 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-25,印尼煤2#,广州港,,,,,4500.00,735.00,-5.00,场地价,114,2024-06-25 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-25,印尼煤1#,广州港,,,,,4800.00,780.00,-5.00,场地价,115,2024-06-25 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-25,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,855.00,0.00,场地价,116,2024-06-25 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-25,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,745.00,0.00,场地价,117,2024-06-25 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-25,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,555.00,0.00,场地价,118,2024-06-25 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-25,气煤,天津港,8.00,38.50,0.80,65.00,,1785.00,0.00,场地价,119,2024-06-25 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-24,印尼煤3#,广州港,,,,,3800.00,595.00,0.00,场地价,120,2024-06-24 00:00:00,1,0,2024-07-17 10:40:51,0,2024-07-17 10:40:51,,,
2024-06-24,印尼煤2#,广州港,,,,,4500.00,740.00,0.00,场地价,121,2024-06-24 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-24,印尼煤1#,广州港,,,,,4800.00,785.00,0.00,场地价,122,2024-06-24 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-24,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,855.00,0.00,场地价,123,2024-06-24 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-24,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,745.00,0.00,场地价,124,2024-06-24 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-24,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,555.00,0.00,场地价,125,2024-06-24 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-24,气煤,天津港,8.00,38.50,0.80,65.00,,1785.00,0.00,场地价,126,2024-06-24 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-21,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,855.00,0.00,场地价,127,2024-06-21 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-21,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,745.00,0.00,场地价,128,2024-06-21 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-21,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,555.00,0.00,场地价,129,2024-06-21 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-21,气煤,天津港,8.00,38.50,0.80,65.00,,1785.00,0.00,场地价,130,2024-06-21 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-21,印尼煤3#,广州港,,,,,3800.00,595.00,0.00,场地价,131,2024-06-21 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-21,印尼煤2#,广州港,,,,,4500.00,740.00,0.00,场地价,132,2024-06-21 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-21,印尼煤1#,广州港,,,,,4800.00,785.00,0.00,场地价,133,2024-06-21 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-20,印尼煤3#,广州港,,,,,3800.00,595.00,0.00,场地价,134,2024-06-20 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-20,印尼煤2#,广州港,,,,,4500.00,740.00,0.00,场地价,135,2024-06-20 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-20,印尼煤1#,广州港,,,,,4800.00,785.00,0.00,场地价,136,2024-06-20 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-20,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,855.00,0.00,场地价,137,2024-06-20 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-20,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,745.00,0.00,场地价,138,2024-06-20 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-20,动力煤1#,防城港,4.00,38.00,0.80,,3800.00,555.00,0.00,场地价,139,2024-06-20 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-20,气煤,天津港,8.00,38.50,0.80,65.00,,1785.00,0.00,场地价,140,2024-06-20 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-19,印尼煤3#,广州港,,,,,3800.00,595.00,0.00,场地价,141,2024-06-19 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-19,印尼煤2#,广州港,,,,,4500.00,740.00,0.00,场地价,142,2024-06-19 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-19,印尼煤1#,广州港,,,,,4800.00,785.00,0.00,场地价,143,2024-06-19 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-19,动力煤3#,防城港,10.00,41.00,0.60,,5500.00,855.00,-5.00,场地价,144,2024-06-19 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
2024-06-19,动力煤2#,防城港,6.00,41.50,0.80,,4700.00,745.00,-5.00,场地价,145,2024-06-19 00:00:00,1,0,2024-07-17 10:40:55,0,2024-07-17 10:40:55,,,
