时间,数据项目,本期(元/吨),环比增减(元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-05-28,横山5800K混煤坑口价格,679.00,46.00,7.27,40,2024-05-28 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-05-21,榆林煤综合价格指数,720.00,6.00,0.84,41,2024-05-21 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-05-21,榆阳6000K混煤坑口价格,754.00,-1.00,-0.13,42,2024-05-21 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-05-21,神木5800K混煤坑口价格,738.00,12.00,1.65,43,2024-05-21 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-05-21,府谷5500K混煤坑口价格,656.00,6.00,0.92,44,2024-05-21 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-05-21,横山5800K混煤坑口价格,633.00,-15.00,-2.31,45,2024-05-21 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-05-14,榆林煤综合价格指数,714.00,26.00,3.78,46,2024-05-14 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-05-14,榆阳6000K混煤坑口价格,755.00,29.00,3.99,47,2024-05-14 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-05-14,神木5800K混煤坑口价格,726.00,31.00,4.46,48,2024-05-14 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-05-14,府谷5500K混煤坑口价格,650.00,23.00,3.67,49,2024-05-14 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-05-14,横山5800K混煤坑口价格,648.00,6.00,0.93,50,2024-05-14 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-05-07,榆林煤综合价格指数,688.00,5.00,0.73,51,2024-05-07 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-05-07,榆阳6000K混煤坑口价格,726.00,0.00,0.00,52,2024-05-07 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-05-07,神木5800K混煤坑口价格,695.00,4.00,0.58,53,2024-05-07 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-05-07,府谷5500K混煤坑口价格,627.00,19.00,3.13,54,2024-05-07 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-05-07,横山5800K混煤坑口价格,642.00,5.00,0.78,55,2024-05-07 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-04-30,榆林煤综合价格指数,683.00,13.00,1.94,56,2024-04-30 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-04-30,榆阳6000K混煤坑口价格,726.00,-1.00,-0.14,57,2024-04-30 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-04-30,神木5800K混煤坑口价格,691.00,25.00,3.75,58,2024-04-30 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-04-30,府谷5500K混煤坑口价格,608.00,-2.00,-0.33,59,2024-04-30 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-04-30,横山5800K混煤坑口价格,637.00,3.00,0.47,60,2024-04-30 00:00:00,1,0,2024-07-20 06:26:26,0,2024-07-20 06:26:26,,,
2024-04-17,榆林煤综合价格指数,670.00,11.00,1.67,61,2024-04-17 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-04-17,榆阳6000K混煤坑口价格,727.00,35.00,5.06,62,2024-04-17 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-04-17,神木5800K混煤坑口价格,666.00,11.00,1.68,63,2024-04-17 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-04-17,府谷5500K混煤坑口价格,610.00,-20.00,-3.17,64,2024-04-17 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-04-17,横山5800K混煤坑口价格,634.00,-13.00,-2.01,65,2024-04-17 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-04-09,榆林煤综合价格指数,659.00,-22.00,-3.23,66,2024-04-09 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-04-09,榆阳6000K混煤坑口价格,692.00,-20.00,-2.81,67,2024-04-09 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-04-09,神木5800K混煤坑口价格,655.00,-30.00,-4.38,68,2024-04-09 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-04-09,府谷5500K混煤坑口价格,630.00,-6.00,-0.94,69,2024-04-09 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-04-09,横山5800K混煤坑口价格,647.00,-6.00,-0.92,70,2024-04-09 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-04-03,榆林煤综合价格指数,681.00,17.00,2.56,71,2024-04-03 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-04-03,榆阳6000K混煤坑口价格,712.00,19.00,2.74,72,2024-04-03 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-04-03,神木5800K混煤坑口价格,685.00,16.00,2.39,73,2024-04-03 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-04-03,府谷5500K混煤坑口价格,636.00,11.00,1.76,74,2024-04-03 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-04-03,横山5800K混煤坑口价格,653.00,12.00,1.87,75,2024-04-03 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-03-26,榆林煤综合价格指数,664.00,-15.00,-2.21,76,2024-03-26 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-03-26,榆阳6000K混煤坑口价格,693.00,-2.00,-0.29,77,2024-03-26 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-03-26,神木5800K混煤坑口价格,669.00,-18.00,-2.62,78,2024-03-26 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-03-26,府谷5500K混煤坑口价格,625.00,-19.00,-2.95,79,2024-03-26 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-03-26,横山5800K混煤坑口价格,641.00,-11.00,-1.69,80,2024-03-26 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-03-19,榆林煤综合价格指数,679.00,-65.00,-8.74,81,2024-03-19 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-03-19,榆阳6000K混煤坑口价格,695.00,-76.00,-9.86,82,2024-03-19 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-03-19,神木5800K混煤坑口价格,687.00,-71.00,-9.37,83,2024-03-19 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-03-19,府谷5500K混煤坑口价格,644.00,-45.00,-6.53,84,2024-03-19 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-03-19,横山5800K混煤坑口价格,652.00,-28.00,-4.12,85,2024-03-19 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-03-15,榆林煤综合价格指数,744.00,-25.00,-3.25,86,2024-03-15 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-03-15,榆阳6000K混煤坑口价格,771.00,-28.00,-3.50,87,2024-03-15 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-03-15,神木5800K混煤坑口价格,758.00,-30.00,-3.81,88,2024-03-15 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-03-15,府谷5500K混煤坑口价格,689.00,-9.00,-1.29,89,2024-03-15 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-03-15,横山5800K混煤坑口价格,680.00,-16.00,-2.30,90,2024-03-15 00:00:00,1,0,2024-07-20 06:26:29,0,2024-07-20 06:26:29,,,
2024-03-05,榆林煤综合价格指数,769.00,-5.00,-0.65,91,2024-03-05 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-03-05,榆阳6000K混煤坑口价格,799.00,-15.00,-1.84,92,2024-03-05 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-03-05,神木5800K混煤坑口价格,788.00,-2.00,-0.25,93,2024-03-05 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-03-05,府谷5500K混煤坑口价格,698.00,5.00,0.72,94,2024-03-05 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-03-05,横山5800K混煤坑口价格,696.00,-14.00,-1.97,95,2024-03-05 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-02-28,榆林煤综合价格指数,774.00,-5.00,-0.64,96,2024-02-28 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-02-28,榆阳6000K混煤坑口价格,814.00,-26.00,-3.10,97,2024-02-28 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-02-28,神木5800K混煤坑口价格,790.00,4.00,0.51,98,2024-02-28 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-02-28,府谷5500K混煤坑口价格,693.00,5.00,0.73,99,2024-02-28 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-02-28,横山5800K混煤坑口价格,710.00,16.00,2.31,100,2024-02-28 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-02-22,榆林煤综合价格指数,779.00,2.00,0.26,101,2024-02-22 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-02-22,榆阳6000K混煤坑口价格,840.00,5.00,0.60,102,2024-02-22 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-02-22,神木5800K混煤坑口价格,786.00,0.00,0.00,103,2024-02-22 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-02-22,府谷5500K混煤坑口价格,688.00,8.00,1.18,104,2024-02-22 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-02-22,横山5800K混煤坑口价格,694.00,0.00,0.00,105,2024-02-22 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-01-30,榆林煤综合价格指数,777.00,16.00,2.10,106,2024-01-30 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-01-30,榆阳6000K混煤坑口价格,835.00,52.00,6.64,107,2024-01-30 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-01-30,神木5800K混煤坑口价格,786.00,2.00,0.26,108,2024-01-30 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-01-30,府谷5500K混煤坑口价格,680.00,3.00,0.44,109,2024-01-30 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-01-30,横山5800K混煤坑口价格,694.00,23.00,3.43,110,2024-01-30 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-01-24,榆林煤综合价格指数,761.00,-11.00,-1.42,111,2024-01-24 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-01-24,榆阳6000K混煤坑口价格,783.00,-5.00,-0.63,112,2024-01-24 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-01-24,神木5800K混煤坑口价格,784.00,-15.00,-1.88,113,2024-01-24 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-01-24,府谷5500K混煤坑口价格,677.00,5.00,0.74,114,2024-01-24 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-01-24,横山5800K混煤坑口价格,671.00,-22.00,-3.17,115,2024-01-24 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-01-18,榆林煤综合价格指数,772.00,-5.00,-0.64,116,2024-01-18 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-01-18,榆阳6000K混煤坑口价格,788.00,-25.00,-3.08,117,2024-01-18 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-01-18,神木5800K混煤坑口价格,799.00,4.00,0.50,118,2024-01-18 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-01-18,府谷5500K混煤坑口价格,672.00,-5.00,-0.74,119,2024-01-18 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-01-18,横山5800K混煤坑口价格,693.00,2.00,0.29,120,2024-01-18 00:00:00,1,0,2024-07-20 06:26:32,0,2024-07-20 06:26:32,,,
2024-01-09,榆林煤综合价格指数,777.00,-4.00,-0.51,121,2024-01-09 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2024-01-09,榆阳6000K混煤坑口价格,813.00,-5.00,-0.61,122,2024-01-09 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2024-01-09,神木5800K混煤坑口价格,795.00,-4.00,-0.50,123,2024-01-09 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2024-01-09,府谷5500K混煤坑口价格,677.00,-3.00,-0.44,124,2024-01-09 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2024-01-09,横山5800K混煤坑口价格,691.00,-4.00,-0.58,125,2024-01-09 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2024-01-03,榆林煤综合价格指数,781.00,-8.00,-1.01,126,2024-01-03 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2024-01-03,榆阳6000K混煤坑口价格,818.00,-8.00,-0.97,127,2024-01-03 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2024-01-03,神木5800K混煤坑口价格,799.00,-8.00,-0.99,128,2024-01-03 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2024-01-03,府谷5500K混煤坑口价格,680.00,-5.00,-0.73,129,2024-01-03 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2024-01-03,横山5800K混煤坑口价格,695.00,-8.00,-1.14,130,2024-01-03 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-26,榆林煤综合价格指数,789.00,-2.00,-0.25,131,2023-12-26 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-26,榆阳6000K混煤坑口价格,826.00,-3.00,-0.36,132,2023-12-26 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-26,神木5800K混煤坑口价格,807.00,-1.00,-0.12,133,2023-12-26 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-26,府谷5500K混煤坑口价格,685.00,-11.00,-1.58,134,2023-12-26 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-26,横山5800K混煤坑口价格,703.00,0.00,0.00,135,2023-12-26 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-19,榆林煤综合价格指数,791.00,-4.00,-0.50,136,2023-12-19 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-19,榆阳6000K混煤坑口价格,829.00,-6.00,-0.72,137,2023-12-19 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-19,神木5800K混煤坑口价格,808.00,-2.00,-0.25,138,2023-12-19 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-19,府谷5500K混煤坑口价格,696.00,-1.00,-0.14,139,2023-12-19 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-19,横山5800K混煤坑口价格,703.00,-7.00,-0.99,140,2023-12-19 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-12,榆林煤综合价格指数,795.00,-5.00,-0.63,141,2023-12-12 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-12,榆阳6000K混煤坑口价格,835.00,-16.00,-1.88,142,2023-12-12 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-12,神木5800K混煤坑口价格,810.00,-12.00,-1.46,143,2023-12-12 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-12,府谷5500K混煤坑口价格,697.00,-15.00,-2.11,144,2023-12-12 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-12,横山5800K混煤坑口价格,710.00,-5.00,-0.70,145,2023-12-12 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-05,榆林煤综合价格指数,800.00,-7.00,-0.87,146,2023-12-05 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-05,榆阳6000K混煤坑口价格,851.00,5.00,0.59,147,2023-12-05 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-05,神木5800K混煤坑口价格,822.00,7.00,0.86,148,2023-12-05 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-05,府谷5500K混煤坑口价格,712.00,13.00,1.86,149,2023-12-05 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-12-05,横山5800K混煤坑口价格,715.00,5.00,0.70,150,2023-12-05 00:00:00,1,0,2024-07-20 06:26:35,0,2024-07-20 06:26:35,,,
2023-11-28,榆林煤综合价格指数,807.00,-5.00,-0.62,151,2023-11-28 00:00:00,1,0,2024-07-20 06:26:39,0,2024-07-20 06:26:39,,,
2023-11-28,榆阳6000K混煤坑口价格,846.00,-1.00,-0.12,152,2023-11-28 00:00:00,1,0,2024-07-20 06:26:39,0,2024-07-20 06:26:39,,,
2023-11-28,神木5800K混煤坑口价格,815.00,-13.00,-1.57,153,2023-11-28 00:00:00,1,0,2024-07-20 06:26:39,0,2024-07-20 06:26:39,,,
2023-11-28,府谷5500K混煤坑口价格,699.00,-28.00,-3.85,154,2023-11-28 00:00:00,1,0,2024-07-20 06:26:39,0,2024-07-20 06:26:39,,,
2023-11-28,横山5800K混煤坑口价格,710.00,-27.00,-3.66,155,2023-11-28 00:00:00,1,0,2024-07-20 06:26:39,0,2024-07-20 06:26:39,,,
2023-11-21,榆林煤综合价格指数,812.00,0.00,0.00,156,2023-11-21 00:00:00,1,0,2024-07-20 06:26:39,0,2024-07-20 06:26:39,,,
2023-11-21,榆阳6000K混煤坑口价格,847.00,0.00,0.00,157,2023-11-21 00:00:00,1,0,2024-07-20 06:26:39,0,2024-07-20 06:26:39,,,
2023-11-21,神木5800K混煤坑口价格,828.00,0.00,0.00,158,2023-11-21 00:00:00,1,0,2024-07-20 06:26:39,0,2024-07-20 06:26:39,,,
2023-11-21,府谷5500K混煤坑口价格,727.00,0.00,0.00,159,2023-11-21 00:00:00,1,0,2024-07-20 06:26:39,0,2024-07-20 06:26:39,,,
2023-11-21,横山5800K混煤坑口价格,737.00,0.00,0.00,160,2023-11-21 00:00:00,1,0,2024-07-20 06:26:39,0,2024-07-20 06:26:39,,,
2023-11-14,榆林煤综合价格指数,812.00,13.00,1.63,161,2023-11-14 00:00:00,1,0,2024-07-20 06:26:39,0,2024-07-20 06:26:39,,,
2023-11-14,榆阳6000K混煤坑口价格,847.00,14.00,1.68,162,2023-11-14 00:00:00,1,0,2024-07-20 06:26:39,0,2024-07-20 06:26:39,,,
2023-11-14,神木5800K混煤坑口价格,828.00,19.00,2.35,163,2023-11-14 00:00:00,1,0,2024-07-20 06:26:39,0,2024-07-20 06:26:39,,,
