时间,报价机构,规格,本期价格(元/吨),价格类型,备注,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06-06,兴平化工,一级品,2850.00,出厂价,宁夏,33,2024-06-06 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-06-06,内蒙古双欣,一级品,2810.00,出厂价,内蒙古,34,2024-06-06 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-05-30,奥维加能,一级品,2800.00,出厂价,陕西,35,2024-05-30 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-05-30,内蒙中联,一级品,2850.00,出厂价,内蒙古,36,2024-05-30 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-05-30,兴平化工,一级品,2850.00,出厂价,宁夏,37,2024-05-30 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-05-30,内蒙古双欣,一级品,2810.00,出厂价,内蒙古,38,2024-05-30 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-05-23,奥维加能,一级品,2800.00,出厂价,陕西,39,2024-05-23 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-05-23,兴平化工,一级品,2850.00,出厂价,宁夏,40,2024-05-23 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-05-23,内蒙古双欣,一级品,2810.00,出厂价,内蒙古,41,2024-05-23 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-05-16,奥维加能,一级品,2800.00,出厂价,陕西,42,2024-05-16 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-05-16,兴平化工,一级品,2850.00,出厂价,宁夏,43,2024-05-16 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-05-16,内蒙古双欣,一级品,2810.00,出厂价,内蒙古,44,2024-05-16 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-05-09,奥维加能,一级品,2750.00,出厂价,陕西,45,2024-05-09 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-05-09,内蒙古双欣,一级品,2810.00,出厂价,内蒙古,46,2024-05-09 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-04-25,奥维加能,一级品,2850.00,出厂价,陕西,47,2024-04-25 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-04-25,内蒙古双欣,一级品,2800.00,出厂价,内蒙古,48,2024-04-25 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-04-18,奥维加能,一级品,3000.00,出厂价,陕西,49,2024-04-18 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-04-18,内蒙古双欣,一级品,2955.00,出厂价,内蒙古,50,2024-04-18 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-04-11,奥维加能,一级品,3000.00,出厂价,陕西,51,2024-04-11 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-04-11,内蒙古双欣,一级品,2955.00,出厂价,内蒙古,52,2024-04-11 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-03-28,奥维加能,一级品,3000.00,出厂价,陕西,53,2024-03-28 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-03-28,内蒙中联,一级品,3000.00,出厂价,内蒙古,54,2024-03-28 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
