时间,5500大卡,环比增减,5000大卡,环比增减_1,4500大卡,环比增减_2,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2018-04-23,576.00,3.00,490.00,3.00,425.00,2.00,281,2018-04-23 00:00:00,1,0,2025-03-07 23:19:50,0,2025-03-07 23:19:50,,,
2018-04-16,573.00,-20.00,487.00,-26.00,423.00,-24.00,282,2018-04-16 00:00:00,1,0,2025-03-07 23:19:50,0,2025-03-07 23:19:50,,,
2018-04-09,593.00,-16.00,513.00,-33.00,447.00,-28.00,283,2018-04-09 00:00:00,1,0,2025-03-07 23:19:50,0,2025-03-07 23:19:50,,,
2018-04-02,609.00,-30.00,546.00,-23.00,475.00,-20.00,284,2018-04-02 00:00:00,1,0,2025-03-07 23:19:50,0,2025-03-07 23:19:50,,,
2018-03-26,639.00,,569.00,,495.00,,285,2018-03-26 00:00:00,1,0,2025-03-07 23:19:50,0,2025-03-07 23:19:50,,,
2025-03-14,694.00,0.00,606.00,4.00,529.00,3.00,286,2025-03-14 00:00:00,1,0,2025-03-14 23:05:17,0,2025-03-14 23:05:17,,,
2025-03-21,686.00,-8.00,599.00,-7.00,521.00,-8.00,287,2025-03-21 00:00:00,1,0,2025-03-21 23:14:29,0,2025-03-21 23:14:29,,,
2025-03-28,677.00,-9.00,592.00,-7.00,519.00,-2.00,288,2025-03-28 00:00:00,1,0,2025-03-28 23:14:44,0,2025-03-28 23:14:44,,,
2025-04-11,676.00,-1.00,597.00,5.00,526.00,7.00,289,2025-04-11 00:00:00,1,0,2025-04-11 23:14:43,0,2025-04-11 23:14:43,,,
2025-04-18,675.00,-1.00,597.00,0.00,526.00,0.00,290,2025-04-18 00:00:00,1,0,2025-04-18 23:15:02,0,2025-04-18 23:15:02,,,
2025-04-25,669.00,-6.00,592.00,-5.00,523.00,-3.00,291,2025-04-25 00:00:00,1,0,2025-04-27 23:14:41,0,2025-04-27 23:14:41,,,
2025-05-09,650.00,-19.00,569.00,-23.00,504.00,-19.00,292,2025-05-09 00:00:00,1,0,2025-05-09 23:14:33,0,2025-05-09 23:14:33,,,
2025-05-16,634.00,-16.00,553.00,-16.00,487.00,-17.00,293,2025-05-16 00:00:00,1,0,2025-05-19 23:16:28,0,2025-05-19 23:16:28,,,
2025-05-23,622.00,-12.00,540.00,-13.00,474.00,-13.00,294,2025-05-23 00:00:00,1,0,2025-05-23 23:14:37,0,2025-05-23 23:14:37,,,
2025-05-30,620.00,-2.00,538.00,-2.00,472.00,-2.00,295,2025-05-30 00:00:00,1,0,2025-05-30 23:14:39,0,2025-05-30 23:14:39,,,
2025-06-06,619.00,-1.00,537.00,-1.00,472.00,0.00,296,2025-06-06 00:00:00,1,0,2025-06-06 23:14:44,0,2025-06-06 23:14:44,,,
2025-06-13,618.00,-1.00,537.00,0.00,473.00,1.00,297,2025-06-13 00:00:00,1,0,2025-06-13 23:14:43,0,2025-06-13 23:14:43,,,
2025-06-20,618.00,0.00,538.00,1.00,474.00,1.00,298,2025-06-20 00:00:00,1,0,2025-06-20 23:14:53,0,2025-06-20 23:14:53,,,
2025-06-27,619.00,1.00,546.00,8.00,481.00,7.00,299,2025-06-27 00:00:00,1,0,2025-06-27 23:14:35,0,2025-06-27 23:14:35,,,
2025-07-04,622.00,3.00,552.00,6.00,486.00,5.00,300,2025-07-04 00:00:00,1,0,2025-07-04 23:14:50,0,2025-07-04 23:14:50,,,
2025-07-11,624.00,2.00,557.00,5.00,491.00,5.00,301,2025-07-11 00:00:00,1,0,2025-07-11 23:14:46,0,2025-07-11 23:14:46,,,
2025-07-18,634.00,10.00,570.00,13.00,504.00,13.00,302,2025-07-18 00:00:00,1,0,2025-07-18 23:14:38,0,2025-07-18 23:14:38,,,
2025-07-25,645.00,11.00,582.00,12.00,516.00,12.00,303,2025-07-25 00:00:00,1,0,2025-07-25 23:14:28,0,2025-07-25 23:14:28,,,
2025-08-01,653.00,8.00,588.00,6.00,523.00,7.00,304,2025-08-01 00:00:00,1,0,2025-08-01 23:14:15,0,2025-08-01 23:14:15,,,
2025-08-08,672.00,19.00,609.00,21.00,544.00,21.00,305,2025-08-08 00:00:00,1,0,2025-08-08 23:14:41,0,2025-08-08 23:14:41,,,
2025-08-15,691.00,19.00,627.00,18.00,562.00,18.00,306,2025-08-15 00:00:00,1,0,2025-08-15 23:14:40,0,2025-08-15 23:14:40,,,
2025-08-22,701.00,10.00,633.00,6.00,564.00,2.00,307,2025-08-22 00:00:00,1,0,2025-08-22 23:14:33,0,2025-08-22 23:14:33,,,
2025-08-29,701.00,0.00,624.00,-9.00,552.00,-12.00,308,2025-08-29 00:00:00,1,0,2025-09-01 23:14:58,0,2025-09-01 23:14:58,,,
2025-09-05,691.00,-10.00,608.00,-16.00,531.00,-21.00,309,2025-09-05 00:00:00,1,0,2025-09-05 23:14:29,0,2025-09-05 23:14:29,,,
2025-09-12,682.00,-9.00,593.00,-15.00,521.00,-10.00,310,2025-09-12 00:00:00,1,0,2025-09-16 23:14:06,0,2025-09-16 23:14:06,,,
