时间,省份,当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-05,安徽省,20520.00,-54.74,147879.90,3469.30,28828.50,1,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,北京市,316373.20,31.31,1846313.00,47617.40,377259.60,2,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,福建省,1123508.40,-21.06,5015605.10,171347.80,800783.80,3,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,广东省,156390.50,-42.76,1445383.50,31085.90,337161.80,4,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,广西区,139510.50,-57.92,1727418.40,32938.40,478574.70,5,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,海南省,836707.50,46.49,2345318.30,130602.30,368236.00,6,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,河北省,201712.00,-38.62,889439.90,47059.80,192892.20,7,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,河南省,26615.00,-20.77,118890.90,3381.10,15280.90,8,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,黑龙江省,97649.40,-28.51,584526.60,9753.30,59813.50,9,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,湖北省,96857.20,-26.98,646981.00,17775.10,131229.40,10,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,湖南省,266467.50,41.49,616035.40,31072.50,73281.80,11,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,吉林省,28683.80,-69.33,192297.50,2389.60,19164.60,12,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,江苏省,55879.10,-43.42,590387.30,9489.40,119315.20,13,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,辽宁省,565881.00,-16.37,2433846.20,98428.80,467940.70,14,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,内蒙古区,3226870.10,-11.55,16805815.10,413925.00,2257977.90,15,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,山东省,319190.80,-1.59,1321216.20,44109.00,216580.20,16,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,山西省,42400.00,-3.64,87945.00,6026.20,13341.90,17,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,上海市,899146.50,-11.86,4620245.20,140641.30,761919.00,18,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,四川省,48718.40,-60.25,452029.40,7964.80,75025.70,19,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,天津市,38504.00,24.26,267472.30,7135.30,34806.20,20,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,新疆区,401960.80,34.57,1336090.90,39770.30,128841.60,21,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,浙江省,759513.20,-20.63,3966913.10,142417.70,690692.30,22,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-05,重庆市,9805.40,-47.34,60112.80,1197.50,8415.50,23,2024-05-31 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-04,北京市,240936.50,-48.58,1529939.80,44085.20,329642.30,24,2024-04-30 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-04,福建省,1423296.40,90.84,3892096.70,226307.00,629436.00,25,2024-04-30 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-04,广东省,273233.30,12.51,1288993.00,77146.50,306075.90,26,2024-04-30 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-04,广西区,331554.80,86.08,1587907.90,90861.90,445636.30,27,2024-04-30 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-04,海南省,571184.40,201.28,1508610.80,86820.60,237633.70,28,2024-04-30 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-04,河北省,328610.10,761.50,687727.90,73513.40,145832.40,29,2024-04-30 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-04,河南省,33591.80,8.72,92275.90,4273.00,11899.80,30,2024-04-30 00:00:00,1,0,2024-07-20 14:41:12,0,2024-07-20 14:41:12,,,
2024-04,黑龙江省,136582.50,-6.37,486877.20,13194.70,50060.20,31,2024-04-30 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-04,湖北省,132644.90,-19.77,550123.90,24166.10,113454.30,32,2024-04-30 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-04,湖南省,188330.00,154.39,349568.00,21935.20,42209.30,33,2024-04-30 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-04,吉林省,93527.30,115.54,163613.70,7436.30,16775.00,34,2024-04-30 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-04,江苏省,98769.10,37.40,534508.20,17705.60,109825.90,35,2024-04-30 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-04,辽宁省,676683.10,59.24,1867965.20,115289.60,369511.90,36,2024-04-30 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-04,内蒙古区,3648117.50,0.52,13578944.90,474046.10,1844052.90,37,2024-04-30 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-04,山东省,324341.80,41.30,1002025.40,41369.50,172471.30,38,2024-04-30 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-04,上海市,1020116.40,12.43,3721098.70,150076.40,621277.70,39,2024-04-30 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-04,四川省,122567.30,47.00,403311.00,21723.80,67060.90,40,2024-04-30 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-04,天津市,30986.40,-70.28,228968.30,3675.00,27670.90,41,2024-04-30 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-04,新疆区,298691.10,-0.88,934130.20,29921.00,89071.30,42,2024-04-30 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-04,浙江省,956965.60,-3.44,3207399.90,143427.50,548274.70,43,2024-04-30 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-04,重庆市,18621.20,74.96,50307.40,2564.00,7218.00,44,2024-04-30 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-03,安徽省,45342.90,-25.20,127359.90,8322.70,25359.20,45,2024-03-31 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-03,北京市,468568.80,70.23,1289003.30,104974.00,285557.10,46,2024-03-31 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-03,福建省,745787.60,22.00,2468800.40,122980.60,403129.00,47,2024-03-31 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-03,广东省,242859.00,-34.24,1015759.70,56912.80,228929.40,48,2024-03-31 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-03,广西区,178183.00,-69.94,1256353.10,55559.00,354774.50,49,2024-03-31 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-03,海南省,189588.40,-48.45,937426.40,28071.70,150813.10,50,2024-03-31 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-03,河北省,38143.80,-88.12,359117.80,9500.50,72319.00,51,2024-03-31 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-03,河南省,30897.80,64.95,58684.10,4013.60,7626.70,52,2024-03-31 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-03,黑龙江省,145868.60,21.04,350294.70,14564.90,36865.50,53,2024-03-31 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-03,湖南省,74031.90,131.05,161238.00,9335.60,20274.10,54,2024-03-31 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-03,吉林省,43391.40,84.14,70086.40,5555.30,9338.70,55,2024-03-31 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-03,江苏省,71884.80,-55.86,435739.10,13184.80,92120.30,56,2024-03-31 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-03,辽宁省,424945.00,-16.20,1191282.10,74110.80,254222.30,57,2024-03-31 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-03,内蒙古区,3629137.80,29.51,9930827.40,497632.90,1370006.80,58,2024-03-31 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-03,山东省,229544.70,187.60,677683.60,33114.50,131101.80,59,2024-03-31 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-03,山西省,44000.00,2747.99,45545.00,7123.20,7315.70,60,2024-03-31 00:00:00,1,0,2024-07-20 14:41:16,0,2024-07-20 14:41:16,,,
2024-03,上海市,907341.20,15.00,2700982.30,153860.80,471201.30,61,2024-03-31 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-03,四川省,83376.40,-16.19,280743.70,12883.40,45337.10,62,2024-03-31 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-03,天津市,104266.50,388.37,197981.90,12481.50,23995.80,63,2024-03-31 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-03,新疆区,301349.60,112.19,635439.00,30637.40,59150.30,64,2024-03-31 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-03,浙江省,991104.90,60.00,2250434.30,161955.20,404847.20,65,2024-03-31 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-03,重庆市,10643.30,12.34,31686.30,1508.40,4654.00,66,2024-03-31 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-02,安徽省,60617.00,183.26,82017.00,12304.50,17036.50,67,2024-02-29 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-02,北京市,275257.40,-49.51,820434.50,61631.00,180583.10,68,2024-02-29 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-02,福建省,611289.30,-45.01,1723012.70,101513.40,280148.40,69,2024-02-29 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-02,广东省,369288.30,-8.50,772900.70,68911.70,172016.60,70,2024-02-29 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-02,广西区,592727.10,22.10,1078170.00,154261.20,299215.50,71,2024-02-29 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-02,海南省,367810.90,-3.21,747838.00,58955.70,122741.50,72,2024-02-29 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-02,河南省,18731.40,106.87,27786.30,2433.40,3613.10,73,2024-02-29 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-02,黑龙江省,120517.70,43.63,204426.10,13570.80,22300.60,74,2024-02-29 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-02,湖北省,165329.00,-34.43,417479.00,37434.80,89288.20,75,2024-02-29 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-02,湖南省,32041.60,-41.92,87206.00,4743.60,10938.50,76,2024-02-29 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-02,吉林省,23564.10,652.60,26695.10,3470.40,3783.40,77,2024-02-29 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-02,江苏省,162855.80,-18.98,363854.30,42788.90,78935.50,78,2024-02-29 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-02,辽宁省,507077.10,95.59,766337.10,118689.60,180111.50,79,2024-02-29 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-02,内蒙古区,2802125.30,-19.93,6301689.60,399917.50,872373.90,80,2024-02-29 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-02,山东省,79813.80,-78.33,448138.90,19582.10,97987.30,81,2024-02-29 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
2024-02,上海市,788958.70,-21.47,1793641.10,136978.00,317340.60,82,2024-02-29 00:00:00,1,0,2024-07-20 14:41:18,0,2024-07-20 14:41:18,,,
