时间,海关,当月数量(吨),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2019-07,乌鲁木齐海关,7366.00,56237.00,1549.28,14406.49,174,2019-07-31 00:00:00,1,0,2024-07-21 00:53:06,0,2024-07-21 00:53:06,,,
2019-07,郑州海关,0.00,1085.00,0.00,127.33,175,2019-07-31 00:00:00,1,0,2024-07-21 00:53:06,0,2024-07-21 00:53:06,,,
2019-07,济南海关,0.00,238.00,0.00,88.10,176,2019-07-31 00:00:00,1,0,2024-07-21 00:53:06,0,2024-07-21 00:53:06,,,
2019-07,西安海关,7576.00,135240.00,1367.48,22703.28,177,2019-07-31 00:00:00,1,0,2024-07-21 00:53:06,0,2024-07-21 00:53:06,,,
2019-06,海关合计,382403.00,3846784.00,106930.29,1139427.91,178,2019-06-30 00:00:00,1,0,2024-07-21 00:53:06,0,2024-07-21 00:53:06,,,
2019-06,北京海关,0.10,0.10,0.03,0.04,179,2019-06-30 00:00:00,1,0,2024-07-21 00:53:06,0,2024-07-21 00:53:06,,,
2019-06,长沙海关,32.00,62.00,11.02,22.05,180,2019-06-30 00:00:00,1,0,2024-07-21 00:53:06,0,2024-07-21 00:53:06,,,
2019-06,大连海关,3251.00,5068.00,744.15,1102.35,181,2019-06-30 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-06,广州海关,0.00,19.00,0.00,4.25,182,2019-06-30 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-06,呼和浩特海关,95.00,882.00,16.48,107.48,183,2019-06-30 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-06,昆明海关,28645.00,184289.00,11297.98,68382.87,184,2019-06-30 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-06,南昌海关,108.00,108.00,53.43,53.43,185,2019-06-30 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-06,南京海关,8439.00,63579.00,3081.70,21723.07,186,2019-06-30 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-06,南宁海关,1657.00,11399.00,383.47,2685.97,187,2019-06-30 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-06,宁波海关,0.00,60.00,0.00,12.76,188,2019-06-30 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-06,青岛海关,219268.00,2582359.00,56554.19,782189.64,189,2019-06-30 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-06,上海海关,0.00,37.00,0.00,13.90,190,2019-06-30 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-06,深圳海关,0.00,18.00,0.00,7.98,191,2019-06-30 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-06,石家庄海关,3285.00,138553.00,758.52,29301.34,192,2019-06-30 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-06,天津海关,115119.00,682490.00,33550.84,199412.37,193,2019-06-30 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-06,乌鲁木齐海关,0.00,48871.00,0.00,12857.21,194,2019-06-30 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-06,郑州海关,0.00,1085.00,0.00,127.33,195,2019-06-30 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-06,济南海关,0.00,238.00,0.00,88.10,196,2019-06-30 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-06,西安海关,2504.00,127664.00,478.49,21335.80,197,2019-06-30 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-05,海关合计,879147.00,3464380.00,237218.18,1032497.62,198,2019-05-31 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-05,北京海关,0.00,0.00,0.00,0.01,199,2019-05-31 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-05,长沙海关,0.00,30.00,0.00,11.02,200,2019-05-31 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-05,大连海关,129.00,1817.00,11.98,358.20,201,2019-05-31 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-05,广州海关,0.00,19.00,0.00,4.25,202,2019-05-31 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-05,呼和浩特海关,0.00,787.00,0.00,91.00,203,2019-05-31 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-05,昆明海关,36665.00,155644.00,13330.93,57084.89,204,2019-05-31 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-05,南京海关,9228.00,55141.00,3303.19,18641.37,205,2019-05-31 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-05,南宁海关,2538.00,9742.00,584.67,2302.50,206,2019-05-31 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-05,宁波海关,10.00,60.00,5.29,12.76,207,2019-05-31 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-05,青岛海关,625383.00,2363091.00,166927.48,725635.45,208,2019-05-31 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-05,上海海关,0.00,37.00,0.00,13.90,209,2019-05-31 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-05,深圳海关,0.00,18.00,0.00,7.98,210,2019-05-31 00:00:00,1,0,2024-07-21 00:53:09,0,2024-07-21 00:53:09,,,
2019-05,石家庄海关,30719.00,135268.00,7287.62,28542.82,211,2019-05-31 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-05,天津海关,148164.00,567371.00,40540.05,165861.53,212,2019-05-31 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-05,乌鲁木齐海关,12016.00,48871.00,2813.66,12857.21,213,2019-05-31 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-05,郑州海关,0.00,1085.00,0.00,127.33,214,2019-05-31 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-05,济南海关,0.00,238.00,0.00,88.10,215,2019-05-31 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-05,西安海关,14296.00,125159.00,2413.31,20857.31,216,2019-05-31 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,海关合计,581629.00,2585233.00,178785.04,834076.49,217,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,北京海关,0.00,0.00,0.00,0.01,218,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,长沙海关,0.00,30.00,0.00,11.76,219,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,大连海关,456.00,1688.00,49.64,365.41,220,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,广州海关,0.00,19.00,0.00,4.49,221,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,呼和浩特海关,688.00,787.00,73.47,92.22,222,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,昆明海关,34097.00,118980.00,12285.66,45718.23,223,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,南京海关,8046.00,45912.00,3200.50,16091.41,224,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,南宁海关,1564.00,7204.00,385.34,1799.67,225,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,宁波海关,0.00,50.00,0.00,7.99,226,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,青岛海关,437139.00,1737708.00,138683.61,585002.54,227,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,上海海关,0.00,37.00,0.00,14.75,228,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,深圳海关,0.00,18.00,0.00,8.54,229,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,石家庄海关,10200.00,104549.00,1560.53,22531.98,230,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,天津海关,70818.00,419207.00,18732.11,132021.14,231,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,乌鲁木齐海关,5127.00,36855.00,1444.42,10614.98,232,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,郑州海关,0.00,1085.00,0.00,136.19,233,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,济南海关,238.00,238.00,88.10,88.10,234,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-04,西安海关,13256.00,110863.00,2281.64,19567.09,235,2019-04-30 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-03,海关合计,599532.00,2003604.00,188204.68,655291.45,236,2019-03-31 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-03,北京海关,0.00,0.00,0.01,0.01,237,2019-03-31 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-03,长沙海关,0.00,30.00,0.00,11.76,238,2019-03-31 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-03,大连海关,106.00,1232.00,10.71,315.77,239,2019-03-31 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-03,广州海关,19.00,19.00,4.49,4.49,240,2019-03-31 00:00:00,1,0,2024-07-21 00:53:13,0,2024-07-21 00:53:13,,,
2019-03,呼和浩特海关,0.00,99.00,0.00,18.75,241,2019-03-31 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-03,昆明海关,39501.00,84883.00,16089.27,33432.58,242,2019-03-31 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-03,南京海关,15787.00,37866.00,5321.44,12890.91,243,2019-03-31 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-03,南宁海关,3545.00,5640.00,881.29,1414.33,244,2019-03-31 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-03,宁波海关,0.00,50.00,0.00,7.99,245,2019-03-31 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-03,青岛海关,427336.00,1300569.00,130228.63,446318.93,246,2019-03-31 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-03,上海海关,0.00,37.00,0.00,14.75,247,2019-03-31 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-03,深圳海关,0.00,18.00,0.00,8.54,248,2019-03-31 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-03,石家庄海关,0.00,94349.00,0.00,20971.45,249,2019-03-31 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-03,天津海关,107264.00,348389.00,33953.73,113289.02,250,2019-03-31 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-03,乌鲁木齐海关,5581.00,31728.00,1633.30,9170.56,251,2019-03-31 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-03,郑州海关,0.00,1085.00,0.00,136.19,252,2019-03-31 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-03,西安海关,393.00,97607.00,81.83,17285.44,253,2019-03-31 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-02,海关合计,687658.00,1404334.00,244382.65,467308.24,254,2019-02-28 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-02,长沙海关,12.00,30.00,4.52,11.76,255,2019-02-28 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-02,大连海关,510.00,1126.00,168.54,305.05,256,2019-02-28 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-02,呼和浩特海关,0.00,99.00,0.00,18.75,257,2019-02-28 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-02,昆明海关,12594.00,45382.00,4827.57,17343.31,258,2019-02-28 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-02,南京海关,13017.00,22079.00,3759.06,7569.47,259,2019-02-28 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-02,南宁海关,281.00,2096.00,76.75,533.05,260,2019-02-28 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-02,宁波海关,0.00,50.00,0.00,7.99,261,2019-02-28 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-02,青岛海关,494059.00,873233.00,181355.19,316268.79,262,2019-02-28 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-02,上海海关,37.00,37.00,14.75,14.75,263,2019-02-28 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-02,深圳海关,0.00,18.00,0.00,8.54,264,2019-02-28 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-02,石家庄海关,44343.00,94612.00,11999.75,21014.44,265,2019-02-28 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-02,天津海关,119429.00,241125.00,41190.65,79335.29,266,2019-02-28 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-02,乌鲁木齐海关,3375.00,26148.00,985.88,7537.27,267,2019-02-28 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-02,郑州海关,0.00,1085.00,0.00,136.19,268,2019-02-28 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2019-02,西安海关,0.00,97215.00,0.00,17203.61,269,2019-02-28 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2018-12,海关合计,1118442.00,9868481.00,379414.21,3097669.62,270,2018-12-31 00:00:00,1,0,2024-07-21 00:53:16,0,2024-07-21 00:53:16,,,
2018-12,长沙海关,31.00,31.00,11.90,11.90,271,2018-12-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-12,大连海关,1607.00,6706.00,343.56,1135.52,272,2018-12-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-12,广州海关,187.00,380.00,44.26,89.80,273,2018-12-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-12,呼和浩特海关,377.00,1350.00,65.64,237.58,274,2018-12-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-12,昆明海关,28839.00,413814.00,11131.72,158496.46,275,2018-12-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-12,南京海关,26109.00,491902.00,10322.46,178070.46,276,2018-12-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-12,南宁海关,2521.00,19462.00,638.26,4863.30,277,2018-12-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-12,青岛海关,855922.00,6857163.00,295948.31,2161306.80,278,2018-12-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-12,石家庄海关,35000.00,219052.00,5359.05,41247.18,279,2018-12-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-12,天津海关,154001.00,1476491.00,51446.86,473274.99,280,2018-12-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-12,乌鲁木齐海关,12325.00,130499.00,3663.48,32315.00,281,2018-12-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-12,济南海关,240.00,2305.00,100.98,932.73,282,2018-12-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-12,西安海关,1283.00,246821.00,337.73,44710.01,283,2018-12-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-11,海关合计,874987.60,8750038.80,293392.71,2718255.42,284,2018-11-30 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-11,大连海关,921.00,5098.60,147.84,791.96,285,2018-11-30 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-11,广州海关,110.40,192.80,26.08,45.55,286,2018-11-30 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-11,呼和浩特海关,66.00,973.60,12.47,171.94,287,2018-11-30 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-11,昆明海关,32104.50,384974.60,12724.87,147364.74,288,2018-11-30 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-11,南昌海关,331.50,1400.10,183.44,725.25,289,2018-11-30 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-11,南京海关,42414.00,465792.70,17441.94,167747.99,290,2018-11-30 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-11,南宁海关,1868.10,16940.80,473.48,4225.04,291,2018-11-30 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-11,青岛海关,658068.20,6001241.20,218636.29,1865358.49,292,2018-11-30 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-11,天津海关,126105.20,1322490.50,40710.81,421828.13,293,2018-11-30 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-11,乌鲁木齐海关,11990.00,118174.10,2781.41,28651.52,294,2018-11-30 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-11,西安海关,1008.80,245538.70,254.06,44372.28,295,2018-11-30 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-10,海关合计,837616.40,7875051.20,268514.30,2424862.71,296,2018-10-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-10,大连海关,428.40,4177.60,35.38,644.12,297,2018-10-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-10,广州海关,82.40,82.40,19.47,19.47,298,2018-10-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-10,呼和浩特海关,392.00,907.60,60.60,159.46,299,2018-10-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-10,昆明海关,37586.20,352870.10,15690.44,134639.87,300,2018-10-31 00:00:00,1,0,2024-07-21 00:53:19,0,2024-07-21 00:53:19,,,
2018-10,南昌海关,222.30,1068.60,122.63,541.82,301,2018-10-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-10,南京海关,22873.60,423378.70,8485.80,150306.05,302,2018-10-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-10,南宁海关,1709.90,15072.70,619.94,3751.56,303,2018-10-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-10,青岛海关,455630.50,5343173.00,153492.96,1646722.20,304,2018-10-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-10,石家庄海关,15740.10,184052.20,2692.93,35888.13,305,2018-10-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-10,天津海关,195158.50,1196385.30,68055.93,381117.32,306,2018-10-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-10,乌鲁木齐海关,4022.80,106184.10,1006.16,25870.11,307,2018-10-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-10,济南海关,80.00,2064.70,27.19,831.75,308,2018-10-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-10,西安海关,103689.40,244530.00,18204.88,44118.22,309,2018-10-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-09,海关合计,531204.20,7037434.80,168854.74,2156348.41,310,2018-09-30 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-09,大连海关,1986.10,3749.20,459.91,608.74,311,2018-09-30 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-09,呼和浩特海关,99.60,515.70,18.83,98.87,312,2018-09-30 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-09,昆明海关,35245.20,315284.00,14018.58,118949.44,313,2018-09-30 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-09,南京海关,24555.10,400505.10,9631.63,141820.26,314,2018-09-30 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-09,南宁海关,883.30,13362.80,256.42,3131.62,315,2018-09-30 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-09,青岛海关,346987.10,4887542.50,105225.17,1493229.24,316,2018-09-30 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-09,石家庄海关,7000.00,168312.10,1388.96,33195.20,317,2018-09-30 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-09,天津海关,101509.30,1001226.80,34825.57,313061.39,318,2018-09-30 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-09,乌鲁木齐海关,10643.20,102161.30,2509.02,24863.95,319,2018-09-30 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-09,武汉海关,297.80,597.80,84.82,170.26,320,2018-09-30 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-09,西安海关,1997.50,140840.50,435.84,25913.34,321,2018-09-30 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-08,海关合计,789898.40,6506230.60,237534.85,1987493.68,322,2018-08-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-08,大连海关,160.20,1763.00,12.66,148.84,323,2018-08-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-08,呼和浩特海关,144.10,416.00,27.23,80.04,324,2018-08-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-08,昆明海关,42290.10,280038.80,15965.49,104930.86,325,2018-08-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-08,南昌海关,111.90,846.30,60.02,419.18,326,2018-08-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-08,南京海关,26662.50,375950.00,9312.61,132188.63,327,2018-08-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-08,南宁海关,4768.60,12479.50,996.30,2875.20,328,2018-08-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-08,青岛海关,588705.20,4540555.30,176120.74,1388004.07,329,2018-08-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-08,石家庄海关,40047.00,161312.10,8994.53,31806.24,330,2018-08-31 00:00:00,1,0,2024-07-21 00:53:22,0,2024-07-21 00:53:22,,,
2018-08,天津海关,71705.40,899717.50,23286.82,278235.82,331,2018-08-31 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-08,乌鲁木齐海关,2985.60,91518.20,712.40,22354.93,332,2018-08-31 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-08,济南海关,234.10,1984.60,88.71,804.56,333,2018-08-31 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-08,西安海关,12083.60,138843.00,1957.35,25477.50,334,2018-08-31 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-07,海关合计,816273.90,5716332.20,250817.22,1749958.83,335,2018-07-31 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-07,大连海关,344.50,1602.80,29.86,136.18,336,2018-07-31 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-07,呼和浩特海关,30.70,271.90,5.80,52.80,337,2018-07-31 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-07,昆明海关,15217.20,237748.70,5031.35,88965.37,338,2018-07-31 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-07,南昌海关,112.60,734.30,58.31,359.17,339,2018-07-31 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-07,南京海关,9562.80,349287.50,4183.46,122876.02,340,2018-07-31 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-07,南宁海关,444.30,7711.00,106.32,1878.90,341,2018-07-31 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-07,青岛海关,586461.30,3951850.10,185666.78,1211883.34,342,2018-07-31 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-07,石家庄海关,38936.00,121265.10,7066.70,22811.71,343,2018-07-31 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-07,天津海关,152418.40,828012.00,45771.53,254949.00,344,2018-07-31 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-07,乌鲁木齐海关,12446.10,88532.60,2811.68,21642.54,345,2018-07-31 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-07,武汉海关,300.00,300.00,85.44,85.44,346,2018-07-31 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-06,海关合计,957037.30,4900058.30,284545.75,1499141.62,347,2018-06-30 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
