时间,地区,旬度值(万吨),旬度环比(万吨),旬度同比(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-10-10,甘肃省,109.30,18.10,27.20,419,2022-10-10 00:00:00,1,0,2024-07-20 13:14:10,0,2024-07-20 13:14:10,,,
2022-10-10,宁夏区,159.30,-0.70,-15.60,420,2022-10-10 00:00:00,1,0,2024-07-20 13:14:10,0,2024-07-20 13:14:10,,,
2022-09-20,地区合计,5031.60,31.50,219.50,421,2022-09-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-20,河北省,258.40,0.00,60.10,422,2022-09-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-20,山西省,1875.50,-16.00,-60.80,423,2022-09-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-20,江西省,9.50,1.70,4.80,424,2022-09-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-20,山东省,376.30,39.00,-18.70,425,2022-09-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-20,河南省,481.80,22.50,-1.50,426,2022-09-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-20,重庆市,0.00,0.00,0.00,427,2022-09-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-20,陕西省,1361.00,-19.00,247.80,428,2022-09-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-20,甘肃省,196.40,16.10,24.20,429,2022-09-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-20,宁夏区,319.10,-23.00,-45.50,430,2022-09-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-10,地区合计,2463.90,4.40,65.00,431,2022-09-10 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-10,河北省,129.90,5.00,28.10,432,2022-09-10 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-10,山西省,918.30,-6.70,-25.50,433,2022-09-10 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-10,江西省,4.50,1.30,2.20,434,2022-09-10 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-10,山东省,190.60,17.80,-3.00,435,2022-09-10 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-10,河南省,231.10,-0.90,-3.40,436,2022-09-10 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-10,重庆市,0.00,0.00,0.00,437,2022-09-10 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-10,陕西省,667.30,-11.70,78.90,438,2022-09-10 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-10,甘肃省,91.20,0.80,7.60,439,2022-09-10 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-09-10,宁夏区,160.00,-6.80,-21.00,440,2022-09-10 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-08-20,地区合计,5000.10,158.50,302.80,441,2022-08-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-08-20,河北省,258.40,0.50,59.70,442,2022-08-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-08-20,山西省,1891.50,-102.10,127.80,443,2022-08-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-08-20,江西省,7.80,0.90,0.60,444,2022-08-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-08-20,山东省,337.30,64.60,-18.20,445,2022-08-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-08-20,河南省,459.30,42.50,-5.70,446,2022-08-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-08-20,重庆市,0.00,0.00,0.00,447,2022-08-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-08-20,陕西省,1380.00,147.30,207.20,448,2022-08-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-08-20,甘肃省,180.30,6.40,-11.90,449,2022-08-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-08-20,宁夏区,342.10,-10.90,-35.10,450,2022-08-20 00:00:00,1,0,2024-07-20 13:14:13,0,2024-07-20 13:14:13,,,
2022-08-10,地区合计,2459.50,23.20,158.80,451,2022-08-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-08-10,河北省,124.90,-12.20,22.20,452,2022-08-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-08-10,山西省,925.00,-60.40,99.90,453,2022-08-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-08-10,江西省,3.20,0.30,-1.00,454,2022-08-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-08-10,山东省,172.80,42.30,2.20,455,2022-08-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-08-10,河南省,232.00,24.20,15.70,456,2022-08-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-08-10,重庆市,0.00,0.00,0.00,457,2022-08-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-08-10,陕西省,679.00,28.00,71.00,458,2022-08-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-08-10,甘肃省,90.40,4.80,-6.00,459,2022-08-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-08-10,宁夏区,166.80,-8.00,-31.90,460,2022-08-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-20,地区合计,4841.60,-243.30,460.70,461,2022-07-20 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-20,河北省,257.90,-8.20,43.70,462,2022-07-20 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-20,山西省,1993.60,20.20,328.10,463,2022-07-20 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-20,江西省,6.90,0.40,0.50,464,2022-07-20 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-20,山东省,272.70,-58.80,-30.20,465,2022-07-20 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-20,河南省,416.80,-37.00,-17.90,466,2022-07-20 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-20,重庆市,0.00,0.00,0.00,467,2022-07-20 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-20,陕西省,1232.70,-112.50,146.40,468,2022-07-20 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-20,甘肃省,173.90,-12.10,-5.50,469,2022-07-20 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-20,宁夏区,353.00,-18.10,15.60,470,2022-07-20 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-10,地区合计,2436.30,-70.20,301.30,471,2022-07-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-10,河北省,137.10,4.60,29.90,472,2022-07-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-10,山西省,985.40,7.80,196.80,473,2022-07-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-10,江西省,2.90,-0.20,0.10,474,2022-07-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-10,山东省,130.50,-36.50,-13.10,475,2022-07-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-10,河南省,207.80,-24.30,28.00,476,2022-07-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-10,重庆市,0.00,0.00,0.00,477,2022-07-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-10,陕西省,651.00,4.00,63.00,478,2022-07-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-10,甘肃省,85.60,-9.10,-2.70,479,2022-07-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-07-10,宁夏区,174.80,-6.00,6.70,480,2022-07-10 00:00:00,1,0,2024-07-20 13:14:16,0,2024-07-20 13:14:16,,,
2022-06-20,地区合计,5084.90,353.80,569.50,481,2022-06-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-20,河北省,266.10,48.50,44.80,482,2022-06-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-20,山西省,1973.40,72.80,113.80,483,2022-06-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-20,江西省,6.50,2.80,-0.80,484,2022-06-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-20,山东省,331.50,20.40,36.60,485,2022-06-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-20,河南省,453.80,-16.50,109.10,486,2022-06-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-20,重庆市,0.00,0.00,0.00,487,2022-06-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-20,陕西省,1345.20,197.20,205.30,488,2022-06-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-20,甘肃省,186.00,16.60,0.70,489,2022-06-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-20,宁夏区,371.10,21.80,44.20,490,2022-06-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-10,地区合计,2506.50,106.50,189.90,491,2022-06-10 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-10,河北省,132.50,22.30,23.10,492,2022-06-10 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-10,山西省,977.60,34.40,73.70,493,2022-06-10 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-10,江西省,3.10,1.40,-1.30,494,2022-06-10 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-10,山东省,167.00,10.90,21.10,495,2022-06-10 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-10,河南省,232.10,7.30,19.40,496,2022-06-10 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-10,重庆市,0.00,0.00,0.00,497,2022-06-10 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-10,陕西省,647.00,15.00,26.80,498,2022-06-10 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-10,甘肃省,94.70,12.80,0.30,499,2022-06-10 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-06-10,宁夏区,180.80,9.80,25.20,500,2022-06-10 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-05-20,地区合计,4731.10,-117.10,-29.70,501,2022-05-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-05-20,河北省,217.60,-4.40,13.70,502,2022-05-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-05-20,山西省,1900.60,53.30,102.60,503,2022-05-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-05-20,江西省,3.70,-1.50,-4.90,504,2022-05-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-05-20,山东省,311.10,-12.60,-44.30,505,2022-05-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-05-20,河南省,470.30,13.90,-19.40,506,2022-05-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-05-20,重庆市,0.00,0.00,0.00,507,2022-05-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-05-20,陕西省,1148.00,-174.00,-40.30,508,2022-05-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-05-20,甘肃省,169.40,-4.10,-31.60,509,2022-05-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-05-20,宁夏区,349.30,8.80,-15.50,510,2022-05-20 00:00:00,1,0,2024-07-20 13:14:20,0,2024-07-20 13:14:20,,,
2022-05-10,地区合计,2400.00,-15.80,8.20,511,2022-05-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-05-10,河北省,110.20,3.90,16.80,512,2022-05-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-05-10,山西省,943.20,-0.40,59.00,513,2022-05-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-05-10,江西省,1.70,-0.30,-1.60,514,2022-05-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-05-10,山东省,156.10,-10.00,-12.30,515,2022-05-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-05-10,河南省,224.80,-2.10,-37.50,516,2022-05-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-05-10,重庆市,0.00,0.00,0.00,517,2022-05-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-05-10,陕西省,632.00,-8.00,6.80,518,2022-05-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-05-10,甘肃省,81.90,-3.40,-16.80,519,2022-05-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-05-10,宁夏区,171.00,2.70,-17.10,520,2022-05-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-20,地区合计,4848.20,-117.40,203.10,521,2022-04-20 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-20,河北省,222.00,15.10,-0.10,522,2022-04-20 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-20,山西省,1847.30,-159.40,112.70,523,2022-04-20 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-20,江西省,5.20,1.30,-2.40,524,2022-04-20 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-20,山东省,323.70,-47.30,-30.00,525,2022-04-20 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-20,河南省,456.40,10.80,-34.90,526,2022-04-20 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-20,重庆市,0.00,0.00,0.00,527,2022-04-20 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-20,陕西省,1322.00,66.70,210.00,528,2022-04-20 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-20,甘肃省,173.50,-16.80,-36.80,529,2022-04-20 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-20,宁夏区,340.50,5.30,-18.70,530,2022-04-20 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-10,地区合计,2415.80,-113.90,86.30,531,2022-04-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-10,河北省,106.30,-2.90,3.00,532,2022-04-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-10,山西省,943.60,-92.00,77.30,533,2022-04-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-10,江西省,2.00,0.20,-2.10,534,2022-04-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-10,山东省,166.10,-37.80,-9.20,535,2022-04-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-10,河南省,226.90,9.70,-35.90,536,2022-04-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-10,重庆市,0.00,0.00,0.00,537,2022-04-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-10,陕西省,640.00,12.10,67.50,538,2022-04-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-10,甘肃省,85.30,-7.80,-20.10,539,2022-04-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-04-10,宁夏区,168.30,2.80,-6.10,540,2022-04-10 00:00:00,1,0,2024-07-20 13:14:22,0,2024-07-20 13:14:22,,,
2022-03-20,地区合计,4965.60,223.20,225.10,541,2022-03-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-20,河北省,206.90,-15.80,-14.80,542,2022-03-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-20,山西省,2006.70,118.50,227.90,543,2022-03-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-20,江西省,3.90,0.30,-4.60,544,2022-03-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-20,山东省,371.00,40.20,31.40,545,2022-03-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-20,河南省,445.60,-7.50,-20.00,546,2022-03-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-20,重庆市,0.00,0.00,0.00,547,2022-03-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-20,陕西省,1255.30,59.90,32.30,548,2022-03-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-20,甘肃省,190.30,25.30,-13.20,549,2022-03-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-20,宁夏区,335.20,-1.40,-29.80,550,2022-03-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-10,地区合计,2529.70,381.20,156.00,551,2022-03-10 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-10,河北省,109.20,15.10,-4.40,552,2022-03-10 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-10,山西省,1035.60,161.90,148.10,553,2022-03-10 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-10,江西省,1.80,0.70,-2.40,554,2022-03-10 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-10,山东省,203.90,47.80,37.00,555,2022-03-10 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-10,河南省,217.20,9.40,-11.40,556,2022-03-10 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-10,重庆市,0.00,0.00,0.00,557,2022-03-10 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-10,陕西省,627.90,115.90,6.10,558,2022-03-10 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-10,甘肃省,93.10,15.10,-10.30,559,2022-03-10 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-03-10,宁夏区,165.50,4.50,-19.30,560,2022-03-10 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-02-20,地区合计,4742.40,-137.50,469.30,561,2022-02-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-02-20,河北省,222.70,-12.70,-8.00,562,2022-02-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-02-20,山西省,1888.20,44.20,272.10,563,2022-02-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-02-20,江西省,3.60,-2.20,-4.60,564,2022-02-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-02-20,山东省,330.80,-60.90,34.60,565,2022-02-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-02-20,河南省,453.10,-38.70,-1.90,566,2022-02-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-02-20,重庆市,0.00,0.00,0.00,567,2022-02-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-02-20,陕西省,1195.40,1.80,138.90,568,2022-02-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-02-20,甘肃省,165.00,5.50,-17.40,569,2022-02-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-02-20,宁夏区,336.60,-41.90,13.40,570,2022-02-20 00:00:00,1,0,2024-07-20 13:14:25,0,2024-07-20 13:14:25,,,
2022-02-10,地区合计,2148.50,-270.00,-150.90,571,2022-02-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-02-10,河北省,94.10,-22.30,-26.10,572,2022-02-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-02-10,山西省,873.70,-52.80,47.90,573,2022-02-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-02-10,江西省,1.10,-1.50,-4.40,574,2022-02-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-02-10,山东省,156.10,-43.20,-23.60,575,2022-02-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-02-10,河南省,207.80,-30.70,-51.10,576,2022-02-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-02-10,重庆市,0.00,0.00,0.00,577,2022-02-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-02-10,陕西省,512.00,-82.20,-65.20,578,2022-02-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-02-10,甘肃省,78.00,-0.20,-22.50,579,2022-02-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-02-10,宁夏区,161.00,-23.20,-20.70,580,2022-02-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-20,地区合计,4879.90,-49.60,28.50,581,2022-01-20 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-20,河北省,235.40,17.50,7.20,582,2022-01-20 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-20,山西省,1844.00,-115.20,84.70,583,2022-01-20 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-20,江西省,5.80,-3.10,-8.00,584,2022-01-20 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-20,山东省,391.70,-12.10,-24.90,585,2022-01-20 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-20,河南省,491.80,3.80,-77.20,586,2022-01-20 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-20,重庆市,0.00,0.00,0.00,587,2022-01-20 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-20,陕西省,1193.60,8.30,96.90,588,2022-01-20 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-20,甘肃省,159.50,-25.80,-79.90,589,2022-01-20 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-20,宁夏区,378.50,69.30,-14.30,590,2022-01-20 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-10,地区合计,2418.50,-69.90,-24.50,591,2022-01-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-10,河北省,116.40,10.70,9.60,592,2022-01-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-10,山西省,926.60,-75.70,76.10,593,2022-01-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-10,江西省,2.60,-0.90,-4.30,594,2022-01-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-10,山东省,199.30,-2.50,7.70,595,2022-01-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-10,河南省,238.50,3.40,-46.60,596,2022-01-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-10,重庆市,0.00,0.00,0.00,597,2022-01-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-10,陕西省,594.20,-4.90,-32.80,598,2022-01-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-10,甘肃省,78.20,-17.90,-43.10,599,2022-01-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2022-01-10,宁夏区,184.20,25.80,-3.50,600,2022-01-10 00:00:00,1,0,2024-07-20 13:14:29,0,2024-07-20 13:14:29,,,
2021-12-20,地区合计,4929.50,-117.90,-361.60,601,2021-12-20 00:00:00,1,0,2024-07-20 13:14:31,0,2024-07-20 13:14:31,,,
2021-12-20,河北省,217.90,-13.60,-10.70,602,2021-12-20 00:00:00,1,0,2024-07-20 13:14:31,0,2024-07-20 13:14:31,,,
2021-12-20,山西省,1959.20,-121.80,-433.10,603,2021-12-20 00:00:00,1,0,2024-07-20 13:14:31,0,2024-07-20 13:14:31,,,
