时间,国别(地区),当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-05,澳大利亚,6528976.00,2.02,27121956.40,672465.50,2834925.20,1,2024-05-31 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-05,俄罗斯,3851867.80,2.35,15613767.20,368004.30,1598779.20,2,2024-05-31 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-05,哥伦比亚,1551581.00,26.66,3852748.10,166114.00,412051.90,3,2024-05-31 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-05,哈萨克斯坦,7507.30,-96.31,263474.50,807.00,29350.10,4,2024-05-31 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-05,吉尔吉斯斯坦,3722.50,-59.19,33838.80,157.00,1530.70,5,2024-05-31 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-05,蒙古,1769539.80,30.40,5624563.40,98191.80,336303.60,6,2024-05-31 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-05,新西兰,54950.00,-13.82,118711.00,6516.60,14302.70,7,2024-05-31 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-05,印尼,2612668.10,-10.60,15640595.10,259183.70,1607308.90,8,2024-05-31 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-04,澳大利亚,6399783.40,28.27,20592980.40,667816.30,2162459.70,9,2024-04-30 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-04,俄罗斯,3763441.40,33.44,11761899.40,378207.00,1230774.90,10,2024-04-30 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-04,哥伦比亚,1225033.10,63.34,2301167.10,130437.70,245937.80,11,2024-04-30 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-04,哈萨克斯坦,203575.40,565.54,255967.20,23317.90,28543.10,12,2024-04-30 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-04,吉尔吉斯斯坦,9121.70,39.54,30116.30,411.30,1373.70,13,2024-04-30 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-04,美国,67500.00,-55.98,220837.00,16416.70,30721.20,14,2024-04-30 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-04,蒙古,1357057.70,31.37,3855023.60,78899.60,238111.80,15,2024-04-30 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-04,南非,0.00,-100.00,197010.00,0.30,22274.50,16,2024-04-30 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-04,坦桑尼亚,0.00,-94.44,0.10,0.20,0.20,17,2024-04-30 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-04,印尼,2922508.00,-18.68,13027927.00,300968.00,1348125.20,18,2024-04-30 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-03,澳大利亚,4989275.00,7.72,14193197.00,520654.10,1494643.50,19,2024-03-31 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-03,俄罗斯,2820341.00,22.96,7998458.00,308857.60,852567.90,20,2024-03-31 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-03,哥伦比亚,749976.00,129.94,1076134.00,80996.50,115500.20,21,2024-03-31 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-03,哈萨克斯坦,30588.00,304.77,52391.80,2937.40,5225.20,22,2024-03-31 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-03,吉尔吉斯斯坦,6536.80,143.04,20994.60,294.20,962.40,23,2024-03-31 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-03,蒙古,1033008.20,79.26,2497965.90,64729.90,159212.20,24,2024-03-31 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-03,印尼,3594057.00,44.21,10105419.00,364580.00,1047157.20,25,2024-03-31 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-02,澳大利亚,4631604.00,1.30,9203922.00,480374.10,973989.30,26,2024-02-29 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-02,俄罗斯,2293746.20,-20.48,5178116.90,233752.70,543710.20,27,2024-02-29 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-02,哈萨克斯坦,7557.00,-46.96,21803.80,744.60,2287.80,28,2024-02-29 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-02,吉尔吉斯斯坦,2689.60,-77.14,14457.80,118.60,668.30,29,2024-02-29 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-02,加拿大,163296.00,-16.40,358634.00,17799.30,43410.80,30,2024-02-29 00:00:00,1,0,2024-07-20 14:29:53,0,2024-07-20 14:29:53,,,
2024-02,蒙古,576268.10,-35.16,1464957.70,36371.80,94482.30,31,2024-02-29 00:00:00,1,0,2024-07-20 14:29:56,0,2024-07-20 14:29:56,,,
2024-02,南非,79211.00,-32.76,197010.00,8274.30,22274.20,32,2024-02-29 00:00:00,1,0,2024-07-20 14:29:56,0,2024-07-20 14:29:56,,,
2024-02,坦桑尼亚,0.10,-100.00,0.10,0.00,0.00,33,2024-02-29 00:00:00,1,0,2024-07-20 14:29:56,0,2024-07-20 14:29:56,,,
2024-02,伊朗,0.00,-100.00,0.00,0.30,0.30,34,2024-02-29 00:00:00,1,0,2024-07-20 14:29:56,0,2024-07-20 14:29:56,,,
2024-02,印尼,2492177.00,-37.99,6511362.00,252513.90,682577.20,35,2024-02-29 00:00:00,1,0,2024-07-20 14:29:56,0,2024-07-20 14:29:56,,,
