时间,数据名称,本期(点),上期(点),环比增减(点),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-10-12,海运煤炭价格指数,1012.93,988.37,24.56,2.48%,426,2022-10-12 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-10-11,海运煤炭价格指数,988.37,960.77,27.60,2.87%,427,2022-10-11 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-10-10,海运煤炭价格指数,960.77,927.84,32.93,3.55%,428,2022-10-10 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-10-09,海运煤炭价格指数,927.84,927.84,0.00,0.00%,429,2022-10-09 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-10-08,海运煤炭价格指数,927.84,927.84,0.00,0.00%,430,2022-10-08 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-30,海运煤炭价格指数,927.84,926.70,1.14,0.12%,431,2022-09-30 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-29,海运煤炭价格指数,926.70,919.49,7.21,0.78%,432,2022-09-29 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-28,海运煤炭价格指数,919.49,908.54,10.95,1.21%,433,2022-09-28 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-27,海运煤炭价格指数,908.54,908.54,0.00,0.00%,434,2022-09-27 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-26,海运煤炭价格指数,908.54,911.19,-2.65,-0.29%,435,2022-09-26 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-23,海运煤炭价格指数,911.19,934.43,-23.24,-2.49%,436,2022-09-23 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-22,海运煤炭价格指数,934.43,937.97,-3.54,-0.38%,437,2022-09-22 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-21,海运煤炭价格指数,937.97,940.28,-2.31,-0.25%,438,2022-09-21 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-20,海运煤炭价格指数,940.28,916.17,24.11,2.63%,439,2022-09-20 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-19,海运煤炭价格指数,916.17,916.10,0.07,0.01%,440,2022-09-19 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-16,海运煤炭价格指数,916.10,915.95,0.15,0.02%,441,2022-09-16 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-15,海运煤炭价格指数,915.95,915.16,0.79,0.09%,442,2022-09-15 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-14,海运煤炭价格指数,915.16,862.23,52.93,6.14%,443,2022-09-14 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-13,海运煤炭价格指数,862.23,851.15,11.08,1.30%,444,2022-09-13 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-09,海运煤炭价格指数,851.15,862.49,-11.34,-1.31%,445,2022-09-09 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-08,海运煤炭价格指数,862.49,862.78,-0.29,-0.03%,446,2022-09-08 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-07,海运煤炭价格指数,862.78,862.62,0.16,0.02%,447,2022-09-07 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-06,海运煤炭价格指数,862.62,858.72,3.90,0.45%,448,2022-09-06 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-05,海运煤炭价格指数,858.72,814.29,44.43,5.46%,449,2022-09-05 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-02,海运煤炭价格指数,814.29,810.95,3.34,0.41%,450,2022-09-02 00:00:00,1,0,2024-07-20 09:59:09,0,2024-07-20 09:59:09,,,
2022-09-01,海运煤炭价格指数,810.95,811.66,-0.71,-0.09%,451,2022-09-01 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-31,海运煤炭价格指数,811.66,782.12,29.54,3.78%,452,2022-08-31 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-30,海运煤炭价格指数,782.12,779.98,2.14,0.27%,453,2022-08-30 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-29,海运煤炭价格指数,779.98,793.81,-13.83,-1.74%,454,2022-08-29 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-26,海运煤炭价格指数,793.81,822.68,-28.87,-3.51%,455,2022-08-26 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-25,海运煤炭价格指数,822.68,855.93,-33.25,-3.88%,456,2022-08-25 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-24,海运煤炭价格指数,855.93,896.15,-40.22,-4.49%,457,2022-08-24 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-23,海运煤炭价格指数,896.15,920.99,-24.84,-2.70%,458,2022-08-23 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-22,海运煤炭价格指数,920.99,939.47,-18.48,-1.97%,459,2022-08-22 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-19,海运煤炭价格指数,939.47,949.47,-10.00,-1.05%,460,2022-08-19 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-18,海运煤炭价格指数,949.47,963.06,-13.59,-1.41%,461,2022-08-18 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-17,海运煤炭价格指数,963.06,972.84,-9.78,-1.01%,462,2022-08-17 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-16,海运煤炭价格指数,972.84,974.99,-2.15,-0.22%,463,2022-08-16 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-15,海运煤炭价格指数,974.99,976.36,-1.37,-0.14%,464,2022-08-15 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-12,海运煤炭价格指数,976.36,982.79,-6.43,-0.65%,465,2022-08-12 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-11,海运煤炭价格指数,982.79,986.87,-4.08,-0.41%,466,2022-08-11 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-10,海运煤炭价格指数,986.87,992.91,-6.04,-0.61%,467,2022-08-10 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-09,海运煤炭价格指数,992.91,990.02,2.89,0.29%,468,2022-08-09 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-08,海运煤炭价格指数,990.02,974.53,15.49,1.59%,469,2022-08-08 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-05,海运煤炭价格指数,974.53,974.40,0.13,0.01%,470,2022-08-05 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-04,海运煤炭价格指数,974.40,979.56,-5.16,-0.53%,471,2022-08-04 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-03,海运煤炭价格指数,979.56,979.10,0.46,0.05%,472,2022-08-03 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-02,海运煤炭价格指数,979.10,969.32,9.78,1.01%,473,2022-08-02 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-08-01,海运煤炭价格指数,969.32,953.75,15.57,1.63%,474,2022-08-01 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-07-29,海运煤炭价格指数,953.75,948.39,5.36,0.57%,475,2022-07-29 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-07-28,海运煤炭价格指数,948.39,948.38,0.01,0.00%,476,2022-07-28 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-07-27,海运煤炭价格指数,948.38,936.78,11.60,1.24%,477,2022-07-27 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-07-26,海运煤炭价格指数,936.78,942.61,-5.83,-0.62%,478,2022-07-26 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-07-25,海运煤炭价格指数,942.61,958.08,-15.47,-1.61%,479,2022-07-25 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-07-22,海运煤炭价格指数,958.08,1020.54,-62.46,-6.12%,480,2022-07-22 00:00:00,1,0,2024-07-20 09:59:13,0,2024-07-20 09:59:13,,,
2022-07-21,海运煤炭价格指数,1020.54,1047.80,-27.26,-2.60%,481,2022-07-21 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-07-20,海运煤炭价格指数,1047.80,1061.26,-13.46,-1.27%,482,2022-07-20 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-07-19,海运煤炭价格指数,1061.26,1011.65,49.61,4.90%,483,2022-07-19 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-07-18,海运煤炭价格指数,1011.65,937.21,74.44,7.94%,484,2022-07-18 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-07-15,海运煤炭价格指数,937.21,899.77,37.44,4.16%,485,2022-07-15 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-07-14,海运煤炭价格指数,899.77,889.68,10.09,1.13%,486,2022-07-14 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-07-13,海运煤炭价格指数,889.68,878.88,10.80,1.23%,487,2022-07-13 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-07-12,海运煤炭价格指数,878.88,878.61,0.27,0.03%,488,2022-07-12 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-07-11,海运煤炭价格指数,878.61,887.25,-8.64,-0.97%,489,2022-07-11 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-07-08,海运煤炭价格指数,887.25,906.27,-19.02,-2.10%,490,2022-07-08 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-07-07,海运煤炭价格指数,906.27,928.47,-22.20,-2.39%,491,2022-07-07 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-07-06,海运煤炭价格指数,928.47,937.54,-9.07,-0.97%,492,2022-07-06 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-07-05,海运煤炭价格指数,937.54,931.42,6.12,0.66%,493,2022-07-05 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-07-04,海运煤炭价格指数,931.42,908.75,22.67,2.49%,494,2022-07-04 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-07-01,海运煤炭价格指数,908.75,886.06,22.69,2.56%,495,2022-07-01 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-06-30,海运煤炭价格指数,886.06,841.25,44.81,5.33%,496,2022-06-30 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-06-29,海运煤炭价格指数,841.25,824.48,16.77,2.03%,497,2022-06-29 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-06-28,海运煤炭价格指数,824.48,770.67,53.81,6.98%,498,2022-06-28 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-06-27,海运煤炭价格指数,770.67,748.02,22.65,3.03%,499,2022-06-27 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-06-24,海运煤炭价格指数,748.02,743.57,4.45,0.60%,500,2022-06-24 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-06-23,海运煤炭价格指数,743.57,743.36,0.21,0.03%,501,2022-06-23 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-06-22,海运煤炭价格指数,743.36,745.68,-2.32,-0.31%,502,2022-06-22 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-06-21,海运煤炭价格指数,745.68,738.01,7.67,1.04%,503,2022-06-21 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-06-20,海运煤炭价格指数,738.01,744.30,-6.29,-0.85%,504,2022-06-20 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-06-17,海运煤炭价格指数,744.30,743.19,1.11,0.15%,505,2022-06-17 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-06-16,海运煤炭价格指数,743.19,743.19,0.00,0.00%,506,2022-06-16 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-06-15,海运煤炭价格指数,743.19,743.73,-0.54,-0.07%,507,2022-06-15 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-06-14,海运煤炭价格指数,743.73,743.66,0.07,0.01%,508,2022-06-14 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-06-13,海运煤炭价格指数,743.66,760.44,-16.78,-2.21%,509,2022-06-13 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-06-10,海运煤炭价格指数,760.44,777.45,-17.01,-2.19%,510,2022-06-10 00:00:00,1,0,2024-07-20 09:59:16,0,2024-07-20 09:59:16,,,
2022-06-09,海运煤炭价格指数,777.45,757.99,19.46,2.57%,511,2022-06-09 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-06-08,海运煤炭价格指数,757.99,755.23,2.76,0.37%,512,2022-06-08 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-06-07,海运煤炭价格指数,755.23,738.49,16.74,2.27%,513,2022-06-07 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-06-06,海运煤炭价格指数,738.49,709.27,29.22,4.12%,514,2022-06-06 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-06-02,海运煤炭价格指数,709.27,704.38,4.89,0.69%,515,2022-06-02 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-06-01,海运煤炭价格指数,704.38,704.16,0.22,0.03%,516,2022-06-01 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-31,海运煤炭价格指数,704.16,704.20,-0.04,-0.01%,517,2022-05-31 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-30,海运煤炭价格指数,704.20,711.82,-7.62,-1.07%,518,2022-05-30 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-27,海运煤炭价格指数,711.82,711.82,0.00,0.00%,519,2022-05-27 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-26,海运煤炭价格指数,711.82,736.34,-24.52,-3.33%,520,2022-05-26 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-25,海运煤炭价格指数,736.34,780.35,-44.01,-5.64%,521,2022-05-25 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-24,海运煤炭价格指数,780.35,792.21,-11.86,-1.50%,522,2022-05-24 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-23,海运煤炭价格指数,792.21,830.56,-38.35,-4.62%,523,2022-05-23 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-20,海运煤炭价格指数,830.56,840.52,-9.96,-1.18%,524,2022-05-20 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-19,海运煤炭价格指数,840.52,847.53,-7.01,-0.83%,525,2022-05-19 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-18,海运煤炭价格指数,847.53,862.13,-14.60,-1.69%,526,2022-05-18 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-17,海运煤炭价格指数,862.13,881.56,-19.43,-2.20%,527,2022-05-17 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-16,海运煤炭价格指数,881.56,895.46,-13.90,-1.55%,528,2022-05-16 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-13,海运煤炭价格指数,895.46,895.31,0.15,0.02%,529,2022-05-13 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-12,海运煤炭价格指数,895.31,895.10,0.21,0.02%,530,2022-05-12 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-11,海运煤炭价格指数,895.10,881.02,14.08,1.60%,531,2022-05-11 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-10,海运煤炭价格指数,881.02,859.21,21.81,2.54%,532,2022-05-10 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-09,海运煤炭价格指数,859.21,824.25,34.96,4.24%,533,2022-05-09 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-07,海运煤炭价格指数,824.25,835.94,-11.69,-1.40%,534,2022-05-07 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-06,海运煤炭价格指数,835.94,835.75,0.19,0.02%,535,2022-05-06 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-05-05,海运煤炭价格指数,835.75,848.69,-12.94,-1.52%,536,2022-05-05 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-04-29,海运煤炭价格指数,848.69,796.35,52.34,6.57%,537,2022-04-29 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-04-28,海运煤炭价格指数,796.35,768.11,28.24,3.68%,538,2022-04-28 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-04-27,海运煤炭价格指数,768.11,762.03,6.08,0.80%,539,2022-04-27 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-04-26,海运煤炭价格指数,762.03,759.94,2.09,0.28%,540,2022-04-26 00:00:00,1,0,2024-07-20 09:59:19,0,2024-07-20 09:59:19,,,
2022-04-25,海运煤炭价格指数,759.94,758.32,1.62,0.21%,541,2022-04-25 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-04-24,海运煤炭价格指数,758.32,779.95,-21.63,-2.77%,542,2022-04-24 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-04-22,海运煤炭价格指数,779.95,785.17,-5.22,-0.66%,543,2022-04-22 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-04-21,海运煤炭价格指数,785.17,820.46,-35.29,-4.30%,544,2022-04-21 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-04-20,海运煤炭价格指数,820.46,832.44,-11.98,-1.44%,545,2022-04-20 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-04-19,海运煤炭价格指数,832.44,751.10,81.34,10.83%,546,2022-04-19 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-04-18,海运煤炭价格指数,751.10,720.30,30.80,4.28%,547,2022-04-18 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-04-15,海运煤炭价格指数,720.30,709.59,10.71,1.51%,548,2022-04-15 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-04-14,海运煤炭价格指数,709.59,705.94,3.65,0.52%,549,2022-04-14 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-04-13,海运煤炭价格指数,705.94,765.64,-59.70,-7.80%,550,2022-04-13 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-04-12,海运煤炭价格指数,765.64,856.08,-90.44,-10.56%,551,2022-04-12 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-04-11,海运煤炭价格指数,856.08,911.44,-55.36,-6.07%,552,2022-04-11 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-04-08,海运煤炭价格指数,911.44,1024.87,-113.43,-11.07%,553,2022-04-08 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-04-07,海运煤炭价格指数,1024.87,1103.15,-78.28,-7.10%,554,2022-04-07 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-04-06,海运煤炭价格指数,1103.15,1089.06,14.09,1.29%,555,2022-04-06 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-04-02,海运煤炭价格指数,1089.06,1000.66,88.40,8.83%,556,2022-04-02 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-04-01,海运煤炭价格指数,1000.66,996.52,4.14,0.42%,557,2022-04-01 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-03-31,海运煤炭价格指数,996.52,995.06,1.46,0.15%,558,2022-03-31 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-03-30,海运煤炭价格指数,995.06,1033.37,-38.31,-3.71%,559,2022-03-30 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-03-29,海运煤炭价格指数,1033.37,1111.68,-78.31,-7.04%,560,2022-03-29 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-03-28,海运煤炭价格指数,1111.68,1127.21,-15.53,-1.38%,561,2022-03-28 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-03-25,海运煤炭价格指数,1127.21,1158.66,-31.45,-2.71%,562,2022-03-25 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-03-24,海运煤炭价格指数,1158.66,1259.38,-100.72,-8.00%,563,2022-03-24 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-03-23,海运煤炭价格指数,1259.38,1253.62,5.76,0.46%,564,2022-03-23 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-03-22,海运煤炭价格指数,1253.62,1207.40,46.22,3.83%,565,2022-03-22 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-03-21,海运煤炭价格指数,1207.40,1087.16,120.24,11.06%,566,2022-03-21 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-03-18,海运煤炭价格指数,1087.16,1064.22,22.94,2.16%,567,2022-03-18 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-03-17,海运煤炭价格指数,1064.22,1158.77,-94.55,-8.16%,568,2022-03-17 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-03-16,海运煤炭价格指数,1158.77,1243.40,-84.63,-6.81%,569,2022-03-16 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-03-15,海运煤炭价格指数,1243.40,1257.10,-13.70,-1.09%,570,2022-03-15 00:00:00,1,0,2024-07-20 09:59:24,0,2024-07-20 09:59:24,,,
2022-03-14,海运煤炭价格指数,1257.10,1225.27,31.83,2.60%,571,2022-03-14 00:00:00,1,0,2024-07-20 09:59:26,0,2024-07-20 09:59:26,,,
2022-03-11,海运煤炭价格指数,1225.27,1225.48,-0.21,-0.02%,572,2022-03-11 00:00:00,1,0,2024-07-20 09:59:26,0,2024-07-20 09:59:26,,,
2022-03-10,海运煤炭价格指数,1225.48,1141.06,84.42,7.40%,573,2022-03-10 00:00:00,1,0,2024-07-20 09:59:26,0,2024-07-20 09:59:26,,,
2022-03-09,海运煤炭价格指数,1141.06,1132.40,8.66,0.76%,574,2022-03-09 00:00:00,1,0,2024-07-20 09:59:26,0,2024-07-20 09:59:26,,,
2022-03-08,海运煤炭价格指数,1132.40,1032.77,99.63,9.65%,575,2022-03-08 00:00:00,1,0,2024-07-20 09:59:26,0,2024-07-20 09:59:26,,,
2022-03-07,海运煤炭价格指数,1032.77,1030.31,2.46,0.24%,576,2022-03-07 00:00:00,1,0,2024-07-20 09:59:26,0,2024-07-20 09:59:26,,,
2022-03-04,海运煤炭价格指数,1030.31,1029.51,0.80,0.08%,577,2022-03-04 00:00:00,1,0,2024-07-20 09:59:26,0,2024-07-20 09:59:26,,,
2022-03-03,海运煤炭价格指数,1029.51,1028.15,1.36,0.13%,578,2022-03-03 00:00:00,1,0,2024-07-20 09:59:26,0,2024-07-20 09:59:26,,,
2022-03-02,海运煤炭价格指数,1028.15,976.93,51.22,5.24%,579,2022-03-02 00:00:00,1,0,2024-07-20 09:59:26,0,2024-07-20 09:59:26,,,
2022-03-01,海运煤炭价格指数,976.93,891.26,85.67,9.61%,580,2022-03-01 00:00:00,1,0,2024-07-20 09:59:26,0,2024-07-20 09:59:26,,,
2022-02-28,海运煤炭价格指数,891.26,789.79,101.47,12.85%,581,2022-02-28 00:00:00,1,0,2024-07-20 09:59:26,0,2024-07-20 09:59:26,,,
2022-02-25,海运煤炭价格指数,789.79,767.49,22.30,2.91%,582,2022-02-25 00:00:00,1,0,2024-07-20 09:59:26,0,2024-07-20 09:59:26,,,
2022-02-24,海运煤炭价格指数,767.49,745.13,22.36,3.00%,583,2022-02-24 00:00:00,1,0,2024-07-20 09:59:26,0,2024-07-20 09:59:26,,,
2022-02-23,海运煤炭价格指数,745.13,701.29,43.84,6.25%,584,2022-02-23 00:00:00,1,0,2024-07-20 09:59:26,0,2024-07-20 09:59:26,,,
2022-02-22,海运煤炭价格指数,701.29,678.49,22.80,3.36%,585,2022-02-22 00:00:00,1,0,2024-07-20 09:59:26,0,2024-07-20 09:59:26,,,
2022-02-21,海运煤炭价格指数,678.49,635.60,42.89,6.75%,586,2022-02-21 00:00:00,1,0,2024-07-20 09:59:26,0,2024-07-20 09:59:26,,,
