时间,国别(地区),当月数量(吨),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-05,斯洛文尼亚,27499.00,27499.00,4419.58,4419.58,57,2024-05-31 00:00:00,1,0,2024-07-21 00:39:14,0,2024-07-21 00:39:14,,,
2024-05,意大利,0.00,0.00,0.00,0.00,58,2024-05-31 00:00:00,1,0,2024-07-21 00:39:14,0,2024-07-21 00:39:14,,,
2024-05,澳大利亚,184.90,111633.00,44.18,28477.62,59,2024-05-31 00:00:00,1,0,2024-07-21 00:39:14,0,2024-07-21 00:39:14,,,
2024-05,新西兰,0.00,24.00,0.00,9.65,60,2024-05-31 00:00:00,1,0,2024-07-21 00:39:14,0,2024-07-21 00:39:14,,,
2024-05,巴西,0.00,197980.00,0.00,59725.04,61,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,巴拉圭,83.80,100.00,35.20,42.42,62,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,苏里南,0.00,0.00,0.00,0.00,63,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,南非,22000.00,66000.00,5560.94,18137.68,64,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,埃及,0.00,9490.00,0.00,1723.10,65,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,加纳,0.00,272.00,0.00,125.12,66,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,阿尔及利亚,111.90,112.00,27.97,27.97,67,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,摩洛哥,0.00,0.00,0.00,0.00,68,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,莫桑比克,3.60,4.00,1.80,1.80,69,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
