时间,钢材类型,库存量(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2025-03-28,线材,97.36,48,2025-03-28 00:00:00,1,0,2025-06-06 23:22:07,0,2025-06-06 23:22:07,,,
2025-03-28,螺纹钢,609.58,49,2025-03-28 00:00:00,1,0,2025-06-06 23:22:07,0,2025-06-06 23:22:07,,,
2025-03-28,中厚板,114.68,50,2025-03-28 00:00:00,1,0,2025-06-06 23:22:07,0,2025-06-06 23:22:07,,,
2025-03-21,热卷,324.05,51,2025-03-21 00:00:00,1,0,2025-06-06 23:22:07,0,2025-06-06 23:22:07,,,
2025-03-21,中厚板,123.50,52,2025-03-21 00:00:00,1,0,2025-06-06 23:22:07,0,2025-06-06 23:22:07,,,
2025-03-21,螺纹钢,617.96,53,2025-03-21 00:00:00,1,0,2025-06-06 23:22:07,0,2025-06-06 23:22:07,,,
2025-03-21,线材,101.68,54,2025-03-21 00:00:00,1,0,2025-06-06 23:22:07,0,2025-06-06 23:22:07,,,
2025-03-21,冷轧,121.02,55,2025-03-21 00:00:00,1,0,2025-06-06 23:22:07,0,2025-06-06 23:22:07,,,
2025-03-14,线材,106.42,56,2025-03-14 00:00:00,1,0,2025-06-06 23:22:07,0,2025-06-06 23:22:07,,,
2025-03-14,热卷,331.90,57,2025-03-14 00:00:00,1,0,2025-06-06 23:22:07,0,2025-06-06 23:22:07,,,
2025-03-14,螺纹钢,628.00,58,2025-03-14 00:00:00,1,0,2025-06-06 23:22:07,0,2025-06-06 23:22:07,,,
2025-03-14,中厚板,129.59,59,2025-03-14 00:00:00,1,0,2025-06-06 23:22:07,0,2025-06-06 23:22:07,,,
2025-03-14,冷轧,122.80,60,2025-03-14 00:00:00,1,0,2025-06-06 23:22:07,0,2025-06-06 23:22:07,,,
2025-03-07,冷轧,125.21,61,2025-03-07 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-03-07,热卷,340.89,62,2025-03-07 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-03-07,中厚板,133.24,63,2025-03-07 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-03-07,螺纹钢,630.86,64,2025-03-07 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-03-07,线材,108.06,65,2025-03-07 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-28,热卷,343.96,66,2025-02-28 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-28,冷轧,127.05,67,2025-02-28 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-28,螺纹钢,629.17,68,2025-02-28 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-28,线材,104.15,69,2025-02-28 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-28,中厚板,136.19,70,2025-02-28 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-21,螺纹钢,608.07,71,2025-02-21 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-21,中厚板,138.31,72,2025-02-21 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-21,冷轧,126.84,73,2025-02-21 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-21,热卷,340.28,74,2025-02-21 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-21,线材,99.14,75,2025-02-21 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-14,冷轧,124.23,76,2025-02-14 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-14,热卷,337.72,77,2025-02-14 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-14,线材,93.88,78,2025-02-14 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-14,螺纹钢,582.07,79,2025-02-14 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-14,中厚板,140.48,80,2025-02-14 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-07,线材,82.34,81,2025-02-07 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-07,中厚板,140.87,82,2025-02-07 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-07,螺纹钢,485.37,83,2025-02-07 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-07,冷轧,120.05,84,2025-02-07 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-02-07,热卷,317.37,85,2025-02-07 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-01-31,线材,69.98,86,2025-01-31 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-01-31,螺纹钢,450.28,87,2025-01-31 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-01-31,冷轧,118.33,88,2025-01-31 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-01-31,热卷,293.82,89,2025-01-31 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-01-31,中厚板,136.14,90,2025-01-31 00:00:00,1,0,2025-06-06 23:22:09,0,2025-06-06 23:22:09,,,
2025-01-24,中厚板,116.88,91,2025-01-24 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-24,线材,48.05,92,2025-01-24 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-24,冷轧,106.12,93,2025-01-24 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-24,热卷,256.96,94,2025-01-24 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-24,螺纹钢,346.49,95,2025-01-24 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-17,热卷,237.59,96,2025-01-17 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-17,冷轧,102.31,97,2025-01-17 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-17,中厚板,113.42,98,2025-01-17 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-17,线材,41.52,99,2025-01-17 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-17,螺纹钢,300.62,100,2025-01-17 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-10,螺纹钢,292.31,101,2025-01-10 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-10,热卷,232.75,102,2025-01-10 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-10,冷轧,100.80,103,2025-01-10 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-10,中厚板,112.13,104,2025-01-10 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-10,线材,42.03,105,2025-01-10 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-03,中厚板,110.45,106,2025-01-03 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-03,热卷,225.26,107,2025-01-03 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-03,线材,44.32,108,2025-01-03 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-03,冷轧,98.45,109,2025-01-03 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2025-01-03,螺纹钢,287.04,110,2025-01-03 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2024-12-27,热卷,226.75,111,2024-12-27 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2024-12-27,中厚板,111.00,112,2024-12-27 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2024-12-27,线材,43.96,113,2024-12-27 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2024-12-27,螺纹钢,278.21,114,2024-12-27 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2024-12-27,冷轧,98.19,115,2024-12-27 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2024-12-20,中厚板,113.34,116,2024-12-20 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2024-12-20,螺纹钢,282.74,117,2024-12-20 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2024-12-20,热卷,229.65,118,2024-12-20 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2024-12-20,线材,42.38,119,2024-12-20 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2024-12-20,冷轧,98.70,120,2024-12-20 00:00:00,1,0,2025-06-06 23:22:13,0,2025-06-06 23:22:13,,,
2024-12-13,热卷,229.01,121,2024-12-13 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-12-13,中厚板,111.00,122,2024-12-13 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-12-13,螺纹钢,293.42,123,2024-12-13 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-12-13,线材,40.95,124,2024-12-13 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-12-13,冷轧,100.71,125,2024-12-13 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-12-06,冷轧,102.97,126,2024-12-06 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-12-06,线材,40.13,127,2024-12-06 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-12-06,中厚板,110.06,128,2024-12-06 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-12-06,热卷,227.29,129,2024-12-06 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-12-06,螺纹钢,301.55,130,2024-12-06 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-29,线材,41.28,131,2024-11-29 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-29,中厚板,111.43,132,2024-11-29 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-29,螺纹钢,302.39,133,2024-11-29 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-29,冷轧,104.59,134,2024-11-29 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-29,热卷,227.33,135,2024-11-29 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-22,中厚板,114.40,136,2024-11-22 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-22,螺纹钢,296.39,137,2024-11-22 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-22,线材,41.38,138,2024-11-22 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-22,冷轧,107.91,139,2024-11-22 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-22,热卷,236.83,140,2024-11-22 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-15,螺纹钢,296.13,141,2024-11-15 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-15,中厚板,117.75,142,2024-11-15 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-15,冷轧,110.17,143,2024-11-15 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-15,线材,44.70,144,2024-11-15 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-15,热卷,242.75,145,2024-11-15 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-08,冷轧,115.43,146,2024-11-08 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-08,线材,42.43,147,2024-11-08 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-08,热卷,253.53,148,2024-11-08 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-08,中厚板,118.75,149,2024-11-08 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-08,螺纹钢,288.57,150,2024-11-08 00:00:00,1,0,2025-06-06 23:22:15,0,2025-06-06 23:22:15,,,
2024-11-01,中厚板,118.80,151,2024-11-01 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-11-01,线材,45.81,152,2024-11-01 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-11-01,热卷,259.52,153,2024-11-01 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-11-01,冷轧,119.97,154,2024-11-01 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-11-01,螺纹钢,282.57,155,2024-11-01 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-25,冷轧,122.58,156,2024-10-25 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-25,螺纹钢,278.74,157,2024-10-25 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-25,热卷,273.84,158,2024-10-25 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-25,中厚板,122.20,159,2024-10-25 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-25,线材,49.54,160,2024-10-25 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-18,中厚板,125.29,161,2024-10-18 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-18,热卷,287.90,162,2024-10-18 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-18,线材,53.70,163,2024-10-18 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-18,冷轧,124.98,164,2024-10-18 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-18,螺纹钢,283.01,165,2024-10-18 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-11,螺纹钢,302.38,166,2024-10-11 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-11,中厚板,127.23,167,2024-10-11 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-11,线材,60.08,168,2024-10-11 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-11,冷轧,125.69,169,2024-10-11 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-11,热卷,298.13,170,2024-10-11 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-04,热卷,301.60,171,2024-10-04 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-04,螺纹钢,315.84,172,2024-10-04 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-04,线材,59.41,173,2024-10-04 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-04,中厚板,129.76,174,2024-10-04 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-10-04,冷轧,127.42,175,2024-10-04 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-09-27,热卷,315.98,176,2024-09-27 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-09-27,中厚板,124.85,177,2024-09-27 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-09-27,螺纹钢,287.33,178,2024-09-27 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-09-27,线材,56.38,179,2024-09-27 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-09-27,冷轧,126.39,180,2024-09-27 00:00:00,1,0,2025-06-06 23:22:18,0,2025-06-06 23:22:18,,,
2024-09-20,中厚板,131.73,181,2024-09-20 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-09-20,线材,65.14,182,2024-09-20 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-09-20,冷轧,130.32,183,2024-09-20 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-09-20,热卷,332.93,184,2024-09-20 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-09-20,螺纹钢,321.52,185,2024-09-20 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-09-13,冷轧,132.78,186,2024-09-13 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-09-13,热卷,339.66,187,2024-09-13 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-09-13,中厚板,134.63,188,2024-09-13 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-09-13,线材,61.80,189,2024-09-13 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-09-13,螺纹钢,356.08,190,2024-09-13 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-09-06,中厚板,141.29,191,2024-09-06 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-09-06,螺纹钢,409.27,192,2024-09-06 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-09-06,冷轧,135.40,193,2024-09-06 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-09-06,线材,65.77,194,2024-09-06 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-09-06,热卷,348.53,195,2024-09-06 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-08-30,中厚板,142.33,196,2024-08-30 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-08-30,热卷,346.06,197,2024-08-30 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-08-30,线材,70.79,198,2024-08-30 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-08-30,冷轧,139.20,199,2024-08-30 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-08-30,螺纹钢,442.84,200,2024-08-30 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-08-23,中厚板,147.31,201,2024-08-23 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-08-23,冷轧,140.90,202,2024-08-23 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-08-23,螺纹钢,481.32,203,2024-08-23 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-08-23,热卷,350.03,204,2024-08-23 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-08-23,线材,73.44,205,2024-08-23 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-08-16,中厚板,151.72,206,2024-08-16 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-08-16,热卷,358.65,207,2024-08-16 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-08-16,冷轧,141.99,208,2024-08-16 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
2024-08-16,螺纹钢,509.05,209,2024-08-16 00:00:00,1,0,2025-06-06 23:22:21,0,2025-06-06 23:22:21,,,
