时间,煤炭产地,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2018-02-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1230.00,车板价,154,2018-02-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2018-01-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1140.00,车板价,155,2018-01-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2018-01-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1230.00,车板价,156,2018-01-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2018-01-01,山东能源,气煤,8.50,30 - 32,0.60,50 - 65, - ,1090.00,车板价,157,2018-01-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-12-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1110.00,车板价,158,2017-12-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-12-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1230.00,车板价,159,2017-12-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-12-01,山东能源,气煤,8.50,30 - 32,0.60,50 - 65, - ,1090.00,车板价,160,2017-12-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-11-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1190.00,车板价,161,2017-11-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-11-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1230.00,车板价,162,2017-11-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-11-01,山东能源,气煤,8.50,30 - 32,0.60,50 - 65, - ,1090.00,车板价,163,2017-11-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-10-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1230.00,车板价,164,2017-10-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-10-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1190.00,车板价,165,2017-10-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-10-01,山东能源,气煤,8.50,30 - 32,0.60,50 - 65, - ,1140.00,车板价,166,2017-10-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-09-01,山东能源,气煤,8.50,30 - 32,0.60,50 - 65, - ,1090.00,车板价,167,2017-09-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-09-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1135.00,车板价,168,2017-09-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-09-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1140.00,车板价,169,2017-09-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-08-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1040.00,车板价,170,2017-08-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-08-01,山东能源,气煤,8.50,30 - 32,0.60,50 - 65, - ,960.00,车板价,171,2017-08-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-08-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1135.00,车板价,172,2017-08-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-07-15,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1020.00,车板价,173,2017-07-15 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-07-15,山东能源,气煤,8.50,30 - 32,0.60,50 - 65, - ,940.00,车板价,174,2017-07-15 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-07-15,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1100.00,车板价,175,2017-07-15 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-06-23,山东能源,气煤,8.50,30 - 32,0.60,50 - 65, - ,920.00,车板价,176,2017-06-23 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-06-23,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1085.00,车板价,177,2017-06-23 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-06-23,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1020.00,车板价,178,2017-06-23 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-05-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1100.00,车板价,179,2017-05-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-05-01,山东能源,气煤,8.50,30 - 32,0.60,50 - 65, - ,1010.00,车板价,180,2017-05-01 00:00:00,1,0,2024-07-17 09:15:32,0,2024-07-17 09:15:32,,,
2017-05-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1270.00,车板价,181,2017-05-01 00:00:00,1,0,2024-07-17 09:15:35,0,2024-07-17 09:15:35,,,
2017-04-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1270.00,车板价,182,2017-04-01 00:00:00,1,0,2024-07-17 09:15:35,0,2024-07-17 09:15:35,,,
2017-04-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1100.00,车板价,183,2017-04-01 00:00:00,1,0,2024-07-17 09:15:35,0,2024-07-17 09:15:35,,,
2017-04-01,山东能源,气煤,8.50,30 - 32,0.60,50 - 65, - ,1010.00,车板价,184,2017-04-01 00:00:00,1,0,2024-07-17 09:15:35,0,2024-07-17 09:15:35,,,
2017-03-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1270.00,车板价,185,2017-03-01 00:00:00,1,0,2024-07-17 09:15:35,0,2024-07-17 09:15:35,,,
2017-03-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1100.00,车板价,186,2017-03-01 00:00:00,1,0,2024-07-17 09:15:35,0,2024-07-17 09:15:35,,,
2017-03-01,山东能源,气煤,8.50,30 - 32,0.60,50 - 65, - ,1010.00,车板价,187,2017-03-01 00:00:00,1,0,2024-07-17 09:15:35,0,2024-07-17 09:15:35,,,
2017-02-05,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1190.00,车板价,188,2017-02-05 00:00:00,1,0,2024-07-17 09:15:35,0,2024-07-17 09:15:35,,,
2017-02-05,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1270.00,车板价,189,2017-02-05 00:00:00,1,0,2024-07-17 09:15:35,0,2024-07-17 09:15:35,,,
2017-02-05,山东能源,气煤,8.50,30 - 32,0.60,50 - 65, - ,1060.00,车板价,190,2017-02-05 00:00:00,1,0,2024-07-17 09:15:35,0,2024-07-17 09:15:35,,,
2017-01-10,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1070.00,车板价,191,2017-01-10 00:00:00,1,0,2024-07-17 09:15:35,0,2024-07-17 09:15:35,,,
2017-01-10,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1170.00,车板价,192,2017-01-10 00:00:00,1,0,2024-07-17 09:15:35,0,2024-07-17 09:15:35,,,
2017-01-10,山东能源,气煤,8.50,30 - 32,0.60,50 - 65, - ,1060.00,车板价,193,2017-01-10 00:00:00,1,0,2024-07-17 09:15:35,0,2024-07-17 09:15:35,,,
2024-09-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1173.00,车板价,197,2024-09-01 00:00:00,1,0,2024-11-07 00:15:16,0,2024-11-07 00:15:16,,,
2024-09-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1422.00,车板价,198,2024-09-01 00:00:00,1,0,2024-11-07 00:15:16,0,2024-11-07 00:15:16,,,
2024-08-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1273.00,车板价,199,2024-08-01 00:00:00,1,0,2024-11-07 00:15:16,0,2024-11-07 00:15:16,,,
2024-08-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1522.00,车板价,200,2024-08-01 00:00:00,1,0,2024-11-07 00:15:16,0,2024-11-07 00:15:16,,,
2024-11-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1173.00,车板价,201,2024-11-01 00:00:00,1,0,2024-11-12 23:11:51,0,2024-11-12 23:11:51,,,
2024-11-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1422.00,车板价,202,2024-11-01 00:00:00,1,0,2024-11-12 23:11:51,0,2024-11-12 23:11:51,,,
2024-10-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1173.00,车板价,203,2024-10-01 00:00:00,1,0,2024-11-12 23:11:51,0,2024-11-12 23:11:51,,,
2024-10-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1422.00,车板价,204,2024-10-01 00:00:00,1,0,2024-11-12 23:11:51,0,2024-11-12 23:11:51,,,
2024-12-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1173.00,车板价,205,2024-12-01 00:00:00,1,0,2024-12-16 23:11:50,0,2024-12-16 23:11:50,,,
2024-12-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1422.00,车板价,206,2024-12-01 00:00:00,1,0,2024-12-16 23:11:50,0,2024-12-16 23:11:50,,,
2025-04-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1022.00,车板价,207,2025-04-01 00:00:00,1,0,2025-05-07 23:11:48,0,2025-05-07 23:11:48,,,
2025-04-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,953.00,车板价,208,2025-04-01 00:00:00,1,0,2025-05-07 23:11:48,0,2025-05-07 23:11:48,,,
2025-03-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1052.00,车板价,209,2025-03-01 00:00:00,1,0,2025-05-07 23:11:48,0,2025-05-07 23:11:48,,,
2025-03-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,983.00,车板价,210,2025-03-01 00:00:00,1,0,2025-05-07 23:11:48,0,2025-05-07 23:11:48,,,
2025-02-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1133.00,车板价,211,2025-02-01 00:00:00,1,0,2025-05-07 23:11:48,0,2025-05-07 23:11:48,,,
2025-02-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1222.00,车板价,212,2025-02-01 00:00:00,1,0,2025-05-07 23:11:48,0,2025-05-07 23:11:48,,,
2025-01-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1422.00,车板价,213,2025-01-01 00:00:00,1,0,2025-05-07 23:11:48,0,2025-05-07 23:11:48,,,
2025-01-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,1173.00,车板价,214,2025-01-01 00:00:00,1,0,2025-05-07 23:11:48,0,2025-05-07 23:11:48,,,
2025-06-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1022.00,车板价,215,2025-06-01 00:00:00,1,0,2025-06-09 23:11:46,0,2025-06-09 23:11:46,,,
2025-06-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,953.00,车板价,216,2025-06-01 00:00:00,1,0,2025-06-09 23:11:46,0,2025-06-09 23:11:46,,,
2025-05-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,1022.00,车板价,217,2025-05-01 00:00:00,1,0,2025-06-09 23:11:46,0,2025-06-09 23:11:46,,,
2025-05-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,953.00,车板价,218,2025-05-01 00:00:00,1,0,2025-06-09 23:11:46,0,2025-06-09 23:11:46,,,
2025-07-01,山东能源,1/3焦煤,8.00,34 - 38,0.90,75, - ,902.00,车板价,219,2025-07-01 00:00:00,1,0,2025-07-07 23:11:24,0,2025-07-07 23:11:24,,,
2025-07-01,山东能源,气煤,8.00,34 - 38,0.80,80 - 85, - ,833.00,车板价,220,2025-07-01 00:00:00,1,0,2025-07-07 23:11:24,0,2025-07-07 23:11:24,,,
