时间,数据项目,总体情况,年粗钢产量≤200,年粗钢产量200-600,年粗钢产量≥600,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-10-21,高炉开工率(%),82.05,,,,85,2022-10-21 00:00:00,1,0,2024-07-20 23:48:28,0,2024-07-20 23:48:28,,,
2022-10-14,高炉开工率(%),82.62,,,,86,2022-10-14 00:00:00,1,0,2024-07-20 23:48:28,0,2024-07-20 23:48:28,,,
2022-09-30,高炉开工率(%),82.81,,,,87,2022-09-30 00:00:00,1,0,2024-07-20 23:48:28,0,2024-07-20 23:48:28,,,
2022-09-23,高炉开工率(%),82.81,,,,88,2022-09-23 00:00:00,1,0,2024-07-20 23:48:28,0,2024-07-20 23:48:28,,,
2022-09-16,高炉开工率(%),82.41,,,,89,2022-09-16 00:00:00,1,0,2024-07-20 23:48:28,0,2024-07-20 23:48:28,,,
2022-09-09,高炉开工率(%),81.99,,,,90,2022-09-09 00:00:00,1,0,2024-07-20 23:48:28,0,2024-07-20 23:48:28,,,
2022-09-02,高炉开工率(%),80.85,,,,91,2022-09-02 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-08-26,高炉开工率(%),80.14,,,,92,2022-08-26 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-08-19,高炉开工率(%),77.90,,,,93,2022-08-19 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-08-12,高炉开工率(%),76.24,,,,94,2022-08-12 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-08-05,高炉开工率(%),72.70,,,,95,2022-08-05 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-07-29,高炉开工率(%),71.61,,,,96,2022-07-29 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-07-22,高炉开工率(%),73.16,,,,97,2022-07-22 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-07-15,高炉开工率(%),76.98,,,,98,2022-07-15 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-07-08,高炉开工率(%),78.53,,,,99,2022-07-08 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-07-01,高炉开工率(%),80.79,,,,100,2022-07-01 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-06-24,高炉开工率(%),81.92,,,,101,2022-06-24 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-06-17,高炉开工率(%),83.83,,,,102,2022-06-17 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-06-10,高炉开工率(%),84.11,,,,103,2022-06-10 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-05-27,高炉开工率(%),83.83,,,,104,2022-05-27 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-05-20,高炉开工率(%),83.01,,,,105,2022-05-20 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-05-13,高炉开工率(%),82.61,,,,106,2022-05-13 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-05-06,高炉开工率(%),81.91,,,,107,2022-05-06 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-04-29,高炉开工率(%),80.90,,,,108,2022-04-29 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-04-22,高炉开工率(%),79.80,,,,109,2022-04-22 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-04-15,高炉开工率(%),80.11,,,,110,2022-04-15 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-04-08,高炉开工率(%),79.27,,,,111,2022-04-08 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-04-01,高炉开工率(%),77.45,,,,112,2022-04-01 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-03-25,高炉开工率(%),78.21,,,,113,2022-03-25 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-03-18,高炉开工率(%),78.91,,,,114,2022-03-18 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-03-11,高炉开工率(%),70.85,,,,115,2022-03-11 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-03-04,高炉开工率(%),74.72,,,,116,2022-03-04 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-02-25,高炉开工率(%),73.44,,,,117,2022-02-25 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-02-18,高炉开工率(%),69.58,,,,118,2022-02-18 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-02-11,高炉开工率(%),68.19,,,,119,2022-02-11 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-01-28,高炉开工率(%),74.86,,,,120,2022-01-28 00:00:00,1,0,2024-07-20 23:48:30,0,2024-07-20 23:48:30,,,
2022-01-21,高炉开工率(%),76.25,,,,121,2022-01-21 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2022-01-14,高炉开工率(%),75.77,,,,122,2022-01-14 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2022-01-07,高炉开工率(%),74.20,,,,123,2022-01-07 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-12-31,高炉开工率(%),71.01,,,,124,2021-12-31 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-12-24,高炉开工率(%),45.99,,,,125,2021-12-24 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-12-17,高炉开工率(%),46.41,,,,126,2021-12-17 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-12-10,高炉开工率(%),46.69,,,,127,2021-12-10 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-12-03,高炉开工率(%),47.79,,,,128,2021-12-03 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-11-26,高炉开工率(%),48.20,,,,129,2021-11-26 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-11-12,高炉开工率(%),48.62,,,,130,2021-11-12 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-11-05,高炉开工率(%),48.48,,,,131,2021-11-05 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-10-29,高炉开工率(%),52.07,,,,132,2021-10-29 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-10-22,高炉开工率(%),53.18,,,,133,2021-10-22 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-10-15,高炉开工率(%),54.01,,,,134,2021-10-15 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-09-24,高炉开工率(%),54.14,,,,135,2021-09-24 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
