时间,报价地区,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-15,沁水县,末煤,15.00,7.00,0.30,,6000.00,925.00,0.00,车板价,1,2024-07-15 00:00:00,1,0,2024-07-15 14:41:01,0,2024-07-15 14:41:01,,,
2024-07-15,沁水县,无烟末煤,16.00,7.00,0.30,,6200.00,905.00,0.00,坑口价,2,2024-07-15 00:00:00,1,0,2024-07-15 14:41:01,0,2024-07-15 14:41:01,,,
2024-07-15,沁水县,无烟小块,13.00,7.00,0.30,,6900.00,1180.00,0.00,坑口价,3,2024-07-15 00:00:00,1,0,2024-07-15 14:41:01,0,2024-07-15 14:41:01,,,
2024-07-15,沁水县,无烟中块,12.00,6.00,0.30,,7000.00,1250.00,0.00,坑口价,4,2024-07-15 00:00:00,1,0,2024-07-15 14:41:01,0,2024-07-15 14:41:01,,,
2024-07-15,沁水县,小块,14.00,7.00,0.30,,7000.00,1210.00,0.00,车板价,5,2024-07-15 00:00:00,1,0,2024-07-15 14:41:01,0,2024-07-15 14:41:01,,,
2024-07-15,沁水县,优小块,11.00,7.00,0.50,,6800.00,1190.00,0.00,坑口价,6,2024-07-15 00:00:00,1,0,2024-07-15 14:41:01,0,2024-07-15 14:41:01,,,
2024-07-15,沁水县,优中块,11.00,7.00,0.50,,6800.00,1260.00,0.00,坑口价,7,2024-07-15 00:00:00,1,0,2024-07-15 14:41:01,0,2024-07-15 14:41:01,,,
2024-07-15,沁水县,中块,14.00,7.00,0.30,,7000.00,1280.00,0.00,车板价,8,2024-07-15 00:00:00,1,0,2024-07-15 14:41:01,0,2024-07-15 14:41:01,,,
2024-07-12,沁水县,末煤,15.00,7.00,0.30,,6000.00,925.00,0.00,车板价,9,2024-07-12 00:00:00,1,0,2024-07-15 14:41:01,0,2024-07-15 14:41:01,,,
2024-07-12,沁水县,无烟末煤,16.00,7.00,0.30,,6200.00,905.00,0.00,坑口价,10,2024-07-12 00:00:00,1,0,2024-07-15 14:41:01,0,2024-07-15 14:41:01,,,
