日期,数据类目,当期值(美元/吨),环比变化,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06-28,印尼塔巴尼奥-中国南通,13.94,0.00,79,2024-06-28 00:00:00,1,0,2024-07-20 08:44:29,0,2024-07-20 08:44:29,,,
2024-06-28,印尼萨马林达-中国广州,8.08,-0.10,80,2024-06-28 00:00:00,1,0,2024-07-20 08:44:29,0,2024-07-20 08:44:29,,,
2024-06-27,印尼萨马林达-中国广州,8.18,-0.10,81,2024-06-27 00:00:00,1,0,2024-07-20 08:44:29,0,2024-07-20 08:44:29,,,
2024-06-27,澳大利亚纽卡斯尔-中国舟山,16.50,0.20,82,2024-06-27 00:00:00,1,0,2024-07-20 08:44:29,0,2024-07-20 08:44:29,,,
2024-06-27,印尼塔巴尼奥-中国广州,11.61,0.00,83,2024-06-27 00:00:00,1,0,2024-07-20 08:44:29,0,2024-07-20 08:44:29,,,
2024-06-27,澳大利亚海波因特-中国舟山,14.56,-0.10,84,2024-06-27 00:00:00,1,0,2024-07-20 08:44:29,0,2024-07-20 08:44:29,,,
2024-06-27,印尼塔巴尼奥-中国南通,13.98,-0.10,85,2024-06-27 00:00:00,1,0,2024-07-20 08:44:29,0,2024-07-20 08:44:29,,,
2024-06-26,印尼塔巴尼奥-中国广州,11.63,0.00,86,2024-06-26 00:00:00,1,0,2024-07-20 08:44:29,0,2024-07-20 08:44:29,,,
2024-06-26,澳大利亚海波因特-中国舟山,14.66,-0.20,87,2024-06-26 00:00:00,1,0,2024-07-20 08:44:29,0,2024-07-20 08:44:29,,,
2024-06-26,印尼萨马林达-中国广州,8.32,-0.20,88,2024-06-26 00:00:00,1,0,2024-07-20 08:44:29,0,2024-07-20 08:44:29,,,
2024-06-26,澳大利亚纽卡斯尔-中国舟山,16.33,0.00,89,2024-06-26 00:00:00,1,0,2024-07-20 08:44:29,0,2024-07-20 08:44:29,,,
2024-06-26,印尼塔巴尼奥-中国南通,14.03,0.00,90,2024-06-26 00:00:00,1,0,2024-07-20 08:44:29,0,2024-07-20 08:44:29,,,
2024-06-25,印尼萨马林达-中国广州,8.49,-0.20,91,2024-06-25 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-25,印尼塔巴尼奥-中国广州,11.67,0.00,92,2024-06-25 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-25,澳大利亚海波因特-中国舟山,14.86,-0.20,93,2024-06-25 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-25,印尼塔巴尼奥-中国南通,14.07,0.00,94,2024-06-25 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-25,澳大利亚纽卡斯尔-中国舟山,16.35,-0.30,95,2024-06-25 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-24,印尼萨马林达-中国广州,8.66,-0.10,96,2024-06-24 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-24,澳大利亚海波因特-中国舟山,15.01,-0.10,97,2024-06-24 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-24,印尼塔巴尼奥-中国南通,14.06,0.00,98,2024-06-24 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-24,印尼塔巴尼奥-中国广州,11.67,0.00,99,2024-06-24 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-24,澳大利亚纽卡斯尔-中国舟山,16.62,0.00,100,2024-06-24 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-21,澳大利亚海波因特-中国舟山,15.08,-0.30,101,2024-06-21 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-21,澳大利亚纽卡斯尔-中国舟山,16.61,0.00,102,2024-06-21 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-21,印尼塔巴尼奥-中国南通,14.03,0.10,103,2024-06-21 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-21,印尼塔巴尼奥-中国广州,11.65,0.00,104,2024-06-21 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-21,印尼萨马林达-中国广州,8.73,-0.10,105,2024-06-21 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-20,澳大利亚纽卡斯尔-中国舟山,16.57,0.20,106,2024-06-20 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-20,澳大利亚海波因特-中国舟山,15.38,-0.20,107,2024-06-20 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-20,印尼塔巴尼奥-中国广州,11.61,0.00,108,2024-06-20 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-20,印尼萨马林达-中国广州,8.85,-0.10,109,2024-06-20 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
