时间,煤种,当月数量(吨),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-12,无烟煤,507328.10,9239507.60,114827.80,1343378.20,161,2021-12-31 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-12,炼焦煤,7487955.70,54775965.50,1967147.10,11032275.40,162,2021-12-31 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-12,煤炭,30950086.00,323682161.80,5316496.20,35808240.50,163,2021-12-31 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-11,型煤,0.00,0.10,0.30,1.10,164,2021-11-30 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-11,褐煤,11429476.50,108287410.20,1360665.10,7662246.20,165,2021-11-30 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-11,其他煤,6440060.00,53851999.60,1053328.80,5265229.50,166,2021-11-30 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-11,其他烟煤,8322872.70,74572476.70,1131848.80,7270588.90,167,2021-11-30 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-11,无烟煤,1118323.10,8732179.40,235659.90,1228550.40,168,2021-11-30 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-11,炼焦煤,7741656.00,47288009.80,2087967.00,9065128.30,169,2021-11-30 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-11,煤炭,35052388.40,292732075.90,5869469.90,30491744.30,170,2021-11-30 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-10,其他烟煤,7531478.80,66249604.00,822609.70,6138740.10,171,2021-10-31 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-10,无烟煤,769084.80,7613856.30,131847.30,992890.50,172,2021-10-31 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-10,型煤,0.10,0.10,0.80,0.80,173,2021-10-31 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-10,其他煤,5708216.80,47411939.50,709624.00,4211900.70,174,2021-10-31 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-10,褐煤,8550208.80,96857933.70,765889.90,6301581.00,175,2021-10-31 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-10,煤炭,26943006.90,257679687.40,3608902.80,24622274.40,176,2021-10-31 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-10,炼焦煤,4384017.50,39546353.80,1178931.20,6977161.30,177,2021-10-31 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-09,无烟煤,751237.40,6844771.50,126314.60,861043.20,178,2021-09-30 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-09,煤炭,32882953.00,230736680.60,3913214.30,21013371.60,179,2021-09-30 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-09,其他煤,7141842.50,41703722.70,790020.40,3502276.70,180,2021-09-30 00:00:00,1,0,2024-07-20 14:19:29,0,2024-07-20 14:19:29,,,
2021-09,其他烟煤,7982537.90,58718125.20,896134.20,5316130.40,181,2021-09-30 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-09,褐煤,12660858.10,88307724.90,1027509.60,5535691.10,182,2021-09-30 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-09,炼焦煤,4346477.10,35162336.30,1073235.50,5798230.10,183,2021-09-30 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-08,煤炭,28051704.80,197853727.60,3111717.30,17100157.20,184,2021-08-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-08,褐煤,10330207.50,75646866.70,780742.20,4508181.60,185,2021-08-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-08,其他烟煤,6555961.00,50735587.30,700404.60,4419996.20,186,2021-08-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-08,其他煤,5517291.00,34561880.20,550406.10,2712256.30,187,2021-08-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-08,炼焦煤,4682830.50,30815859.20,947072.70,4724994.60,188,2021-08-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-08,无烟煤,965414.70,6093534.10,133091.60,734728.60,189,2021-08-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-07,其他烟煤,7838695.60,44179626.30,782201.50,3719591.50,190,2021-07-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-07,无烟煤,790827.10,5128119.40,107930.90,601636.90,191,2021-07-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-07,煤炭,30177628.40,169802022.70,2934870.60,13988440.00,192,2021-07-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-07,炼焦煤,3771290.80,26133028.70,667813.20,3777921.90,193,2021-07-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-07,褐煤,11859831.50,65316659.20,846993.20,3727439.30,194,2021-07-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-07,其他煤,5916983.40,29044589.20,529931.90,2161850.20,195,2021-07-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-06,其他烟煤,7796604.70,36340930.70,715559.10,2937390.10,196,2021-06-30 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-06,炼焦煤,4134210.10,22361737.90,687648.20,3110108.70,197,2021-06-30 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-06,褐煤,11109209.00,53456827.70,730091.80,2880446.20,198,2021-06-30 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-06,无烟煤,826683.50,4337292.30,97599.00,493706.00,199,2021-06-30 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-06,煤炭,28392033.70,139624394.40,2612148.30,11053569.40,200,2021-06-30 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-06,其他煤,4525326.40,23127605.80,381250.20,1631918.40,201,2021-06-30 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-05,无烟煤,767503.10,3510608.80,88521.40,396107.00,202,2021-05-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-05,褐煤,7501334.50,42347618.70,436699.60,2150354.40,203,2021-05-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-05,炼焦煤,3411925.10,18227527.80,537793.50,2422460.50,204,2021-05-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-05,煤炭,21040253.30,111232360.60,1810139.80,8441421.00,205,2021-05-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-05,其他煤,3428119.90,18602279.40,252843.00,1250668.20,206,2021-05-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-05,其他烟煤,5931370.80,28544326.00,494282.20,2221831.00,207,2021-05-31 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-04,其他烟煤,6739729.90,22612955.30,558754.00,1727548.80,208,2021-04-30 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-04,褐煤,7757998.60,34846284.20,408257.20,1713654.80,209,2021-04-30 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-04,无烟煤,856967.60,2743105.70,99348.60,307585.60,210,2021-04-30 00:00:00,1,0,2024-07-20 14:19:32,0,2024-07-20 14:19:32,,,
2021-04,煤炭,21733659.80,90192107.30,1830395.90,6631281.30,211,2021-04-30 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-04,其他煤,2895835.80,15174159.40,211211.40,997825.10,212,2021-04-30 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-04,炼焦煤,3483127.90,14815602.70,552824.80,1884667.00,213,2021-04-30 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-03,煤炭,27328927.60,68458447.50,2170140.90,4800885.40,214,2021-03-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-03,炼焦煤,4905452.10,11332474.80,647944.10,1331842.30,215,2021-03-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-03,无烟煤,1252595.20,1886138.10,145878.40,208237.00,216,2021-03-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-03,其他烟煤,6343118.40,15873225.40,514467.30,1168794.80,217,2021-03-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-03,其他煤,4559114.80,12278323.60,323911.20,786613.70,218,2021-03-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-03,褐煤,10268647.10,27088285.60,537939.80,1305397.60,219,2021-03-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-02,其他烟煤,4202880.40,9530107.00,299268.10,654327.40,220,2021-02-28 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-02,炼焦煤,3226688.60,6427022.70,358475.00,683898.10,221,2021-02-28 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-02,褐煤,8718406.70,16819638.50,420076.20,767457.80,222,2021-02-28 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-02,无烟煤,432560.60,633542.90,44753.00,62358.60,223,2021-02-28 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-02,其他煤,4126890.40,7719208.80,267639.10,462702.50,224,2021-02-28 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-02,煤炭,20707426.70,41129519.90,1390211.40,2630744.50,225,2021-02-28 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-01,煤炭,20422093.20,20422093.20,1240533.10,1240533.10,226,2021-01-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-01,褐煤,8101231.80,8101231.80,347381.60,347381.60,227,2021-01-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-01,其他煤,3592318.40,3592318.40,195063.40,195063.40,228,2021-01-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-01,无烟煤,200982.30,200982.30,17605.60,17605.60,229,2021-01-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-01,炼焦煤,3200334.10,3200334.10,325423.20,325423.20,230,2021-01-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2021-01,其他烟煤,5327226.60,5327226.60,355059.40,355059.40,231,2021-01-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2020-12,无烟煤,1626573.30,7756476.30,138386.90,667617.60,232,2020-12-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2020-12,煤炭,39017143.80,303314359.80,1975793.40,20257689.60,233,2020-12-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2020-12,其他煤,5352847.80,37160389.40,263981.10,1859232.70,234,2020-12-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2020-12,炼焦煤,3560139.90,72268745.80,335667.70,8425682.40,235,2020-12-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2020-12,其他烟煤,8127462.00,87060210.50,478442.60,5435611.40,236,2020-12-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2020-12,型煤,0.10,0.40,0.90,2.90,237,2020-12-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2020-12,褐煤,20350120.60,99068537.40,759314.20,3869542.80,238,2020-12-31 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2020-11,褐煤,3645177.80,78718416.80,124408.20,3110228.50,239,2020-11-30 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2020-11,煤炭,11755998.80,264297215.90,684544.10,18281896.20,240,2020-11-30 00:00:00,1,0,2024-07-20 14:19:36,0,2024-07-20 14:19:36,,,
2020-11,炼焦煤,3717818.80,68708605.90,322208.50,8090014.70,241,2020-11-30 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-11,其他煤,1519384.70,31807541.60,64121.20,1595251.60,242,2020-11-30 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-11,其他烟煤,2281484.70,78932748.50,125662.90,4957168.80,243,2020-11-30 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-11,无烟煤,592132.90,6129903.00,48143.40,529230.70,244,2020-11-30 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-10,炼焦煤,5729577.60,64990787.20,531615.30,7767806.20,245,2020-10-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-10,煤炭,13559346.30,252541217.10,905547.30,17597352.20,246,2020-10-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-10,型煤,0.10,0.30,1.20,2.00,247,2020-10-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-10,褐煤,2557964.10,75073238.90,93604.50,2985820.30,248,2020-10-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-10,其他煤,1379190.40,30288156.90,56716.70,1531130.40,249,2020-10-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-10,其他烟煤,3463377.70,76651263.80,188500.80,4831505.90,250,2020-10-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-10,无烟煤,429236.50,5537770.10,35108.70,481087.30,251,2020-10-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-09,无烟煤,369065.40,5108533.70,28153.60,445978.60,252,2020-09-30 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-09,其他煤,2174695.60,28908966.50,88708.20,1474413.70,253,2020-09-30 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-09,煤炭,18641047.50,238981870.80,1181835.70,16691804.90,254,2020-09-30 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-09,炼焦煤,6718024.30,59261209.60,609013.10,7236190.90,255,2020-09-30 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-09,褐煤,3355257.40,72515274.80,124691.40,2892215.80,256,2020-09-30 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-09,其他烟煤,6024004.80,73187886.10,331269.40,4643005.10,257,2020-09-30 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-08,其他煤,2089575.80,26734270.80,87295.10,1385705.50,258,2020-08-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-08,其他烟煤,6083024.50,67163881.30,337530.20,4311735.70,259,2020-08-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-08,型煤,0.10,0.20,0.20,0.80,260,2020-08-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-08,褐煤,4782216.50,69160017.40,175594.30,2767524.40,261,2020-08-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-08,炼焦煤,7170667.60,52543185.30,749995.50,6627177.80,262,2020-08-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-08,无烟煤,537625.70,4739468.30,40453.90,417825.00,263,2020-08-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-08,煤炭,20663110.10,220340823.30,1390869.10,15509969.20,264,2020-08-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-07,其他煤,3661988.30,24644695.10,168544.70,1298410.30,265,2020-07-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-07,其他烟煤,6807952.50,61080856.80,405289.30,3974205.50,266,2020-07-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-07,炼焦煤,7352560.20,45372517.70,841544.30,5877182.40,267,2020-07-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-07,褐煤,7405679.80,64377800.90,259776.60,2591930.10,268,2020-07-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-07,无烟煤,688705.70,4201842.50,56300.00,377371.10,269,2020-07-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-07,煤炭,25916886.50,199677713.20,1731454.80,14119100.00,270,2020-07-31 00:00:00,1,0,2024-07-20 14:19:39,0,2024-07-20 14:19:39,,,
2020-06,褐煤,7041402.80,56972121.10,241786.80,2332153.50,271,2020-06-30 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-06,无烟煤,509780.50,3513136.90,44289.00,321071.10,272,2020-06-30 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-06,其他烟煤,8379093.70,54272904.40,532402.60,3568916.30,273,2020-06-30 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-06,煤炭,25094590.90,173760826.80,1665637.10,12387645.20,274,2020-06-30 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-06,炼焦煤,6070875.20,38019957.50,707972.10,5035638.10,275,2020-06-30 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-06,其他煤,3093438.60,20982706.80,139186.60,1129865.60,276,2020-06-30 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-05,煤炭,22050338.50,148666235.90,1458714.70,10722008.10,277,2020-05-31 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-05,炼焦煤,4844471.40,31949082.30,575335.00,4327666.00,278,2020-05-31 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-05,无烟煤,435249.20,3003356.30,39973.70,276782.10,279,2020-05-31 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-05,其他烟煤,5967532.00,45893810.60,388265.30,3036513.70,280,2020-05-31 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-05,其他煤,2918790.90,17889268.20,147744.50,990679.00,281,2020-05-31 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-05,褐煤,7884294.90,49930718.20,307395.60,2090366.70,282,2020-05-31 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-05,型煤,0.10,0.10,0.60,0.60,283,2020-05-31 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-04,褐煤,9469153.00,42046423.40,389829.90,1782971.10,284,2020-04-30 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-04,炼焦煤,6268914.00,27104610.90,850759.70,3752330.90,285,2020-04-30 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-04,无烟煤,671630.70,2568107.10,62156.70,236808.40,286,2020-04-30 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-04,煤炭,30856396.40,126615897.40,2233573.60,9263293.40,287,2020-04-30 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-04,其他烟煤,11018110.70,39926278.60,740146.20,2648248.40,288,2020-04-30 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-04,其他煤,3428588.00,14970477.30,190681.10,842934.60,289,2020-04-30 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-03,无烟煤,603383.60,1896476.50,55133.10,174651.70,290,2020-03-31 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-03,其他煤,3068239.30,11541889.30,169565.00,652253.50,291,2020-03-31 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-03,褐煤,9524221.00,32577270.40,402895.00,1393141.20,292,2020-03-31 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-03,其他烟煤,8939180.80,28908167.90,590261.50,1908102.30,293,2020-03-31 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-03,煤炭,27815939.70,95759501.00,2019610.70,7029719.80,294,2020-03-31 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-03,炼焦煤,5680915.00,20835696.90,801756.20,2901571.20,295,2020-03-31 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-02,其他烟煤,7218390.10,19968987.20,465993.80,1317840.80,296,2020-02-29 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-02,无烟煤,555563.90,1293092.90,51057.30,119518.60,297,2020-02-29 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-02,炼焦煤,5341984.00,15154782.00,733442.20,2099815.00,298,2020-02-29 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-02,煤炭,24383658.70,67943561.40,1765878.50,5010109.10,299,2020-02-29 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-02,褐煤,8464847.00,23053049.40,357882.80,990246.10,300,2020-02-29 00:00:00,1,0,2024-07-20 14:19:42,0,2024-07-20 14:19:42,,,
2020-02,其他煤,2802873.70,8473650.00,157502.50,482688.50,301,2020-02-29 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2020-01,煤炭,43559902.70,43559902.70,3244230.60,3244230.60,302,2020-01-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2020-01,其他煤,5670776.30,5670776.30,325186.00,325186.00,303,2020-01-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2020-01,褐煤,14588202.40,14588202.40,632363.40,632363.40,304,2020-01-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2020-01,炼焦煤,9812798.00,9812798.00,1366372.80,1366372.80,305,2020-01-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2020-01,无烟煤,737529.00,737529.00,68461.30,68461.30,306,2020-01-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2020-01,其他烟煤,12750597.10,12750597.10,851847.10,851847.10,307,2020-01-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-12,其他烟煤,604119.90,79619106.10,31081.60,5783811.50,308,2019-12-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-12,型煤,0.00,0.10,0.00,0.10,309,2019-12-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-12,褐煤,23605.10,102585809.70,560.10,4435389.20,310,2019-12-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-12,其他煤,380122.80,35797612.50,17586.40,2051099.40,311,2019-12-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-12,无烟煤,68618.60,7194755.30,6031.90,785695.20,312,2019-12-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-12,炼焦煤,1697435.30,74657602.70,138678.70,10310320.90,313,2019-12-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-12,煤炭,2773901.60,299854886.40,193938.80,23366316.20,314,2019-12-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-11,其他烟煤,5040461.10,79014986.20,349255.00,5752729.90,315,2019-11-30 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-11,褐煤,6685606.70,102562204.60,287343.70,4434829.10,316,2019-11-30 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-11,煤炭,20781445.90,297080984.80,1599523.00,23172377.40,317,2019-11-30 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-11,炼焦煤,6175574.20,72960167.40,789263.50,10171642.10,318,2019-11-30 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-11,其他煤,2436076.60,35417489.80,132390.10,2033513.00,319,2019-11-30 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-11,无烟煤,443727.40,7126136.80,41270.60,779663.40,320,2019-11-30 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-10,褐煤,8115835.90,95876597.90,341921.10,4147485.40,321,2019-10-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-10,炼焦煤,5696735.10,66784593.30,698595.30,9382378.70,322,2019-10-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-10,煤炭,25685073.90,276299538.90,1792235.20,21572854.50,323,2019-10-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-10,其他烟煤,8034271.90,73974525.10,529925.30,5403474.80,324,2019-10-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-10,无烟煤,336943.00,6682409.40,31528.10,738392.70,325,2019-10-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-10,其他煤,3501288.00,32981413.20,190265.50,1901122.90,326,2019-10-31 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
