时间,地区,当月值(万吨),累计值(万吨),同比增长(%),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-04,山东省,181.00,722.10,-1.40,-1.80,424,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,河南省,19.50,77.80,0.70,0.80,425,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,内蒙古区,7.50,31.30,12.00,7.10,426,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,辽宁省,82.10,339.60,-6.80,-2.20,427,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,吉林省,35.70,145.60,-2.40,-1.50,428,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,黑龙江省,240.40,976.40,-0.90,-0.20,429,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,上海市,4.50,18.00,-16.80,-13.70,430,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,江苏省,13.10,52.10,4.80,4.30,431,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,新疆区,278.30,1115.50,4.20,4.30,432,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,全国,1727.70,6963.50,1.40,1.80,433,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,北京市,0.00,0.00,0.00,0.00,434,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,天津市,313.30,1233.10,6.70,5.10,435,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,河北省,47.80,194.50,3.80,4.70,436,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,山西省,0.00,0.00,0.00,0.00,437,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,西藏区,0.00,0.00,0.00,0.00,438,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,陕西省,199.90,821.60,-3.80,-2.40,439,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,甘肃省,96.00,378.80,8.40,8.50,440,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,青海省,19.20,76.70,-0.90,-0.80,441,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,宁夏区,10.80,42.10,-0.10,-1.40,442,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,广西区,6.50,28.90,45.00,78.40,443,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,海南省,4.80,18.40,1.10,-2.20,444,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,重庆市,0.20,0.50,368.50,117.90,445,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,四川省,1.50,5.40,61.90,33.70,446,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,贵州省,0.00,0.00,0.00,0.00,447,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-04,湖南省,0.00,0.00,0.00,0.00,448,2023-04-30 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-03,湖北省,4.60,13.30,-0.60,0.50,449,2023-03-31 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-03,贵州省,0.00,0.00,0.00,0.00,450,2023-03-31 00:00:00,1,0,2024-07-21 02:17:13,0,2024-07-21 02:17:13,,,
2023-03,广东省,173.80,506.20,2.70,2.40,451,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,浙江省,0.00,0.00,0.00,0.00,452,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,安徽省,0.00,0.00,0.00,0.00,453,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,福建省,0.00,0.00,0.00,0.00,454,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,江西省,0.00,0.00,0.00,0.00,455,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,山东省,186.70,541.00,-1.70,-1.90,456,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,河南省,20.10,58.30,0.90,0.90,457,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,内蒙古区,7.70,23.70,1.40,5.20,458,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,辽宁省,88.80,257.50,-0.70,-0.70,459,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,吉林省,36.50,109.90,-3.60,-1.30,460,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,黑龙江省,261.60,736.00,3.00,0.00,461,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,上海市,4.50,13.50,-21.80,-12.60,462,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,江苏省,13.50,39.00,4.60,4.10,463,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,新疆区,291.20,837.30,3.40,4.30,464,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,全国,1818.30,5235.70,2.40,2.00,465,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,北京市,0.00,0.00,0.00,0.00,466,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,天津市,319.10,919.70,5.30,4.50,467,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,河北省,50.10,146.70,4.10,5.10,468,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,山西省,0.00,0.00,0.00,0.00,469,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,云南省,0.00,0.00,0.00,0.00,470,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,西藏区,0.00,0.00,0.00,0.00,471,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,陕西省,217.10,621.70,-2.50,-1.90,472,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,甘肃省,99.40,282.90,10.80,8.50,473,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,青海省,19.50,57.50,-2.20,-0.80,474,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,宁夏区,10.60,31.30,5.80,-1.80,475,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,广西区,7.10,22.40,81.70,91.20,476,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,海南省,4.90,13.60,-1.20,-3.40,477,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,重庆市,0.10,0.30,47.80,49.60,478,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,四川省,1.40,3.90,31.60,25.30,479,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-03,湖南省,0.00,0.00,0.00,0.00,480,2023-03-31 00:00:00,1,0,2024-07-21 02:17:17,0,2024-07-21 02:17:17,,,
2023-02,湖北省,,8.70,,1.10,481,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,云南省,,0.00,,0.00,482,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,广东省,,332.40,,2.30,483,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,浙江省,,0.00,,0.00,484,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,安徽省,,0.00,,0.00,485,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,福建省,,0.00,,0.00,486,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,江西省,,0.00,,0.00,487,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,山东省,,354.30,,-1.90,488,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,河南省,,38.20,,0.80,489,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,内蒙古区,,16.00,,7.10,490,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,辽宁省,,168.70,,-0.70,491,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,吉林省,,73.40,,-0.10,492,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,黑龙江省,,474.40,,-1.60,493,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,上海市,,9.10,,-7.10,494,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,江苏省,,25.50,,3.80,495,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,新疆区,,546.10,,4.80,496,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,全国,,3417.40,,1.80,497,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,北京市,,0.00,,0.00,498,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,天津市,,600.60,,4.10,499,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,河北省,,96.60,,5.60,500,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,山西省,,0.00,,0.00,501,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,西藏区,,0.00,,0.00,502,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,陕西省,,404.60,,-1.60,503,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,甘肃省,,183.40,,7.30,504,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,青海省,,38.00,,0.00,505,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,宁夏区,,20.70,,-5.30,506,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,广西区,,15.40,,95.80,507,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,海南省,,8.80,,-4.50,508,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,重庆市,,0.20,,50.70,509,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,四川省,,2.40,,21.90,510,2023-02-28 00:00:00,1,0,2024-07-21 02:17:20,0,2024-07-21 02:17:20,,,
2023-02,贵州省,,0.00,,0.00,511,2023-02-28 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2023-02,湖南省,,0.00,,0.00,512,2023-02-28 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,湖北省,4.60,53.70,2.20,0.90,513,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,云南省,0.00,0.00,0.00,0.00,514,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,广东省,152.40,1884.60,30.10,8.00,515,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,浙江省,0.00,0.00,0.00,0.00,516,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,安徽省,0.00,0.00,0.00,0.00,517,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,福建省,0.00,0.00,0.00,0.00,518,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,江西省,0.00,0.00,0.00,0.00,519,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,山东省,186.70,2200.30,-0.50,-0.50,520,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,河南省,20.20,236.20,1.40,0.60,521,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,辽宁省,88.20,984.10,-0.30,-6.80,522,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,吉林省,29.20,420.10,11.60,3.40,523,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,黑龙江省,251.30,2971.00,-1.90,0.90,524,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,上海市,3.90,53.60,4.10,5.20,525,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,江苏省,13.00,152.90,1.90,1.10,526,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,全国,1686.90,20466.70,2.50,2.90,527,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,北京市,0.00,0.00,0.00,0.00,528,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,天津市,290.30,3575.30,-3.80,4.90,529,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,河北省,41.40,547.10,-5.60,0.50,530,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,山西省,0.00,0.00,0.00,0.00,531,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,内蒙古区,4.10,46.30,12.80,3.20,532,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,西藏区,0.00,0.00,0.00,0.00,533,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,陕西省,204.60,2536.60,2.80,-0.60,534,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,甘肃省,92.90,1092.20,-2.30,6.10,535,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,青海省,19.90,235.00,0.10,0.40,536,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,宁夏区,10.40,130.70,-12.00,-3.40,537,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,新疆区,259.60,3213.30,5.80,7.50,538,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,广西区,8.60,65.80,102.90,40.50,539,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,海南省,4.60,56.00,18.30,49.90,540,2022-12-31 00:00:00,1,0,2024-07-21 02:17:22,0,2024-07-21 02:17:22,,,
2022-12,重庆市,0.00,0.00,0.00,0.00,541,2022-12-31 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-12,四川省,1.10,11.90,18.20,17.70,542,2022-12-31 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-12,贵州省,0.00,0.00,0.00,0.00,543,2022-12-31 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-12,湖南省,0.00,0.00,0.00,0.00,544,2022-12-31 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,湖北省,4.40,49.10,6.90,0.70,545,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,云南省,0.00,0.00,0.00,0.00,546,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,广东省,166.50,1732.20,23.30,6.40,547,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,浙江省,0.00,0.00,0.00,0.00,548,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,安徽省,0.00,0.00,0.00,0.00,549,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,福建省,0.00,0.00,0.00,0.00,550,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,江西省,0.00,0.00,0.00,0.00,551,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,山东省,176.90,2013.60,-2.50,-0.50,552,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,河南省,19.50,216.10,1.10,0.60,553,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,辽宁省,84.60,895.90,-0.40,-7.30,554,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,吉林省,30.30,391.00,-6.40,2.80,555,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,黑龙江省,243.20,2719.70,-0.80,1.10,556,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,上海市,4.20,49.70,1.20,5.20,557,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,江苏省,12.60,139.90,1.90,1.00,558,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,全国,1678.30,18777.50,2.90,3.00,559,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,北京市,0.00,0.00,0.00,0.00,560,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,天津市,293.40,3285.00,2.60,5.80,561,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,河北省,42.80,505.70,-1.20,1.00,562,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,山西省,0.00,0.00,0.00,0.00,563,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,内蒙古区,4.10,42.20,10.10,2.30,564,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,西藏区,0.00,0.00,0.00,0.00,565,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,陕西省,201.80,2329.60,-5.00,-0.90,566,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,甘肃省,90.00,999.40,9.60,7.00,567,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,青海省,19.30,215.10,0.20,0.50,568,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,宁夏区,10.60,120.30,-0.70,-2.60,569,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,新疆区,261.40,2953.70,6.70,7.60,570,2022-11-30 00:00:00,1,0,2024-07-21 02:17:26,0,2024-07-21 02:17:26,,,
2022-11,广西区,7.00,57.20,70.10,34.30,571,2022-11-30 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-11,海南省,4.70,51.40,20.90,53.50,572,2022-11-30 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-11,重庆市,0.00,0.00,0.00,0.00,573,2022-11-30 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-11,四川省,1.00,10.80,14.80,17.70,574,2022-11-30 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-11,贵州省,0.00,0.00,0.00,0.00,575,2022-11-30 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-11,湖南省,0.00,0.00,0.00,0.00,576,2022-11-30 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,湖南省,0.00,0.00,0.00,0.00,577,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,云南省,0.00,0.00,0.00,0.00,578,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,安徽省,0.00,0.00,0.00,0.00,579,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,福建省,0.00,0.00,0.00,0.00,580,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,江西省,0.00,0.00,0.00,0.00,581,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,山东省,187.50,1836.70,1.30,-0.30,582,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,河南省,20.30,196.60,2.70,0.50,583,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,湖北省,4.50,44.70,1.10,0.20,584,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,辽宁省,86.80,811.30,2.30,-8.00,585,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,吉林省,34.30,360.70,0.90,3.70,586,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,黑龙江省,250.20,2476.50,0.00,1.30,587,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,上海市,3.90,45.50,-9.60,5.60,588,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,江苏省,13.10,127.30,1.60,0.90,589,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,浙江省,0.00,0.00,0.00,0.00,590,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,全国,1722.20,17097.50,2.50,3.00,591,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,北京市,0.00,0.00,0.00,0.00,592,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,天津市,306.10,2991.60,4.80,6.10,593,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,河北省,46.20,462.90,2.50,1.20,594,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,山西省,0.00,0.00,0.00,0.00,595,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,内蒙古区,3.60,36.30,0.50,-3.00,596,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,西藏区,0.00,0.00,0.00,0.00,597,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,陕西省,209.90,2127.80,-3.40,-0.50,598,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,甘肃省,94.00,909.40,12.10,6.70,599,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,青海省,19.90,195.80,0.30,0.50,600,2022-10-31 00:00:00,1,0,2024-07-21 02:17:29,0,2024-07-21 02:17:29,,,
2022-10,宁夏区,11.00,109.80,-4.70,-2.80,601,2022-10-31 00:00:00,1,0,2024-07-21 02:17:31,0,2024-07-21 02:17:31,,,
2022-10,新疆区,263.60,2692.30,3.20,7.70,602,2022-10-31 00:00:00,1,0,2024-07-21 02:17:31,0,2024-07-21 02:17:31,,,
2022-10,广西区,6.80,50.20,58.10,30.50,603,2022-10-31 00:00:00,1,0,2024-07-21 02:17:31,0,2024-07-21 02:17:31,,,
2022-10,海南省,4.40,46.70,15.00,57.80,604,2022-10-31 00:00:00,1,0,2024-07-21 02:17:31,0,2024-07-21 02:17:31,,,
2022-10,重庆市,0.00,0.00,0.00,0.00,605,2022-10-31 00:00:00,1,0,2024-07-21 02:17:31,0,2024-07-21 02:17:31,,,
2022-10,四川省,0.90,9.80,29.90,18.00,606,2022-10-31 00:00:00,1,0,2024-07-21 02:17:31,0,2024-07-21 02:17:31,,,
2022-10,贵州省,0.00,0.00,0.00,0.00,607,2022-10-31 00:00:00,1,0,2024-07-21 02:17:31,0,2024-07-21 02:17:31,,,
