时间,地区,当月值(亿千瓦时),同比增长(%),累计值(亿千瓦时),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06,天津市,,,,,31,2024-06-30 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-06,北京市,0.60,-22.90,4.10,-15.90,32,2024-06-30 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,新疆区,37.50,34.70,106.50,19.50,33,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,宁夏区,1.80,32.30,6.60,18.20,34,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,青海省,43.30,42.20,149.30,19.10,35,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,甘肃省,32.90,13.30,100.20,14.00,36,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,陕西省,6.10,-41.60,24.40,-19.20,37,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,西藏区,11.60,24.10,37.60,4.30,38,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,云南省,232.20,40.40,820.90,6.00,39,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,贵州省,64.30,151.00,171.70,66.40,40,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,四川省,294.50,32.70,1135.00,2.20,41,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,重庆市,23.40,35.30,68.40,33.20,42,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,海南省,1.90,79.10,6.20,29.30,43,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,广西区,59.70,73.90,185.20,26.90,44,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,广东省,30.00,37.30,104.90,15.30,45,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,湖南省,60.00,51.00,207.10,50.50,46,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,湖北省,128.20,39.20,470.80,41.30,47,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,河南省,9.50,-23.40,58.50,21.80,48,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,山东省,5.20,98.20,24.40,56.20,49,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,江西省,11.30,32.50,40.20,29.00,50,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,福建省,36.40,29.80,120.60,12.40,51,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,安徽省,6.30,5.40,30.10,4.10,52,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,浙江省,20.30,38.20,78.10,28.20,53,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,江苏省,2.60,8.60,12.60,-1.10,54,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,上海市,0.00,0.00,0.00,0.00,55,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,黑龙江省,4.20,13.00,13.60,11.70,56,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,吉林省,11.40,8.40,36.80,-10.60,57,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,辽宁省,4.40,14.00,17.80,14.00,58,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,内蒙古区,3.40,35.60,17.50,7.40,59,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,山西省,2.10,-16.60,15.70,-1.80,60,2024-05-31 00:00:00,1,0,2024-07-20 15:28:10,0,2024-07-20 15:28:10,,,
2024-05,河北省,5.20,48.60,24.30,19.00,61,2024-05-31 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-05,天津市,0.00,0.00,0.00,0.00,62,2024-05-31 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-05,北京市,0.50,-10.90,3.60,-14.60,63,2024-05-31 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-05,全国,1149.90,38.60,4088.50,14.90,64,2024-05-31 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,全国,834.80,21.00,2937.40,7.50,65,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,新疆区,23.80,19.90,69.10,15.30,66,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,宁夏区,1.50,25.90,4.80,13.50,67,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,青海省,32.70,35.20,106.00,11.70,68,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,甘肃省,24.70,19.60,67.40,14.40,69,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,陕西省,5.90,-37.70,18.30,-10.30,70,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,西藏区,7.30,3.70,26.00,-2.60,71,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,云南省,154.10,26.70,588.80,-3.40,72,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,贵州省,29.10,38.00,107.40,38.00,73,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,四川省,207.60,0.80,840.40,-5.70,74,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,重庆市,17.10,49.80,45.00,31.60,75,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,海南省,0.90,9.60,4.30,15.40,76,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,广西区,36.30,24.80,124.40,10.00,77,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,广东省,24.20,6.20,74.90,8.30,78,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,湖南省,50.90,41.70,147.10,47.60,79,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,湖北省,102.60,61.20,342.70,42.00,80,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,河南省,13.10,17.10,49.00,37.60,81,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,山东省,4.70,57.00,19.20,47.60,82,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,江西省,10.80,40.60,28.90,27.30,83,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,福建省,33.20,21.10,84.30,5.60,84,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,安徽省,5.00,-11.20,23.80,3.70,85,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,浙江省,18.80,66.00,57.80,25.00,86,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,江苏省,1.90,-18.90,10.00,-3.30,87,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,上海市,,,,,88,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,黑龙江省,3.70,28.60,9.40,11.10,89,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,吉林省,9.80,-7.20,25.30,-17.20,90,2024-04-30 00:00:00,1,0,2024-07-20 15:28:12,0,2024-07-20 15:28:12,,,
2024-04,辽宁省,3.50,33.20,13.40,14.10,91,2024-04-30 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-04,内蒙古区,3.30,9.80,14.10,2.20,92,2024-04-30 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-04,山西省,3.30,4.00,13.50,1.00,93,2024-04-30 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-04,河北省,4.40,13.90,19.10,13.00,94,2024-04-30 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-04,天津市,,,,,95,2024-04-30 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-04,北京市,0.50,-15.60,3.10,-15.20,96,2024-04-30 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,全国,712.00,3.10,2101.70,2.20,97,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,新疆区,17.60,6.40,43.60,8.80,98,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,宁夏区,1.10,9.90,3.30,8.50,99,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,青海省,25.20,3.20,73.20,3.60,100,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,甘肃省,15.00,8.10,42.60,11.60,101,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,陕西省,5.90,21.00,12.50,13.10,102,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,西藏区,6.00,-12.40,18.70,-4.90,103,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,云南省,139.50,-9.30,434.60,-10.90,104,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,贵州省,24.40,7.40,78.30,20.50,105,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,四川省,207.20,-5.70,633.60,-7.60,106,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,重庆市,8.80,-10.60,27.10,18.50,107,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,海南省,1.00,10.40,3.40,17.10,108,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,广西区,34.50,18.40,88.10,4.90,109,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,广东省,17.90,0.90,50.70,9.10,110,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,湖南省,31.80,33.80,96.10,47.90,111,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,湖北省,80.20,29.40,240.10,35.20,112,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,河南省,14.80,44.80,35.90,47.00,113,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,山东省,5.50,75.30,14.50,48.90,114,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,江西省,7.20,37.80,18.20,21.40,115,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,福建省,19.10,13.50,51.00,-1.80,116,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,安徽省,6.20,4.40,18.80,8.50,117,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,浙江省,14.70,9.60,39.10,8.10,118,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,江苏省,2.60,11.30,8.10,1.30,119,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,上海市,,,,,120,2024-03-31 00:00:00,1,0,2024-07-20 15:28:16,0,2024-07-20 15:28:16,,,
2024-03,黑龙江省,2.20,-5.80,5.70,2.00,121,2024-03-31 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-03,吉林省,6.00,-24.00,15.60,-22.40,122,2024-03-31 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-03,辽宁省,4.50,32.10,10.50,6.60,123,2024-03-31 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-03,内蒙古区,3.30,-5.70,10.80,0.10,124,2024-03-31 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-03,山西省,3.60,5.50,10.30,0.10,125,2024-03-31 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-03,河北省,5.40,11.60,14.70,12.70,126,2024-03-31 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-03,天津市,,,,,127,2024-03-31 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-03,北京市,1.00,-4.60,2.50,-15.10,128,2024-03-31 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,全国,,,1389.60,0.80,129,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,新疆区,,,26.10,10.60,130,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,宁夏区,,,2.20,7.80,131,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,青海省,,,48.10,3.90,132,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,甘肃省,,,27.60,13.40,133,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,陕西省,,,6.50,6.80,134,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,西藏区,,,12.70,-0.90,135,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,云南省,,,297.80,-10.80,136,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,贵州省,,,53.80,27.00,137,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,四川省,,,426.40,-10.90,138,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,重庆市,,,18.20,39.30,139,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,海南省,,,2.40,23.80,140,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,广西区,,,54.50,-0.60,141,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,广东省,,,32.80,14.20,142,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,湖南省,,,64.20,45.20,143,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,湖北省,,,159.50,38.10,144,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,河南省,,,21.00,48.30,145,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,山东省,,,9.00,36.50,146,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,江西省,,,11.00,2.20,147,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,福建省,,,29.90,-10.40,148,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,安徽省,,,12.60,10.70,149,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,浙江省,,,24.40,7.20,150,2024-02-29 00:00:00,1,0,2024-07-20 15:28:18,0,2024-07-20 15:28:18,,,
2024-02,江苏省,,,5.50,-2.80,151,2024-02-29 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2024-02,上海市,,,,,152,2024-02-29 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2024-02,黑龙江省,,,3.50,7.50,153,2024-02-29 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2024-02,吉林省,,,9.60,-21.40,154,2024-02-29 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2024-02,辽宁省,,,5.00,-22.60,155,2024-02-29 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2024-02,内蒙古区,,,7.50,2.90,156,2024-02-29 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2024-02,山西省,,,6.70,-2.50,157,2024-02-29 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2024-02,河北省,,,9.30,13.30,158,2024-02-29 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2024-02,天津市,,,,,159,2024-02-29 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2024-02,北京市,,,1.50,-21.00,160,2024-02-29 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,新疆区,16.70,21.00,316.90,4.70,161,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,宁夏区,1.30,4.90,17.00,-7.60,162,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,青海省,35.10,6.50,378.10,-6.40,163,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,甘肃省,17.10,1.90,289.60,0.60,164,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,陕西省,3.50,-20.00,107.60,39.50,165,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,西藏区,8.20,14.50,126.20,11.80,166,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,云南省,178.40,-7.60,2897.60,-5.20,167,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,贵州省,26.00,-1.80,365.30,-36.70,168,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,四川省,259.60,0.80,3583.30,-3.10,169,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,重庆市,8.90,82.30,168.40,-0.80,170,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,海南省,1.30,13.60,12.50,-12.90,171,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,广西区,24.70,-2.80,357.30,-35.50,172,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,广东省,14.00,22.40,200.60,12.10,173,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,湖南省,21.80,13.00,347.60,-23.40,174,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,湖北省,86.20,34.70,1245.60,5.80,175,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,河南省,9.50,52.00,119.90,4.10,176,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,山东省,4.60,19.20,37.00,33.90,177,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,江西省,4.80,-6.30,77.50,-6.50,178,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,福建省,11.30,-20.40,228.70,-7.40,179,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,安徽省,5.40,-32.80,68.00,21.00,180,2023-12-31 00:00:00,1,0,2024-07-20 15:28:22,0,2024-07-20 15:28:22,,,
2023-12,浙江省,13.10,8.50,150.40,-12.00,181,2023-12-31 00:00:00,1,0,2024-07-20 15:28:25,0,2024-07-20 15:28:25,,,
2023-12,江苏省,2.60,-6.00,30.40,-1.00,182,2023-12-31 00:00:00,1,0,2024-07-20 15:28:25,0,2024-07-20 15:28:25,,,
2023-12,上海市,0.00,0.00,0.00,0.00,183,2023-12-31 00:00:00,1,0,2024-07-20 15:28:25,0,2024-07-20 15:28:25,,,
2023-12,黑龙江省,1.80,23.70,36.40,13.40,184,2023-12-31 00:00:00,1,0,2024-07-20 15:28:25,0,2024-07-20 15:28:25,,,
