时间,项目名称,累计值(亿元),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06,全国房地产竣工面积,26518.89,-21.80,1,2024-06-30 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2024-06,全国房地产施工面积,696817.85,-12.00,2,2024-06-30 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2024-06,全国房地产新开工施工面积,38022.53,-23.70,3,2024-06-30 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2024-05,全国房地产新开工施工面积,30089.53,-24.20,4,2024-05-31 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2024-05,全国房地产竣工面积,22245.03,-20.10,5,2024-05-31 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2024-05,全国房地产施工面积,688895.68,-11.60,6,2024-05-31 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2024-04,全国房地产新开工施工面积,23509.73,-24.60,7,2024-04-30 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2024-04,全国房地产竣工面积,18860.34,-20.40,8,2024-04-30 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2024-04,全国房地产施工面积,687544.48,-10.80,9,2024-04-30 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2024-03,全国房地产新开工施工面积,17282.82,-27.80,10,2024-03-31 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2024-03,全国房地产竣工面积,15258.65,-20.70,11,2024-03-31 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2024-03,全国房地产施工面积,678501.00,-11.10,12,2024-03-31 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2024-02,全国房地产施工面积,666901.62,-11.00,13,2024-02-29 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2024-02,全国房地产新开工施工面积,9428.94,-29.70,14,2024-02-29 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2024-02,全国房地产竣工面积,10394.66,-20.20,15,2024-02-29 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2023-12,全国房地产施工面积,838364.46,-7.20,16,2023-12-31 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2023-12,全国房地产竣工面积,99831.09,17.00,17,2023-12-31 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2023-12,全国房地产新开工施工面积,95375.53,-20.40,18,2023-12-31 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2023-11,全国房地产施工面积,831344.90,-7.20,19,2023-11-30 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2023-11,全国房地产竣工面积,65237.02,17.90,20,2023-11-30 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2023-11,全国房地产新开工施工面积,87455.66,-21.20,21,2023-11-30 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2023-10,全国房地产施工面积,822894.94,-7.30,22,2023-10-31 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2023-10,全国房地产竣工面积,55150.72,19.00,23,2023-10-31 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2023-10,全国房地产新开工施工面积,79176.60,-23.20,24,2023-10-31 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2023-09,全国房地产施工面积,815688.35,-7.10,25,2023-09-30 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2023-09,全国房地产竣工面积,48704.63,19.80,26,2023-09-30 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2023-09,全国房地产新开工施工面积,72123.41,-23.40,27,2023-09-30 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2023-08,全国房地产施工面积,806415.25,-7.10,28,2023-08-31 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2023-08,全国房地产新开工施工面积,63891.13,-24.40,29,2023-08-31 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2023-08,全国房地产竣工面积,43726.13,19.20,30,2023-08-31 00:00:00,1,0,2024-07-21 04:36:46,0,2024-07-21 04:36:46,,,
2023-07,全国房地产新开工施工面积,56969.11,-24.50,31,2023-07-31 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2023-07,全国房地产竣工面积,38405.13,20.50,32,2023-07-31 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2023-07,全国房地产施工面积,799682.27,-6.80,33,2023-07-31 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2023-06,全国房地产新开工施工面积,49879.50,-24.30,34,2023-06-30 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2023-06,全国房地产竣工面积,33903.81,19.00,35,2023-06-30 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2023-06,全国房地产施工面积,791548.25,-6.60,36,2023-06-30 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2023-05,全国房地产竣工面积,27825.96,19.60,37,2023-05-31 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2023-05,全国房地产施工面积,779506.41,-6.20,38,2023-05-31 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2023-05,全国房地产新开工施工面积,39722.73,-22.60,39,2023-05-31 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2023-04,全国房地产竣工面积,23677.73,18.80,40,2023-04-30 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2023-04,全国房地产施工面积,771271.07,-5.60,41,2023-04-30 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2023-04,全国房地产新开工施工面积,31219.95,-21.20,42,2023-04-30 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2023-03,全国房地产施工面积,764577.16,-5.20,43,2023-03-31 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2023-03,全国房地产新开工施工面积,24121.15,-19.20,44,2023-03-31 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2023-03,全国房地产竣工面积,19422.12,14.70,45,2023-03-31 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2023-02,全国房地产竣工面积,13177.78,8.00,46,2023-02-28 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2023-02,全国房地产施工面积,750239.55,-4.40,47,2023-02-28 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2023-02,全国房地产新开工施工面积,13567.23,-9.40,48,2023-02-28 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2022-12,全国房地产施工面积,904999.26,-7.20,49,2022-12-31 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2022-12,全国房地产竣工面积,86222.22,-15.00,50,2022-12-31 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2022-12,全国房地产新开工施工面积,120587.07,-39.40,51,2022-12-31 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2022-11,全国房地产施工面积,896856.56,-6.50,52,2022-11-30 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2022-11,全国房地产新开工施工面积,111632.04,-38.90,53,2022-11-30 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2022-11,全国房地产竣工面积,55708.82,-19.00,54,2022-11-30 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2022-10,全国房地产施工面积,888893.80,-5.70,55,2022-10-31 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2022-10,全国房地产新开工施工面积,103721.71,-37.80,56,2022-10-31 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2022-10,全国房地产竣工面积,46564.58,-18.70,57,2022-10-31 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2022-09,全国房地产新开工施工面积,94767.26,-38.00,58,2022-09-30 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2022-09,全国房地产竣工面积,40878.97,-19.90,59,2022-09-30 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2022-09,全国房地产施工面积,878919.41,-5.30,60,2022-09-30 00:00:00,1,0,2024-07-21 04:36:48,0,2024-07-21 04:36:48,,,
2022-08,全国房地产竣工面积,36861.14,-21.10,61,2022-08-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-08,全国房地产新开工施工面积,85061.83,-37.20,62,2022-08-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-08,全国房地产施工面积,868648.52,-4.50,63,2022-08-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-07,全国房地产新开工施工面积,76066.76,-36.10,64,2022-07-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-07,全国房地产竣工面积,32027.62,-23.30,65,2022-07-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-07,全国房地产施工面积,859194.16,-3.70,66,2022-07-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-06,全国房地产竣工面积,28635.79,-21.50,67,2022-06-30 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-06,全国房地产施工面积,848811.99,-2.80,68,2022-06-30 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-06,全国房地产新开工施工面积,66423.47,-34.40,69,2022-06-30 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-05,全国房地产竣工面积,23361.60,-15.30,70,2022-05-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-05,全国房地产新开工施工面积,51628.07,-30.60,71,2022-05-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-05,全国房地产施工面积,831525.06,-1.00,72,2022-05-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-04,全国房地产竣工面积,20030.06,-11.90,73,2022-04-30 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-04,全国房地产新开工施工面积,39739.01,-26.30,74,2022-04-30 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-04,全国房地产施工面积,818587.74,0.00,75,2022-04-30 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-03,全国房地产竣工面积,16929.25,-11.50,76,2022-03-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-03,全国房地产施工面积,806259.46,1.00,77,2022-03-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-03,全国房地产新开工施工面积,29837.59,-17.50,78,2022-03-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-02,全国房地产竣工面积,12199.53,-9.80,79,2022-02-28 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-02,全国房地产新开工施工面积,14966.74,-12.20,80,2022-02-28 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2022-02,全国房地产施工面积,784459.24,1.80,81,2022-02-28 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2021-12,全国房地产竣工面积,101411.94,11.20,82,2021-12-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2021-12,全国房地产施工面积,975386.51,5.20,83,2021-12-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2021-12,全国房地产新开工施工面积,198895.05,-11.40,84,2021-12-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2021-11,全国房地产竣工面积,68753.82,16.20,85,2021-11-30 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2021-11,全国房地产新开工施工面积,182819.53,-9.10,86,2021-11-30 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2021-11,全国房地产施工面积,959653.82,6.30,87,2021-11-30 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2021-10,全国房地产新开工施工面积,166736.25,-7.70,88,2021-10-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2021-10,全国房地产施工面积,942858.63,7.10,89,2021-10-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2021-10,全国房地产竣工面积,57290.28,16.30,90,2021-10-31 00:00:00,1,0,2024-07-21 04:36:52,0,2024-07-21 04:36:52,,,
2021-09,全国房地产竣工面积,51012.65,23.40,91,2021-09-30 00:00:00,1,0,2024-07-21 04:36:56,0,2024-07-21 04:36:56,,,
2021-09,全国房地产新开工施工面积,152943.59,-4.50,92,2021-09-30 00:00:00,1,0,2024-07-21 04:36:56,0,2024-07-21 04:36:56,,,
2021-09,全国房地产施工面积,928064.72,7.90,93,2021-09-30 00:00:00,1,0,2024-07-21 04:36:56,0,2024-07-21 04:36:56,,,
2021-08,全国房地产施工面积,909992.02,8.40,94,2021-08-31 00:00:00,1,0,2024-07-21 04:36:56,0,2024-07-21 04:36:56,,,
2021-08,全国房地产新开工施工面积,135502.08,-3.20,95,2021-08-31 00:00:00,1,0,2024-07-21 04:36:56,0,2024-07-21 04:36:56,,,
2021-08,全国房地产竣工面积,46738.95,26.00,96,2021-08-31 00:00:00,1,0,2024-07-21 04:36:56,0,2024-07-21 04:36:56,,,
2021-07,全国房地产竣工面积,41782.25,25.70,97,2021-07-31 00:00:00,1,0,2024-07-21 04:36:56,0,2024-07-21 04:36:56,,,
2021-07,全国房地产新开工施工面积,118948.27,-0.90,98,2021-07-31 00:00:00,1,0,2024-07-21 04:36:56,0,2024-07-21 04:36:56,,,
2021-07,全国房地产施工面积,891880.29,9.00,99,2021-07-31 00:00:00,1,0,2024-07-21 04:36:56,0,2024-07-21 04:36:56,,,
2021-06,全国房地产新开工施工面积,101288.34,3.80,100,2021-06-30 00:00:00,1,0,2024-07-21 04:36:56,0,2024-07-21 04:36:56,,,
2021-06,全国房地产施工面积,873250.61,10.20,101,2021-06-30 00:00:00,1,0,2024-07-21 04:36:56,0,2024-07-21 04:36:56,,,
2021-06,全国房地产竣工面积,36481.04,25.70,102,2021-06-30 00:00:00,1,0,2024-07-21 04:36:56,0,2024-07-21 04:36:56,,,
2021-05,全国房地产施工面积,839961.63,10.10,103,2021-05-31 00:00:00,1,0,2024-07-21 04:36:56,0,2024-07-21 04:36:56,,,
2021-05,全国房地产新开工施工面积,74348.71,6.90,104,2021-05-31 00:00:00,1,0,2024-07-21 04:36:56,0,2024-07-21 04:36:56,,,
2021-05,全国房地产竣工面积,27582.69,16.40,105,2021-05-31 00:00:00,1,0,2024-07-21 04:36:56,0,2024-07-21 04:36:56,,,
