时间,地区,当月值(万吨),同比变化(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-08,全国,1919.60,125.70,529,2022-08-31 00:00:00,1,0,2024-07-20 13:56:02,0,2024-07-20 13:56:02,,,
2022-08,中煤集团,43.80,-19.70,530,2022-08-31 00:00:00,1,0,2024-07-20 13:56:02,0,2024-07-20 13:56:02,,,
2022-08,贵州省,31.70,11.40,531,2022-08-31 00:00:00,1,0,2024-07-20 13:56:02,0,2024-07-20 13:56:02,,,
2022-08,河北省,91.40,23.60,532,2022-08-31 00:00:00,1,0,2024-07-20 13:56:02,0,2024-07-20 13:56:02,,,
2022-08,安徽省,50.20,-19.90,533,2022-08-31 00:00:00,1,0,2024-07-20 13:56:02,0,2024-07-20 13:56:02,,,
2022-08,吉林省,35.40,-24.10,534,2022-08-31 00:00:00,1,0,2024-07-20 13:56:02,0,2024-07-20 13:56:02,,,
2022-08,湖南省,0.50,0.50,535,2022-08-31 00:00:00,1,0,2024-07-20 13:56:02,0,2024-07-20 13:56:02,,,
2022-08,宁夏区,136.80,-7.40,536,2022-08-31 00:00:00,1,0,2024-07-20 13:56:02,0,2024-07-20 13:56:02,,,
2022-08,云南省,16.00,8.60,537,2022-08-31 00:00:00,1,0,2024-07-20 13:56:02,0,2024-07-20 13:56:02,,,
2022-08,神华集团,389.10,70.20,538,2022-08-31 00:00:00,1,0,2024-07-20 13:56:02,0,2024-07-20 13:56:02,,,
2022-08,河南省,65.70,-18.10,539,2022-08-31 00:00:00,1,0,2024-07-20 13:56:02,0,2024-07-20 13:56:02,,,
2022-08,甘肃省,194.60,118.60,540,2022-08-31 00:00:00,1,0,2024-07-20 13:56:02,0,2024-07-20 13:56:02,,,
2022-08,吉林省,35.40,-24.10,541,2022-08-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-08,湖南省,0.50,0.50,542,2022-08-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-08,宁夏区,136.80,-7.40,543,2022-08-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-08,云南省,16.00,8.60,544,2022-08-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-08,神华集团,389.10,70.20,545,2022-08-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-08,内蒙古区,131.20,2.40,546,2022-08-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-08,北京市,0.00,0.00,547,2022-08-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-08,江苏省,3.40,2.40,548,2022-08-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-08,四川省,5.30,-8.60,549,2022-08-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-08,河南省,65.70,-18.10,550,2022-08-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-08,甘肃省,194.60,118.60,551,2022-08-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-08,辽宁省,15.60,6.60,552,2022-08-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,全国,2115.70,236.70,553,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,贵州省,25.90,2.90,554,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,宁夏区,166.00,0.40,555,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,中煤集团,48.30,-20.70,556,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,新疆区,96.70,55.30,557,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,河北省,94.60,15.50,558,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,安徽省,56.20,-11.60,559,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,吉林省,35.60,-22.30,560,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,河南省,69.90,-41.80,561,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,陕西省,59.00,-3.00,562,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,四川省,5.70,-8.10,563,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,神华集团,464.60,95.40,564,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,内蒙古区,91.00,-38.70,565,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,北京市,0.00,0.00,566,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,江苏省,9.30,9.30,567,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,重庆市,0.00,0.00,568,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,山东省,285.80,108.20,569,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,云南省,12.60,6.40,570,2022-07-31 00:00:00,1,0,2024-07-20 13:56:05,0,2024-07-20 13:56:05,,,
2022-07,北京市,0.00,0.00,571,2022-07-31 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-07,江苏省,9.30,9.30,572,2022-07-31 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-07,重庆市,0.00,0.00,573,2022-07-31 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-07,山东省,285.80,108.20,574,2022-07-31 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-07,云南省,12.60,6.40,575,2022-07-31 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-07,辽宁省,12.00,2.70,576,2022-07-31 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,全国,2043.90,-62.50,577,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,山西省,329.00,-98.70,578,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,江西省,0.90,0.60,579,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,黑龙江省,38.90,26.00,580,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,重庆市,0.00,0.00,581,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,山东省,219.10,47.10,582,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,陕西省,58.00,-10.00,583,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,新疆区,109.40,29.10,584,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,中煤集团,49.80,-10.90,585,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,辽宁省,12.20,-6.50,586,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,河北省,90.20,8.00,587,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,安徽省,103.60,29.30,588,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,吉林省,39.60,-20.50,589,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,湖南省,1.10,1.10,590,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,宁夏区,156.10,-1.50,591,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,云南省,9.60,4.00,592,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,神华集团,433.00,-67.50,593,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,内蒙古区,115.30,-8.10,594,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,北京市,0.00,0.00,595,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,江苏省,5.50,5.50,596,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,四川省,3.80,-5.90,597,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,河南省,66.70,-95.10,598,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,甘肃省,176.20,106.40,599,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-06,贵州省,25.90,5.10,600,2022-06-30 00:00:00,1,0,2024-07-20 13:56:07,0,2024-07-20 13:56:07,,,
2022-05,全国,1997.00,-132.10,601,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,山西省,361.20,-82.00,602,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,江西省,1.00,-1.60,603,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,黑龙江省,35.30,14.00,604,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,重庆市,0.00,0.00,605,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,山东省,160.70,62.70,606,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,陕西省,60.00,-16.10,607,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,新疆区,105.50,11.70,608,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,中煤集团,71.50,16.90,609,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,贵州省,25.20,6.30,610,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,河北省,76.40,-4.30,611,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,安徽省,79.70,13.50,612,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,吉林省,40.70,-20.30,613,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,湖南省,0.90,0.90,614,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,宁夏区,146.00,-10.90,615,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,云南省,9.10,5.50,616,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,神华集团,434.20,-64.50,617,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,内蒙古区,141.70,23.30,618,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,北京市,0.00,0.00,619,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,江苏省,2.40,2.40,620,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,四川省,5.90,1.00,621,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,河南省,71.60,-153.50,622,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,甘肃省,154.70,67.30,623,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-05,辽宁省,13.30,-4.40,624,2022-05-31 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-04,中煤集团,60.00,-3.50,625,2022-04-30 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-04,河南省,65.80,-161.80,626,2022-04-30 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-04,吉林省,53.00,-10.50,627,2022-04-30 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-04,安徽省,82.60,18.00,628,2022-04-30 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-04,河北省,79.90,-0.60,629,2022-04-30 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-04,辽宁省,13.10,-8.90,630,2022-04-30 00:00:00,1,0,2024-07-20 13:56:10,0,2024-07-20 13:56:10,,,
2022-04,内蒙古区,149.80,42.20,631,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,新疆区,115.80,8.90,632,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,中煤集团,60.00,-3.50,633,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,贵州省,27.50,8.30,634,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,甘肃省,130.80,49.80,635,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,河南省,65.80,-161.80,636,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,吉林省,53.00,-10.50,637,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,安徽省,82.60,18.00,638,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,河北省,79.90,-0.60,639,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,辽宁省,13.10,-8.90,640,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,神华集团,402.40,-98.20,641,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,云南省,6.20,-0.10,642,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,宁夏区,148.50,-23.90,643,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,湖南省,1.20,1.20,644,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,黑龙江省,2.10,-14.90,645,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,江西省,0.50,-5.70,646,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,山西省,382.90,-141.10,647,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,四川省,7.10,-2.10,648,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,中煤集团,60.00,-3.50,649,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,辽宁省,13.10,-8.90,650,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,吉林省,53.00,-10.50,651,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,陕西省,66.00,6.00,652,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,北京市,0.00,0.00,653,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,山东省,183.20,73.10,654,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,安徽省,82.60,18.00,655,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,重庆市,0.00,0.00,656,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,神华集团,402.40,-98.20,657,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,宁夏区,148.50,-23.90,658,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,山西省,382.90,-141.10,659,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,湖南省,1.20,1.20,660,2022-04-30 00:00:00,1,0,2024-07-20 13:56:13,0,2024-07-20 13:56:13,,,
2022-04,北京市,0.00,0.00,661,2022-04-30 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-04,山东省,183.20,73.10,662,2022-04-30 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-04,安徽省,82.60,18.00,663,2022-04-30 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-04,重庆市,0.00,0.00,664,2022-04-30 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-04,神华集团,402.40,-98.20,665,2022-04-30 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-04,江西省,0.50,-5.70,666,2022-04-30 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-04,云南省,6.20,-0.10,667,2022-04-30 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-04,黑龙江省,2.10,-14.90,668,2022-04-30 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-04,宁夏区,148.50,-23.90,669,2022-04-30 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-04,山西省,382.90,-141.10,670,2022-04-30 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-04,湖南省,1.20,1.20,671,2022-04-30 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-04,新疆区,115.80,8.90,672,2022-04-30 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,全国,1866.30,-647.70,673,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,贵州省,33.30,13.80,674,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,宁夏区,117.10,-68.40,675,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,中煤集团,49.50,-10.50,676,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,新疆区,93.50,-44.10,677,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,北京市,0.00,0.00,678,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,黑龙江省,16.90,8.20,679,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,重庆市,0.00,0.00,680,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,山东省,113.70,-11.70,681,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,陕西省,60.00,3.00,682,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,四川省,5.60,-1.70,683,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,神华集团,453.40,-28.00,684,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,山西省,400.50,-300.30,685,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,安徽省,80.10,14.60,686,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,吉林省,50.80,-21.30,687,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,湖南省,0.50,0.50,688,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,江西省,0.60,-6.80,689,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,云南省,5.80,0.40,690,2022-03-31 00:00:00,1,0,2024-07-20 13:56:16,0,2024-07-20 13:56:16,,,
2022-03,安徽省,80.10,14.60,691,2022-03-31 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-03,吉林省,50.80,-21.30,692,2022-03-31 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-03,湖南省,0.50,0.50,693,2022-03-31 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-03,江西省,0.60,-6.80,694,2022-03-31 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-03,云南省,5.80,0.40,695,2022-03-31 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-03,内蒙古区,119.70,-13.30,696,2022-03-31 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,全国,1739.20,-990.60,697,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,山西省,345.90,-424.30,698,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,江西省,1.60,-6.60,699,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,黑龙江省,30.30,18.70,700,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,重庆市,0.00,0.00,701,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,山东省,120.20,-2.70,702,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,陕西省,58.80,-42.00,703,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,新疆区,78.90,-60.60,704,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,中煤集团,47.20,-13.60,705,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,贵州省,29.10,1.10,706,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,河北省,76.70,3.20,707,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,安徽省,57.60,-25.10,708,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,吉林省,44.10,-20.00,709,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,湖南省,1.70,1.70,710,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,宁夏区,125.90,-76.20,711,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,云南省,5.80,0.10,712,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,神华集团,378.40,-178.40,713,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,内蒙古区,99.20,-38.30,714,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,北京市,0.00,0.00,715,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,江苏省,1.20,1.00,716,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,四川省,7.80,2.60,717,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,河南省,73.10,-169.50,718,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,甘肃省,147.40,41.80,719,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-02,辽宁省,8.30,-3.50,720,2022-02-28 00:00:00,1,0,2024-07-20 13:56:20,0,2024-07-20 13:56:20,,,
2022-01,全国,1944.70,-525.90,721,2022-01-31 00:00:00,1,0,2024-07-20 13:56:23,0,2024-07-20 13:56:23,,,
2022-01,山西省,394.50,-309.60,722,2022-01-31 00:00:00,1,0,2024-07-20 13:56:23,0,2024-07-20 13:56:23,,,
2022-01,江西省,1.20,-6.90,723,2022-01-31 00:00:00,1,0,2024-07-20 13:56:23,0,2024-07-20 13:56:23,,,
2022-01,黑龙江省,40.20,25.10,724,2022-01-31 00:00:00,1,0,2024-07-20 13:56:23,0,2024-07-20 13:56:23,,,
2022-01,重庆市,0.00,0.00,725,2022-01-31 00:00:00,1,0,2024-07-20 13:56:23,0,2024-07-20 13:56:23,,,
2022-01,山东省,168.30,78.80,726,2022-01-31 00:00:00,1,0,2024-07-20 13:56:23,0,2024-07-20 13:56:23,,,
2022-01,陕西省,88.50,0.90,727,2022-01-31 00:00:00,1,0,2024-07-20 13:56:23,0,2024-07-20 13:56:23,,,
2022-01,新疆区,78.40,-56.50,728,2022-01-31 00:00:00,1,0,2024-07-20 13:56:23,0,2024-07-20 13:56:23,,,
2022-01,中煤集团,62.80,21.20,729,2022-01-31 00:00:00,1,0,2024-07-20 13:56:23,0,2024-07-20 13:56:23,,,
2022-01,贵州省,37.20,12.10,730,2022-01-31 00:00:00,1,0,2024-07-20 13:56:23,0,2024-07-20 13:56:23,,,
2022-01,河北省,84.70,16.70,731,2022-01-31 00:00:00,1,0,2024-07-20 13:56:23,0,2024-07-20 13:56:23,,,
