时间,省份,当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-05,湖北省,0.00,0.00,0.00,0.20,0.30,1,2024-05-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2024-05,山东省,3220.30,-0.58,8064.80,1828.20,4580.90,2,2024-05-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2024-04,湖北省,0.00,100.00,0.00,0.20,0.20,3,2024-04-30 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2024-03,黑龙江省,27.90,-1.26,56.20,2.20,4.50,4,2024-03-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2024-03,辽宁省,119.50,-74.87,595.00,26.90,160.20,5,2024-03-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2024-03,山东省,3239.10,101.76,4844.50,1903.70,2752.70,6,2024-03-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2024-02,黑龙江省,28.30,17.30,28.30,2.30,2.30,7,2024-02-29 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2024-02,辽宁省,475.50,98.95,475.50,133.30,133.30,8,2024-02-29 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2024-01,山东省,1605.40,0.07,1605.40,849.00,849.00,9,2024-01-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-12,黑龙江省,24.10,20.50,24.10,1.80,1.80,10,2023-12-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-12,辽宁省,239.00,-80.28,1450.80,69.30,420.60,11,2023-12-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-12,山东省,1604.30,-26.92,15160.20,834.20,9849.40,12,2023-12-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-10,辽宁省,1211.80,198.02,1211.80,351.30,351.30,13,2023-10-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-09,山东省,2195.20,35.85,13555.90,1174.40,9015.20,14,2023-09-30 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-08,北京市,0.10,1325.00,0.10,0.00,0.00,15,2023-08-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-08,山东省,1615.90,47.62,11360.80,969.50,7840.80,16,2023-08-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-07,广东省,97.60,0.03,197.30,30.70,64.50,17,2023-07-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-07,山东省,1094.60,-32.45,9744.90,782.60,6871.20,18,2023-07-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-06,北京市,0.00,-60.00,0.00,0.00,0.00,19,2023-06-30 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-06,山东省,1620.40,0.21,8650.30,1130.60,6088.60,20,2023-06-30 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-05,广东省,97.60,4780.50,99.60,33.20,33.80,21,2023-05-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-05,山东省,1617.00,-0.31,7029.90,1131.50,4958.00,22,2023-05-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-04,北京市,0.00,-99.96,0.00,0.00,0.00,23,2023-04-30 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-04,广东省,2.00,19900.00,2.00,0.60,0.60,24,2023-04-30 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-04,山东省,1621.90,0.71,5412.90,1156.30,3826.50,25,2023-04-30 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-03,广东省,0.00,-99.90,0.00,0.00,0.00,26,2023-03-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-03,上海市,0.00,-99.99,0.00,0.00,0.00,27,2023-03-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-03,浙江省,165.80,24.56,298.90,61.50,135.70,28,2023-03-31 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-02,江西省,26.90,5.06,52.50,20.70,35.40,29,2023-02-28 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-02,山东省,1610.50,-26.14,3791.00,1159.50,2670.20,30,2023-02-28 00:00:00,1,0,2024-07-20 15:13:36,0,2024-07-20 15:13:36,,,
2023-01,江西省,25.60,-51.87,25.60,14.70,14.70,31,2023-01-31 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2023-01,山东省,2180.60,-4.10,2180.60,1510.60,1510.60,32,2023-01-31 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2023-01,浙江省,133.10,565.55,133.10,74.20,74.20,33,2023-01-31 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-11,河南省,161.80,-93.58,161.80,90.20,90.20,34,2022-11-30 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-11,内蒙古区,375.90,-39.40,996.10,168.20,447.70,35,2022-11-30 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-11,山东省,2273.80,4.13,25593.00,1562.40,19988.70,36,2022-11-30 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-11,浙江省,20.00,-84.33,147.70,7.30,81.00,37,2022-11-30 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-10,内蒙古区,620.20,245.59,620.20,279.50,279.50,38,2022-10-31 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-10,浙江省,127.70,28.28,127.70,73.70,73.70,39,2022-10-31 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-09,江西省,53.20,5090.24,54.20,30.90,31.50,40,2022-09-30 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-09,山东省,2183.50,-32.39,23319.20,1741.10,18426.30,41,2022-09-30 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-08,山东省,3229.50,99.62,21135.70,2712.60,16685.20,42,2022-08-31 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-08,陕西省,246.00,100.00,246.00,145.90,145.90,43,2022-08-31 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-07,山东省,1617.80,-71.63,17906.20,1342.80,13972.60,44,2022-07-31 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-06,山东省,5701.90,262.97,16288.40,4568.00,12629.80,45,2022-06-30 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-06,重庆市,0.00,-95.00,0.00,0.80,0.80,46,2022-06-30 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-05,山东省,1570.90,35.44,10586.50,1198.80,8061.70,47,2022-05-31 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-04,黑龙江省,20.00,100.00,20.00,49.00,49.00,48,2022-04-30 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-04,山东省,1159.80,-28.20,9015.60,881.50,6862.90,49,2022-04-30 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-03,山东省,1615.30,7.62,7855.70,1243.70,5981.50,50,2022-03-31 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-02,江西省,1.00,-94.82,1.00,0.60,0.60,51,2022-02-28 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-02,山东省,1500.90,-68.33,6240.50,1140.70,4737.70,52,2022-02-28 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2022-01,山东省,4739.50,217.12,4739.50,3597.00,3597.00,53,2022-01-31 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2021-12,广东省,10.00,-69.70,43.00,2.50,14.30,54,2021-12-31 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2021-12,山东省,1494.50,-7.41,25734.30,1143.30,12986.70,55,2021-12-31 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2021-11,广西区,47.70,-61.04,47.70,29.80,29.80,56,2021-11-30 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2021-11,山东省,1614.20,-48.59,24239.80,1012.50,11843.40,57,2021-11-30 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2021-10,广东省,33.00,163.79,33.00,11.80,11.80,58,2021-10-31 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2021-10,山东省,3139.70,522.01,22625.50,1855.10,10830.90,59,2021-10-31 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
2021-08,山东省,504.80,-71.28,19485.90,291.80,8975.80,60,2021-08-31 00:00:00,1,0,2024-07-20 15:13:40,0,2024-07-20 15:13:40,,,
