时间,海关,当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2019-03,大连海关,406.60,-68.92,1714.80,98.00,372.70,33,2019-03-31 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2019-03,南京海关,2534.60,-8.80,5313.90,1211.50,2540.00,34,2019-03-31 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2019-03,上海海关,18.00,4.28,74.10,10.80,36.20,35,2019-03-31 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2019-03,天津海关,16.60,-90.75,1258.60,8.00,397.20,36,2019-03-31 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2019-02,南京海关,2779.30,33.21,2779.30,1328.50,1328.50,37,2019-02-28 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2019-02,青岛海关,463.90,-56.01,1518.50,107.60,616.90,38,2019-02-28 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2019-02,上海海关,17.30,-55.58,56.10,5.20,25.40,39,2019-02-28 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2019-02,天津海关,179.50,-83.11,1242.00,54.70,389.20,40,2019-02-28 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2019-01,大连海关,1308.20,115.16,1308.20,274.70,274.70,41,2019-01-31 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2019-01,青岛海关,1054.60,380.55,1054.60,509.40,509.40,42,2019-01-31 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2019-01,上海海关,38.90,-24.96,38.90,20.20,20.20,43,2019-01-31 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2019-01,天津海关,1062.50,-69.50,1062.50,334.50,334.50,44,2019-01-31 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2018-12,大连海关,608.00,200.99,850.10,97.30,143.30,45,2018-12-31 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2018-12,广州海关,0.00,100.00,0.00,0.10,0.10,46,2018-12-31 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2018-12,南京海关,2086.50,28.83,24118.00,1024.20,11912.00,47,2018-12-31 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
2018-12,青岛海关,219.50,-91.94,6516.00,64.00,3164.30,48,2018-12-31 00:00:00,1,0,2024-07-20 15:10:25,0,2024-07-20 15:10:25,,,
