时间,国别(地区),当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-04,土耳其,0.40,43.40,0.60,2.80,5.40,13,2024-04-30 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-04,印尼,12907213.50,-9.08,52359596.30,841549.20,3359135.40,14,2024-04-30 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-03,巴基斯坦,1.10,1000.00,1.20,0.20,0.60,15,2024-03-31 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-03,俄罗斯,124076.10,58.99,221246.30,4440.40,7884.90,16,2024-03-31 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-03,菲律宾,1109301.20,381.92,1982637.10,78149.30,145880.70,17,2024-03-31 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-03,老挝,952.80,-89.06,17144.50,51.00,935.10,18,2024-03-31 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-03,蒙古,196999.60,74.78,460390.10,6224.80,15091.40,19,2024-03-31 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-03,缅甸,33542.10,364.99,64204.10,1369.30,2624.30,20,2024-03-31 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-03,印尼,14195793.50,18.29,39452382.80,901503.80,2517586.10,21,2024-03-31 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-02,巴基斯坦,0.10,2400.00,0.10,0.40,0.40,22,2024-02-29 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-02,俄罗斯,78038.60,307.90,97170.20,2727.40,3444.50,23,2024-02-29 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-02,菲律宾,230181.30,-64.21,873335.80,17664.30,67731.40,24,2024-02-29 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-02,老挝,8707.90,16.36,16191.60,473.80,884.10,25,2024-02-29 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-02,蒙古,112715.70,-25.19,263390.50,3705.20,8866.60,26,2024-02-29 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-02,缅甸,7213.50,-69.24,30662.00,295.30,1254.90,27,2024-02-29 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-02,土耳其,0.30,-92.43,0.30,2.70,2.70,28,2024-02-29 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-02,印尼,12001321.00,-9.46,25256589.30,752244.40,1616082.30,29,2024-02-29 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-01,俄罗斯,19131.60,-8.17,19131.60,717.10,717.10,30,2024-01-31 00:00:00,1,0,2024-07-20 14:30:05,0,2024-07-20 14:30:05,,,
2024-01,菲律宾,643154.50,-38.97,643154.50,50067.20,50067.20,31,2024-01-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2024-01,老挝,7483.80,0.78,7483.80,410.20,410.20,32,2024-01-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2024-01,蒙古,150674.80,-44.01,150674.80,5161.40,5161.40,33,2024-01-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2024-01,缅甸,23448.50,-25.51,23448.50,959.70,959.70,34,2024-01-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2024-01,印尼,13255268.30,-6.96,13255268.30,863837.90,863837.90,35,2024-01-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-12,俄罗斯,20833.10,35.27,444224.90,815.60,37342.90,36,2023-12-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-12,菲律宾,1053876.80,23.65,4975548.80,81602.40,424425.40,37,2023-12-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-12,老挝,7426.10,-59.74,102749.90,402.30,6108.40,38,2023-12-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-12,蒙古,269088.50,-6.94,2782025.90,8983.20,102775.50,39,2023-12-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-12,缅甸,31477.00,5.72,207125.10,1284.40,8832.70,40,2023-12-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-12,乌兹别克斯坦,0.00,100.00,0.00,0.00,0.00,41,2023-12-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-12,印尼,14246111.70,10.16,153279005.80,926857.80,10906141.90,42,2023-12-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-11,俄罗斯,15401.00,122.56,423391.80,597.50,36527.30,43,2023-11-30 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-11,菲律宾,852313.00,255.03,3921672.00,59120.60,342823.00,44,2023-11-30 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-11,老挝,18447.30,28.84,95323.80,978.30,5706.10,45,2023-11-30 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-11,蒙古,289147.70,8.59,2512937.40,9769.90,93792.30,46,2023-11-30 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-11,缅甸,29774.80,411.70,175648.00,1218.50,7548.30,47,2023-11-30 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-11,印尼,12932165.00,21.47,139032894.10,838019.00,9979284.10,48,2023-11-30 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-10,俄罗斯,6920.00,-90.75,407990.90,239.80,35929.80,49,2023-10-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-10,菲律宾,240068.10,166.45,3069359.00,18833.10,283702.40,50,2023-10-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-10,老挝,14318.40,75.64,76876.40,756.70,4727.90,51,2023-10-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-10,蒙古,266284.50,-25.62,2223789.70,9512.00,84022.40,52,2023-10-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-10,印尼,10646291.00,-14.03,126100729.10,611876.00,9141265.10,53,2023-10-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-09,俄罗斯,74834.00,743.04,401070.90,5909.70,35689.90,54,2023-09-30 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-09,菲律宾,90097.70,3.94,2829291.00,6592.90,264869.30,55,2023-09-30 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-09,老挝,8152.10,139.74,62558.00,432.80,3971.20,56,2023-09-30 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-09,蒙古,357986.50,14.59,1957505.20,13020.20,74510.40,57,2023-09-30 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-09,缅甸,5818.90,-4.66,145873.20,237.40,6329.80,58,2023-09-30 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-09,印尼,12384050.00,-3.32,115454438.10,703779.40,8529389.00,59,2023-09-30 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2023-08,俄罗斯,8876.70,787.67,326236.90,471.40,29780.20,60,2023-08-31 00:00:00,1,0,2024-07-20 14:30:07,0,2024-07-20 14:30:07,,,
2024-06,巴基斯坦,0.00,-98.64,1.20,0.00,0.60,91,2024-06-30 00:00:00,1,0,2024-08-01 10:41:57,0,2024-08-01 10:41:57,,,
2024-06,俄罗斯,1159990.60,42.05,2379426.90,78825.60,145979.60,92,2024-06-30 00:00:00,1,0,2024-08-01 10:41:57,0,2024-08-01 10:41:57,,,
2024-06,菲律宾,638984.50,30.79,4363208.70,41746.40,293145.00,93,2024-06-30 00:00:00,1,0,2024-08-01 10:41:57,0,2024-08-01 10:41:57,,,
2024-06,老挝,6499.90,-32.16,35633.10,343.30,1914.90,94,2024-06-30 00:00:00,1,0,2024-08-01 10:41:57,0,2024-08-01 10:41:57,,,
2024-06,美国,22.00,100.00,22.00,10.40,10.40,95,2024-06-30 00:00:00,1,0,2024-08-01 10:41:57,0,2024-08-01 10:41:57,,,
2024-06,蒙古,180114.30,-36.48,1024684.10,5255.70,32314.10,96,2024-06-30 00:00:00,1,0,2024-08-01 10:41:57,0,2024-08-01 10:41:57,,,
2024-06,缅甸,24463.30,-59.22,190951.00,998.00,7799.60,97,2024-06-30 00:00:00,1,0,2024-08-01 10:41:57,0,2024-08-01 10:41:57,,,
2024-06,印尼,12079702.10,-2.05,76771702.50,759539.60,4882335.00,98,2024-06-30 00:00:00,1,0,2024-08-01 10:41:57,0,2024-08-01 10:41:57,,,
2024-09,俄罗斯,952821.40,-4.68,5493412.20,65344.10,353326.40,99,2024-09-30 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-09,菲律宾,413850.70,108.47,5622571.40,25627.60,378608.80,100,2024-09-30 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-09,老挝,13581.90,18.72,65342.00,727.90,3509.30,101,2024-09-30 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-09,蒙古,409194.60,32.96,2000010.70,11413.40,59896.30,102,2024-09-30 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-09,缅甸,3378.00,-56.45,211698.70,137.30,8646.40,103,2024-09-30 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-09,印尼,15415304.10,16.84,118872707.90,898779.90,7412418.30,104,2024-09-30 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-08,德国,0.10,3400.00,0.10,3.90,3.90,105,2024-08-31 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-08,俄罗斯,999557.60,-13.95,4540590.80,64588.00,287982.30,106,2024-08-31 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-08,菲律宾,198521.10,-69.32,5208720.70,13483.30,352981.20,107,2024-08-31 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-08,老挝,11440.40,144.10,51760.10,615.50,2781.40,108,2024-08-31 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-08,蒙古,307759.40,19.11,1590816.10,8718.70,48483.00,109,2024-08-31 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-08,缅甸,7756.50,-19.31,208320.70,315.30,8509.00,110,2024-08-31 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-08,印尼,13193835.90,-2.21,103457403.80,787810.30,6513638.30,111,2024-08-31 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-07,俄罗斯,1161606.30,0.14,3541033.20,77414.60,223394.20,112,2024-07-31 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-07,菲律宾,646990.90,1.25,5010199.60,46352.80,339497.80,113,2024-07-31 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-07,老挝,4686.70,-27.90,40319.80,251.00,2165.90,114,2024-07-31 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-07,蒙古,258372.70,43.45,1283056.80,7450.10,39764.20,115,2024-07-31 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-07,缅甸,9613.20,-60.70,200564.20,394.10,8193.70,116,2024-07-31 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-07,印尼,13491865.40,11.69,90263567.90,843493.10,5725828.10,117,2024-07-31 00:00:00,1,0,2024-11-07 01:47:57,0,2024-11-07 01:47:57,,,
2024-10,澳大利亚,0.00,-20.00,0.00,0.10,0.10,118,2024-10-31 00:00:00,1,0,2024-11-21 23:17:09,0,2024-11-21 23:17:09,,,
2024-10,俄罗斯,618580.90,-35.08,6111993.10,43281.50,396607.90,119,2024-10-31 00:00:00,1,0,2024-11-21 23:17:09,0,2024-11-21 23:17:09,,,
2024-10,菲律宾,766511.50,85.21,6389082.90,50418.70,429027.50,120,2024-10-31 00:00:00,1,0,2024-11-21 23:17:09,0,2024-11-21 23:17:09,,,
2024-10,老挝,4395.40,-67.64,69737.50,245.20,3754.50,121,2024-10-31 00:00:00,1,0,2024-11-21 23:17:09,0,2024-11-21 23:17:09,,,
2024-10,蒙古,443346.40,8.35,2443357.10,12612.60,72508.90,122,2024-10-31 00:00:00,1,0,2024-11-21 23:17:09,0,2024-11-21 23:17:09,,,
2024-10,缅甸,131.70,-96.10,211830.40,6.30,8652.70,123,2024-10-31 00:00:00,1,0,2024-11-21 23:17:09,0,2024-11-21 23:17:09,,,
2024-10,尼日利亚,0.00,92.31,0.00,0.40,0.70,124,2024-10-31 00:00:00,1,0,2024-11-21 23:17:09,0,2024-11-21 23:17:09,,,
2024-10,印尼,15816170.20,2.60,134688878.10,916343.80,8328762.00,125,2024-10-31 00:00:00,1,0,2024-11-21 23:17:09,0,2024-11-21 23:17:09,,,
2024-11,俄罗斯,421524.20,-31.86,6533517.30,29484.10,426092.00,126,2024-11-30 00:00:00,1,0,2024-12-20 23:17:49,0,2024-12-20 23:17:49,,,
2024-11,菲律宾,674294.10,-12.03,7063377.10,44182.20,473209.70,127,2024-11-30 00:00:00,1,0,2024-12-20 23:17:49,0,2024-12-20 23:17:49,,,
2024-11,老挝,7845.30,78.49,77582.70,431.10,4185.60,128,2024-11-30 00:00:00,1,0,2024-12-20 23:17:49,0,2024-12-20 23:17:49,,,
2024-11,蒙古,627723.70,41.59,3071080.80,17717.30,90226.20,129,2024-11-30 00:00:00,1,0,2024-12-20 23:17:49,0,2024-12-20 23:17:49,,,
2024-11,缅甸,18730.00,14121.72,230560.40,768.10,9420.80,130,2024-11-30 00:00:00,1,0,2024-12-20 23:17:49,0,2024-12-20 23:17:49,,,
2024-11,印尼,18429940.40,16.53,153118818.50,1079168.20,9407930.30,131,2024-11-30 00:00:00,1,0,2024-12-20 23:17:49,0,2024-12-20 23:17:49,,,
2024-11,中国,1105.20,100.00,1105.20,30.80,30.80,132,2024-11-30 00:00:00,1,0,2024-12-20 23:17:49,0,2024-12-20 23:17:49,,,
2024-12,俄罗斯,204843.50,-51.40,6738360.80,15764.10,441856.10,133,2024-12-31 00:00:00,1,0,2025-01-21 23:16:41,0,2025-01-21 23:16:41,,,
2024-12,菲律宾,654440.70,-2.94,7717817.70,40053.70,513263.40,134,2024-12-31 00:00:00,1,0,2025-01-21 23:16:41,0,2025-01-21 23:16:41,,,
2024-12,老挝,2962.10,-62.24,80544.80,160.80,4346.50,135,2024-12-31 00:00:00,1,0,2025-01-21 23:16:41,0,2025-01-21 23:16:41,,,
2024-12,蒙古,1042528.30,66.08,4113609.00,29545.80,119772.00,136,2024-12-31 00:00:00,1,0,2025-01-21 23:16:41,0,2025-01-21 23:16:41,,,
2024-12,缅甸,41734.70,122.82,272295.10,1683.90,11104.60,137,2024-12-31 00:00:00,1,0,2025-01-21 23:16:41,0,2025-01-21 23:16:41,,,
2024-12,印尼,18404653.10,-0.14,171523471.70,1068402.80,10476333.10,138,2024-12-31 00:00:00,1,0,2025-01-21 23:16:41,0,2025-01-21 23:16:41,,,
2025-01,俄罗斯,57746.90,-71.81,57746.90,2019.40,2019.40,139,2025-01-31 00:00:00,1,0,2025-03-20 23:16:49,0,2025-03-20 23:16:49,,,
2025-01,菲律宾,401934.40,-38.58,401934.40,25139.20,25139.20,140,2025-01-31 00:00:00,1,0,2025-03-20 23:16:49,0,2025-03-20 23:16:49,,,
2025-01,老挝,2004.40,-32.33,2004.40,106.00,106.00,141,2025-01-31 00:00:00,1,0,2025-03-20 23:16:49,0,2025-03-20 23:16:49,,,
2025-01,蒙古,426762.30,-59.06,426762.30,12255.20,12255.20,142,2025-01-31 00:00:00,1,0,2025-03-20 23:16:49,0,2025-03-20 23:16:49,,,
2025-01,缅甸,5784.90,-86.14,5784.90,233.40,233.40,143,2025-01-31 00:00:00,1,0,2025-03-20 23:16:49,0,2025-03-20 23:16:49,,,
2025-01,印尼,14120782.10,-23.28,14120782.10,814282.80,814282.80,144,2025-01-31 00:00:00,1,0,2025-03-20 23:16:49,0,2025-03-20 23:16:49,,,
2025-02,俄罗斯,115478.10,99.97,173225.00,3766.80,5786.20,145,2025-02-28 00:00:00,1,0,2025-03-21 23:16:28,0,2025-03-21 23:16:28,,,
2025-02,菲律宾,669781.10,66.64,1071715.50,37454.00,62593.20,146,2025-02-28 00:00:00,1,0,2025-03-21 23:16:28,0,2025-03-21 23:16:28,,,
2025-02,老挝,2511.80,25.31,4516.20,132.90,238.90,147,2025-02-28 00:00:00,1,0,2025-03-21 23:16:28,0,2025-03-21 23:16:28,,,
2025-02,蒙古,457671.10,7.24,884433.40,13126.80,25382.00,148,2025-02-28 00:00:00,1,0,2025-03-21 23:16:28,0,2025-03-21 23:16:28,,,
2025-02,缅甸,1184.60,-79.52,6969.50,47.90,281.30,149,2025-02-28 00:00:00,1,0,2025-03-21 23:16:28,0,2025-03-21 23:16:28,,,
2025-02,印尼,12354190.90,-12.51,26474973.00,666742.70,1481025.50,150,2025-02-28 00:00:00,1,0,2025-03-21 23:16:28,0,2025-03-21 23:16:28,,,
2025-03,俄罗斯,186573.70,61.57,359798.70,5409.10,11195.30,151,2025-03-31 00:00:00,1,0,2025-04-21 23:17:39,0,2025-04-21 23:17:39,,,
2025-03,菲律宾,1070622.20,59.85,2142337.70,57176.70,119769.90,152,2025-03-31 00:00:00,1,0,2025-04-21 23:17:39,0,2025-04-21 23:17:39,,,
2025-03,老挝,304.00,-87.90,4820.20,16.10,255.00,153,2025-03-31 00:00:00,1,0,2025-04-21 23:17:39,0,2025-04-21 23:17:39,,,
2025-03,蒙古,597890.70,30.64,1482324.10,16157.20,41539.20,154,2025-03-31 00:00:00,1,0,2025-04-21 23:17:39,0,2025-04-21 23:17:39,,,
2025-03,缅甸,17470.30,1374.74,24439.80,711.60,992.90,155,2025-03-31 00:00:00,1,0,2025-04-21 23:17:39,0,2025-04-21 23:17:39,,,
2025-03,印尼,15379593.50,24.49,41854566.50,798707.90,2279733.40,156,2025-03-31 00:00:00,1,0,2025-04-21 23:17:39,0,2025-04-21 23:17:39,,,
2025-04,俄罗斯,904261.50,384.67,1264060.30,50724.40,61919.60,157,2025-04-30 00:00:00,1,0,2025-05-21 23:16:49,0,2025-05-21 23:16:49,,,
2025-04,菲律宾,899760.60,-15.96,3042098.30,44967.10,164737.00,158,2025-04-30 00:00:00,1,0,2025-05-21 23:16:49,0,2025-05-21 23:16:49,,,
2025-04,蒙古,458981.10,-23.23,1941305.20,12409.40,53948.60,159,2025-04-30 00:00:00,1,0,2025-05-21 23:16:49,0,2025-05-21 23:16:49,,,
2025-04,缅甸,53008.60,203.42,77448.40,2141.50,3134.30,160,2025-04-30 00:00:00,1,0,2025-05-21 23:16:49,0,2025-05-21 23:16:49,,,
2025-04,印尼,12174672.90,-20.84,54029239.40,644374.70,2924108.10,161,2025-04-30 00:00:00,1,0,2025-05-21 23:16:49,0,2025-05-21 23:16:49,,,
2025-05,俄罗斯,1816563.20,100.89,3080623.50,106968.00,168887.70,162,2025-05-31 00:00:00,1,0,2025-06-20 23:17:55,0,2025-06-20 23:17:55,,,
2025-05,菲律宾,653981.10,-27.32,3696079.40,34700.50,199437.50,163,2025-05-31 00:00:00,1,0,2025-06-20 23:17:55,0,2025-06-20 23:17:55,,,
2025-05,老挝,213.00,-29.93,5033.20,10.60,265.60,164,2025-05-31 00:00:00,1,0,2025-06-20 23:17:55,0,2025-06-20 23:17:55,,,
2025-05,蒙古,232372.00,-49.37,2173677.30,5725.40,59674.00,165,2025-05-31 00:00:00,1,0,2025-06-20 23:17:55,0,2025-06-20 23:17:55,,,
2025-05,缅甸,81883.40,54.47,159331.80,3245.40,6379.80,166,2025-05-31 00:00:00,1,0,2025-06-20 23:17:55,0,2025-06-20 23:17:55,,,
2025-05,印尼,10170813.60,-16.46,64200053.00,534427.10,3458535.10,167,2025-05-31 00:00:00,1,0,2025-06-20 23:17:55,0,2025-06-20 23:17:55,,,
2025-06,俄罗斯,1604049.50,-11.70,4684673.00,96307.20,265194.90,168,2025-06-30 00:00:00,1,0,2025-07-23 23:16:21,0,2025-07-23 23:16:21,,,
2025-06,菲律宾,463171.40,-29.18,4159250.80,21530.40,220967.80,169,2025-06-30 00:00:00,1,0,2025-07-23 23:16:21,0,2025-07-23 23:16:21,,,
2025-06,蒙古,305174.30,31.33,2478851.50,7369.90,67043.90,170,2025-06-30 00:00:00,1,0,2025-07-23 23:16:21,0,2025-07-23 23:16:21,,,
2025-06,缅甸,2116.20,-97.42,161447.90,104.20,6484.00,171,2025-06-30 00:00:00,1,0,2025-07-23 23:16:21,0,2025-07-23 23:16:21,,,
2025-06,印尼,8351441.00,-17.89,72551494.00,435275.80,3893810.90,172,2025-06-30 00:00:00,1,0,2025-07-23 23:16:21,0,2025-07-23 23:16:21,,,
2025-07,俄罗斯,1540148.20,-3.98,6224821.10,83426.40,348621.30,173,2025-07-31 00:00:00,1,0,2025-08-21 23:15:32,0,2025-08-21 23:15:32,,,
2025-07,菲律宾,607347.40,31.13,4766598.20,30124.50,251092.40,174,2025-07-31 00:00:00,1,0,2025-08-21 23:15:32,0,2025-08-21 23:15:32,,,
2025-07,蒙古,370834.50,21.52,2849686.00,9063.90,76107.80,175,2025-07-31 00:00:00,1,0,2025-08-21 23:15:32,0,2025-08-21 23:15:32,,,
2025-07,缅甸,10127.60,378.58,171575.50,425.10,6909.10,176,2025-07-31 00:00:00,1,0,2025-08-21 23:15:32,0,2025-08-21 23:15:32,,,
2025-07,坦桑尼亚,0.10,307.41,0.10,0.30,0.30,177,2025-07-31 00:00:00,1,0,2025-08-21 23:15:32,0,2025-08-21 23:15:32,,,
2025-07,印尼,9997256.20,19.71,82548750.10,490780.40,4384591.30,178,2025-07-31 00:00:00,1,0,2025-08-21 23:15:32,0,2025-08-21 23:15:32,,,
