时间,项目名称,累计值(%),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-02,水力发电,0.30,0.01,40,2023-02-28 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2023-02,合计,4.50,-0.04,41,2023-02-28 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2023-02,火力发电,5.40,-0.03,42,2023-02-28 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-11,火力发电,5.80,-0.02,43,2022-11-30 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-11,水力发电,0.20,-0.10,44,2022-11-30 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-11,合计,4.60,0.04,45,2022-11-30 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-10,火力发电,5.80,-0.10,46,2022-10-31 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-10,水力发电,0.20,-0.10,47,2022-10-31 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-10,合计,4.60,0.10,48,2022-10-31 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-09,火力发电,5.80,-0.05,49,2022-09-30 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-09,水力发电,0.20,-0.06,50,2022-09-30 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-09,合计,4.60,0.07,51,2022-09-30 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-08,水力发电,0.20,-0.08,52,2022-08-31 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-08,火力发电,5.80,0.05,53,2022-08-31 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-08,合计,4.50,-0.04,54,2022-08-31 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-07,合计,4.40,-0.10,55,2022-07-31 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-07,水力发电,0.20,-0.10,56,2022-07-31 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-07,火力发电,5.70,-0.10,57,2022-07-31 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-06,火力发电,5.70,0.01,58,2022-06-30 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
2022-06,合计,4.50,-0.03,59,2022-06-30 00:00:00,1,0,2024-07-20 16:06:51,0,2024-07-20 16:06:51,,,
