时间,港口,月末库存(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2017-11,天津港,203.00,208,2017-11-30 00:00:00,1,0,2024-07-20 11:29:00,0,2024-07-20 11:29:00,,,
2017-10,黄骅港,202.00,209,2017-10-31 00:00:00,1,0,2024-07-20 11:29:00,0,2024-07-20 11:29:00,,,
2017-10,秦皇岛港,707.00,210,2017-10-31 00:00:00,1,0,2024-07-20 11:29:00,0,2024-07-20 11:29:00,,,
2017-10,北方七港,2375.00,211,2017-10-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-10,港口外贸,1009.00,212,2017-10-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-10,秦皇岛港,707.00,213,2017-10-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-10,全国主要港口,3895.00,214,2017-10-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-09,全国主要港口,,215,2017-09-30 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-09,秦皇岛港,621.00,216,2017-09-30 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-08,全国主要港口,4648.00,217,2017-08-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-08,北方七港,2155.00,218,2017-08-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-08,秦皇岛港,553.00,219,2017-08-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-08,黄骅港,178.00,220,2017-08-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-08,天津港,137.00,221,2017-08-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-07,黄骅港,185.00,222,2017-07-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-07,全国主要港口,3724.00,223,2017-07-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-07,天津港,149.00,224,2017-07-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-07,秦皇岛港,542.00,225,2017-07-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-07,港口外贸,799.00,226,2017-07-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-07,北方七港,2064.00,227,2017-07-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-06,北方七港,2156.00,228,2017-06-30 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-06,黄骅港,177.00,229,2017-06-30 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-06,秦皇岛港,527.00,230,2017-06-30 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-06,港口外贸,691.00,231,2017-06-30 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-06,天津港,166.00,232,2017-06-30 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-06,全国主要港口,3449.00,233,2017-06-30 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-05,全国主要港口,3594.00,234,2017-05-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-05,黄骅港,220.00,235,2017-05-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-05,北方七港,2420.00,236,2017-05-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-05,秦皇岛港,571.00,237,2017-05-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-05,天津港,245.00,238,2017-05-31 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-04,天津港,366.00,239,2017-04-30 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-04,秦皇岛港,520.00,240,2017-04-30 00:00:00,1,0,2024-07-20 11:29:04,0,2024-07-20 11:29:04,,,
2017-04,全国主要港口,3511.00,241,2017-04-30 00:00:00,1,0,2024-07-20 11:29:07,0,2024-07-20 11:29:07,,,
2017-04,港口外贸,639.00,242,2017-04-30 00:00:00,1,0,2024-07-20 11:29:07,0,2024-07-20 11:29:07,,,
2017-04,黄骅港,182.00,243,2017-04-30 00:00:00,1,0,2024-07-20 11:29:07,0,2024-07-20 11:29:07,,,
2017-04,秦皇岛港,520.00,244,2017-04-30 00:00:00,1,0,2024-07-20 11:29:07,0,2024-07-20 11:29:07,,,
2017-03,北方七港,1926.00,245,2017-03-31 00:00:00,1,0,2024-07-20 11:29:07,0,2024-07-20 11:29:07,,,
2017-03,秦皇岛港,526.00,246,2017-03-31 00:00:00,1,0,2024-07-20 11:29:07,0,2024-07-20 11:29:07,,,
2017-03,全国主要港口,3185.00,247,2017-03-31 00:00:00,1,0,2024-07-20 11:29:07,0,2024-07-20 11:29:07,,,
2017-03,港口外贸,654.00,248,2017-03-31 00:00:00,1,0,2024-07-20 11:29:07,0,2024-07-20 11:29:07,,,
2017-03,黄骅港,186.00,249,2017-03-31 00:00:00,1,0,2024-07-20 11:29:07,0,2024-07-20 11:29:07,,,
2017-03,天津港,529.00,250,2017-03-31 00:00:00,1,0,2024-07-20 11:29:07,0,2024-07-20 11:29:07,,,
2017-02,港口外贸,289.00,251,2017-02-28 00:00:00,1,0,2024-07-20 11:29:07,0,2024-07-20 11:29:07,,,
2017-02,北方七港,1356.00,252,2017-02-28 00:00:00,1,0,2024-07-20 11:29:07,0,2024-07-20 11:29:07,,,
2017-02,黄骅港,183.00,253,2017-02-28 00:00:00,1,0,2024-07-20 11:29:07,0,2024-07-20 11:29:07,,,
2017-02,秦皇岛港,430.00,254,2017-02-28 00:00:00,1,0,2024-07-20 11:29:07,0,2024-07-20 11:29:07,,,
2017-02,天津港,244.00,255,2017-02-28 00:00:00,1,0,2024-07-20 11:29:07,0,2024-07-20 11:29:07,,,
2017-02,全国主要港口,2216.00,256,2017-02-28 00:00:00,1,0,2024-07-20 11:29:07,0,2024-07-20 11:29:07,,,
