时间,交易品种,成交量(吨),成交额（元）,收盘价(元/吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-07-28,BEA,6000.00,730600.00,121.77,110,2023-07-28 00:00:00,1,0,2024-07-21 05:07:56,0,2024-07-21 05:07:56,,,
2023-07-26,BEA,5400.00,685800.00,127.00,111,2023-07-26 00:00:00,1,0,2024-07-21 05:07:56,0,2024-07-21 05:07:56,,,
2023-07-24,BEA,1500.00,208500.00,139.00,112,2023-07-24 00:00:00,1,0,2024-07-21 05:07:56,0,2024-07-21 05:07:56,,,
2023-07-19,BEA,8500.00,1106050.00,130.12,113,2023-07-19 00:00:00,1,0,2024-07-21 05:07:56,0,2024-07-21 05:07:56,,,
2023-07-11,BEA,1.00,121.00,121.00,114,2023-07-11 00:00:00,1,0,2024-07-21 05:07:56,0,2024-07-21 05:07:56,,,
2023-07-10,BEA,9999.00,1008899.10,100.90,115,2023-07-10 00:00:00,1,0,2024-07-21 05:07:56,0,2024-07-21 05:07:56,,,
2023-07-05,BEA,3523.00,436852.00,124.00,116,2023-07-05 00:00:00,1,0,2024-07-21 05:07:56,0,2024-07-21 05:07:56,,,
2023-07-03,BEA,9999.00,1339866.00,134.00,117,2023-07-03 00:00:00,1,0,2024-07-21 05:07:56,0,2024-07-21 05:07:56,,,
2023-06-30,BEA,5284.00,696154.40,131.75,118,2023-06-30 00:00:00,1,0,2024-07-21 05:07:56,0,2024-07-21 05:07:56,,,
2023-06-29,BEA,6000.00,865800.00,144.30,119,2023-06-29 00:00:00,1,0,2024-07-21 05:07:56,0,2024-07-21 05:07:56,,,
2023-06-28,BEA,1165.00,174330.00,149.64,120,2023-06-28 00:00:00,1,0,2024-07-21 05:07:56,0,2024-07-21 05:07:56,,,
2023-06-27,BEA,50.00,6250.00,125.00,121,2023-06-27 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-06-21,BEA,50.00,5330.00,106.60,122,2023-06-21 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-06-20,BEA,13050.00,1158500.00,88.77,123,2023-06-20 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-06-16,BEA,23393.00,1754514.30,75.00,124,2023-06-16 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-06-13,BEA,4000.00,295200.00,73.80,125,2023-06-13 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-06-07,BEA,6500.00,599400.00,92.22,126,2023-06-07 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-05-09,BEA,51.00,5661.00,111.00,127,2023-05-09 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-05-08,BEA,2300.00,318550.00,138.50,128,2023-05-08 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-05-05,BEA,78.00,9020.00,115.64,129,2023-05-05 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-05-04,BEA,23.00,2346.00,102.00,130,2023-05-04 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-04-26,BEA,4863.00,418218.00,86.00,131,2023-04-26 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-04-17,BEA,3747.00,400179.60,106.80,132,2023-04-17 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-04-13,BEA,30.00,2220.00,74.00,133,2023-04-13 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-03-03,BEA,50.00,4450.00,89.00,134,2023-03-03 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-02-28,BEA,440.00,32648.00,74.20,135,2023-02-28 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-02-23,BEA,6690.00,496398.00,74.20,136,2023-02-23 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-02-22,BEA,50.00,3710.00,74.20,137,2023-02-22 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-02-21,BEA,15.00,927.00,61.80,138,2023-02-21 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-02-17,BEA,3243.00,166932.60,51.47,139,2023-02-17 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-02-16,BEA,9078.00,535560.00,59.00,140,2023-02-16 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-02-15,BEA,30.00,2160.00,72.00,141,2023-02-15 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-02-14,BEA,20.00,1800.00,90.00,142,2023-02-14 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-02-13,BEA,50.00,5520.00,110.40,143,2023-02-13 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2023-01-05,BEA,1070.00,147660.00,138.00,144,2023-01-05 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2022-12-27,BEA,5139.00,643100.00,125.14,145,2022-12-27 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2022-12-26,BEA,5.00,553.00,110.60,146,2022-12-26 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2022-12-23,BEA,30.00,2766.00,92.20,147,2022-12-23 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2022-12-22,BEA,50.00,3840.00,76.80,148,2022-12-22 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2022-12-21,BEA,6077.00,388928.00,64.00,149,2022-12-21 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2022-12-20,BEA,10.00,800.00,80.00,150,2022-12-20 00:00:00,1,0,2024-07-21 05:07:58,0,2024-07-21 05:07:58,,,
2022-12-19,BEA,10.00,1000.00,100.00,151,2022-12-19 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-12-16,BEA,1.00,125.00,125.00,152,2022-12-16 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-12-08,BEA,2034.00,294934.00,145.00,153,2022-12-08 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-12-07,BEA,583.00,86867.00,149.00,154,2022-12-07 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-12-06,BEA,11465.00,1662425.00,145.00,155,2022-12-06 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-12-05,BEA,15205.00,2028802.80,133.43,156,2022-12-05 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-12-02,BEA,4409.00,558550.00,126.68,157,2022-12-02 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-12-01,BEA,9028.00,1078265.20,119.44,158,2022-12-01 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-11-30,BEA,17521.00,2250669.90,128.46,159,2022-11-30 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-11-29,BEA,101753.00,14325596.00,140.79,160,2022-11-29 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-11-28,BEA,21288.00,2644839.20,124.24,161,2022-11-28 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-11-25,BEA,31528.00,3895977.20,123.57,162,2022-11-25 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-11-24,BEA,43399.00,5631206.80,129.75,163,2022-11-24 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-11-23,BEA,25658.00,3286734.70,128.10,164,2022-11-23 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
2022-11-22,BEA,30785.00,4069748.50,132.20,165,2022-11-22 00:00:00,1,0,2024-07-21 05:08:02,0,2024-07-21 05:08:02,,,
