时间,报价地区,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-16,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2000.00,0.00,车板价,1,2024-07-16 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-16,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,2,2024-07-16 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-15,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2000.00,-120.00,车板价,3,2024-07-15 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-15,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,4,2024-07-15 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-12,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,5,2024-07-12 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-12,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,6,2024-07-12 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-11,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,7,2024-07-11 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-11,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,8,2024-07-11 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-10,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,9,2024-07-10 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-10,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,10,2024-07-10 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-09,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,11,2024-07-09 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-09,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,12,2024-07-09 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-08,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,13,2024-07-08 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-08,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,14,2024-07-08 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-05,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,15,2024-07-05 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-05,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,16,2024-07-05 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-04,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,17,2024-07-04 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-04,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,18,2024-07-04 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-03,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,19,2024-07-03 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-03,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,20,2024-07-03 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-02,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,21,2024-07-02 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-02,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,22,2024-07-02 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-01,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,23,2024-07-01 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-07-01,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,24,2024-07-01 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-06-28,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,25,2024-06-28 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-06-28,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,26,2024-06-28 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-06-27,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,27,2024-06-27 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-06-27,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,28,2024-06-27 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-06-26,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,29,2024-06-26 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-06-26,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,30,2024-06-26 00:00:00,1,0,2024-07-16 21:20:01,0,2024-07-16 21:20:01,,,
2024-06-25,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,31,2024-06-25 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-25,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,32,2024-06-25 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-24,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,33,2024-06-24 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-24,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,34,2024-06-24 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-21,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,35,2024-06-21 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-21,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,36,2024-06-21 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-20,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,37,2024-06-20 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-20,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,38,2024-06-20 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-19,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,39,2024-06-19 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-19,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,40,2024-06-19 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-18,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,41,2024-06-18 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-18,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,42,2024-06-18 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-17,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,43,2024-06-17 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-17,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,44,2024-06-17 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-14,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,45,2024-06-14 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-14,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,46,2024-06-14 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-13,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,47,2024-06-13 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-13,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,48,2024-06-13 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-12,攀枝花市,焦精煤,8.00,21.00,0.40,76.00,,2120.00,0.00,车板价,49,2024-06-12 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
2024-06-12,攀枝花市,主焦煤,10.50,17.00,0.50,78.00,,1700.00,0.00,到厂价,50,2024-06-12 00:00:00,1,0,2024-07-16 21:20:04,0,2024-07-16 21:20:04,,,
